,tollgate_id,time_window,direction,volume,start_time,pair,date,hour,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,weekday,time
8203,3,"[2016-10-12 17:20:00,2016-10-12 17:40:00)",0,139,2016-10-12 17:20:00,3-0,2016-10-12, 15:00:00,1017.0,1022.1,326.0,1.6,19.3,78.0,0.0,2,17:20:00
8204,3,"[2016-10-12 17:20:00,2016-10-12 17:40:00)",1,88,2016-10-12 17:20:00,3-1,2016-10-12, 15:00:00,1017.0,1022.1,326.0,1.6,19.3,78.0,0.0,2,17:20:00
8205,2,"[2016-10-12 17:20:00,2016-10-12 17:40:00)",0,82,2016-10-12 17:20:00,2-0,2016-10-12, 15:00:00,1017.0,1022.1,326.0,1.6,19.3,78.0,0.0,2,17:20:00
8206,1,"[2016-10-12 17:20:00,2016-10-12 17:40:00)",0,26,2016-10-12 17:20:00,1-0,2016-10-12, 15:00:00,1017.0,1022.1,326.0,1.6,19.3,78.0,0.0,2,17:20:00
8207,1,"[2016-10-12 17:20:00,2016-10-12 17:40:00)",1,132,2016-10-12 17:20:00,1-1,2016-10-12, 15:00:00,1017.0,1022.1,326.0,1.6,19.3,78.0,0.0,2,17:20:00
8208,2,"[2016-10-12 17:40:00,2016-10-12 18:00:00)",0,76,2016-10-12 17:40:00,2-0,2016-10-12, 15:00:00,1017.0,1022.1,326.0,1.6,19.3,78.0,0.0,2,17:40:00
8209,3,"[2016-10-12 17:40:00,2016-10-12 18:00:00)",0,99,2016-10-12 17:40:00,3-0,2016-10-12, 15:00:00,1017.0,1022.1,326.0,1.6,19.3,78.0,0.0,2,17:40:00
8210,3,"[2016-10-12 17:40:00,2016-10-12 18:00:00)",1,90,2016-10-12 17:40:00,3-1,2016-10-12, 15:00:00,1017.0,1022.1,326.0,1.6,19.3,78.0,0.0,2,17:40:00
8211,1,"[2016-10-12 17:40:00,2016-10-12 18:00:00)",0,26,2016-10-12 17:40:00,1-0,2016-10-12, 15:00:00,1017.0,1022.1,326.0,1.6,19.3,78.0,0.0,2,17:40:00
8212,1,"[2016-10-12 17:40:00,2016-10-12 18:00:00)",1,129,2016-10-12 17:40:00,1-1,2016-10-12, 15:00:00,1017.0,1022.1,326.0,1.6,19.3,78.0,0.0,2,17:40:00
8213,3,"[2016-10-12 18:00:00,2016-10-12 18:20:00)",0,89,2016-10-12 18:00:00,3-0,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,18:00:00
8214,3,"[2016-10-12 18:00:00,2016-10-12 18:20:00)",1,88,2016-10-12 18:00:00,3-1,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,18:00:00
8215,1,"[2016-10-12 18:00:00,2016-10-12 18:20:00)",0,29,2016-10-12 18:00:00,1-0,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,18:00:00
8216,1,"[2016-10-12 18:00:00,2016-10-12 18:20:00)",1,48,2016-10-12 18:00:00,1-1,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,18:00:00
8217,2,"[2016-10-12 18:00:00,2016-10-12 18:20:00)",0,66,2016-10-12 18:00:00,2-0,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,18:00:00
8218,2,"[2016-10-12 18:20:00,2016-10-12 18:40:00)",0,66,2016-10-12 18:20:00,2-0,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,18:20:00
8219,1,"[2016-10-12 18:20:00,2016-10-12 18:40:00)",0,25,2016-10-12 18:20:00,1-0,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,18:20:00
8220,1,"[2016-10-12 18:20:00,2016-10-12 18:40:00)",1,82,2016-10-12 18:20:00,1-1,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,18:20:00
8221,3,"[2016-10-12 18:20:00,2016-10-12 18:40:00)",0,91,2016-10-12 18:20:00,3-0,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,18:20:00
8222,3,"[2016-10-12 18:20:00,2016-10-12 18:40:00)",1,59,2016-10-12 18:20:00,3-1,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,18:20:00
8223,2,"[2016-10-12 18:40:00,2016-10-12 19:00:00)",0,55,2016-10-12 18:40:00,2-0,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,18:40:00
8224,3,"[2016-10-12 18:40:00,2016-10-12 19:00:00)",0,50,2016-10-12 18:40:00,3-0,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,18:40:00
8225,3,"[2016-10-12 18:40:00,2016-10-12 19:00:00)",1,99,2016-10-12 18:40:00,3-1,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,18:40:00
8226,1,"[2016-10-12 18:40:00,2016-10-12 19:00:00)",0,21,2016-10-12 18:40:00,1-0,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,18:40:00
8227,1,"[2016-10-12 18:40:00,2016-10-12 19:00:00)",1,66,2016-10-12 18:40:00,1-1,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,18:40:00
8228,2,"[2016-10-12 19:00:00,2016-10-12 19:20:00)",0,44,2016-10-12 19:00:00,2-0,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,19:00:00
8229,3,"[2016-10-12 19:00:00,2016-10-12 19:20:00)",0,49,2016-10-12 19:00:00,3-0,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,19:00:00
8230,3,"[2016-10-12 19:00:00,2016-10-12 19:20:00)",1,51,2016-10-12 19:00:00,3-1,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,19:00:00
8231,1,"[2016-10-12 19:00:00,2016-10-12 19:20:00)",0,18,2016-10-12 19:00:00,1-0,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,19:00:00
8232,1,"[2016-10-12 19:00:00,2016-10-12 19:20:00)",1,39,2016-10-12 19:00:00,1-1,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,19:00:00
8233,3,"[2016-10-12 19:20:00,2016-10-12 19:40:00)",0,40,2016-10-12 19:20:00,3-0,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,19:20:00
8234,3,"[2016-10-12 19:20:00,2016-10-12 19:40:00)",1,58,2016-10-12 19:20:00,3-1,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,19:20:00
8235,2,"[2016-10-12 19:20:00,2016-10-12 19:40:00)",0,46,2016-10-12 19:20:00,2-0,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,19:20:00
8236,1,"[2016-10-12 19:20:00,2016-10-12 19:40:00)",0,17,2016-10-12 19:20:00,1-0,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,19:20:00
8237,1,"[2016-10-12 19:20:00,2016-10-12 19:40:00)",1,50,2016-10-12 19:20:00,1-1,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,19:20:00
8238,3,"[2016-10-12 19:40:00,2016-10-12 20:00:00)",0,60,2016-10-12 19:40:00,3-0,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,19:40:00
8239,3,"[2016-10-12 19:40:00,2016-10-12 20:00:00)",1,72,2016-10-12 19:40:00,3-1,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,19:40:00
8240,2,"[2016-10-12 19:40:00,2016-10-12 20:00:00)",0,22,2016-10-12 19:40:00,2-0,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,19:40:00
8241,1,"[2016-10-12 19:40:00,2016-10-12 20:00:00)",0,24,2016-10-12 19:40:00,1-0,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,19:40:00
8242,1,"[2016-10-12 19:40:00,2016-10-12 20:00:00)",1,38,2016-10-12 19:40:00,1-1,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,19:40:00
8243,2,"[2016-10-12 20:00:00,2016-10-12 20:20:00)",0,31,2016-10-12 20:00:00,2-0,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,20:00:00
8244,3,"[2016-10-12 20:00:00,2016-10-12 20:20:00)",0,34,2016-10-12 20:00:00,3-0,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,20:00:00
8245,3,"[2016-10-12 20:00:00,2016-10-12 20:20:00)",1,65,2016-10-12 20:00:00,3-1,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,20:00:00
8246,1,"[2016-10-12 20:00:00,2016-10-12 20:20:00)",0,15,2016-10-12 20:00:00,1-0,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,20:00:00
8247,1,"[2016-10-12 20:00:00,2016-10-12 20:20:00)",1,41,2016-10-12 20:00:00,1-1,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,20:00:00
8248,2,"[2016-10-12 20:20:00,2016-10-12 20:40:00)",0,31,2016-10-12 20:20:00,2-0,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,20:20:00
8249,3,"[2016-10-12 20:20:00,2016-10-12 20:40:00)",0,30,2016-10-12 20:20:00,3-0,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,20:20:00
8250,3,"[2016-10-12 20:20:00,2016-10-12 20:40:00)",1,53,2016-10-12 20:20:00,3-1,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,20:20:00
8251,1,"[2016-10-12 20:20:00,2016-10-12 20:40:00)",0,18,2016-10-12 20:20:00,1-0,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,20:20:00
8252,1,"[2016-10-12 20:20:00,2016-10-12 20:40:00)",1,41,2016-10-12 20:20:00,1-1,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,20:20:00
8253,3,"[2016-10-12 20:40:00,2016-10-12 21:00:00)",0,38,2016-10-12 20:40:00,3-0,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,20:40:00
8254,3,"[2016-10-12 20:40:00,2016-10-12 21:00:00)",1,38,2016-10-12 20:40:00,3-1,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,20:40:00
8255,2,"[2016-10-12 20:40:00,2016-10-12 21:00:00)",0,33,2016-10-12 20:40:00,2-0,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,20:40:00
8256,1,"[2016-10-12 20:40:00,2016-10-12 21:00:00)",0,16,2016-10-12 20:40:00,1-0,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,20:40:00
8257,1,"[2016-10-12 20:40:00,2016-10-12 21:00:00)",1,42,2016-10-12 20:40:00,1-1,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,20:40:00
8258,2,"[2016-10-12 21:00:00,2016-10-12 21:20:00)",0,36,2016-10-12 21:00:00,2-0,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,21:00:00
8259,3,"[2016-10-12 21:00:00,2016-10-12 21:20:00)",0,41,2016-10-12 21:00:00,3-0,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,21:00:00
8260,3,"[2016-10-12 21:00:00,2016-10-12 21:20:00)",1,28,2016-10-12 21:00:00,3-1,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,21:00:00
8261,1,"[2016-10-12 21:00:00,2016-10-12 21:20:00)",0,22,2016-10-12 21:00:00,1-0,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,21:00:00
8262,1,"[2016-10-12 21:00:00,2016-10-12 21:20:00)",1,29,2016-10-12 21:00:00,1-1,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,21:00:00
8263,3,"[2016-10-12 21:20:00,2016-10-12 21:40:00)",0,33,2016-10-12 21:20:00,3-0,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,21:20:00
8264,3,"[2016-10-12 21:20:00,2016-10-12 21:40:00)",1,38,2016-10-12 21:20:00,3-1,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,21:20:00
8265,2,"[2016-10-12 21:20:00,2016-10-12 21:40:00)",0,15,2016-10-12 21:20:00,2-0,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,21:20:00
8266,1,"[2016-10-12 21:20:00,2016-10-12 21:40:00)",0,16,2016-10-12 21:20:00,1-0,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,21:20:00
8267,1,"[2016-10-12 21:20:00,2016-10-12 21:40:00)",1,31,2016-10-12 21:20:00,1-1,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,21:20:00
8268,1,"[2016-10-12 21:40:00,2016-10-12 22:00:00)",0,10,2016-10-12 21:40:00,1-0,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,21:40:00
8269,1,"[2016-10-12 21:40:00,2016-10-12 22:00:00)",1,38,2016-10-12 21:40:00,1-1,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,21:40:00
8270,2,"[2016-10-12 21:40:00,2016-10-12 22:00:00)",0,26,2016-10-12 21:40:00,2-0,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,21:40:00
8271,3,"[2016-10-12 21:40:00,2016-10-12 22:00:00)",0,24,2016-10-12 21:40:00,3-0,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,21:40:00
8272,3,"[2016-10-12 21:40:00,2016-10-12 22:00:00)",1,44,2016-10-12 21:40:00,3-1,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,21:40:00
8273,2,"[2016-10-12 22:00:00,2016-10-12 22:20:00)",0,22,2016-10-12 22:00:00,2-0,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,22:00:00
8274,1,"[2016-10-12 22:00:00,2016-10-12 22:20:00)",0,8,2016-10-12 22:00:00,1-0,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,22:00:00
8275,1,"[2016-10-12 22:00:00,2016-10-12 22:20:00)",1,26,2016-10-12 22:00:00,1-1,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,22:00:00
8276,3,"[2016-10-12 22:00:00,2016-10-12 22:20:00)",0,26,2016-10-12 22:00:00,3-0,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,22:00:00
8277,3,"[2016-10-12 22:00:00,2016-10-12 22:20:00)",1,26,2016-10-12 22:00:00,3-1,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,22:00:00
8278,3,"[2016-10-12 22:20:00,2016-10-12 22:40:00)",0,22,2016-10-12 22:20:00,3-0,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,22:20:00
8279,3,"[2016-10-12 22:20:00,2016-10-12 22:40:00)",1,31,2016-10-12 22:20:00,3-1,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,22:20:00
8280,2,"[2016-10-12 22:20:00,2016-10-12 22:40:00)",0,12,2016-10-12 22:20:00,2-0,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,22:20:00
8281,1,"[2016-10-12 22:20:00,2016-10-12 22:40:00)",0,7,2016-10-12 22:20:00,1-0,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,22:20:00
8282,1,"[2016-10-12 22:20:00,2016-10-12 22:40:00)",1,33,2016-10-12 22:20:00,1-1,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,22:20:00
8283,3,"[2016-10-12 22:40:00,2016-10-12 23:00:00)",0,10,2016-10-12 22:40:00,3-0,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,22:40:00
8284,3,"[2016-10-12 22:40:00,2016-10-12 23:00:00)",1,25,2016-10-12 22:40:00,3-1,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,22:40:00
8285,1,"[2016-10-12 22:40:00,2016-10-12 23:00:00)",0,10,2016-10-12 22:40:00,1-0,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,22:40:00
8286,1,"[2016-10-12 22:40:00,2016-10-12 23:00:00)",1,24,2016-10-12 22:40:00,1-1,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,22:40:00
8287,2,"[2016-10-12 22:40:00,2016-10-12 23:00:00)",0,15,2016-10-12 22:40:00,2-0,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,22:40:00
8288,3,"[2016-10-12 23:00:00,2016-10-12 23:20:00)",0,11,2016-10-12 23:00:00,3-0,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,23:00:00
8289,3,"[2016-10-12 23:00:00,2016-10-12 23:20:00)",1,21,2016-10-12 23:00:00,3-1,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,23:00:00
8290,2,"[2016-10-12 23:00:00,2016-10-12 23:20:00)",0,14,2016-10-12 23:00:00,2-0,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,23:00:00
8291,1,"[2016-10-12 23:00:00,2016-10-12 23:20:00)",0,7,2016-10-12 23:00:00,1-0,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,23:00:00
8292,1,"[2016-10-12 23:00:00,2016-10-12 23:20:00)",1,13,2016-10-12 23:00:00,1-1,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,23:00:00
8293,3,"[2016-10-12 23:20:00,2016-10-12 23:40:00)",0,9,2016-10-12 23:20:00,3-0,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,23:20:00
8294,3,"[2016-10-12 23:20:00,2016-10-12 23:40:00)",1,12,2016-10-12 23:20:00,3-1,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,23:20:00
8295,2,"[2016-10-12 23:20:00,2016-10-12 23:40:00)",0,9,2016-10-12 23:20:00,2-0,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,23:20:00
8296,1,"[2016-10-12 23:20:00,2016-10-12 23:40:00)",0,4,2016-10-12 23:20:00,1-0,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,23:20:00
8297,1,"[2016-10-12 23:20:00,2016-10-12 23:40:00)",1,18,2016-10-12 23:20:00,1-1,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,23:20:00
8298,3,"[2016-10-12 23:40:00,2016-10-13 00:00:00)",0,13,2016-10-12 23:40:00,3-0,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,23:40:00
8299,3,"[2016-10-12 23:40:00,2016-10-13 00:00:00)",1,11,2016-10-12 23:40:00,3-1,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,23:40:00
8300,2,"[2016-10-12 23:40:00,2016-10-13 00:00:00)",0,6,2016-10-12 23:40:00,2-0,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,23:40:00
8301,1,"[2016-10-12 23:40:00,2016-10-13 00:00:00)",0,3,2016-10-12 23:40:00,1-0,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,23:40:00
8302,1,"[2016-10-12 23:40:00,2016-10-13 00:00:00)",1,11,2016-10-12 23:40:00,1-1,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,23:40:00
8303,3,"[2016-10-13 00:00:00,2016-10-13 00:20:00)",0,13,2016-10-13 00:00:00,3-0,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,00:00:00
8304,3,"[2016-10-13 00:00:00,2016-10-13 00:20:00)",1,107,2016-10-13 00:00:00,3-1,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,00:00:00
8305,2,"[2016-10-13 00:00:00,2016-10-13 00:20:00)",0,7,2016-10-13 00:00:00,2-0,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,00:00:00
8306,1,"[2016-10-13 00:00:00,2016-10-13 00:20:00)",0,5,2016-10-13 00:00:00,1-0,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,00:00:00
8307,1,"[2016-10-13 00:00:00,2016-10-13 00:20:00)",1,123,2016-10-13 00:00:00,1-1,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,00:00:00
8308,3,"[2016-10-13 00:20:00,2016-10-13 00:40:00)",0,14,2016-10-13 00:20:00,3-0,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,00:20:00
8309,3,"[2016-10-13 00:20:00,2016-10-13 00:40:00)",1,105,2016-10-13 00:20:00,3-1,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,00:20:00
8310,2,"[2016-10-13 00:20:00,2016-10-13 00:40:00)",0,2,2016-10-13 00:20:00,2-0,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,00:20:00
8311,1,"[2016-10-13 00:20:00,2016-10-13 00:40:00)",0,11,2016-10-13 00:20:00,1-0,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,00:20:00
8312,1,"[2016-10-13 00:20:00,2016-10-13 00:40:00)",1,54,2016-10-13 00:20:00,1-1,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,00:20:00
8313,1,"[2016-10-13 00:40:00,2016-10-13 01:00:00)",0,7,2016-10-13 00:40:00,1-0,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,00:40:00
8314,1,"[2016-10-13 00:40:00,2016-10-13 01:00:00)",1,38,2016-10-13 00:40:00,1-1,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,00:40:00
8315,3,"[2016-10-13 00:40:00,2016-10-13 01:00:00)",0,13,2016-10-13 00:40:00,3-0,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,00:40:00
8316,3,"[2016-10-13 00:40:00,2016-10-13 01:00:00)",1,93,2016-10-13 00:40:00,3-1,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,00:40:00
8317,3,"[2016-10-13 01:00:00,2016-10-13 01:20:00)",0,17,2016-10-13 01:00:00,3-0,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,01:00:00
8318,3,"[2016-10-13 01:00:00,2016-10-13 01:20:00)",1,8,2016-10-13 01:00:00,3-1,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,01:00:00
8319,1,"[2016-10-13 01:00:00,2016-10-13 01:20:00)",0,10,2016-10-13 01:00:00,1-0,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,01:00:00
8320,1,"[2016-10-13 01:00:00,2016-10-13 01:20:00)",1,5,2016-10-13 01:00:00,1-1,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,01:00:00
8321,3,"[2016-10-13 01:20:00,2016-10-13 01:40:00)",0,22,2016-10-13 01:20:00,3-0,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,01:20:00
8322,3,"[2016-10-13 01:20:00,2016-10-13 01:40:00)",1,8,2016-10-13 01:20:00,3-1,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,01:20:00
8323,1,"[2016-10-13 01:20:00,2016-10-13 01:40:00)",0,11,2016-10-13 01:20:00,1-0,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,01:20:00
8324,1,"[2016-10-13 01:20:00,2016-10-13 01:40:00)",1,7,2016-10-13 01:20:00,1-1,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,01:20:00
8325,2,"[2016-10-13 01:20:00,2016-10-13 01:40:00)",0,3,2016-10-13 01:20:00,2-0,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,01:20:00
8326,3,"[2016-10-13 01:40:00,2016-10-13 02:00:00)",0,13,2016-10-13 01:40:00,3-0,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,01:40:00
8327,3,"[2016-10-13 01:40:00,2016-10-13 02:00:00)",1,5,2016-10-13 01:40:00,3-1,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,01:40:00
8328,1,"[2016-10-13 01:40:00,2016-10-13 02:00:00)",0,10,2016-10-13 01:40:00,1-0,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,01:40:00
8329,1,"[2016-10-13 01:40:00,2016-10-13 02:00:00)",1,10,2016-10-13 01:40:00,1-1,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,01:40:00
8330,2,"[2016-10-13 01:40:00,2016-10-13 02:00:00)",0,1,2016-10-13 01:40:00,2-0,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,01:40:00
8331,3,"[2016-10-13 02:00:00,2016-10-13 02:20:00)",0,17,2016-10-13 02:00:00,3-0,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,02:00:00
8332,3,"[2016-10-13 02:00:00,2016-10-13 02:20:00)",1,6,2016-10-13 02:00:00,3-1,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,02:00:00
