"tollgate_id","time_window","direction","volume","etc"
"3","[2016-09-26 07:00:00,2016-09-26 07:20:00)","1","83","28"
"3","[2016-09-26 07:20:00,2016-09-26 07:40:00)","1","87","22"
"3","[2016-09-26 07:40:00,2016-09-26 08:00:00)","1","137","40"
"3","[2016-09-26 08:00:00,2016-09-26 08:20:00)","1","138","49"
"3","[2016-09-26 08:20:00,2016-09-26 08:40:00)","1","164","48"
"3","[2016-09-26 08:40:00,2016-09-26 09:00:00)","1","150","62"
"3","[2016-09-26 09:00:00,2016-09-26 09:20:00)","1","145","69"
"3","[2016-09-26 09:20:00,2016-09-26 09:40:00)","1","113","24"
"3","[2016-09-26 09:40:00,2016-09-26 10:00:00)","1","104","26"
"3","[2016-09-26 10:00:00,2016-09-26 10:20:00)","1","85","18"
"3","[2016-09-26 10:20:00,2016-09-26 10:40:00)","1","88","22"
"3","[2016-09-26 10:40:00,2016-09-26 11:00:00)","1","93","22"
"3","[2016-09-26 11:00:00,2016-09-26 11:20:00)","1","60","13"
"3","[2016-09-26 11:20:00,2016-09-26 11:40:00)","1","76","19"
"3","[2016-09-26 11:40:00,2016-09-26 12:00:00)","1","54","16"
"3","[2016-09-26 12:00:00,2016-09-26 12:20:00)","1","79","19"
"3","[2016-09-26 12:20:00,2016-09-26 12:40:00)","1","82","16"
"3","[2016-09-26 12:40:00,2016-09-26 13:00:00)","1","84","17"
"3","[2016-09-26 13:00:00,2016-09-26 13:20:00)","1","87","23"
"3","[2016-09-26 13:20:00,2016-09-26 13:40:00)","1","77","29"
"3","[2016-09-26 13:40:00,2016-09-26 14:00:00)","1","89","25"
"3","[2016-09-26 14:00:00,2016-09-26 14:20:00)","1","110","33"
"3","[2016-09-26 14:20:00,2016-09-26 14:40:00)","1","98","27"
"3","[2016-09-26 14:40:00,2016-09-26 15:00:00)","1","77","17"
"3","[2016-09-26 15:00:00,2016-09-26 15:20:00)","1","102","28"
"3","[2016-09-26 15:20:00,2016-09-26 15:40:00)","1","77","22"
"3","[2016-09-26 15:40:00,2016-09-26 16:00:00)","1","93","15"
"3","[2016-09-26 16:00:00,2016-09-26 16:20:00)","1","82","29"
"3","[2016-09-26 16:20:00,2016-09-26 16:40:00)","1","89","15"
"3","[2016-09-26 16:40:00,2016-09-26 17:00:00)","1","78","24"
"3","[2016-09-26 17:00:00,2016-09-26 17:20:00)","1","85","37"
"3","[2016-09-26 17:20:00,2016-09-26 17:40:00)","1","90","23"
"3","[2016-09-26 17:40:00,2016-09-26 18:00:00)","1","82","26"
"3","[2016-09-26 18:00:00,2016-09-26 18:20:00)","1","91","27"
"3","[2016-09-26 18:20:00,2016-09-26 18:40:00)","1","55","21"
"3","[2016-09-26 18:40:00,2016-09-26 19:00:00)","1","70","25"
"3","[2016-09-26 19:00:00,2016-09-26 19:20:00)","1","59","12"
"3","[2016-09-26 19:20:00,2016-09-26 19:40:00)","1","57","17"
"3","[2016-09-26 19:40:00,2016-09-26 20:00:00)","1","52","11"
"3","[2016-09-26 20:00:00,2016-09-26 20:20:00)","1","44","13"
"3","[2016-09-26 20:20:00,2016-09-26 20:40:00)","1","58","14"
"3","[2016-09-26 20:40:00,2016-09-26 21:00:00)","1","33","9"
"3","[2016-09-26 21:00:00,2016-09-26 21:20:00)","1","27","9"
"3","[2016-09-26 21:20:00,2016-09-26 21:40:00)","1","40","12"
"3","[2016-09-26 21:40:00,2016-09-26 22:00:00)","1","28","5"
"3","[2016-09-26 22:00:00,2016-09-26 22:20:00)","1","19","3"
"3","[2016-09-26 22:20:00,2016-09-26 22:40:00)","1","27","4"
"3","[2016-09-26 22:40:00,2016-09-26 23:00:00)","1","29","8"
"3","[2016-09-26 23:00:00,2016-09-26 23:20:00)","1","14","2"
"3","[2016-09-26 23:20:00,2016-09-26 23:40:00)","1","12","3"
"3","[2016-09-26 23:40:00,2016-09-27 00:00:00)","1","8","2"
"3","[2016-09-27 00:00:00,2016-09-27 00:20:00)","1","123","25"
"3","[2016-09-27 00:20:00,2016-09-27 00:40:00)","1","87","24"
"3","[2016-09-27 00:40:00,2016-09-27 01:00:00)","1","59","22"
"3","[2016-09-27 01:00:00,2016-09-27 01:20:00)","1","12","4"
"3","[2016-09-27 01:20:00,2016-09-27 01:40:00)","1","7","2"
"3","[2016-09-27 01:40:00,2016-09-27 02:00:00)","1","5","1"
"3","[2016-09-27 02:00:00,2016-09-27 02:20:00)","1","4","0"
"3","[2016-09-27 02:20:00,2016-09-27 02:40:00)","1","3","0"
"3","[2016-09-27 02:40:00,2016-09-27 03:00:00)","1","4","0"
"3","[2016-09-27 03:00:00,2016-09-27 03:20:00)","1","5","1"
"3","[2016-09-27 03:20:00,2016-09-27 03:40:00)","1","1","0"
"3","[2016-09-27 03:40:00,2016-09-27 04:00:00)","1","4","0"
"3","[2016-09-27 04:00:00,2016-09-27 04:20:00)","1","6","1"
"3","[2016-09-27 04:20:00,2016-09-27 04:40:00)","1","1","0"
"3","[2016-09-27 04:40:00,2016-09-27 05:00:00)","1","8","0"
"3","[2016-09-27 05:00:00,2016-09-27 05:20:00)","1","14","0"
"3","[2016-09-27 05:20:00,2016-09-27 05:40:00)","1","8","1"
"3","[2016-09-27 05:40:00,2016-09-27 06:00:00)","1","22","3"
"3","[2016-09-27 06:00:00,2016-09-27 06:20:00)","1","25","6"
"3","[2016-09-27 06:20:00,2016-09-27 06:40:00)","1","42","12"
"3","[2016-09-27 06:40:00,2016-09-27 07:00:00)","1","53","10"
"3","[2016-09-27 07:00:00,2016-09-27 07:20:00)","1","71","13"
"3","[2016-09-27 07:20:00,2016-09-27 07:40:00)","1","73","22"
"3","[2016-09-27 07:40:00,2016-09-27 08:00:00)","1","97","25"
"3","[2016-09-27 08:00:00,2016-09-27 08:20:00)","1","96","30"
"3","[2016-09-27 08:20:00,2016-09-27 08:40:00)","1","118","41"
"3","[2016-09-27 08:40:00,2016-09-27 09:00:00)","1","144","50"
"3","[2016-09-27 09:00:00,2016-09-27 09:20:00)","1","117","41"
"3","[2016-09-27 09:20:00,2016-09-27 09:40:00)","1","109","28"
"3","[2016-09-27 09:40:00,2016-09-27 10:00:00)","1","94","24"
"3","[2016-09-27 10:00:00,2016-09-27 10:20:00)","1","80","25"
"3","[2016-09-27 10:20:00,2016-09-27 10:40:00)","1","69","13"
"3","[2016-09-27 10:40:00,2016-09-27 11:00:00)","1","88","16"
"3","[2016-09-27 11:00:00,2016-09-27 11:20:00)","1","55","9"
"3","[2016-09-27 11:20:00,2016-09-27 11:40:00)","1","51","13"
"3","[2016-09-27 11:40:00,2016-09-27 12:00:00)","1","79","22"
"3","[2016-09-27 12:00:00,2016-09-27 12:20:00)","1","96","18"
"3","[2016-09-27 12:20:00,2016-09-27 12:40:00)","1","90","15"
"3","[2016-09-27 12:40:00,2016-09-27 13:00:00)","1","84","23"
"3","[2016-09-27 13:00:00,2016-09-27 13:20:00)","1","95","24"
"3","[2016-09-27 13:20:00,2016-09-27 13:40:00)","1","91","23"
"3","[2016-09-27 13:40:00,2016-09-27 14:00:00)","1","99","24"
"3","[2016-09-27 14:00:00,2016-09-27 14:20:00)","1","82","14"
"3","[2016-09-27 14:20:00,2016-09-27 14:40:00)","1","86","20"
"3","[2016-09-27 14:40:00,2016-09-27 15:00:00)","1","91","16"
"3","[2016-09-27 15:00:00,2016-09-27 15:20:00)","1","75","18"
"3","[2016-09-27 15:20:00,2016-09-27 15:40:00)","1","106","24"
"3","[2016-09-27 15:40:00,2016-09-27 16:00:00)","1","70","23"
"3","[2016-09-27 16:00:00,2016-09-27 16:20:00)","1","72","21"
"3","[2016-09-27 16:20:00,2016-09-27 16:40:00)","1","91","31"
"3","[2016-09-27 16:40:00,2016-09-27 17:00:00)","1","84","23"
"3","[2016-09-27 17:00:00,2016-09-27 17:20:00)","1","76","25"
"3","[2016-09-27 17:20:00,2016-09-27 17:40:00)","1","73","22"
"3","[2016-09-27 17:40:00,2016-09-27 18:00:00)","1","82","22"
"3","[2016-09-27 18:00:00,2016-09-27 18:20:00)","1","83","22"
"3","[2016-09-27 18:20:00,2016-09-27 18:40:00)","1","81","28"
"3","[2016-09-27 18:40:00,2016-09-27 19:00:00)","1","83","25"
"3","[2016-09-27 19:00:00,2016-09-27 19:20:00)","1","53","13"
"3","[2016-09-27 19:20:00,2016-09-27 19:40:00)","1","56","13"
"3","[2016-09-27 19:40:00,2016-09-27 20:00:00)","1","48","15"
"3","[2016-09-27 20:00:00,2016-09-27 20:20:00)","1","62","28"
"3","[2016-09-27 20:20:00,2016-09-27 20:40:00)","1","34","9"
"3","[2016-09-27 20:40:00,2016-09-27 21:00:00)","1","38","8"
"3","[2016-09-27 21:00:00,2016-09-27 21:20:00)","1","39","7"
"3","[2016-09-27 21:20:00,2016-09-27 21:40:00)","1","23","6"
"3","[2016-09-27 21:40:00,2016-09-27 22:00:00)","1","45","9"
"3","[2016-09-27 22:00:00,2016-09-27 22:20:00)","1","20","5"
"3","[2016-09-27 22:20:00,2016-09-27 22:40:00)","1","30","7"
"3","[2016-09-27 22:40:00,2016-09-27 23:00:00)","1","20","5"
"3","[2016-09-27 23:00:00,2016-09-27 23:20:00)","1","17","4"
"3","[2016-09-27 23:20:00,2016-09-27 23:40:00)","1","9","1"
"3","[2016-09-27 23:40:00,2016-09-28 00:00:00)","1","14","4"
"3","[2016-09-28 00:00:00,2016-09-28 00:20:00)","1","132","22"
"3","[2016-09-28 00:20:00,2016-09-28 00:40:00)","1","95","23"
"3","[2016-09-28 00:40:00,2016-09-28 01:00:00)","1","75","21"
"3","[2016-09-28 01:00:00,2016-09-28 01:20:00)","1","7","1"
"3","[2016-09-28 01:20:00,2016-09-28 01:40:00)","1","7","1"
"3","[2016-09-28 01:40:00,2016-09-28 02:00:00)","1","6","2"
"3","[2016-09-28 02:00:00,2016-09-28 02:20:00)","1","9","2"
"3","[2016-09-28 02:20:00,2016-09-28 02:40:00)","1","6","0"
"3","[2016-09-28 02:40:00,2016-09-28 03:00:00)","1","10","0"
"3","[2016-09-28 03:00:00,2016-09-28 03:20:00)","1","4","1"
"3","[2016-09-28 03:20:00,2016-09-28 03:40:00)","1","8","0"
"3","[2016-09-28 03:40:00,2016-09-28 04:00:00)","1","7","1"
"3","[2016-09-28 04:00:00,2016-09-28 04:20:00)","1","10","2"
"3","[2016-09-28 04:20:00,2016-09-28 04:40:00)","1","6","1"
"3","[2016-09-28 04:40:00,2016-09-28 05:00:00)","1","10","0"
"3","[2016-09-28 05:00:00,2016-09-28 05:20:00)","1","8","1"
"3","[2016-09-28 05:20:00,2016-09-28 05:40:00)","1","14","2"
"3","[2016-09-28 05:40:00,2016-09-28 06:00:00)","1","21","2"
"3","[2016-09-28 06:00:00,2016-09-28 06:20:00)","1","24","4"
"3","[2016-09-28 06:20:00,2016-09-28 06:40:00)","1","36","4"
"3","[2016-09-28 06:40:00,2016-09-28 07:00:00)","1","43","9"
"3","[2016-09-28 07:00:00,2016-09-28 07:20:00)","1","75","25"
"3","[2016-09-28 07:20:00,2016-09-28 07:40:00)","1","58","17"
"3","[2016-09-28 07:40:00,2016-09-28 08:00:00)","1","83","18"
"3","[2016-09-28 08:00:00,2016-09-28 08:20:00)","1","110","36"
"3","[2016-09-28 08:20:00,2016-09-28 08:40:00)","1","132","49"
"3","[2016-09-28 08:40:00,2016-09-28 09:00:00)","1","131","52"
"3","[2016-09-28 09:00:00,2016-09-28 09:20:00)","1","143","47"
"3","[2016-09-28 09:20:00,2016-09-28 09:40:00)","1","132","43"
"3","[2016-09-28 09:40:00,2016-09-28 10:00:00)","1","84","18"
"3","[2016-09-28 10:00:00,2016-09-28 10:20:00)","1","74","15"
"3","[2016-09-28 10:20:00,2016-09-28 10:40:00)","1","72","13"
"3","[2016-09-28 10:40:00,2016-09-28 11:00:00)","1","80","26"
"3","[2016-09-28 11:00:00,2016-09-28 11:20:00)","1","72","16"
"3","[2016-09-28 11:20:00,2016-09-28 11:40:00)","1","86","17"
"3","[2016-09-28 11:40:00,2016-09-28 12:00:00)","1","63","16"
"3","[2016-09-28 12:00:00,2016-09-28 12:20:00)","1","106","23"
"3","[2016-09-28 12:20:00,2016-09-28 12:40:00)","1","77","11"
"3","[2016-09-28 12:40:00,2016-09-28 13:00:00)","1","57","12"
"3","[2016-09-28 13:00:00,2016-09-28 13:20:00)","1","86","21"
"3","[2016-09-28 13:20:00,2016-09-28 13:40:00)","1","101","21"
"3","[2016-09-28 13:40:00,2016-09-28 14:00:00)","1","89","21"
"3","[2016-09-28 14:00:00,2016-09-28 14:20:00)","1","111","23"
"3","[2016-09-28 14:20:00,2016-09-28 14:40:00)","1","89","23"
"3","[2016-09-28 14:40:00,2016-09-28 15:00:00)","1","99","24"
"3","[2016-09-28 15:00:00,2016-09-28 15:20:00)","1","83","22"
"3","[2016-09-28 15:20:00,2016-09-28 15:40:00)","1","86","23"
"3","[2016-09-28 15:40:00,2016-09-28 16:00:00)","1","86","25"
"3","[2016-09-28 16:00:00,2016-09-28 16:20:00)","1","81","22"
"3","[2016-09-28 16:20:00,2016-09-28 16:40:00)","1","91","26"
"3","[2016-09-28 16:40:00,2016-09-28 17:00:00)","1","88","23"
"3","[2016-09-28 17:00:00,2016-09-28 17:20:00)","1","86","19"
"3","[2016-09-28 17:20:00,2016-09-28 17:40:00)","1","73","22"
"3","[2016-09-28 17:40:00,2016-09-28 18:00:00)","1","76","19"
"3","[2016-09-28 18:00:00,2016-09-28 18:20:00)","1","68","21"
"3","[2016-09-28 18:20:00,2016-09-28 18:40:00)","1","56","16"
"3","[2016-09-28 18:40:00,2016-09-28 19:00:00)","1","59","21"
"3","[2016-09-28 19:00:00,2016-09-28 19:20:00)","1","50","15"
"3","[2016-09-28 19:20:00,2016-09-28 19:40:00)","1","72","18"
"3","[2016-09-28 19:40:00,2016-09-28 20:00:00)","1","41","7"
"3","[2016-09-28 20:00:00,2016-09-28 20:20:00)","1","25","2"
"3","[2016-09-28 20:20:00,2016-09-28 20:40:00)","1","18","2"
"3","[2016-09-28 20:40:00,2016-09-28 21:00:00)","1","28","9"
"3","[2016-09-28 21:00:00,2016-09-28 21:20:00)","1","26","9"
"3","[2016-09-28 21:20:00,2016-09-28 21:40:00)","1","35","6"
"3","[2016-09-28 21:40:00,2016-09-28 22:00:00)","1","26","4"
"3","[2016-09-28 22:00:00,2016-09-28 22:20:00)","1","16","2"
"3","[2016-09-28 22:20:00,2016-09-28 22:40:00)","1","24","9"
"3","[2016-09-28 22:40:00,2016-09-28 23:00:00)","1","17","4"
"3","[2016-09-28 23:00:00,2016-09-28 23:20:00)","1","12","1"
"3","[2016-09-28 23:20:00,2016-09-28 23:40:00)","1","20","6"
"3","[2016-09-28 23:40:00,2016-09-29 00:00:00)","1","12","2"
"3","[2016-09-29 00:00:00,2016-09-29 00:20:00)","1","137","34"
"3","[2016-09-29 00:20:00,2016-09-29 00:40:00)","1","63","16"
"3","[2016-09-29 00:40:00,2016-09-29 01:00:00)","1","82","30"
"3","[2016-09-29 01:00:00,2016-09-29 01:20:00)","1","9","3"
"3","[2016-09-29 01:20:00,2016-09-29 01:40:00)","1","6","2"
"3","[2016-09-29 01:40:00,2016-09-29 02:00:00)","1","4","0"
"3","[2016-09-29 02:00:00,2016-09-29 02:20:00)","1","14","4"
"3","[2016-09-29 02:20:00,2016-09-29 02:40:00)","1","4","1"
"3","[2016-09-29 02:40:00,2016-09-29 03:00:00)","1","4","2"
"3","[2016-09-29 03:00:00,2016-09-29 03:20:00)","1","6","0"
"3","[2016-09-29 03:20:00,2016-09-29 03:40:00)","1","3","1"
"3","[2016-09-29 03:40:00,2016-09-29 04:00:00)","1","3","1"
"3","[2016-09-29 04:00:00,2016-09-29 04:20:00)","1","2","0"
"3","[2016-09-29 04:20:00,2016-09-29 04:40:00)","1","5","1"
"3","[2016-09-29 04:40:00,2016-09-29 05:00:00)","1","5","0"
"3","[2016-09-29 05:00:00,2016-09-29 05:20:00)","1","6","1"
"3","[2016-09-29 05:20:00,2016-09-29 05:40:00)","1","14","1"
"3","[2016-09-29 05:40:00,2016-09-29 06:00:00)","1","12","1"
"3","[2016-09-29 06:00:00,2016-09-29 06:20:00)","1","16","2"
"3","[2016-09-29 06:20:00,2016-09-29 06:40:00)","1","25","4"
"3","[2016-09-29 06:40:00,2016-09-29 07:00:00)","1","32","8"
"3","[2016-09-29 07:00:00,2016-09-29 07:20:00)","1","48","15"
"3","[2016-09-29 07:20:00,2016-09-29 07:40:00)","1","55","12"
"3","[2016-09-29 07:40:00,2016-09-29 08:00:00)","1","60","15"
"3","[2016-09-29 08:00:00,2016-09-29 08:20:00)","1","103","31"
"3","[2016-09-29 08:20:00,2016-09-29 08:40:00)","1","105","36"
"3","[2016-09-29 08:40:00,2016-09-29 09:00:00)","1","123","39"
"3","[2016-09-29 09:00:00,2016-09-29 09:20:00)","1","130","47"
"3","[2016-09-29 09:20:00,2016-09-29 09:40:00)","1","111","32"
"3","[2016-09-29 09:40:00,2016-09-29 10:00:00)","1","121","40"
"3","[2016-09-29 10:00:00,2016-09-29 10:20:00)","1","80","19"
"3","[2016-09-29 10:20:00,2016-09-29 10:40:00)","1","91","17"
"3","[2016-09-29 10:40:00,2016-09-29 11:00:00)","1","77","20"
"3","[2016-09-29 11:00:00,2016-09-29 11:20:00)","1","85","20"
"3","[2016-09-29 11:20:00,2016-09-29 11:40:00)","1","81","29"
"3","[2016-09-29 11:40:00,2016-09-29 12:00:00)","1","68","13"
"3","[2016-09-29 12:00:00,2016-09-29 12:20:00)","1","97","26"
"3","[2016-09-29 12:20:00,2016-09-29 12:40:00)","1","83","23"
"3","[2016-09-29 12:40:00,2016-09-29 13:00:00)","1","94","27"
"3","[2016-09-29 13:00:00,2016-09-29 13:20:00)","1","83","24"
"3","[2016-09-29 13:20:00,2016-09-29 13:40:00)","1","76","21"
"3","[2016-09-29 13:40:00,2016-09-29 14:00:00)","1","95","20"
"3","[2016-09-29 14:00:00,2016-09-29 14:20:00)","1","98","25"
"3","[2016-09-29 14:20:00,2016-09-29 14:40:00)","1","84","21"
"3","[2016-09-29 14:40:00,2016-09-29 15:00:00)","1","83","26"
"3","[2016-09-29 15:00:00,2016-09-29 15:20:00)","1","93","33"
"3","[2016-09-29 15:20:00,2016-09-29 15:40:00)","1","86","22"
"3","[2016-09-29 15:40:00,2016-09-29 16:00:00)","1","97","29"
"3","[2016-09-29 16:00:00,2016-09-29 16:20:00)","1","94","25"
"3","[2016-09-29 16:20:00,2016-09-29 16:40:00)","1","110","23"
"3","[2016-09-29 16:40:00,2016-09-29 17:00:00)","1","86","17"
"3","[2016-09-29 17:00:00,2016-09-29 17:20:00)","1","96","26"
"3","[2016-09-29 17:20:00,2016-09-29 17:40:00)","1","107","23"
"3","[2016-09-29 17:40:00,2016-09-29 18:00:00)","1","111","27"
"3","[2016-09-29 18:00:00,2016-09-29 18:20:00)","1","76","17"
"3","[2016-09-29 18:20:00,2016-09-29 18:40:00)","1","68","21"
"3","[2016-09-29 18:40:00,2016-09-29 19:00:00)","1","56","19"
"3","[2016-09-29 19:00:00,2016-09-29 19:20:00)","1","15","2"
"3","[2016-09-29 19:20:00,2016-09-29 19:40:00)","1","37","8"
"3","[2016-09-29 19:40:00,2016-09-29 20:00:00)","1","17","3"
"3","[2016-09-29 20:00:00,2016-09-29 20:20:00)","1","19","5"
"3","[2016-09-29 20:20:00,2016-09-29 20:40:00)","1","52","10"
"3","[2016-09-29 20:40:00,2016-09-29 21:00:00)","1","22","5"
"3","[2016-09-29 21:00:00,2016-09-29 21:20:00)","1","18","2"
"3","[2016-09-29 21:20:00,2016-09-29 21:40:00)","1","29","9"
"3","[2016-09-29 21:40:00,2016-09-29 22:00:00)","1","28","6"
"3","[2016-09-29 22:00:00,2016-09-29 22:20:00)","1","19","5"
"3","[2016-09-29 22:20:00,2016-09-29 22:40:00)","1","24","4"
"3","[2016-09-29 22:40:00,2016-09-29 23:00:00)","1","20","4"
"3","[2016-09-29 23:00:00,2016-09-29 23:20:00)","1","15","6"
"3","[2016-09-29 23:20:00,2016-09-29 23:40:00)","1","13","1"
"3","[2016-09-29 23:40:00,2016-09-30 00:00:00)","1","10","2"
"3","[2016-09-30 00:00:00,2016-09-30 00:20:00)","1","296","56"
"3","[2016-09-30 00:20:00,2016-09-30 00:40:00)","1","279","34"
"3","[2016-09-30 00:40:00,2016-09-30 01:00:00)","1","239","23"
"3","[2016-09-30 01:00:00,2016-09-30 01:20:00)","1","6","2"
"3","[2016-09-30 01:20:00,2016-09-30 01:40:00)","1","9","2"
"3","[2016-09-30 01:40:00,2016-09-30 02:00:00)","1","6","0"
"3","[2016-09-30 02:00:00,2016-09-30 02:20:00)","1","4","0"
"3","[2016-09-30 02:20:00,2016-09-30 02:40:00)","1","11","4"
"3","[2016-09-30 02:40:00,2016-09-30 03:00:00)","1","8","1"
"3","[2016-09-30 03:00:00,2016-09-30 03:20:00)","1","3","0"
"3","[2016-09-30 03:20:00,2016-09-30 03:40:00)","1","7","1"
"3","[2016-09-30 03:40:00,2016-09-30 04:00:00)","1","4","1"
"3","[2016-09-30 04:00:00,2016-09-30 04:20:00)","1","8","0"
"3","[2016-09-30 04:20:00,2016-09-30 04:40:00)","1","8","0"
"3","[2016-09-30 04:40:00,2016-09-30 05:00:00)","1","6","0"
"3","[2016-09-30 05:00:00,2016-09-30 05:20:00)","1","11","0"
"3","[2016-09-30 05:20:00,2016-09-30 05:40:00)","1","9","1"
"3","[2016-09-30 05:40:00,2016-09-30 06:00:00)","1","13","2"
"3","[2016-09-30 06:00:00,2016-09-30 06:20:00)","1","21","4"
"3","[2016-09-30 06:20:00,2016-09-30 06:40:00)","1","44","12"
"3","[2016-09-30 06:40:00,2016-09-30 07:00:00)","1","44","10"
"3","[2016-09-30 07:00:00,2016-09-30 07:20:00)","1","68","13"
"3","[2016-09-30 07:20:00,2016-09-30 07:40:00)","1","70","21"
"3","[2016-09-30 07:40:00,2016-09-30 08:00:00)","1","84","20"
"3","[2016-09-30 08:00:00,2016-09-30 08:20:00)","1","113","32"
"3","[2016-09-30 08:20:00,2016-09-30 08:40:00)","1","121","35"
"3","[2016-09-30 08:40:00,2016-09-30 09:00:00)","1","147","55"
"3","[2016-09-30 09:00:00,2016-09-30 09:20:00)","1","116","38"
"3","[2016-09-30 09:20:00,2016-09-30 09:40:00)","1","131","37"
"3","[2016-09-30 09:40:00,2016-09-30 10:00:00)","1","120","38"
"3","[2016-09-30 10:00:00,2016-09-30 10:20:00)","1","102","32"
"3","[2016-09-30 10:20:00,2016-09-30 10:40:00)","1","103","24"
"3","[2016-09-30 10:40:00,2016-09-30 11:00:00)","1","105","21"
"3","[2016-09-30 11:00:00,2016-09-30 11:20:00)","1","108","34"
"3","[2016-09-30 11:20:00,2016-09-30 11:40:00)","1","97","17"
"3","[2016-09-30 11:40:00,2016-09-30 12:00:00)","1","95","28"
"3","[2016-09-30 12:00:00,2016-09-30 12:20:00)","1","107","28"
"3","[2016-09-30 12:20:00,2016-09-30 12:40:00)","1","119","27"
"3","[2016-09-30 12:40:00,2016-09-30 13:00:00)","1","112","28"
"3","[2016-09-30 13:00:00,2016-09-30 13:20:00)","1","150","43"
"3","[2016-09-30 13:20:00,2016-09-30 13:40:00)","1","108","34"
"3","[2016-09-30 13:40:00,2016-09-30 14:00:00)","1","130","35"
"3","[2016-09-30 14:00:00,2016-09-30 14:20:00)","1","134","35"
"3","[2016-09-30 14:20:00,2016-09-30 14:40:00)","1","131","37"
"3","[2016-09-30 14:40:00,2016-09-30 15:00:00)","1","138","32"
"3","[2016-09-30 15:00:00,2016-09-30 15:20:00)","1","91","21"
"3","[2016-09-30 15:20:00,2016-09-30 15:40:00)","1","119","31"
"3","[2016-09-30 15:40:00,2016-09-30 16:00:00)","1","114","27"
"3","[2016-09-30 16:00:00,2016-09-30 16:20:00)","1","88","24"
"3","[2016-09-30 16:20:00,2016-09-30 16:40:00)","1","110","28"
"3","[2016-09-30 16:40:00,2016-09-30 17:00:00)","1","106","26"
"3","[2016-09-30 17:00:00,2016-09-30 17:20:00)","1","73","17"
"3","[2016-09-30 17:20:00,2016-09-30 17:40:00)","1","111","39"
"3","[2016-09-30 17:40:00,2016-09-30 18:00:00)","1","116","31"
"3","[2016-09-30 18:00:00,2016-09-30 18:20:00)","1","32","22"
"3","[2016-09-30 18:20:00,2016-09-30 18:40:00)","1","45","29"
"3","[2016-09-30 18:40:00,2016-09-30 19:00:00)","1","26","16"
"3","[2016-09-30 19:00:00,2016-09-30 19:20:00)","1","24","17"
"3","[2016-09-30 19:20:00,2016-09-30 19:40:00)","1","20","8"
"3","[2016-09-30 19:40:00,2016-09-30 20:00:00)","1","26","17"
"3","[2016-09-30 20:00:00,2016-09-30 20:20:00)","1","14","7"
"3","[2016-09-30 20:20:00,2016-09-30 20:40:00)","1","14","8"
"3","[2016-09-30 20:40:00,2016-09-30 21:00:00)","1","22","9"
"3","[2016-09-30 21:00:00,2016-09-30 21:20:00)","1","9","3"
"3","[2016-09-30 21:20:00,2016-09-30 21:40:00)","1","13","9"
"3","[2016-09-30 21:40:00,2016-09-30 22:00:00)","1","15","7"
"3","[2016-09-30 22:00:00,2016-09-30 22:20:00)","1","7","2"
"3","[2016-09-30 22:20:00,2016-09-30 22:40:00)","1","20","8"
"3","[2016-09-30 22:40:00,2016-09-30 23:00:00)","1","10","5"
"3","[2016-09-30 23:00:00,2016-09-30 23:20:00)","1","12","2"
"3","[2016-09-30 23:20:00,2016-09-30 23:40:00)","1","13","6"
"3","[2016-09-30 23:40:00,2016-10-01 00:00:00)","1","12","3"
"3","[2016-10-01 00:00:00,2016-10-01 00:20:00)","1","27","20"
"3","[2016-10-01 00:20:00,2016-10-01 00:40:00)","1","18","8"
"3","[2016-10-01 00:40:00,2016-10-01 01:00:00)","1","18","9"
"3","[2016-10-01 01:00:00,2016-10-01 01:20:00)","1","1","1"
"3","[2016-10-01 01:20:00,2016-10-01 01:40:00)","1","5","1"
"3","[2016-10-01 01:40:00,2016-10-01 02:00:00)","1","6","1"
"3","[2016-10-01 02:00:00,2016-10-01 02:20:00)","1","1","0"
"3","[2016-10-01 02:20:00,2016-10-01 02:40:00)","1","3","0"
"3","[2016-10-01 02:40:00,2016-10-01 03:00:00)","1","5","2"
"3","[2016-10-01 03:00:00,2016-10-01 03:20:00)","1","3","0"
"3","[2016-10-01 03:20:00,2016-10-01 03:40:00)","1","3","0"
"3","[2016-10-01 03:40:00,2016-10-01 04:00:00)","1","6","1"
"3","[2016-10-01 04:00:00,2016-10-01 04:20:00)","1","7","2"
"3","[2016-10-01 04:20:00,2016-10-01 04:40:00)","1","2","0"
"3","[2016-10-01 04:40:00,2016-10-01 05:00:00)","1","3","2"
"3","[2016-10-01 05:00:00,2016-10-01 05:20:00)","1","8","1"
"3","[2016-10-01 05:20:00,2016-10-01 05:40:00)","1","7","0"
"3","[2016-10-01 05:40:00,2016-10-01 06:00:00)","1","9","2"
"3","[2016-10-01 06:00:00,2016-10-01 06:20:00)","1","11","3"
"3","[2016-10-01 06:20:00,2016-10-01 06:40:00)","1","19","9"
"3","[2016-10-01 06:40:00,2016-10-01 07:00:00)","1","13","6"
"3","[2016-10-01 07:00:00,2016-10-01 07:20:00)","1","15","8"
"3","[2016-10-01 07:20:00,2016-10-01 07:40:00)","1","12","2"
"3","[2016-10-01 07:40:00,2016-10-01 08:00:00)","1","25","7"
"3","[2016-10-01 08:00:00,2016-10-01 08:20:00)","1","18","4"
"3","[2016-10-01 08:20:00,2016-10-01 08:40:00)","1","12","9"
"3","[2016-10-01 08:40:00,2016-10-01 09:00:00)","1","17","6"
"3","[2016-10-01 09:00:00,2016-10-01 09:20:00)","1","15","7"
