volume,pair,tollgate_id,direction,time_window,start_time,date,time,weekday,timemap,pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,last_20min,last_40min,last_60min,last_80min,last_100min,last_120min,wind_direction2,wind_speed2,precipitation2,SSD,SSD_level,is_workday,datemap
16,3-0,3,0,"[2016-10-14 02:40:00,2016-10-14 03:00:00)",2016-10-14 02:40:00,2016-10-14,02:40:00,4,9,1017,46.0,3.0,18.4,88.0,0.0,14.0,12.0,15.0,16.0,22.0,18.0,1,2,0,62.611269004511286,0,1,26
13,3-0,3,0,"[2016-10-14 03:00:00,2016-10-14 03:20:00)",2016-10-14 03:00:00,2016-10-14,03:00:00,4,10,1018,2.0,1.6,18.8,82.0,0.0,16.0,14.0,12.0,15.0,16.0,22.0,8,1,0,67.23835280610687,0,1,26
12,3-0,3,0,"[2016-10-14 03:20:00,2016-10-14 03:40:00)",2016-10-14 03:20:00,2016-10-14,03:20:00,4,11,1018,2.0,1.6,18.8,82.0,0.0,13.0,16.0,14.0,12.0,15.0,16.0,8,1,0,67.23835280610687,0,1,26
7,3-0,3,0,"[2016-10-14 03:40:00,2016-10-14 04:00:00)",2016-10-14 03:40:00,2016-10-14,03:40:00,4,12,1018,2.0,1.6,18.8,82.0,0.0,12.0,13.0,16.0,14.0,12.0,15.0,8,1,0,67.23835280610687,0,1,26
11,3-0,3,0,"[2016-10-14 04:00:00,2016-10-14 04:20:00)",2016-10-14 04:00:00,2016-10-14,04:00:00,4,13,1018,2.0,1.6,18.8,82.0,0.0,7.0,12.0,13.0,16.0,14.0,12.0,8,1,0,67.23835280610687,0,1,26
13,3-0,3,0,"[2016-10-14 04:20:00,2016-10-14 04:40:00)",2016-10-14 04:20:00,2016-10-14,04:20:00,4,14,1018,2.0,1.6,18.8,82.0,0.0,11.0,7.0,12.0,13.0,16.0,14.0,8,1,0,67.23835280610687,0,1,26
14,3-0,3,0,"[2016-10-14 04:40:00,2016-10-14 05:00:00)",2016-10-14 04:40:00,2016-10-14,04:40:00,4,15,1018,2.0,1.6,18.8,82.0,0.0,13.0,11.0,7.0,12.0,13.0,16.0,8,1,0,67.23835280610687,0,1,26
15,3-0,3,0,"[2016-10-14 05:00:00,2016-10-14 05:20:00)",2016-10-14 05:00:00,2016-10-14,05:00:00,4,16,1018,2.0,1.6,18.8,82.0,0.0,14.0,13.0,11.0,7.0,12.0,13.0,8,1,0,67.23835280610687,0,1,26
16,3-0,3,0,"[2016-10-14 05:20:00,2016-10-14 05:40:00)",2016-10-14 05:20:00,2016-10-14,05:20:00,4,17,1018,2.0,1.6,18.8,82.0,0.0,15.0,14.0,13.0,11.0,7.0,12.0,8,1,0,67.23835280610687,0,1,26
18,3-0,3,0,"[2016-10-14 05:40:00,2016-10-14 06:00:00)",2016-10-14 05:40:00,2016-10-14,05:40:00,4,18,1018,2.0,1.6,18.8,82.0,0.0,16.0,15.0,14.0,13.0,11.0,7.0,8,1,0,67.23835280610687,0,1,26
19,3-0,3,0,"[2016-10-14 06:00:00,2016-10-14 06:20:00)",2016-10-14 06:00:00,2016-10-14,06:00:00,4,19,1016,359.0,1.9,18.5,84.0,0.0,18.0,16.0,15.0,14.0,13.0,11.0,8,2,0,65.91059003773586,0,1,26
38,3-0,3,0,"[2016-10-14 06:20:00,2016-10-14 06:40:00)",2016-10-14 06:20:00,2016-10-14,06:20:00,4,20,1016,359.0,1.9,18.5,84.0,0.0,19.0,18.0,16.0,15.0,14.0,13.0,8,2,0,65.91059003773586,0,1,26
78,3-0,3,0,"[2016-10-14 06:40:00,2016-10-14 07:00:00)",2016-10-14 06:40:00,2016-10-14,06:40:00,4,21,1016,359.0,1.9,18.5,84.0,0.0,38.0,19.0,18.0,16.0,15.0,14.0,8,2,0,65.91059003773586,0,1,26
93,3-0,3,0,"[2016-10-14 07:00:00,2016-10-14 07:20:00)",2016-10-14 07:00:00,2016-10-14,07:00:00,4,22,1016,359.0,1.9,18.5,84.0,0.0,78.0,38.0,19.0,18.0,16.0,15.0,8,2,0,65.91059003773586,0,1,26
126,3-0,3,0,"[2016-10-14 07:20:00,2016-10-14 07:40:00)",2016-10-14 07:20:00,2016-10-14,07:20:00,4,23,1016,359.0,1.9,18.5,84.0,0.0,93.0,78.0,38.0,19.0,18.0,16.0,8,2,0,65.91059003773586,0,1,26
152,3-0,3,0,"[2016-10-14 07:40:00,2016-10-14 08:00:00)",2016-10-14 07:40:00,2016-10-14,07:40:00,4,24,1016,359.0,1.9,18.5,84.0,0.0,126.0,93.0,78.0,38.0,19.0,18.0,8,2,0,65.91059003773586,0,1,26
158,3-0,3,0,"[2016-10-14 08:00:00,2016-10-14 08:20:00)",2016-10-14 08:00:00,2016-10-14,08:00:00,4,25,1016,359.0,1.9,18.5,84.0,0.0,152.0,126.0,93.0,78.0,38.0,19.0,8,2,0,65.91059003773586,0,1,26
180,3-0,3,0,"[2016-10-14 08:20:00,2016-10-14 08:40:00)",2016-10-14 08:20:00,2016-10-14,08:20:00,4,26,1016,359.0,1.9,18.5,84.0,0.0,158.0,152.0,126.0,93.0,78.0,38.0,8,2,0,65.91059003773586,0,1,26
146,3-0,3,0,"[2016-10-14 08:40:00,2016-10-14 09:00:00)",2016-10-14 08:40:00,2016-10-14,08:40:00,4,27,1016,359.0,1.9,18.5,84.0,0.0,180.0,158.0,152.0,126.0,93.0,78.0,8,2,0,65.91059003773586,0,1,26
161,3-0,3,0,"[2016-10-14 09:00:00,2016-10-14 09:20:00)",2016-10-14 09:00:00,2016-10-14,09:00:00,4,28,1016,349.0,2.0,18.2,81.0,0.0,146.0,180.0,158.0,152.0,126.0,93.0,8,2,0,64.70591382686568,0,1,26
140,3-0,3,0,"[2016-10-14 09:20:00,2016-10-14 09:40:00)",2016-10-14 09:20:00,2016-10-14,09:20:00,4,29,1016,349.0,2.0,18.2,81.0,0.0,161.0,146.0,180.0,158.0,152.0,126.0,8,2,0,64.70591382686568,0,1,26
129,3-0,3,0,"[2016-10-14 09:40:00,2016-10-14 10:00:00)",2016-10-14 09:40:00,2016-10-14,09:40:00,4,30,1016,349.0,2.0,18.2,81.0,0.0,140.0,161.0,146.0,180.0,158.0,152.0,8,2,0,64.70591382686568,0,1,26
132,3-0,3,0,"[2016-10-14 10:00:00,2016-10-14 10:20:00)",2016-10-14 10:00:00,2016-10-14,10:00:00,4,31,1016,349.0,2.0,18.2,81.0,0.0,129.0,140.0,161.0,146.0,180.0,158.0,8,2,0,64.70591382686568,0,1,26
140,3-0,3,0,"[2016-10-14 10:20:00,2016-10-14 10:40:00)",2016-10-14 10:20:00,2016-10-14,10:20:00,4,32,1016,349.0,2.0,18.2,81.0,0.0,132.0,129.0,140.0,161.0,146.0,180.0,8,2,0,64.70591382686568,0,1,26
133,3-0,3,0,"[2016-10-14 10:40:00,2016-10-14 11:00:00)",2016-10-14 10:40:00,2016-10-14,10:40:00,4,33,1016,349.0,2.0,18.2,81.0,0.0,140.0,132.0,129.0,140.0,161.0,146.0,8,2,0,64.70591382686568,0,1,26
124,3-0,3,0,"[2016-10-14 11:00:00,2016-10-14 11:20:00)",2016-10-14 11:00:00,2016-10-14,11:00:00,4,34,1016,349.0,2.0,18.2,81.0,0.0,133.0,140.0,132.0,129.0,140.0,161.0,8,2,0,64.70591382686568,0,1,26
97,3-0,3,0,"[2016-10-14 11:20:00,2016-10-14 11:40:00)",2016-10-14 11:20:00,2016-10-14,11:20:00,4,35,1016,349.0,2.0,18.2,81.0,0.0,124.0,133.0,140.0,132.0,129.0,140.0,8,2,0,64.70591382686568,0,1,26
93,3-0,3,0,"[2016-10-14 11:40:00,2016-10-14 12:00:00)",2016-10-14 11:40:00,2016-10-14,11:40:00,4,36,1016,349.0,2.0,18.2,81.0,0.0,97.0,124.0,133.0,140.0,132.0,129.0,8,2,0,64.70591382686568,0,1,26
99,3-0,3,0,"[2016-10-14 12:00:00,2016-10-14 12:20:00)",2016-10-14 12:00:00,2016-10-14,12:00:00,4,37,1016,1.0,1.4,18.3,83.0,0.0,93.0,97.0,124.0,133.0,140.0,132.0,8,1,0,67.0229637857678,0,1,26
95,3-0,3,0,"[2016-10-14 12:20:00,2016-10-14 12:40:00)",2016-10-14 12:20:00,2016-10-14,12:20:00,4,38,1016,1.0,1.4,18.3,83.0,0.0,99.0,93.0,97.0,124.0,133.0,140.0,8,1,0,67.0229637857678,0,1,26
105,3-0,3,0,"[2016-10-14 12:40:00,2016-10-14 13:00:00)",2016-10-14 12:40:00,2016-10-14,12:40:00,4,39,1016,1.0,1.4,18.3,83.0,0.0,95.0,99.0,93.0,97.0,124.0,133.0,8,1,0,67.0229637857678,0,1,26
124,3-0,3,0,"[2016-10-14 13:00:00,2016-10-14 13:20:00)",2016-10-14 13:00:00,2016-10-14,13:00:00,4,40,1016,1.0,1.4,18.3,83.0,0.0,105.0,95.0,99.0,93.0,97.0,124.0,8,1,0,67.0229637857678,0,1,26
108,3-0,3,0,"[2016-10-14 13:20:00,2016-10-14 13:40:00)",2016-10-14 13:20:00,2016-10-14,13:20:00,4,41,1016,1.0,1.4,18.3,83.0,0.0,124.0,105.0,95.0,99.0,93.0,97.0,8,1,0,67.0229637857678,0,1,26
111,3-0,3,0,"[2016-10-14 13:40:00,2016-10-14 14:00:00)",2016-10-14 13:40:00,2016-10-14,13:40:00,4,42,1016,1.0,1.4,18.3,83.0,0.0,108.0,124.0,105.0,95.0,99.0,93.0,8,1,0,67.0229637857678,0,1,26
121,3-0,3,0,"[2016-10-14 14:00:00,2016-10-14 14:20:00)",2016-10-14 14:00:00,2016-10-14,14:00:00,4,43,1016,1.0,1.4,18.3,83.0,0.0,111.0,108.0,124.0,105.0,95.0,99.0,8,1,0,67.0229637857678,0,1,26
94,3-0,3,0,"[2016-10-14 14:20:00,2016-10-14 14:40:00)",2016-10-14 14:20:00,2016-10-14,14:20:00,4,44,1016,1.0,1.4,18.3,83.0,0.0,121.0,111.0,108.0,124.0,105.0,95.0,8,1,0,67.0229637857678,0,1,26
130,3-0,3,0,"[2016-10-14 14:40:00,2016-10-14 15:00:00)",2016-10-14 14:40:00,2016-10-14,14:40:00,4,45,1016,1.0,1.4,18.3,83.0,0.0,94.0,121.0,111.0,108.0,124.0,105.0,8,1,0,67.0229637857678,0,1,26
140,3-0,3,0,"[2016-10-14 15:00:00,2016-10-14 15:20:00)",2016-10-14 15:00:00,2016-10-14,15:00:00,4,46,1016,354.0,1.8,18.2,87.0,0.0,130.0,94.0,121.0,111.0,108.0,124.0,8,2,0,65.96112502686569,0,1,26
138,3-0,3,0,"[2016-10-14 15:20:00,2016-10-14 15:40:00)",2016-10-14 15:20:00,2016-10-14,15:20:00,4,47,1016,354.0,1.8,18.2,87.0,0.0,140.0,130.0,94.0,121.0,111.0,108.0,8,2,0,65.96112502686569,0,1,26
137,3-0,3,0,"[2016-10-14 15:40:00,2016-10-14 16:00:00)",2016-10-14 15:40:00,2016-10-14,15:40:00,4,48,1016,354.0,1.8,18.2,87.0,0.0,138.0,140.0,130.0,94.0,121.0,111.0,8,2,0,65.96112502686569,0,1,26
139,3-0,3,0,"[2016-10-14 16:00:00,2016-10-14 16:20:00)",2016-10-14 16:00:00,2016-10-14,16:00:00,4,49,1016,354.0,1.8,18.2,87.0,0.0,137.0,138.0,140.0,130.0,94.0,121.0,8,2,0,65.96112502686569,0,1,26
135,3-0,3,0,"[2016-10-14 16:20:00,2016-10-14 16:40:00)",2016-10-14 16:20:00,2016-10-14,16:20:00,4,50,1016,354.0,1.8,18.2,87.0,0.0,139.0,137.0,138.0,140.0,130.0,94.0,8,2,0,65.96112502686569,0,1,26
148,3-0,3,0,"[2016-10-14 16:40:00,2016-10-14 17:00:00)",2016-10-14 16:40:00,2016-10-14,16:40:00,4,51,1016,354.0,1.8,18.2,87.0,0.0,135.0,139.0,137.0,138.0,140.0,130.0,8,2,0,65.96112502686569,0,1,26
146,3-0,3,0,"[2016-10-14 17:00:00,2016-10-14 17:20:00)",2016-10-14 17:00:00,2016-10-14,17:00:00,4,52,1016,354.0,1.8,18.2,87.0,0.0,148.0,135.0,139.0,137.0,138.0,140.0,8,2,0,65.96112502686569,0,1,26
122,3-0,3,0,"[2016-10-14 17:20:00,2016-10-14 17:40:00)",2016-10-14 17:20:00,2016-10-14,17:20:00,4,53,1016,354.0,1.8,18.2,87.0,0.0,146.0,148.0,135.0,139.0,137.0,138.0,8,2,0,65.96112502686569,0,1,26
112,3-0,3,0,"[2016-10-14 17:40:00,2016-10-14 18:00:00)",2016-10-14 17:40:00,2016-10-14,17:40:00,4,54,1016,354.0,1.8,18.2,87.0,0.0,122.0,146.0,148.0,135.0,139.0,137.0,8,2,0,65.96112502686569,0,1,26
74,3-0,3,0,"[2016-10-14 18:00:00,2016-10-14 18:20:00)",2016-10-14 18:00:00,2016-10-14,18:00:00,4,55,1015,202.0,1.1,18.4,89.0,0.0,112.0,122.0,146.0,148.0,135.0,139.0,4,1,0,68.79453140451128,0,1,26
68,3-0,3,0,"[2016-10-14 18:20:00,2016-10-14 18:40:00)",2016-10-14 18:20:00,2016-10-14,18:20:00,4,56,1015,202.0,1.1,18.4,89.0,0.0,74.0,112.0,122.0,146.0,148.0,135.0,4,1,0,68.79453140451128,0,1,26
57,3-0,3,0,"[2016-10-14 18:40:00,2016-10-14 19:00:00)",2016-10-14 18:40:00,2016-10-14,18:40:00,4,57,1015,202.0,1.1,18.4,89.0,0.0,68.0,74.0,112.0,122.0,146.0,148.0,4,1,0,68.79453140451128,0,1,26
65,3-0,3,0,"[2016-10-14 19:00:00,2016-10-14 19:20:00)",2016-10-14 19:00:00,2016-10-14,19:00:00,4,58,1015,202.0,1.1,18.4,89.0,0.0,57.0,68.0,74.0,112.0,122.0,146.0,4,1,0,68.79453140451128,0,1,26
79,3-0,3,0,"[2016-10-14 19:20:00,2016-10-14 19:40:00)",2016-10-14 19:20:00,2016-10-14,19:20:00,4,59,1015,202.0,1.1,18.4,89.0,0.0,65.0,57.0,68.0,74.0,112.0,122.0,4,1,0,68.79453140451128,0,1,26
57,3-0,3,0,"[2016-10-14 19:40:00,2016-10-14 20:00:00)",2016-10-14 19:40:00,2016-10-14,19:40:00,4,60,1015,202.0,1.1,18.4,89.0,0.0,79.0,65.0,57.0,68.0,74.0,112.0,4,1,0,68.79453140451128,0,1,26
53,3-0,3,0,"[2016-10-14 20:00:00,2016-10-14 20:20:00)",2016-10-14 20:00:00,2016-10-14,20:00:00,4,61,1015,202.0,1.1,18.4,89.0,0.0,57.0,79.0,65.0,57.0,68.0,74.0,4,1,0,68.79453140451128,0,1,26
47,3-0,3,0,"[2016-10-14 20:20:00,2016-10-14 20:40:00)",2016-10-14 20:20:00,2016-10-14,20:20:00,4,62,1015,202.0,1.1,18.4,89.0,0.0,53.0,57.0,79.0,65.0,57.0,68.0,4,1,0,68.79453140451128,0,1,26
53,3-0,3,0,"[2016-10-14 20:40:00,2016-10-14 21:00:00)",2016-10-14 20:40:00,2016-10-14,20:40:00,4,63,1015,202.0,1.1,18.4,89.0,0.0,47.0,53.0,57.0,79.0,65.0,57.0,4,1,0,68.79453140451128,0,1,26
40,3-0,3,0,"[2016-10-14 21:00:00,2016-10-14 21:20:00)",2016-10-14 21:00:00,2016-10-14,21:00:00,4,64,1015,360.0,2.3,18.5,90.0,0.0,53.0,47.0,53.0,57.0,79.0,65.0,8,2,0,65.25234603773585,0,1,26
31,3-0,3,0,"[2016-10-14 21:20:00,2016-10-14 21:40:00)",2016-10-14 21:20:00,2016-10-14,21:20:00,4,65,1015,360.0,2.3,18.5,90.0,0.0,40.0,53.0,47.0,53.0,57.0,79.0,8,2,0,65.25234603773585,0,1,26
35,3-0,3,0,"[2016-10-14 21:40:00,2016-10-14 22:00:00)",2016-10-14 21:40:00,2016-10-14,21:40:00,4,66,1015,360.0,2.3,18.5,90.0,0.0,31.0,40.0,53.0,47.0,53.0,57.0,8,2,0,65.25234603773585,0,1,26
37,3-0,3,0,"[2016-10-14 22:00:00,2016-10-14 22:20:00)",2016-10-14 22:00:00,2016-10-14,22:00:00,4,67,1015,360.0,2.3,18.5,90.0,0.0,35.0,31.0,40.0,53.0,47.0,53.0,8,2,0,65.25234603773585,0,1,26
22,3-0,3,0,"[2016-10-14 22:20:00,2016-10-14 22:40:00)",2016-10-14 22:20:00,2016-10-14,22:20:00,4,68,1015,360.0,2.3,18.5,90.0,0.0,37.0,35.0,31.0,40.0,53.0,47.0,8,2,0,65.25234603773585,0,1,26
20,3-0,3,0,"[2016-10-14 22:40:00,2016-10-14 23:00:00)",2016-10-14 22:40:00,2016-10-14,22:40:00,4,69,1015,360.0,2.3,18.5,90.0,0.0,22.0,37.0,35.0,31.0,40.0,53.0,8,2,0,65.25234603773585,0,1,26
19,3-0,3,0,"[2016-10-14 23:00:00,2016-10-14 23:20:00)",2016-10-14 23:00:00,2016-10-14,23:00:00,4,70,1015,360.0,2.3,18.5,90.0,0.0,20.0,22.0,37.0,35.0,31.0,40.0,8,2,0,65.25234603773585,0,1,26
16,3-0,3,0,"[2016-10-14 23:20:00,2016-10-14 23:40:00)",2016-10-14 23:20:00,2016-10-14,23:20:00,4,71,1015,360.0,2.3,18.5,90.0,0.0,19.0,20.0,22.0,37.0,35.0,31.0,8,2,0,65.25234603773585,0,1,26
8,3-0,3,0,"[2016-10-14 23:40:00,2016-10-15 00:00:00)",2016-10-14 23:40:00,2016-10-14,23:40:00,4,72,1015,360.0,2.3,18.5,90.0,0.0,16.0,19.0,20.0,22.0,37.0,35.0,8,2,0,65.25234603773585,0,1,26
14,3-0,3,0,"[2016-10-15 00:00:00,2016-10-15 00:20:00)",2016-10-15 00:00:00,2016-10-15,00:00:00,5,1,1016,35.0,2.0,19.0,95.0,0.0,8.0,16.0,19.0,20.0,22.0,37.0,1,2,0,67.71254,0,2,27
17,3-0,3,0,"[2016-10-15 00:20:00,2016-10-15 00:40:00)",2016-10-15 00:20:00,2016-10-15,00:20:00,5,2,1016,35.0,2.0,19.0,95.0,0.0,14.0,8.0,16.0,19.0,20.0,22.0,1,2,0,67.71254,0,2,27
16,3-0,3,0,"[2016-10-15 00:40:00,2016-10-15 01:00:00)",2016-10-15 00:40:00,2016-10-15,00:40:00,5,3,1016,35.0,2.0,19.0,95.0,0.0,17.0,14.0,8.0,16.0,19.0,20.0,1,2,0,67.71254,0,2,27
24,3-0,3,0,"[2016-10-15 01:00:00,2016-10-15 01:20:00)",2016-10-15 01:00:00,2016-10-15,01:00:00,5,4,1016,35.0,2.0,19.0,95.0,0.0,16.0,17.0,14.0,8.0,16.0,19.0,1,2,0,67.71254,0,2,27
22,3-0,3,0,"[2016-10-15 01:20:00,2016-10-15 01:40:00)",2016-10-15 01:20:00,2016-10-15,01:20:00,5,5,1016,35.0,2.0,19.0,95.0,0.0,24.0,16.0,17.0,14.0,8.0,16.0,1,2,0,67.71254,0,2,27
12,3-0,3,0,"[2016-10-15 01:40:00,2016-10-15 02:00:00)",2016-10-15 01:40:00,2016-10-15,01:40:00,5,6,1016,35.0,2.0,19.0,95.0,0.0,22.0,24.0,16.0,17.0,14.0,8.0,1,2,0,67.71254,0,2,27
13,3-0,3,0,"[2016-10-15 02:00:00,2016-10-15 02:20:00)",2016-10-15 02:00:00,2016-10-15,02:00:00,5,7,1016,35.0,2.0,19.0,95.0,0.0,12.0,22.0,24.0,16.0,17.0,14.0,1,2,0,67.71254,0,2,27
21,3-0,3,0,"[2016-10-15 02:20:00,2016-10-15 02:40:00)",2016-10-15 02:20:00,2016-10-15,02:20:00,5,8,1016,35.0,2.0,19.0,95.0,0.0,13.0,12.0,22.0,24.0,16.0,17.0,1,2,0,67.71254,0,2,27
11,3-0,3,0,"[2016-10-15 02:40:00,2016-10-15 03:00:00)",2016-10-15 02:40:00,2016-10-15,02:40:00,5,9,1016,35.0,2.0,19.0,95.0,0.0,21.0,13.0,12.0,22.0,24.0,16.0,1,2,0,67.71254,0,2,27
10,3-0,3,0,"[2016-10-15 03:00:00,2016-10-15 03:20:00)",2016-10-15 03:00:00,2016-10-15,03:00:00,5,10,1016,357.0,1.1,19.8,94.0,0.6,11.0,21.0,13.0,12.0,22.0,24.0,8,1,1,72.05626821587302,1,2,27
15,3-0,3,0,"[2016-10-15 03:20:00,2016-10-15 03:40:00)",2016-10-15 03:20:00,2016-10-15,03:20:00,5,11,1016,357.0,1.1,19.8,94.0,0.6,10.0,11.0,21.0,13.0,12.0,22.0,8,1,1,72.05626821587302,1,2,27
12,3-0,3,0,"[2016-10-15 03:40:00,2016-10-15 04:00:00)",2016-10-15 03:40:00,2016-10-15,03:40:00,5,12,1016,357.0,1.1,19.8,94.0,0.6,15.0,10.0,11.0,21.0,13.0,12.0,8,1,1,72.05626821587302,1,2,27
14,3-0,3,0,"[2016-10-15 04:00:00,2016-10-15 04:20:00)",2016-10-15 04:00:00,2016-10-15,04:00:00,5,13,1016,357.0,1.1,19.8,94.0,0.6,12.0,15.0,10.0,11.0,21.0,13.0,8,1,1,72.05626821587302,1,2,27
12,3-0,3,0,"[2016-10-15 04:20:00,2016-10-15 04:40:00)",2016-10-15 04:20:00,2016-10-15,04:20:00,5,14,1016,357.0,1.1,19.8,94.0,0.6,14.0,12.0,15.0,10.0,11.0,21.0,8,1,1,72.05626821587302,1,2,27
17,3-0,3,0,"[2016-10-15 04:40:00,2016-10-15 05:00:00)",2016-10-15 04:40:00,2016-10-15,04:40:00,5,15,1016,357.0,1.1,19.8,94.0,0.6,12.0,14.0,12.0,15.0,10.0,11.0,8,1,1,72.05626821587302,1,2,27
18,3-0,3,0,"[2016-10-15 05:00:00,2016-10-15 05:20:00)",2016-10-15 05:00:00,2016-10-15,05:00:00,5,16,1016,357.0,1.1,19.8,94.0,0.6,17.0,12.0,14.0,12.0,15.0,10.0,8,1,1,72.05626821587302,1,2,27
10,3-0,3,0,"[2016-10-15 05:20:00,2016-10-15 05:40:00)",2016-10-15 05:20:00,2016-10-15,05:20:00,5,17,1016,357.0,1.1,19.8,94.0,0.6,18.0,17.0,12.0,14.0,12.0,15.0,8,1,1,72.05626821587302,1,2,27
22,3-0,3,0,"[2016-10-15 05:40:00,2016-10-15 06:00:00)",2016-10-15 05:40:00,2016-10-15,05:40:00,5,18,1016,357.0,1.1,19.8,94.0,0.6,10.0,18.0,17.0,12.0,14.0,12.0,8,1,1,72.05626821587302,1,2,27
19,3-0,3,0,"[2016-10-15 06:00:00,2016-10-15 06:20:00)",2016-10-15 06:00:00,2016-10-15,06:00:00,5,19,1014,334.0,1.5,20.3,96.0,0.1,22.0,10.0,18.0,17.0,12.0,14.0,7,1,1,71.9778645894737,1,2,27
42,3-0,3,0,"[2016-10-15 06:20:00,2016-10-15 06:40:00)",2016-10-15 06:20:00,2016-10-15,06:20:00,5,20,1014,334.0,1.5,20.3,96.0,0.1,19.0,22.0,10.0,18.0,17.0,12.0,7,1,1,71.9778645894737,1,2,27
80,3-0,3,0,"[2016-10-15 06:40:00,2016-10-15 07:00:00)",2016-10-15 06:40:00,2016-10-15,06:40:00,5,21,1014,334.0,1.5,20.3,96.0,0.1,42.0,19.0,22.0,10.0,18.0,17.0,7,1,1,71.9778645894737,1,2,27
103,3-0,3,0,"[2016-10-15 07:00:00,2016-10-15 07:20:00)",2016-10-15 07:00:00,2016-10-15,07:00:00,5,22,1014,334.0,1.5,20.3,96.0,0.1,80.0,42.0,19.0,22.0,10.0,18.0,7,1,1,71.9778645894737,1,2,27
107,3-0,3,0,"[2016-10-15 07:20:00,2016-10-15 07:40:00)",2016-10-15 07:20:00,2016-10-15,07:20:00,5,23,1014,334.0,1.5,20.3,96.0,0.1,103.0,80.0,42.0,19.0,22.0,10.0,7,1,1,71.9778645894737,1,2,27
92,3-0,3,0,"[2016-10-15 07:40:00,2016-10-15 08:00:00)",2016-10-15 07:40:00,2016-10-15,07:40:00,5,24,1014,334.0,1.5,20.3,96.0,0.1,107.0,103.0,80.0,42.0,19.0,22.0,7,1,1,71.9778645894737,1,2,27
105,3-0,3,0,"[2016-10-15 08:00:00,2016-10-15 08:20:00)",2016-10-15 08:00:00,2016-10-15,08:00:00,5,25,1014,334.0,1.5,20.3,96.0,0.1,92.0,107.0,103.0,80.0,42.0,19.0,7,1,1,71.9778645894737,1,2,27
97,3-0,3,0,"[2016-10-15 08:20:00,2016-10-15 08:40:00)",2016-10-15 08:20:00,2016-10-15,08:20:00,5,26,1014,334.0,1.5,20.3,96.0,0.1,105.0,92.0,107.0,103.0,80.0,42.0,7,1,1,71.9778645894737,1,2,27
128,3-0,3,0,"[2016-10-15 08:40:00,2016-10-15 09:00:00)",2016-10-15 08:40:00,2016-10-15,08:40:00,5,27,1014,334.0,1.5,20.3,96.0,0.1,97.0,105.0,92.0,107.0,103.0,80.0,7,1,1,71.9778645894737,1,2,27
127,3-0,3,0,"[2016-10-15 09:00:00,2016-10-15 09:20:00)",2016-10-15 09:00:00,2016-10-15,09:00:00,5,28,1014,333.0,2.2,20.3,96.0,0.0,128.0,97.0,105.0,92.0,107.0,103.0,7,2,0,69.73786458947369,0,2,27
115,3-0,3,0,"[2016-10-15 09:20:00,2016-10-15 09:40:00)",2016-10-15 09:20:00,2016-10-15,09:20:00,5,29,1014,333.0,2.2,20.3,96.0,0.0,127.0,128.0,97.0,105.0,92.0,107.0,7,2,0,69.73786458947369,0,2,27
121,3-0,3,0,"[2016-10-15 09:40:00,2016-10-15 10:00:00)",2016-10-15 09:40:00,2016-10-15,09:40:00,5,30,1014,333.0,2.2,20.3,96.0,0.0,115.0,127.0,128.0,97.0,105.0,92.0,7,2,0,69.73786458947369,0,2,27
119,3-0,3,0,"[2016-10-15 10:00:00,2016-10-15 10:20:00)",2016-10-15 10:00:00,2016-10-15,10:00:00,5,31,1014,333.0,2.2,20.3,96.0,0.0,121.0,115.0,127.0,128.0,97.0,105.0,7,2,0,69.73786458947369,0,2,27
135,3-0,3,0,"[2016-10-15 10:20:00,2016-10-15 10:40:00)",2016-10-15 10:20:00,2016-10-15,10:20:00,5,32,1014,333.0,2.2,20.3,96.0,0.0,119.0,121.0,115.0,127.0,128.0,97.0,7,2,0,69.73786458947369,0,2,27
94,3-0,3,0,"[2016-10-15 10:40:00,2016-10-15 11:00:00)",2016-10-15 10:40:00,2016-10-15,10:40:00,5,33,1014,333.0,2.2,20.3,96.0,0.0,135.0,119.0,121.0,115.0,127.0,128.0,7,2,0,69.73786458947369,0,2,27
122,3-0,3,0,"[2016-10-15 11:00:00,2016-10-15 11:20:00)",2016-10-15 11:00:00,2016-10-15,11:00:00,5,34,1014,333.0,2.2,20.3,96.0,0.0,94.0,135.0,119.0,121.0,115.0,127.0,7,2,0,69.73786458947369,0,2,27
103,3-0,3,0,"[2016-10-15 11:20:00,2016-10-15 11:40:00)",2016-10-15 11:20:00,2016-10-15,11:20:00,5,35,1014,333.0,2.2,20.3,96.0,0.0,122.0,94.0,135.0,119.0,121.0,115.0,7,2,0,69.73786458947369,0,2,27
109,3-0,3,0,"[2016-10-15 11:40:00,2016-10-15 12:00:00)",2016-10-15 11:40:00,2016-10-15,11:40:00,5,36,1014,333.0,2.2,20.3,96.0,0.0,103.0,122.0,94.0,135.0,119.0,121.0,7,2,0,69.73786458947369,0,2,27
89,3-0,3,0,"[2016-10-15 12:00:00,2016-10-15 12:20:00)",2016-10-15 12:00:00,2016-10-15,12:00:00,5,37,1014,344.0,0.9,20.0,97.0,0.0,109.0,103.0,122.0,94.0,135.0,119.0,8,1,0,73.41596,1,2,27
104,3-0,3,0,"[2016-10-15 12:20:00,2016-10-15 12:40:00)",2016-10-15 12:20:00,2016-10-15,12:20:00,5,38,1014,344.0,0.9,20.0,97.0,0.0,89.0,109.0,103.0,122.0,94.0,135.0,8,1,0,73.41596,1,2,27
