volume,hour,minute,weekday,timemap,pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,SSD,is_workday
13,21,20,5,65,1007.0,0.0,3.7,19.9,96.0,0.3,64.1499186868526,2
19,21,40,5,66,1007.0,0.0,3.7,19.9,96.0,0.3,64.1499186868526,2
12,22,0,5,67,1007.0,0.0,3.7,19.9,96.0,0.3,64.1499186868526,2
8,22,20,5,68,1007.0,0.0,3.7,19.9,96.0,0.3,64.1499186868526,2
12,22,40,5,69,1007.0,0.0,3.7,19.9,96.0,0.3,64.1499186868526,2
7,23,0,5,70,1007.0,0.0,3.7,19.9,96.0,0.3,64.1499186868526,2
12,23,20,5,71,1007.0,0.0,3.7,19.9,96.0,0.3,64.1499186868526,2
12,23,40,5,72,1007.0,0.0,3.7,19.9,96.0,0.3,64.1499186868526,2
4,0,0,6,1,1009.7,353.0,3.9,19.6,93.0,0.0,62.596255823622066,2
3,0,40,6,3,1009.7,353.0,3.9,19.6,93.0,0.0,62.596255823622066,2
1,4,0,6,13,1010.0,17.0,4.5,21.0,83.0,0.0,62.29213466666667,2
11,5,0,6,16,1010.0,17.0,4.5,21.0,83.0,0.0,62.29213466666667,2
15,5,20,6,17,1010.0,17.0,4.5,21.0,83.0,0.0,62.29213466666667,2
13,5,40,6,18,1010.0,17.0,4.5,21.0,83.0,0.0,62.29213466666667,2
8,6,0,6,19,1009.1,13.0,3.2,20.6,84.0,0.0,65.7938652852459,2
11,6,20,6,20,1009.1,13.0,3.2,20.6,84.0,0.0,65.7938652852459,2
25,6,40,6,21,1009.1,13.0,3.2,20.6,84.0,0.0,65.7938652852459,2
29,7,0,6,22,1009.1,13.0,3.2,20.6,84.0,0.0,65.7938652852459,2
35,7,20,6,23,1009.1,13.0,3.2,20.6,84.0,0.0,65.7938652852459,2
42,7,40,6,24,1009.1,13.0,3.2,20.6,84.0,0.0,65.7938652852459,2
48,8,0,6,25,1009.1,13.0,3.2,20.6,84.0,0.0,65.7938652852459,2
61,8,20,6,26,1009.1,13.0,3.2,20.6,84.0,0.0,65.7938652852459,2
57,8,40,6,27,1009.1,13.0,3.2,20.6,84.0,0.0,65.7938652852459,2
66,9,0,6,28,1009.9,344.0,1.9,20.4,87.0,0.0,69.90008408455284,2
67,9,20,6,29,1009.9,344.0,1.9,20.4,87.0,0.0,69.90008408455284,2
78,9,40,6,30,1009.9,344.0,1.9,20.4,87.0,0.0,69.90008408455284,2
75,10,0,6,31,1009.9,344.0,1.9,20.4,87.0,0.0,69.90008408455284,2
55,10,20,6,32,1009.9,344.0,1.9,20.4,87.0,0.0,69.90008408455284,2
68,10,40,6,33,1009.9,344.0,1.9,20.4,87.0,0.0,69.90008408455284,2
62,11,0,6,34,1009.9,344.0,1.9,20.4,87.0,0.0,69.90008408455284,2
54,11,20,6,35,1009.9,344.0,1.9,20.4,87.0,0.0,69.90008408455284,2
39,11,40,6,36,1009.9,344.0,1.9,20.4,87.0,0.0,69.90008408455284,2
58,12,0,6,37,1011.2,330.0,1.8,19.7,92.0,0.0,69.40408839209486,2
53,12,20,6,38,1011.2,330.0,1.8,19.7,92.0,0.0,69.40408839209486,2
62,12,40,6,39,1011.2,330.0,1.8,19.7,92.0,0.0,69.40408839209486,2
80,13,0,6,40,1011.2,330.0,1.8,19.7,92.0,0.0,69.40408839209486,2
78,13,20,6,41,1011.2,330.0,1.8,19.7,92.0,0.0,69.40408839209486,2
65,13,40,6,42,1011.2,330.0,1.8,19.7,92.0,0.0,69.40408839209486,2
73,14,0,6,43,1011.2,330.0,1.8,19.7,92.0,0.0,69.40408839209486,2
95,14,20,6,44,1011.2,330.0,1.8,19.7,92.0,0.0,69.40408839209486,2
76,14,40,6,45,1011.2,330.0,1.8,19.7,92.0,0.0,69.40408839209486,2
76,15,0,6,46,1011.4,326.0,1.1,19.7,92.0,0.0,71.64408839209486,2
83,15,20,6,47,1011.4,326.0,1.1,19.7,92.0,0.0,71.64408839209486,2
74,15,40,6,48,1011.4,326.0,1.1,19.7,92.0,0.0,71.64408839209486,2
61,16,0,6,49,1011.4,326.0,1.1,19.7,92.0,0.0,71.64408839209486,2
72,16,20,6,50,1011.4,326.0,1.1,19.7,92.0,0.0,71.64408839209486,2
61,16,40,6,51,1011.4,326.0,1.1,19.7,92.0,0.0,71.64408839209486,2
88,17,0,6,52,1011.4,326.0,1.1,19.7,92.0,0.0,71.64408839209486,2
56,17,20,6,53,1011.4,326.0,1.1,19.7,92.0,0.0,71.64408839209486,2
54,17,40,6,54,1011.4,326.0,1.1,19.7,92.0,0.0,71.64408839209486,2
49,18,0,6,55,1011.0,43.0,0.8,19.3,92.0,0.0,71.82235017587548,2
45,18,20,6,56,1011.0,43.0,0.8,19.3,92.0,0.0,71.82235017587548,2
50,18,40,6,57,1011.0,43.0,0.8,19.3,92.0,0.0,71.82235017587548,2
34,19,0,6,58,1011.0,43.0,0.8,19.3,92.0,0.0,71.82235017587548,2
32,19,20,6,59,1011.0,43.0,0.8,19.3,92.0,0.0,71.82235017587548,2
25,19,40,6,60,1011.0,43.0,0.8,19.3,92.0,0.0,71.82235017587548,2
37,20,0,6,61,1011.0,43.0,0.8,19.3,92.0,0.0,71.82235017587548,2
34,20,20,6,62,1011.0,43.0,0.8,19.3,92.0,0.0,71.82235017587548,2
33,20,40,6,63,1011.0,43.0,0.8,19.3,92.0,0.0,71.82235017587548,2
29,21,0,6,64,1010.9,40.0,2.6,19.2,91.0,0.0,65.76078316899225,2
22,21,20,6,65,1010.9,40.0,2.6,19.2,91.0,0.0,65.76078316899225,2
21,21,40,6,66,1010.9,40.0,2.6,19.2,91.0,0.0,65.76078316899225,2
17,22,0,6,67,1010.9,40.0,2.6,19.2,91.0,0.0,65.76078316899225,2
13,22,20,6,68,1010.9,40.0,2.6,19.2,91.0,0.0,65.76078316899225,2
11,22,40,6,69,1010.9,40.0,2.6,19.2,91.0,0.0,65.76078316899225,2
20,23,0,6,70,1010.9,40.0,2.6,19.2,91.0,0.0,65.76078316899225,2
13,23,20,6,71,1010.9,40.0,2.6,19.2,91.0,0.0,65.76078316899225,2
4,23,40,6,72,1010.9,40.0,2.6,19.2,91.0,0.0,65.76078316899225,2
4,0,0,0,1,1012.0,135.0,1.6,20.4,87.0,0.0,70.86008408455284,1
3,0,20,0,2,1012.0,135.0,1.6,20.4,87.0,0.0,70.86008408455284,1
1,1,20,0,5,1012.0,135.0,1.6,20.4,87.0,0.0,70.86008408455284,1
1,4,40,0,15,1010.6,157.0,1.3,23.4,75.0,0.0,76.18468785185185,1
18,5,0,0,16,1010.6,157.0,1.3,23.4,75.0,0.0,76.18468785185185,1
23,5,20,0,17,1010.6,157.0,1.3,23.4,75.0,0.0,76.18468785185185,1
30,5,40,0,18,1010.6,157.0,1.3,23.4,75.0,0.0,76.18468785185185,1
27,6,0,0,19,1007.7,175.0,1.4,24.5,68.0,0.0,77.07868234146342,1
39,6,20,0,20,1007.7,175.0,1.4,24.5,68.0,0.0,77.07868234146342,1
52,6,40,0,21,1007.7,175.0,1.4,24.5,68.0,0.0,77.07868234146342,1
104,7,0,0,22,1007.7,175.0,1.4,24.5,68.0,0.0,77.07868234146342,1
111,7,20,0,23,1007.7,175.0,1.4,24.5,68.0,0.0,77.07868234146342,1
123,7,40,0,24,1007.7,175.0,1.4,24.5,68.0,0.0,77.07868234146342,1
122,8,0,0,25,1007.7,175.0,1.4,24.5,68.0,0.0,77.07868234146342,1
122,8,20,0,26,1007.7,175.0,1.4,24.5,68.0,0.0,77.07868234146342,1
108,8,40,0,27,1007.7,175.0,1.4,24.5,68.0,0.0,77.07868234146342,1
113,9,0,0,28,1007.3,133.0,0.9,23.5,79.0,0.0,78.1419651627907,1
101,9,20,0,29,1007.3,133.0,0.9,23.5,79.0,0.0,78.1419651627907,1
79,9,40,0,30,1007.3,133.0,0.9,23.5,79.0,0.0,78.1419651627907,1
67,10,0,0,31,1007.3,133.0,0.9,23.5,79.0,0.0,78.1419651627907,1
59,10,20,0,32,1007.3,133.0,0.9,23.5,79.0,0.0,78.1419651627907,1
69,10,40,0,33,1007.3,133.0,0.9,23.5,79.0,0.0,78.1419651627907,1
66,11,0,0,34,1007.3,133.0,0.9,23.5,79.0,0.0,78.1419651627907,1
45,11,20,0,35,1007.3,133.0,0.9,23.5,79.0,0.0,78.1419651627907,1
65,11,40,0,36,1007.3,133.0,0.9,23.5,79.0,0.0,78.1419651627907,1
44,12,0,0,37,1008.3,318.0,2.0,22.4,81.0,0.0,72.75235563893807,1
57,12,20,0,38,1008.3,318.0,2.0,22.4,81.0,0.0,72.75235563893807,1
56,12,40,0,39,1008.3,318.0,2.0,22.4,81.0,0.0,72.75235563893807,1
79,13,0,0,40,1008.3,318.0,2.0,22.4,81.0,0.0,72.75235563893807,1
70,13,20,0,41,1008.3,318.0,2.0,22.4,81.0,0.0,72.75235563893807,1
57,13,40,0,42,1008.3,318.0,2.0,22.4,81.0,0.0,72.75235563893807,1
67,14,0,0,43,1008.3,318.0,2.0,22.4,81.0,0.0,72.75235563893807,1
61,14,20,0,44,1008.3,318.0,2.0,22.4,81.0,0.0,72.75235563893807,1
65,14,40,0,45,1008.3,318.0,2.0,22.4,81.0,0.0,72.75235563893807,1
67,15,0,0,46,1008.0,210.0,1.4,21.0,91.0,0.0,73.11386266666669,1
73,15,20,0,47,1008.0,210.0,1.4,21.0,91.0,0.0,73.11386266666669,1
71,15,40,0,48,1008.0,210.0,1.4,21.0,91.0,0.0,73.11386266666669,1
69,16,0,0,49,1008.0,210.0,1.4,21.0,91.0,0.0,73.11386266666669,1
75,16,20,0,50,1008.0,210.0,1.4,21.0,91.0,0.0,73.11386266666669,1
80,16,40,0,51,1008.0,210.0,1.4,21.0,91.0,0.0,73.11386266666669,1
74,17,0,0,52,1008.0,210.0,1.4,21.0,91.0,0.0,73.11386266666669,1
60,17,20,0,53,1008.0,210.0,1.4,21.0,91.0,0.0,73.11386266666669,1
61,17,40,0,54,1008.0,210.0,1.4,21.0,91.0,0.0,73.11386266666669,1
53,18,0,0,55,1007.3,226.0,3.0,20.7,94.0,0.0,67.74283622386831,1
45,18,20,0,56,1007.3,226.0,3.0,20.7,94.0,0.0,67.74283622386831,1
37,18,40,0,57,1007.3,226.0,3.0,20.7,94.0,0.0,67.74283622386831,1
51,19,0,0,58,1007.3,226.0,3.0,20.7,94.0,0.0,67.74283622386831,1
36,19,20,0,59,1007.3,226.0,3.0,20.7,94.0,0.0,67.74283622386831,1
29,19,40,0,60,1007.3,226.0,3.0,20.7,94.0,0.0,67.74283622386831,1
37,20,0,0,61,1007.3,226.0,3.0,20.7,94.0,0.0,67.74283622386831,1
27,20,20,0,62,1007.3,226.0,3.0,20.7,94.0,0.0,67.74283622386831,1
40,20,40,0,63,1007.3,226.0,3.0,20.7,94.0,0.0,67.74283622386831,1
31,21,0,0,64,1008.1,323.0,2.5,20.8,93.0,0.0,69.42722048264463,1
28,21,20,0,65,1008.1,323.0,2.5,20.8,93.0,0.0,69.42722048264463,1
18,21,40,0,66,1008.1,323.0,2.5,20.8,93.0,0.0,69.42722048264463,1
20,22,0,0,67,1008.1,323.0,2.5,20.8,93.0,0.0,69.42722048264463,1
20,22,20,0,68,1008.1,323.0,2.5,20.8,93.0,0.0,69.42722048264463,1
19,22,40,0,69,1008.1,323.0,2.5,20.8,93.0,0.0,69.42722048264463,1
7,23,0,0,70,1008.1,323.0,2.5,20.8,93.0,0.0,69.42722048264463,1
3,23,20,0,71,1008.1,323.0,2.5,20.8,93.0,0.0,69.42722048264463,1
9,23,40,0,72,1008.1,323.0,2.5,20.8,93.0,0.0,69.42722048264463,1
