avg_travel_time,hour,minute,weekday,timemap,pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,last_20min,SSD,is_workday
160.04,22,20,2,68,1013,320.0,1.6,19.5,96.0,0.0,234.6,70.08223592156861,1
159.97,12,40,3,39,1012,91.0,3.6,24.4,72.0,0.0,191.69,70.35120876116504,1
159.95,16,20,4,50,1010,82.0,2.0,23.4,79.0,0.0,149.8,74.43045745185185,1
159.89,17,0,3,52,1014,87.0,1.8,21.5,76.0,0.0,224.06,71.0927354893617,3
159.78,23,20,0,71,1014,322.0,2.5,19.3,90.0,0.0,194.33,66.16928057587549,1
159.75,15,0,4,46,1010,82.0,2.0,23.4,79.0,0.0,198.23,74.43045745185185,1
159.62,13,20,4,41,1016,1.0,1.4,18.3,83.0,0.0,214.98,67.0229637857678,1
159.59,12,40,1,39,1006,330.0,1.3,22.9,78.0,0.0,158.24,75.59367449411766,3
159.47,10,40,3,33,1015,46.0,2.3,21.3,61.0,0.0,147.39,67.40573000675106,1
159.36,15,0,0,46,1007,315.0,0.8,25.4,86.0,0.0,173.37,83.00703970612247,1
159.06,12,40,2,39,1017,360.0,1.4,20.4,63.0,0.0,129.85,68.84725848455285,1
159.03,12,0,1,37,1015,105.0,3.5,21.6,70.0,0.0,145.38,65.15333155555557,1
159.01,17,0,0,52,1015,222.0,0.9,18.9,92.0,0.0,170.89,70.72085709118774,1
158.96,9,40,2,30,1009,52.0,2.8,26.5,64.0,0.0,173.5,75.8305587027027,3
158.93,16,0,3,49,1017,41.0,1.8,19.8,71.0,0.0,162.37,67.32415381587302,1
158.88,20,20,5,62,1007,325.0,1.4,21.9,91.0,0.0,162.37,74.87261096277057,2
158.82,7,0,6,22,1014,54.0,3.5,21.7,49.0,0.0,161.44,62.92066671416309,2
158.68,17,40,1,54,1007,310.0,1.5,22.6,80.0,0.0,203.25,74.61782914285716,3
158.62,11,0,6,34,1004,235.0,1.4,29.9,66.0,0.0,171.25,86.98958555231786,3
158.56,7,20,1,23,1013,64.0,3.0,23.8,50.0,0.0,117.16,68.43263954716981,1
158.44,10,0,4,31,1009,310.0,1.5,20.4,97.0,0.0,152.37,72.28542808455285,3
158.36,20,40,2,63,1013,341.0,1.7,20.2,94.0,0.0,164.51,70.92123834838709,1
158.31,8,0,1,25,1013,64.0,3.0,23.8,50.0,0.0,173.09,68.43263954716981,1
158.3,15,40,6,48,1016,57.0,4.4,17.1,60.0,0.0,173.09,52.853749820788536,2
158.26,15,0,2,46,1014,310.0,1.0,20.8,93.0,0.0,140.68,74.22722048264463,1
158.25,15,40,1,48,1007,310.0,1.5,22.6,80.0,0.0,174.33,74.61782914285716,3
158.24,12,20,1,38,1006,330.0,1.3,22.9,78.0,0.0,154.01,75.59367449411766,3
158.21,10,0,4,31,1006,16.0,3.5,24.1,81.0,0.0,153.69,71.219549169378,1
158.2,23,0,1,70,1008,250.0,1.4,19.9,90.0,0.0,202.14,70.8576202868526,3
158.19,13,20,2,41,1012,59.0,2.0,25.4,72.0,0.0,162.16,77.36503810612246,3
158.12,12,0,2,37,1012,59.0,2.0,25.4,72.0,0.0,230.33,77.36503810612246,3
158.06,10,40,0,33,1006,44.0,3.6,24.2,79.0,0.0,211.06,70.8432728,3
157.85,11,40,6,36,1007,57.0,2.8,28.9,57.0,0.0,145.18,79.34333221614908,2
157.79,16,0,4,49,1016,354.0,1.8,18.2,87.0,0.0,189.8,65.96112502686569,1
157.7,9,20,2,29,1013,348.0,1.5,24.9,67.0,0.0,135.0,77.38324096915423,1
157.58,23,0,4,70,1015,360.0,2.3,18.5,90.0,0.0,185.52,65.25234603773585,1
157.39,14,0,2,43,1012,59.0,2.0,25.4,72.0,0.0,142.66,77.36503810612246,3
157.38,22,0,0,67,1006,87.0,1.5,24.9,90.0,0.0,142.66,80.30185816915423,1
157.34,22,20,3,68,1006,354.0,1.8,19.6,97.0,0.2,175.47,69.74675822362205,1
157.32,16,40,5,51,1015,15.0,5.5,18.6,60.0,0.0,191.47,52.08722424242424,2
157.26,1,20,1,5,1008,330.0,2.3,21.6,84.0,0.0,191.47,70.60189795555556,3
157.25,8,0,4,25,1008,90.0,2.5,29.5,53.0,0.0,174.59,80.84435567741937,1
157.2,10,20,6,32,1014,28.0,5.6,20.4,55.0,0.0,145.32,54.52298328455285,2
157.2,22,20,2,68,1006,29.0,4.1,21.5,95.0,0.5,145.32,65.9088814893617,1
157.2,16,40,0,51,1014,333.0,2.5,14.1,80.0,0.0,147.53,55.18706397411003,2
157.17,14,0,2,43,1014,320.0,2.4,21.3,91.0,0.5,147.26,70.49993400675106,1
157.07,6,0,5,19,1010,17.0,3.6,22.1,72.0,0.0,105.21,66.00607278951965,2
156.96,22,0,2,67,1016,14.0,2.3,19.3,79.0,0.0,105.21,65.63739777587547,1
156.93,14,0,1,43,1006,330.0,1.3,22.9,78.0,0.0,136.57,75.59367449411766,3
156.92,17,0,3,52,1008,342.0,2.6,19.9,97.0,0.3,136.57,67.7786350868526,1
156.85,10,0,0,31,1008,351.0,5.3,23.8,72.0,0.1,98.89,63.77636914716982,1
156.81,8,40,5,27,1008,222.0,1.4,27.3,75.0,0.0,166.86,83.30020527683615,3
156.79,2,40,1,9,1007,79.0,2.1,26.2,86.0,0.0,155.73,80.40529256170213,1
156.71,8,0,1,25,1004,96.0,3.6,31.1,63.0,0.0,145.75,81.78337059856115,1
156.53,12,20,0,38,1008,29.0,1.8,24.0,78.0,0.0,140.35,76.09627961904762,3
156.26,19,20,2,59,1012,84.0,2.0,24.2,86.0,0.0,213.69,76.8337312,3
156.18,17,40,5,54,1014,57.0,0.0,19.8,97.0,0.0,288.68,75.90132661587302,2
156.07,10,20,1,32,1005,327.0,1.5,23.9,75.0,0.0,182.87,76.49521974407584,3
156.05,18,0,0,55,1008,347.0,1.3,20.8,80.0,0.0,179.72,71.81136608264462,3
155.96,23,40,6,72,1014,333.0,2.5,14.1,80.0,0.0,158.72,55.18706397411003,2
155.93,8,0,3,25,1006,355.0,6.9,21.0,95.0,0.1,158.72,55.96472666666668,1
155.81,16,40,2,51,1012,8.0,3.3,24.7,76.0,0.0,162.06,72.38370128866995,3
155.76,6,40,0,21,1005,37.0,4.1,30.3,56.0,0.0,113.35,77.64363054149659,1
155.73,19,40,6,60,1007,11.0,0.9,22.8,87.0,0.0,286.94,77.75602718558558,2
155.72,12,0,0,37,1010,302.0,2.3,20.8,92.0,1.1,286.94,69.95523168264461,1
155.65,8,0,6,25,1004,208.0,2.3,32.8,52.0,0.0,129.59,87.47100737049179,3
155.64,22,40,1,69,1014,330.0,1.0,18.6,80.0,0.0,172.27,68.56701624242424,1
155.62,20,40,0,63,1014,333.0,2.5,14.1,80.0,0.0,132.06,55.18706397411003,2
155.53,10,40,2,33,1016,39.0,3.7,21.2,57.0,0.0,142.44,62.287488887394964,1
155.46,21,20,4,65,1009,319.0,1.7,20.7,93.0,0.0,177.78,71.79121102386831,1
155.46,8,40,6,27,1014,54.0,3.5,21.7,49.0,0.0,177.78,62.92066671416309,2
155.44,5,40,3,18,1015,53.0,4.7,25.2,69.0,0.0,177.78,67.96205045656566,3
155.44,13,0,5,40,1009,326.0,0.9,25.1,90.0,0.0,252.81,82.61377433165829,3
155.33,14,0,0,43,1007,96.0,3.5,26.4,78.0,0.0,141.74,75.25643193118279,1
155.26,11,0,0,34,1006,81.0,2.6,28.9,66.0,0.0,148.04,81.25629581614908,1
155.24,2,20,1,8,1008,330.0,2.3,21.6,84.0,0.0,148.04,70.60189795555556,3
155.19,8,40,1,27,1012,7.0,4.6,26.9,43.0,0.0,167.95,68.00156924419889,1
155.15,6,20,6,20,1004,208.0,2.3,32.8,52.0,0.0,150.8,87.47100737049179,3
155.14,15,0,2,46,1017,326.0,1.6,19.3,78.0,0.0,161.08,67.77086297587549,1
155.06,10,20,4,32,1008,96.0,4.5,27.2,61.0,0.0,198.71,71.2951962786517,1
154.99,13,0,1,40,1015,105.0,3.5,21.6,70.0,0.0,166.19,65.15333155555557,1
154.92,21,40,6,66,1007,358.0,0.5,21.8,93.0,0.0,126.98,77.78836322758622,2
154.92,22,20,1,68,1008,250.0,1.4,19.9,90.0,0.0,126.98,70.8576202868526,3
154.89,8,40,3,27,1006,355.0,6.9,21.0,95.0,0.1,147.59,55.96472666666668,1
154.78,7,20,5,23,1014,334.0,1.5,20.3,96.0,0.1,178.84,71.97786458947371,2
154.77,12,20,1,38,1015,105.0,3.5,21.6,70.0,0.0,159.03,65.15333155555557,1
154.75,12,0,3,37,1015,85.0,1.5,22.2,74.0,0.0,127.61,73.1488842385965,3
154.67,15,0,5,46,1015,15.0,5.5,18.6,60.0,0.0,143.84,52.08722424242424,2
154.56,15,0,6,46,1006,358.0,2.3,23.2,93.0,0.0,172.0,74.77753187522936,3
154.47,8,0,0,25,1005,37.0,4.1,30.3,56.0,0.0,137.51,77.64363054149659,1
154.46,13,0,6,40,1006,9.0,5.9,25.8,79.0,0.0,148.99,66.55469053333333,3
154.41,0,0,1,1,1008,330.0,2.3,21.6,84.0,0.0,113.68,70.60189795555556,3
154.18,13,0,4,40,1010,80.0,2.5,24.3,77.0,0.0,145.88,74.30557092367151,1
154.13,14,20,2,44,1017,360.0,1.4,20.4,63.0,0.0,172.53,68.84725848455285,1
154.01,12,0,1,37,1006,330.0,1.3,22.9,78.0,0.0,161.13,75.59367449411766,3
153.84,5,20,6,17,1007,220.0,2.9,30.1,64.0,0.0,99.16,82.27749762147654,3
153.81,7,40,1,24,1006,329.0,1.3,24.5,71.0,0.0,165.65,77.77500834146342,3
153.78,11,20,0,35,1006,44.0,3.6,24.2,79.0,0.0,182.42,70.8432728,3
153.69,9,40,4,30,1006,16.0,3.5,24.1,81.0,0.0,173.6,71.219549169378,1
153.68,4,20,6,14,1007,220.0,2.9,30.1,64.0,0.0,173.6,82.27749762147654,3
153.59,11,20,0,35,1014,109.0,1.1,20.9,79.0,0.0,166.94,72.53031468713692,1
153.57,11,20,3,35,1006,356.0,4.0,20.6,96.0,1.4,126.19,64.5690044852459,1
153.51,16,0,2,49,1017,326.0,1.6,19.3,78.0,0.0,151.01,67.77086297587549,1
153.49,15,0,1,46,1007,310.0,1.5,22.6,80.0,0.0,150.9,74.61782914285716,3
153.32,23,0,5,70,1007,172.0,2.0,23.7,95.0,0.0,118.69,76.96559063849764,3
153.31,23,0,2,70,1016,14.0,2.3,19.3,79.0,0.0,118.69,65.63739777587547,1
153.29,12,0,5,37,1009,326.0,0.9,25.1,90.0,0.0,165.56,82.61377433165829,3
153.23,23,0,0,70,1008,303.0,1.9,20.7,88.0,0.0,165.56,70.59308502386831,3
153.21,5,20,5,17,1016,357.0,1.1,19.8,94.0,0.6,144.61,72.05626821587302,2
153.19,20,0,1,61,1016,347.0,2.3,18.8,73.0,0.0,170.0,64.05590160610686,1
153.15,13,40,3,42,1017,24.0,2.2,20.3,69.0,0.0,180.76,66.76325298947367,1
153.07,12,20,3,38,1008,10.0,3.1,20.3,97.0,1.5,161.85,66.96803538947367,1
153.0,19,20,3,59,1016,352.0,1.5,19.1,75.0,0.0,231.93,67.3928445019305,1
152.97,10,20,1,32,1013,87.0,2.4,23.0,56.0,0.0,241.2,69.62495709090909,1
152.93,6,40,4,21,1009,299.0,2.5,20.0,96.0,0.0,152.29,68.18688,3
152.86,2,40,3,9,1014,281.0,1.5,20.7,91.0,0.0,152.29,72.20796062386832,1
152.69,16,20,1,50,1014,326.0,2.2,20.5,65.0,0.0,160.31,66.69410224489796,1
152.65,4,0,5,13,1010,188.0,1.1,25.1,82.0,0.0,119.86,80.9527855316583,3
152.58,7,0,1,22,1006,329.0,1.3,24.5,71.0,0.0,174.29,77.77500834146342,3
152.53,14,0,6,43,1006,9.0,5.9,25.8,79.0,0.0,163.15,66.55469053333333,3
152.52,3,40,1,12,1007,344.0,2.0,23.1,74.0,0.0,163.15,73.2543297059361,3
152.49,8,20,2,26,1013,328.0,3.0,26.2,56.0,0.0,192.36,73.57659656170213,1
152.49,0,20,0,2,1007,13.0,2.6,22.4,85.0,0.0,170.51,71.30358123893805,3
152.39,12,0,5,37,1008,60.0,2.5,24.4,78.0,0.0,221.33,74.62167916116505,2
152.37,9,40,4,30,1009,310.0,1.5,20.4,97.0,0.0,149.06,72.28542808455285,3
152.34,12,0,3,37,1017,24.0,2.2,20.3,69.0,0.0,134.46,66.76325298947367,1
152.29,6,20,4,20,1009,299.0,2.5,20.0,96.0,0.0,120.5,68.18688,3
152.22,6,40,2,21,1013,328.0,3.0,26.2,56.0,0.0,138.5,73.57659656170213,1
152.14,0,20,1,2,1008,330.0,2.3,21.6,84.0,0.0,154.41,70.60189795555556,3
152.09,7,0,3,22,1013,59.0,1.5,23.9,82.0,0.8,244.4,77.35804254407584,3
152.07,22,0,3,67,1012,25.0,2.3,20.1,81.0,0.0,210.53,67.38220395341366,3
152.02,9,40,3,30,1015,46.0,2.3,21.3,61.0,0.0,176.34,67.40573000675106,1
151.9,9,0,5,28,1008,99.0,1.1,28.1,74.0,0.0,156.81,85.6544731692308,3
151.89,19,20,6,59,1006,5.0,1.0,22.7,91.0,0.0,183.46,77.71737284125561,3
151.8,9,20,6,29,1007,57.0,2.8,28.9,57.0,0.0,160.5,79.34333221614908,2
151.67,6,20,4,20,1008,90.0,2.5,29.5,53.0,0.0,170.58,80.84435567741937,1
151.63,16,0,1,49,1016,45.0,2.8,20.3,66.0,0.0,186.99,64.51274058947368,1
151.56,13,0,3,40,1012,91.0,3.6,24.4,72.0,0.0,159.97,70.35120876116504,1
151.52,14,40,1,45,1015,105.0,3.5,21.6,70.0,0.0,136.06,65.15333155555557,1
151.42,16,20,3,50,1008,342.0,2.6,19.9,97.0,0.3,176.72,67.7786350868526,1
151.34,9,20,0,29,1014,109.0,1.1,20.9,79.0,0.0,167.23,72.53031468713692,1
151.34,12,20,0,38,1007,96.0,3.5,26.4,78.0,0.0,115.14,75.25643193118279,1
151.3,3,20,4,11,1011,331.0,1.8,20.2,92.0,0.3,115.14,70.3816239483871,3
151.24,6,20,5,20,1008,222.0,1.4,27.3,75.0,0.0,134.29,83.30020527683615,3
151.21,12,20,2,38,1012,59.0,2.0,25.4,72.0,0.0,158.12,77.36503810612246,3
151.15,13,20,1,41,1006,40.0,3.4,27.4,85.0,0.0,158.12,78.45149636363634,1
151.11,11,0,3,34,1014,64.0,3.2,23.0,69.0,0.0,164.85,68.62480109090909,3
151.07,15,40,5,48,1009,322.0,2.2,24.1,94.0,0.0,129.84,76.99138796937801,3
151.01,15,40,2,48,1017,326.0,1.6,19.3,78.0,0.0,221.58,67.77086297587549,1
150.96,4,40,5,15,1009,193.0,1.3,27.8,64.0,0.0,221.58,83.06597715348839,2
150.94,22,0,2,67,1013,37.0,2.7,22.8,82.0,0.0,173.65,71.3997231855856,3
150.9,14,40,1,45,1006,330.0,1.3,22.9,78.0,0.0,187.93,75.59367449411766,3
150.8,6,0,6,19,1004,208.0,2.3,32.8,52.0,0.0,86.4,87.47100737049179,3
150.67,11,0,1,34,1013,87.0,2.4,23.0,56.0,0.0,165.48,69.62495709090909,1
150.58,8,20,0,26,1014,333.0,2.5,14.1,80.0,0.0,179.49,55.18706397411003,2
150.44,16,20,0,50,1015,222.0,0.9,18.9,92.0,0.0,180.28,70.72085709118774,1
150.27,22,0,1,67,1014,330.0,1.0,18.6,80.0,0.0,225.41,68.56701624242424,1
150.27,16,40,0,51,1011,18.0,2.6,21.4,80.0,0.0,173.2,68.79945545762712,1
150.03,18,20,5,56,1008,334.0,0.8,23.5,95.0,0.0,176.25,80.4108611627907,3
149.97,11,20,3,35,1015,46.0,2.3,21.3,61.0,0.0,160.74,67.40573000675106,1
149.96,11,40,6,36,1014,28.0,5.6,20.4,55.0,0.0,116.48,54.52298328455285,2
149.92,5,40,4,18,1011,331.0,1.8,20.2,92.0,0.3,204.4,70.3816239483871,3
149.8,16,0,4,49,1010,82.0,2.0,23.4,79.0,0.0,166.61,74.43045745185185,1
149.77,23,0,0,70,1012,319.0,2.7,19.1,75.0,0.0,170.02,63.5528445019305,1
149.67,16,40,4,51,1010,82.0,2.0,23.4,79.0,0.0,159.95,74.43045745185185,1
149.65,19,40,2,60,1012,84.0,2.0,24.2,86.0,0.0,156.26,76.8337312,3
149.64,19,20,0,59,1011,333.0,2.4,20.2,75.0,0.0,156.26,66.5949015483871,1
149.61,5,20,0,17,1008,10.0,1.9,23.6,79.0,0.0,156.26,75.133499035514,3
149.57,11,40,4,36,1016,349.0,2.0,18.2,81.0,0.0,166.55,64.70591382686568,1
149.55,16,20,6,50,1006,358.0,2.3,23.2,93.0,0.0,190.71,74.77753187522936,3
149.54,10,20,1,32,1013,11.0,4.5,25.4,42.0,0.0,190.71,65.50360610612246,1
149.53,0,20,4,2,1012,38.0,3.3,20.3,83.0,0.0,190.71,64.78564418947369,3
149.52,23,20,0,71,1008,303.0,1.9,20.7,88.0,0.0,153.23,70.59308502386831,3
149.4,5,0,5,16,1010,188.0,1.1,25.1,82.0,0.0,184.74,80.9527855316583,3
149.39,8,20,4,26,1008,90.0,2.5,29.5,53.0,0.0,157.25,80.84435567741937,1
149.31,0,40,1,3,1008,330.0,2.3,21.6,84.0,0.0,152.14,70.60189795555556,3
149.22,8,40,0,27,1013,81.0,1.2,21.3,79.0,0.0,104.57,72.97425240675106,1
149.2,16,40,0,51,1008,62.0,3.1,23.1,76.0,0.0,198.24,69.97503290593608,3
149.06,9,20,4,29,1009,310.0,1.5,20.4,97.0,0.0,184.27,72.28542808455285,3
148.99,12,40,6,39,1006,9.0,5.9,25.8,79.0,0.0,162.8,66.55469053333333,3
148.81,11,20,2,35,1009,52.0,2.8,26.5,64.0,0.0,182.36,75.8305587027027,3
148.77,9,20,0,29,1006,81.0,2.6,28.9,66.0,0.0,219.8,81.25629581614908,1
148.69,13,40,5,42,1014,41.0,4.6,20.2,66.0,0.0,166.69,58.5666367483871,2
148.59,8,0,0,25,1007,12.0,6.2,26.8,56.0,0.0,165.57,64.44146651428571,1
148.56,7,20,5,23,1010,17.0,3.6,22.1,72.0,0.0,165.57,66.00607278951965,2
148.46,8,20,3,26,1013,59.0,1.5,23.9,82.0,0.8,128.05,77.35804254407584,3
148.32,8,20,1,26,1013,64.0,3.0,23.8,50.0,0.0,158.31,68.43263954716981,1
148.26,12,0,6,37,1016,52.0,6.0,18.8,58.0,0.0,149.96,50.64514960610686,2
148.19,20,20,1,62,1007,335.0,2.0,20.3,90.0,0.0,167.76,69.71683978947371,3
148.19,2,20,5,8,1009,335.0,0.1,22.3,93.0,0.0,142.2,80.04969962466959,3
148.07,10,20,0,32,1006,81.0,2.6,28.9,66.0,0.0,173.42,81.25629581614908,1
148.04,10,40,0,33,1006,81.0,2.6,28.9,66.0,0.0,148.07,81.25629581614908,1
147.99,13,20,0,41,1007,96.0,3.5,26.4,78.0,0.0,167.3,75.25643193118279,1
147.95,13,0,1,40,1006,330.0,1.3,22.9,78.0,0.0,159.59,75.59367449411766,3
147.9,23,0,5,70,1008,324.0,1.1,21.2,93.0,0.0,159.59,74.69144408739496,2
147.83,10,20,1,32,1005,104.0,4.2,28.7,72.0,0.0,142.54,76.60270441226993,1
147.74,15,0,3,46,1017,41.0,1.8,19.8,71.0,0.0,131.5,67.32415381587302,1
147.65,6,40,0,21,1006,35.0,2.6,25.4,72.0,0.0,160.88,75.44503810612245,3
147.53,16,20,0,50,1014,333.0,2.5,14.1,80.0,0.0,208.36,55.18706397411003,2
147.5,20,40,3,63,1016,352.0,1.5,19.1,75.0,0.0,196.56,67.3928445019305,1
147.48,12,20,3,38,1015,85.0,1.5,22.2,74.0,0.0,154.75,73.1488842385965,3
147.41,8,40,0,27,1007,12.0,6.2,26.8,56.0,0.0,182.66,64.44146651428571,1
147.4,19,40,1,60,1014,327.0,1.4,19.4,74.0,0.0,174.35,68.1735901,1
147.39,10,20,3,32,1015,46.0,2.3,21.3,61.0,0.0,182.9,67.40573000675106,1
147.37,15,0,3,46,1012,86.0,2.7,23.1,80.0,0.0,198.27,71.73643930593606,1
147.36,19,40,3,60,1016,352.0,1.5,19.1,75.0,0.0,153.0,67.3928445019305,1
147.26,13,40,2,42,1014,320.0,2.4,21.3,91.0,0.5,140.53,70.49993400675106,1
147.26,7,40,1,24,1012,7.0,4.6,26.9,43.0,0.0,140.53,68.00156924419889,1
147.12,14,40,3,45,1008,10.0,3.1,20.3,97.0,1.5,145.4,66.96803538947367,1
147.11,8,20,1,26,1004,96.0,3.6,31.1,63.0,0.0,156.71,81.78337059856115,1
147.02,8,0,4,25,1009,299.0,2.5,20.0,96.0,0.0,190.74,68.18688,3
147.01,7,40,0,24,1014,333.0,2.5,14.1,80.0,0.0,211.42,55.18706397411003,2
147.01,10,40,6,33,1014,28.0,5.6,20.4,55.0,0.0,157.2,54.52298328455285,2
146.94,15,40,2,48,1012,8.0,3.3,24.7,76.0,0.0,177.32,72.38370128866995,3
146.9,8,40,0,27,1005,37.0,4.1,30.3,56.0,0.0,135.31,77.64363054149659,1
146.81,15,0,3,46,1008,342.0,2.6,19.9,97.0,0.3,147.12,67.7786350868526,1
146.79,10,40,2,33,1009,52.0,2.8,26.5,64.0,0.0,233.85,75.8305587027027,3
146.75,19,20,1,59,1004,56.0,1.7,26.2,95.0,1.2,276.26,82.86990136170213,1
146.72,9,0,6,28,1012,10.0,4.1,24.9,74.0,0.0,183.35,69.95151576915423,2
146.65,19,20,5,59,1008,334.0,0.8,23.5,95.0,0.0,187.65,80.4108611627907,3
146.52,5,40,5,18,1010,188.0,1.1,25.1,82.0,0.0,122.46,80.9527855316583,3
146.38,8,0,2,25,1016,100.0,3.1,22.1,59.0,0.0,143.44,66.08876998951965,1
146.36,15,0,0,46,1011,18.0,2.6,21.4,80.0,0.0,184.66,68.79945545762712,1
146.11,6,40,3,21,1006,355.0,6.9,21.0,95.0,0.1,190.28,55.96472666666668,1
146.02,11,20,2,35,1013,348.0,1.5,24.9,67.0,0.0,212.87,77.38324096915423,1
145.99,9,40,0,30,1006,81.0,2.6,28.9,66.0,0.0,148.77,81.25629581614908,1
145.99,17,0,5,52,1015,15.0,5.5,18.6,60.0,0.0,157.32,52.08722424242424,2
145.98,12,40,0,39,1010,302.0,2.3,20.8,92.0,1.1,221.98,69.95523168264461,1
145.88,12,40,4,39,1010,80.0,2.5,24.3,77.0,0.0,268.17,74.30557092367151,1
145.83,11,40,0,36,1006,44.0,3.6,24.2,79.0,0.0,153.78,70.8432728,3
145.75,7,40,1,24,1004,96.0,3.6,31.1,63.0,0.0,173.06,81.78337059856115,1
145.74,6,40,0,21,1007,12.0,6.2,26.8,56.0,0.0,123.12,64.44146651428571,1
145.64,10,0,0,31,1014,333.0,2.5,14.1,80.0,0.0,194.75,55.18706397411003,2
145.63,2,0,3,7,1017,74.0,2.0,19.8,78.0,0.0,194.75,67.44262341587303,1
145.4,20,40,5,63,1007,325.0,1.4,21.9,91.0,0.0,158.88,74.87261096277057,2
145.4,14,20,3,44,1008,10.0,3.1,20.3,97.0,1.5,137.49,66.96803538947367,1
145.38,11,40,1,36,1013,87.0,2.4,23.0,56.0,0.0,202.58,69.62495709090909,1
145.37,0,20,3,2,1017,74.0,2.0,19.8,78.0,0.0,202.58,67.44262341587303,1
145.37,15,20,0,47,1011,18.0,2.6,21.4,80.0,0.0,146.36,68.79945545762712,1
145.32,10,0,6,31,1014,28.0,5.6,20.4,55.0,0.0,224.06,54.52298328455285,2
145.28,10,20,4,32,1006,16.0,3.5,24.1,81.0,0.0,158.21,71.219549169378,1
145.18,11,20,6,35,1007,57.0,2.8,28.9,57.0,0.0,181.05,79.34333221614908,2
145.11,11,20,0,35,1006,81.0,2.6,28.9,66.0,0.0,155.26,81.25629581614908,1
145.0,7,20,3,23,1013,59.0,1.5,23.9,82.0,0.8,152.09,77.35804254407584,3
144.96,17,20,1,53,1014,326.0,2.2,20.5,65.0,0.0,152.09,66.69410224489796,1
144.9,13,20,6,41,1016,52.0,6.0,18.8,58.0,0.0,152.09,50.64514960610686,2
144.72,23,40,2,72,1006,29.0,4.1,21.5,95.0,0.5,188.19,65.9088814893617,1
144.66,17,40,4,54,1010,82.0,2.0,23.4,79.0,0.0,188.19,74.43045745185185,1
144.63,7,20,3,23,1011,117.0,2.3,28.7,54.0,0.0,236.65,80.14986681226993,1
144.61,5,0,5,16,1016,357.0,1.1,19.8,94.0,0.6,236.65,72.05626821587302,2
144.56,17,40,5,54,1015,15.0,5.5,18.6,60.0,0.0,193.47,52.08722424242424,2
144.51,9,0,0,28,1008,351.0,5.3,23.8,72.0,0.1,147.41,63.77636914716982,1
144.38,11,20,6,35,1012,10.0,4.1,24.9,74.0,0.0,197.85,69.95151576915423,2
144.34,4,40,6,15,1009,102.0,2.4,28.5,65.0,0.0,102.81,81.00080878787877,2
144.34,22,40,4,69,1008,355.0,4.8,20.0,97.0,1.9,202.66,60.93596000000001,3
144.33,6,40,5,21,1008,222.0,1.4,27.3,75.0,0.0,151.24,83.30020527683615,3
144.23,4,20,0,14,1016,104.0,1.5,19.6,90.0,0.1,151.24,69.95337902362205,1
144.19,19,20,1,59,1007,335.0,2.0,20.3,90.0,0.0,241.63,69.71683978947371,3
144.07,12,20,6,38,1016,52.0,6.0,18.8,58.0,0.0,148.26,50.64514960610686,2
144.01,9,0,3,28,1015,46.0,2.3,21.3,61.0,0.0,168.39,67.40573000675106,1
143.98,15,0,0,46,1015,222.0,0.9,18.9,92.0,0.0,175.01,70.72085709118774,1
143.84,14,40,5,45,1014,41.0,4.6,20.2,66.0,0.0,123.14,58.5666367483871,2
143.79,22,20,6,68,1007,358.0,0.5,21.8,93.0,0.0,271.22,77.78836322758622,2
143.76,8,40,2,27,1016,100.0,3.1,22.1,59.0,0.0,180.3,66.08876998951965,1
143.6,7,20,6,23,1004,208.0,2.3,32.8,52.0,0.0,160.76,87.47100737049179,3
143.52,6,20,6,20,1006,85.0,2.9,29.9,58.0,0.0,130.65,81.02897435231787,2
143.52,21,40,3,66,1011,324.0,1.7,20.5,92.0,0.0,205.71,71.28834824489796,1
143.44,7,40,2,24,1016,100.0,3.1,22.1,59.0,0.0,133.23,66.08876998951965,1
143.44,3,20,5,11,1010,188.0,1.1,25.1,82.0,0.0,129.62,80.9527855316583,3
143.41,22,40,3,69,1011,324.0,1.7,20.5,92.0,0.0,127.56,71.28834824489796,1
143.2,1,40,4,6,1017,46.0,3.0,18.4,88.0,0.0,180.25,62.61126900451129,1
143.02,20,40,1,63,1014,327.0,1.4,19.4,74.0,0.0,161.0,68.1735901,1
142.74,5,0,2,16,1010,340.0,1.5,25.4,68.0,0.0,124.41,78.45018050612245,3
142.71,4,0,3,13,1018,39.0,3.7,21.4,64.0,0.0,124.41,63.45272905762712,1
142.66,13,40,2,42,1012,59.0,2.0,25.4,72.0,0.0,158.19,77.36503810612246,3
142.54,10,0,1,31,1005,104.0,4.2,28.7,72.0,0.0,166.0,76.60270441226993,1
142.53,13,20,2,41,1017,360.0,1.4,20.4,63.0,0.0,172.27,68.84725848455285,1
142.51,23,40,5,72,1013,216.0,3.2,19.6,97.0,0.0,150.51,65.26675822362205,2
142.44,10,20,2,32,1016,39.0,3.7,21.2,57.0,0.0,121.63,62.287488887394964,1
142.32,14,20,4,44,1008,351.0,2.3,22.5,83.0,0.0,176.32,72.22068777777778,1
142.21,10,0,0,31,1014,109.0,1.1,20.9,79.0,0.0,265.43,72.53031468713692,1
142.2,2,0,5,7,1009,109.0,0.1,22.3,93.0,0.0,195.62,80.04969962466959,3
142.06,13,20,3,41,1015,85.0,1.5,22.2,74.0,0.0,130.43,73.1488842385965,3
141.97,10,40,2,33,1013,348.0,1.5,24.9,67.0,0.0,130.43,77.38324096915423,1
