intersection_id,tollgate_id,time_window,avg_travel_time,start_time,date,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,time,weekday,route,last_20min,last_40min,last_60min,last_80min,last_100min,last_120min,timemap,holiday
C,1,"[2016-08-02 08:40:00,2016-08-02 09:00:00)",152.68,2016-08-02 08:40:00,2016-08-02,999.5,1004.3,216.0,2.8,37.3,44.0,0.0,08:40:00,1,C-1,161.87,137.17,132.65,199.95,162.28,159.86,27,0
C,1,"[2016-08-02 09:00:00,2016-08-02 09:20:00)",168.03,2016-08-02 09:00:00,2016-08-02,998.0,1002.8,51.0,1.7,34.8,56.0,0.0,09:00:00,1,C-1,152.68,161.87,137.17,132.65,199.95,162.28,28,0
C,1,"[2016-08-02 09:20:00,2016-08-02 09:40:00)",237.81,2016-08-02 09:20:00,2016-08-02,998.0,1002.8,51.0,1.7,34.8,56.0,0.0,09:20:00,1,C-1,168.03,152.68,161.87,137.17,132.65,199.95,29,0
C,1,"[2016-08-02 12:00:00,2016-08-02 12:20:00)",219.12,2016-08-02 12:00:00,2016-08-02,1000.1,1004.9,88.0,2.3,30.9,70.0,0.0,12:00:00,1,C-1,218.59,170.16,140.53,180.89,177.45,214.47,37,0
C,1,"[2016-08-02 12:20:00,2016-08-02 12:40:00)",159.43,2016-08-02 12:20:00,2016-08-02,1000.1,1004.9,88.0,2.3,30.9,70.0,0.0,12:20:00,1,C-1,219.12,218.59,170.16,140.53,180.89,177.45,38,0
C,1,"[2016-08-02 12:40:00,2016-08-02 13:00:00)",212.36,2016-08-02 12:40:00,2016-08-02,1000.1,1004.9,88.0,2.3,30.9,70.0,0.0,12:40:00,1,C-1,159.43,219.12,218.59,170.16,140.53,180.89,39,0
C,1,"[2016-08-03 09:00:00,2016-08-03 09:20:00)",130.02,2016-08-03 09:00:00,2016-08-03,1001.8,1006.6,28.0,1.7,32.2,63.0,0.0,09:00:00,2,C-1,158.99,201.15,111.36,144.47,268.76,148.14,28,0
C,1,"[2016-08-03 09:20:00,2016-08-03 09:40:00)",138.18,2016-08-03 09:20:00,2016-08-03,1001.8,1006.6,28.0,1.7,32.2,63.0,0.0,09:20:00,2,C-1,130.02,158.99,201.15,111.36,144.47,268.76,29,0
C,1,"[2016-08-03 09:40:00,2016-08-03 10:00:00)",161.18,2016-08-03 09:40:00,2016-08-03,1001.8,1006.6,28.0,1.7,32.2,63.0,0.0,09:40:00,2,C-1,138.18,130.02,158.99,201.15,111.36,144.47,30,0
C,1,"[2016-08-03 10:00:00,2016-08-03 10:20:00)",245.44,2016-08-03 10:00:00,2016-08-03,1001.8,1006.6,28.0,1.7,32.2,63.0,0.0,10:00:00,2,C-1,161.18,138.18,130.02,158.99,201.15,111.36,31,0
C,1,"[2016-08-03 10:20:00,2016-08-03 10:40:00)",178.54,2016-08-03 10:20:00,2016-08-03,1001.8,1006.6,28.0,1.7,32.2,63.0,0.0,10:20:00,2,C-1,245.44,161.18,138.18,130.02,158.99,201.15,32,0
C,1,"[2016-08-03 10:40:00,2016-08-03 11:00:00)",181.11,2016-08-03 10:40:00,2016-08-03,1001.8,1006.6,28.0,1.7,32.2,63.0,0.0,10:40:00,2,C-1,178.54,245.44,161.18,138.18,130.02,158.99,33,0
C,1,"[2016-08-03 11:00:00,2016-08-03 11:20:00)",172.97,2016-08-03 11:00:00,2016-08-03,1001.8,1006.6,28.0,1.7,32.2,63.0,0.0,11:00:00,2,C-1,181.11,178.54,245.44,161.18,138.18,130.02,34,0
C,1,"[2016-08-03 11:20:00,2016-08-03 11:40:00)",65.78,2016-08-03 11:20:00,2016-08-03,1001.8,1006.6,28.0,1.7,32.2,63.0,0.0,11:20:00,2,C-1,172.97,181.11,178.54,245.44,161.18,138.18,35,0
C,1,"[2016-08-03 14:00:00,2016-08-03 14:20:00)",137.34,2016-08-03 14:00:00,2016-08-03,1003.2,1008.1,203.0,3.8,29.7,75.0,0.0,14:00:00,2,C-1,194.31,250.1,204.83,154.93,109.31,165.75,43,0
C,1,"[2016-08-03 14:20:00,2016-08-03 14:40:00)",198.24,2016-08-03 14:20:00,2016-08-03,1003.2,1008.1,203.0,3.8,29.7,75.0,0.0,14:20:00,2,C-1,137.34,194.31,250.1,204.83,154.93,109.31,44,0
C,1,"[2016-08-03 14:40:00,2016-08-03 15:00:00)",141.84,2016-08-03 14:40:00,2016-08-03,1003.2,1008.1,203.0,3.8,29.7,75.0,0.0,14:40:00,2,C-1,198.24,137.34,194.31,250.1,204.83,154.93,45,0
C,1,"[2016-08-03 15:00:00,2016-08-03 15:20:00)",178.92,2016-08-03 15:00:00,2016-08-03,1004.2,1009.1,266.0,1.8,26.7,86.0,0.0,15:00:00,2,C-1,141.84,198.24,137.34,194.31,250.1,204.83,46,0
C,1,"[2016-08-03 15:20:00,2016-08-03 15:40:00)",150.31,2016-08-03 15:20:00,2016-08-03,1004.2,1009.1,266.0,1.8,26.7,86.0,0.0,15:20:00,2,C-1,178.92,141.84,198.24,137.34,194.31,250.1,47,0
C,1,"[2016-08-03 15:40:00,2016-08-03 16:00:00)",185.19,2016-08-03 15:40:00,2016-08-03,1004.2,1009.1,266.0,1.8,26.7,86.0,0.0,15:40:00,2,C-1,150.31,178.92,141.84,198.24,137.34,194.31,48,0
C,1,"[2016-08-03 16:00:00,2016-08-03 16:20:00)",177.1,2016-08-03 16:00:00,2016-08-03,1004.2,1009.1,266.0,1.8,26.7,86.0,0.0,16:00:00,2,C-1,185.19,150.31,178.92,141.84,198.24,137.34,49,0
C,1,"[2016-08-03 16:20:00,2016-08-03 16:40:00)",180.45,2016-08-03 16:20:00,2016-08-03,1004.2,1009.1,266.0,1.8,26.7,86.0,0.0,16:20:00,2,C-1,177.1,185.19,150.31,178.92,141.84,198.24,50,0
C,1,"[2016-08-03 16:40:00,2016-08-03 17:00:00)",178.58,2016-08-03 16:40:00,2016-08-03,1004.2,1009.1,266.0,1.8,26.7,86.0,0.0,16:40:00,2,C-1,180.45,177.1,185.19,150.31,178.92,141.84,51,0
C,1,"[2016-08-03 17:00:00,2016-08-03 17:20:00)",178.06,2016-08-03 17:00:00,2016-08-03,1004.2,1009.1,266.0,1.8,26.7,86.0,0.0,17:00:00,2,C-1,178.58,180.45,177.1,185.19,150.31,178.92,52,0
C,1,"[2016-08-03 17:20:00,2016-08-03 17:40:00)",226.64,2016-08-03 17:20:00,2016-08-03,1004.2,1009.1,266.0,1.8,26.7,86.0,0.0,17:20:00,2,C-1,178.06,178.58,180.45,177.1,185.19,150.31,53,0
C,1,"[2016-08-04 16:20:00,2016-08-04 16:40:00)",129.59,2016-08-04 16:20:00,2016-08-04,1004.4,1009.3,207.0,2.4,25.5,95.0,0.0,16:20:00,3,C-1,147.22,152.34,226.12,163.54,188.8,132.22,50,0
C,1,"[2016-08-05 12:00:00,2016-08-05 12:20:00)",200.4,2016-08-05 12:00:00,2016-08-05,1002.0,1006.8,305.0,2.9,29.5,76.0,0.0,12:00:00,4,C-1,152.17,130.26,131.32,168.55,134.97,168.91,37,0
C,1,"[2016-08-05 16:00:00,2016-08-05 16:20:00)",213.27,2016-08-05 16:00:00,2016-08-05,1002.6,1007.4,303.0,1.9,29.0,79.0,0.0,16:00:00,4,C-1,222.2,143.06,214.39,160.88,150.68,189.08,49,0
C,1,"[2016-08-05 16:20:00,2016-08-05 16:40:00)",219.44,2016-08-05 16:20:00,2016-08-05,1002.6,1007.4,303.0,1.9,29.0,79.0,0.0,16:20:00,4,C-1,213.27,222.2,143.06,214.39,160.88,150.68,50,0
C,1,"[2016-08-05 16:40:00,2016-08-05 17:00:00)",207.99,2016-08-05 16:40:00,2016-08-05,1002.6,1007.4,303.0,1.9,29.0,79.0,0.0,16:40:00,4,C-1,219.44,213.27,222.2,143.06,214.39,160.88,51,0
C,1,"[2016-08-05 17:00:00,2016-08-05 17:20:00)",221.5,2016-08-05 17:00:00,2016-08-05,1002.6,1007.4,303.0,1.9,29.0,79.0,0.0,17:00:00,4,C-1,207.99,219.44,213.27,222.2,143.06,214.39,52,0
C,1,"[2016-08-05 17:20:00,2016-08-05 17:40:00)",210.45,2016-08-05 17:20:00,2016-08-05,1002.6,1007.4,303.0,1.9,29.0,79.0,0.0,17:20:00,4,C-1,221.5,207.99,219.44,213.27,222.2,143.06,53,0
C,1,"[2016-08-06 08:40:00,2016-08-06 09:00:00)",138.07,2016-08-06 08:40:00,2016-08-06,999.0,1003.8,303.0,0.0,28.1,88.0,2.0,08:40:00,5,C-1,210.56,152.8,198.28,136.56,126.84,147.85,27,0
C,1,"[2016-08-06 09:00:00,2016-08-06 09:20:00)",161.71,2016-08-06 09:00:00,2016-08-06,998.5,1003.3,96.0,1.7,30.3,77.0,0.0,09:00:00,5,C-1,138.07,210.56,152.8,198.28,136.56,126.84,28,0
C,1,"[2016-08-06 09:20:00,2016-08-06 09:40:00)",131.59,2016-08-06 09:20:00,2016-08-06,998.5,1003.3,96.0,1.7,30.3,77.0,0.0,09:20:00,5,C-1,161.71,138.07,210.56,152.8,198.28,136.56,29,0
C,1,"[2016-08-06 13:40:00,2016-08-06 14:00:00)",143.59,2016-08-06 13:40:00,2016-08-06,999.2,1004.0,82.0,1.6,29.7,81.0,0.0,13:40:00,5,C-1,182.78,211.94,213.26,138.72,192.6,173.58,42,0
C,1,"[2016-08-06 16:20:00,2016-08-06 16:40:00)",176.87,2016-08-06 16:20:00,2016-08-06,999.7,1004.5,103.0,1.8,28.6,79.0,0.0,16:20:00,5,C-1,214.18,194.89,229.35,187.23,180.68,181.6,50,0
C,1,"[2016-08-06 16:40:00,2016-08-06 17:00:00)",204.58,2016-08-06 16:40:00,2016-08-06,999.7,1004.5,103.0,1.8,28.6,79.0,0.0,16:40:00,5,C-1,176.87,214.18,194.89,229.35,187.23,180.68,51,0
C,1,"[2016-08-06 17:00:00,2016-08-06 17:20:00)",157.64,2016-08-06 17:00:00,2016-08-06,999.7,1004.5,103.0,1.8,28.6,79.0,0.0,17:00:00,5,C-1,204.58,176.87,214.18,194.89,229.35,187.23,52,0
C,1,"[2016-08-07 09:20:00,2016-08-07 09:40:00)",184.24,2016-08-07 09:20:00,2016-08-07,997.1,1001.9,78.0,6.5,32.7,62.0,0.0,09:20:00,6,C-1,112.29,155.6,171.34,253.26,135.34,175.25,29,0
C,1,"[2016-08-07 09:40:00,2016-08-07 10:00:00)",173.8,2016-08-07 09:40:00,2016-08-07,997.1,1001.9,78.0,6.5,32.7,62.0,0.0,09:40:00,6,C-1,184.24,112.29,155.6,171.34,253.26,135.34,30,0
C,1,"[2016-08-07 14:20:00,2016-08-07 14:40:00)",150.82,2016-08-07 14:20:00,2016-08-07,998.9,1003.7,72.0,3.3,30.5,69.0,0.0,14:20:00,6,C-1,128.59,182.06,182.38,139.86,220.73,167.97,44,0
C,1,"[2016-08-07 14:40:00,2016-08-07 15:00:00)",176.1,2016-08-07 14:40:00,2016-08-07,998.9,1003.7,72.0,3.3,30.5,69.0,0.0,14:40:00,6,C-1,150.82,128.59,182.06,182.38,139.86,220.73,45,0
C,1,"[2016-08-08 08:40:00,2016-08-08 09:00:00)",146.95,2016-08-08 08:40:00,2016-08-08,998.3,1003.1,86.0,4.1,34.7,50.0,0.0,08:40:00,0,C-1,188.31,182.43,173.03,126.68,129.32,149.16,27,0
C,1,"[2016-08-08 09:00:00,2016-08-08 09:20:00)",205.21,2016-08-08 09:00:00,2016-08-08,998.0,1002.8,63.0,4.9,32.7,55.0,0.0,09:00:00,0,C-1,146.95,188.31,182.43,173.03,126.68,129.32,28,0
C,1,"[2016-08-08 11:40:00,2016-08-08 12:00:00)",199.19,2016-08-08 11:40:00,2016-08-08,998.0,1002.8,63.0,4.9,32.7,55.0,0.0,11:40:00,0,C-1,172.96,149.11,196.99,169.21,155.19,252.66,36,0
C,1,"[2016-08-08 12:00:00,2016-08-08 12:20:00)",67.53,2016-08-08 12:00:00,2016-08-08,999.7,1004.5,83.0,1.9,29.8,75.0,0.0,12:00:00,0,C-1,199.19,172.96,149.11,196.99,169.21,155.19,37,0
C,1,"[2016-08-08 12:20:00,2016-08-08 12:40:00)",162.38,2016-08-08 12:20:00,2016-08-08,999.7,1004.5,83.0,1.9,29.8,75.0,0.0,12:20:00,0,C-1,67.53,199.19,172.96,149.11,196.99,169.21,38,0
C,1,"[2016-08-08 12:40:00,2016-08-08 13:00:00)",77.47,2016-08-08 12:40:00,2016-08-08,999.7,1004.5,83.0,1.9,29.8,75.0,0.0,12:40:00,0,C-1,162.38,67.53,199.19,172.96,149.11,196.99,39,0
C,1,"[2016-08-09 09:40:00,2016-08-09 10:00:00)",214.16,2016-08-09 09:40:00,2016-08-09,998.1,1003.0,59.0,3.2,28.6,88.0,2.7,09:40:00,1,C-1,147.73,239.31,420.58,239.39,178.62,230.26,30,0
C,1,"[2016-08-09 10:00:00,2016-08-09 10:20:00)",240.81,2016-08-09 10:00:00,2016-08-09,998.1,1003.0,59.0,3.2,28.6,88.0,2.7,10:00:00,1,C-1,214.16,147.73,239.31,420.58,239.39,178.62,31,0
C,1,"[2016-08-09 10:20:00,2016-08-09 10:40:00)",159.15,2016-08-09 10:20:00,2016-08-09,998.1,1003.0,59.0,3.2,28.6,88.0,2.7,10:20:00,1,C-1,240.81,214.16,147.73,239.31,420.58,239.39,32,0
C,1,"[2016-08-09 10:40:00,2016-08-09 11:00:00)",301.94,2016-08-09 10:40:00,2016-08-09,998.1,1003.0,59.0,3.2,28.6,88.0,2.7,10:40:00,1,C-1,159.15,240.81,214.16,147.73,239.31,420.58,33,0
C,1,"[2016-08-09 11:00:00,2016-08-09 11:20:00)",166.31,2016-08-09 11:00:00,2016-08-09,998.1,1003.0,59.0,3.2,28.6,88.0,2.7,11:00:00,1,C-1,301.94,159.15,240.81,214.16,147.73,239.31,34,0
C,1,"[2016-08-09 11:20:00,2016-08-09 11:40:00)",256.83,2016-08-09 11:20:00,2016-08-09,998.1,1003.0,59.0,3.2,28.6,88.0,2.7,11:20:00,1,C-1,166.31,301.94,159.15,240.81,214.16,147.73,35,0
C,1,"[2016-08-09 11:40:00,2016-08-09 12:00:00)",182.11,2016-08-09 11:40:00,2016-08-09,998.1,1003.0,59.0,3.2,28.6,88.0,2.7,11:40:00,1,C-1,256.83,166.31,301.94,159.15,240.81,214.16,36,0
C,1,"[2016-08-09 12:00:00,2016-08-09 12:20:00)",193.77,2016-08-09 12:00:00,2016-08-09,999.7,1004.6,70.0,1.3,28.4,89.0,0.0,12:00:00,1,C-1,182.11,256.83,166.31,301.94,159.15,240.81,37,0
C,1,"[2016-08-09 14:40:00,2016-08-09 15:00:00)",161.29,2016-08-09 14:40:00,2016-08-09,999.7,1004.6,70.0,1.3,28.4,89.0,0.0,14:40:00,1,C-1,150.54,146.26,190.28,180.68,200.22,183.47,45,0
C,1,"[2016-08-09 18:20:00,2016-08-09 18:40:00)",142.52,2016-08-09 18:20:00,2016-08-09,1000.0,1004.8,93.0,1.3,27.9,91.0,0.0,18:20:00,1,C-1,150.51,156.8,155.73,159.5,162.86,189.6,56,0
C,1,"[2016-08-09 18:40:00,2016-08-09 19:00:00)",211.48,2016-08-09 18:40:00,2016-08-09,1000.0,1004.8,93.0,1.3,27.9,91.0,0.0,18:40:00,1,C-1,142.52,150.51,156.8,155.73,159.5,162.86,57,0
C,1,"[2016-08-10 12:20:00,2016-08-10 12:40:00)",133.66,2016-08-10 12:20:00,2016-08-10,1001.4,1006.2,69.0,1.7,30.2,84.0,0.0,12:20:00,2,C-1,154.84,189.82,129.73,135.25,199.39,146.3,38,0
C,1,"[2016-08-22 13:00:00,2016-08-22 13:20:00)",172.46,2016-08-22 13:00:00,2016-08-22,1001.9,1006.7,101.0,2.6,31.2,67.0,0.0,13:00:00,0,C-1,86.69,177.81,184.05,102.3,141.77,134.3,40,0
C,1,"[2016-09-01 08:40:00,2016-09-01 09:00:00)",180.29,2016-09-01 08:40:00,2016-09-01,995.8,1000.6,220.0,4.8,30.4,46.0,0.0,08:40:00,3,C-1,160.05,182.24,194.63,203.49,155.97,158.72,27,0
C,1,"[2016-09-01 09:00:00,2016-09-01 09:20:00)",183.96,2016-09-01 09:00:00,2016-09-01,995.3,1000.1,212.0,5.5,29.6,45.0,0.0,09:00:00,3,C-1,180.29,160.05,182.24,194.63,203.49,155.97,28,0
C,1,"[2016-09-01 09:20:00,2016-09-01 09:40:00)",204.43,2016-09-01 09:20:00,2016-09-01,995.3,1000.1,212.0,5.5,29.6,45.0,0.0,09:20:00,3,C-1,183.96,180.29,160.05,182.24,194.63,203.49,29,0
C,1,"[2016-09-01 09:40:00,2016-09-01 10:00:00)",152.57,2016-09-01 09:40:00,2016-09-01,995.3,1000.1,212.0,5.5,29.6,45.0,0.0,09:40:00,3,C-1,204.43,183.96,180.29,160.05,182.24,194.63,30,0
C,1,"[2016-09-01 10:00:00,2016-09-01 10:20:00)",202.48,2016-09-01 10:00:00,2016-09-01,995.3,1000.1,212.0,5.5,29.6,45.0,0.0,10:00:00,3,C-1,152.57,204.43,183.96,180.29,160.05,182.24,31,0
C,1,"[2016-09-01 10:20:00,2016-09-01 10:40:00)",199.55,2016-09-01 10:20:00,2016-09-01,995.3,1000.1,212.0,5.5,29.6,45.0,0.0,10:20:00,3,C-1,202.48,152.57,204.43,183.96,180.29,160.05,32,0
C,1,"[2016-09-01 14:40:00,2016-09-01 15:00:00)",163.3,2016-09-01 14:40:00,2016-09-01,997.3,1002.2,213.0,4.3,25.8,58.0,0.0,14:40:00,3,C-1,194.34,159.65,160.93,145.8,175.72,184.83,45,0
C,1,"[2016-09-02 08:00:00,2016-09-02 08:20:00)",207.22,2016-09-02 08:00:00,2016-09-02,997.7,1002.5,124.0,2.1,34.2,38.0,0.0,08:00:00,4,C-1,168.22,189.93,198.29,118.73,112.98,223.94,25,0
C,1,"[2016-09-02 08:20:00,2016-09-02 08:40:00)",185.08,2016-09-02 08:20:00,2016-09-02,997.7,1002.5,124.0,2.1,34.2,38.0,0.0,08:20:00,4,C-1,207.22,168.22,189.93,198.29,118.73,112.98,26,0
C,1,"[2016-09-02 08:40:00,2016-09-02 09:00:00)",184.92,2016-09-02 08:40:00,2016-09-02,997.7,1002.5,124.0,2.1,34.2,38.0,0.0,08:40:00,4,C-1,185.08,207.22,168.22,189.93,198.29,118.73,27,0
C,1,"[2016-09-02 09:00:00,2016-09-02 09:20:00)",314.12,2016-09-02 09:00:00,2016-09-02,997.5,1002.3,96.0,3.7,33.5,32.0,0.0,09:00:00,4,C-1,184.92,185.08,207.22,168.22,189.93,198.29,28,0
C,1,"[2016-09-02 09:20:00,2016-09-02 09:40:00)",160.22,2016-09-02 09:20:00,2016-09-02,997.5,1002.3,96.0,3.7,33.5,32.0,0.0,09:20:00,4,C-1,314.12,184.92,185.08,207.22,168.22,189.93,29,0
C,1,"[2016-09-02 09:40:00,2016-09-02 10:00:00)",158.16,2016-09-02 09:40:00,2016-09-02,997.5,1002.3,96.0,3.7,33.5,32.0,0.0,09:40:00,4,C-1,160.22,314.12,184.92,185.08,207.22,168.22,30,0
C,1,"[2016-09-02 10:00:00,2016-09-02 10:20:00)",170.84,2016-09-02 10:00:00,2016-09-02,997.5,1002.3,96.0,3.7,33.5,32.0,0.0,10:00:00,4,C-1,158.16,160.22,314.12,184.92,185.08,207.22,31,0
C,1,"[2016-09-02 10:20:00,2016-09-02 10:40:00)",165.97,2016-09-02 10:20:00,2016-09-02,997.5,1002.3,96.0,3.7,33.5,32.0,0.0,10:20:00,4,C-1,170.84,158.16,160.22,314.12,184.92,185.08,32,0
C,1,"[2016-09-02 10:40:00,2016-09-02 11:00:00)",183.02,2016-09-02 10:40:00,2016-09-02,997.5,1002.3,96.0,3.7,33.5,32.0,0.0,10:40:00,4,C-1,165.97,170.84,158.16,160.22,314.12,184.92,33,0
C,1,"[2016-09-02 11:00:00,2016-09-02 11:20:00)",185.16,2016-09-02 11:00:00,2016-09-02,997.5,1002.3,96.0,3.7,33.5,32.0,0.0,11:00:00,4,C-1,183.02,165.97,170.84,158.16,160.22,314.12,34,0
C,1,"[2016-09-02 11:20:00,2016-09-02 11:40:00)",176.36,2016-09-02 11:20:00,2016-09-02,997.5,1002.3,96.0,3.7,33.5,32.0,0.0,11:20:00,4,C-1,185.16,183.02,165.97,170.84,158.16,160.22,35,0
C,1,"[2016-09-02 11:40:00,2016-09-02 12:00:00)",181.05,2016-09-02 11:40:00,2016-09-02,997.5,1002.3,96.0,3.7,33.5,32.0,0.0,11:40:00,4,C-1,176.36,185.16,183.02,165.97,170.84,158.16,36,0
C,1,"[2016-09-02 12:00:00,2016-09-02 12:20:00)",130.76,2016-09-02 12:00:00,2016-09-02,999.1,1004.0,325.0,1.6,29.4,46.0,0.0,12:00:00,4,C-1,181.05,176.36,185.16,183.02,165.97,170.84,37,0
C,1,"[2016-09-02 14:40:00,2016-09-02 15:00:00)",164.61,2016-09-02 14:40:00,2016-09-02,999.1,1004.0,325.0,1.6,29.4,46.0,0.0,14:40:00,4,C-1,140.11,186.18,127.98,156.54,172.21,123.3,45,0
C,1,"[2016-09-02 19:40:00,2016-09-02 20:00:00)",160.5,2016-09-02 19:40:00,2016-09-02,1000.5,1005.3,327.0,1.4,25.1,73.0,0.0,19:40:00,4,C-1,292.42,194.61,196.87,131.66,160.01,135.88,60,0
C,1,"[2016-09-03 10:20:00,2016-09-03 10:40:00)",212.78,2016-09-03 10:20:00,2016-09-03,1001.7,1006.6,93.0,2.0,32.7,25.0,0.0,10:20:00,5,C-1,160.38,162.44,166.1,180.12,167.62,158.62,32,0
C,1,"[2016-09-03 10:40:00,2016-09-03 11:00:00)",211.75,2016-09-03 10:40:00,2016-09-03,1001.7,1006.6,93.0,2.0,32.7,25.0,0.0,10:40:00,5,C-1,212.78,160.38,162.44,166.1,180.12,167.62,33,0
C,1,"[2016-09-03 11:00:00,2016-09-03 11:20:00)",143.33,2016-09-03 11:00:00,2016-09-03,1001.7,1006.6,93.0,2.0,32.7,25.0,0.0,11:00:00,5,C-1,211.75,212.78,160.38,162.44,166.1,180.12,34,0
C,1,"[2016-09-03 11:20:00,2016-09-03 11:40:00)",146.63,2016-09-03 11:20:00,2016-09-03,1001.7,1006.6,93.0,2.0,32.7,25.0,0.0,11:20:00,5,C-1,143.33,211.75,212.78,160.38,162.44,166.1,35,0
C,1,"[2016-09-04 11:20:00,2016-09-04 11:40:00)",122.55,2016-09-04 11:20:00,2016-09-04,1004.4,1009.3,113.0,2.2,28.5,74.0,0.0,11:20:00,6,C-1,143.36,160.43,157.96,137.39,129.98,122.41,35,0
C,1,"[2016-09-07 12:20:00,2016-09-07 12:40:00)",136.83,2016-09-07 12:20:00,2016-09-07,1004.6,1009.6,104.0,1.8,22.5,88.0,0.0,12:20:00,2,C-1,140.08,116.94,239.02,148.37,177.78,196.67,38,0
C,1,"[2016-09-07 12:40:00,2016-09-07 13:00:00)",173.02,2016-09-07 12:40:00,2016-09-07,1004.6,1009.6,104.0,1.8,22.5,88.0,0.0,12:40:00,2,C-1,136.83,140.08,116.94,239.02,148.37,177.78,39,0
C,1,"[2016-09-07 13:00:00,2016-09-07 13:20:00)",211.68,2016-09-07 13:00:00,2016-09-07,1004.6,1009.6,104.0,1.8,22.5,88.0,0.0,13:00:00,2,C-1,173.02,136.83,140.08,116.94,239.02,148.37,40,0
C,1,"[2016-09-07 13:20:00,2016-09-07 13:40:00)",162.13,2016-09-07 13:20:00,2016-09-07,1004.6,1009.6,104.0,1.8,22.5,88.0,0.0,13:20:00,2,C-1,211.68,173.02,136.83,140.08,116.94,239.02,41,0
C,1,"[2016-09-07 13:40:00,2016-09-07 14:00:00)",192.38,2016-09-07 13:40:00,2016-09-07,1004.6,1009.6,104.0,1.8,22.5,88.0,0.0,13:40:00,2,C-1,162.13,211.68,173.02,136.83,140.08,116.94,42,0
C,1,"[2016-09-07 14:00:00,2016-09-07 14:20:00)",204.0,2016-09-07 14:00:00,2016-09-07,1004.6,1009.6,104.0,1.8,22.5,88.0,0.0,14:00:00,2,C-1,192.38,162.13,211.68,173.02,136.83,140.08,43,0
C,1,"[2016-09-08 13:40:00,2016-09-08 14:00:00)",178.14,2016-09-08 13:40:00,2016-09-08,1005.5,1010.4,87.0,1.1,25.9,63.0,0.0,13:40:00,3,C-1,151.84,141.04,184.13,166.94,206.46,135.15,42,0
C,1,"[2016-09-08 14:00:00,2016-09-08 14:20:00)",207.16,2016-09-08 14:00:00,2016-09-08,1005.5,1010.4,87.0,1.1,25.9,63.0,0.0,14:00:00,3,C-1,178.14,151.84,141.04,184.13,166.94,206.46,43,0
C,1,"[2016-09-08 14:20:00,2016-09-08 14:40:00)",194.27,2016-09-08 14:20:00,2016-09-08,1005.5,1010.4,87.0,1.1,25.9,63.0,0.0,14:20:00,3,C-1,207.16,178.14,151.84,141.04,184.13,166.94,44,0
C,1,"[2016-09-08 14:40:00,2016-09-08 15:00:00)",167.47,2016-09-08 14:40:00,2016-09-08,1005.5,1010.4,87.0,1.1,25.9,63.0,0.0,14:40:00,3,C-1,194.27,207.16,178.14,151.84,141.04,184.13,45,0
C,1,"[2016-09-08 15:00:00,2016-09-08 15:20:00)",178.76,2016-09-08 15:00:00,2016-09-08,1005.7,1010.6,192.0,1.1,23.9,81.0,0.0,15:00:00,3,C-1,167.47,194.27,207.16,178.14,151.84,141.04,46,0
C,1,"[2016-09-08 17:40:00,2016-09-08 18:00:00)",195.88,2016-09-08 17:40:00,2016-09-08,1005.7,1010.6,192.0,1.1,23.9,81.0,0.0,17:40:00,3,C-1,157.59,117.42,207.87,159.57,170.7,147.5,54,0
C,1,"[2016-09-08 18:00:00,2016-09-08 18:20:00)",162.77,2016-09-08 18:00:00,2016-09-08,1005.4,1010.3,350.0,1.6,22.6,85.0,0.0,18:00:00,3,C-1,195.88,157.59,117.42,207.87,159.57,170.7,55,0
C,1,"[2016-09-08 18:20:00,2016-09-08 18:40:00)",282.77,2016-09-08 18:20:00,2016-09-08,1005.4,1010.3,350.0,1.6,22.6,85.0,0.0,18:20:00,3,C-1,162.77,195.88,157.59,117.42,207.87,159.57,56,0
C,1,"[2016-09-08 18:40:00,2016-09-08 19:00:00)",283.6,2016-09-08 18:40:00,2016-09-08,1005.4,1010.3,350.0,1.6,22.6,85.0,0.0,18:40:00,3,C-1,282.77,162.77,195.88,157.59,117.42,207.87,57,0
C,1,"[2016-09-09 09:40:00,2016-09-09 10:00:00)",205.05,2016-09-09 09:40:00,2016-09-09,1004.5,1009.4,92.0,4.1,29.1,57.0,0.0,09:40:00,4,C-1,158.34,175.25,132.62,134.27,165.29,184.62,30,0
C,1,"[2016-09-09 10:00:00,2016-09-09 10:20:00)",178.2,2016-09-09 10:00:00,2016-09-09,1004.5,1009.4,92.0,4.1,29.1,57.0,0.0,10:00:00,4,C-1,205.05,158.34,175.25,132.62,134.27,165.29,31,0
C,1,"[2016-09-09 10:20:00,2016-09-09 10:40:00)",142.08,2016-09-09 10:20:00,2016-09-09,1004.5,1009.4,92.0,4.1,29.1,57.0,0.0,10:20:00,4,C-1,178.2,205.05,158.34,175.25,132.62,134.27,32,0
C,1,"[2016-09-09 10:40:00,2016-09-09 11:00:00)",138.13,2016-09-09 10:40:00,2016-09-09,1004.5,1009.4,92.0,4.1,29.1,57.0,0.0,10:40:00,4,C-1,142.08,178.2,205.05,158.34,175.25,132.62,33,0
C,1,"[2016-09-09 14:40:00,2016-09-09 15:00:00)",231.03,2016-09-09 14:40:00,2016-09-09,1005.5,1010.4,66.0,2.1,27.2,68.0,0.0,14:40:00,4,C-1,217.29,208.5,207.4,205.2,228.21,238.15,45,0
