volume,pair,tollgate_id,direction,time_window,start_time,date,month,day,weekday,holiday,time,hour,minute,timemap,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,last_20min
127.0,3-1,3,1,"[2016-10-08 09:20:00,2016-10-08 09:40:00)",2016-10-08 09:20:00,2016-10-08,10,8,5,0,09:20:00,9,20,29,1011.1,1016.1,357.0,3.2,20.5,80.0,0.0,132.0
101.0,3-1,3,1,"[2016-10-08 09:40:00,2016-10-08 10:00:00)",2016-10-08 09:40:00,2016-10-08,10,8,5,0,09:40:00,9,40,30,1011.1,1016.1,357.0,3.2,20.5,80.0,0.0,127.0
73.0,3-1,3,1,"[2016-10-08 10:00:00,2016-10-08 10:20:00)",2016-10-08 10:00:00,2016-10-08,10,8,5,0,10:00:00,10,0,31,1011.1,1016.1,357.0,3.2,20.5,80.0,0.0,101.0
92.0,3-1,3,1,"[2016-10-08 10:20:00,2016-10-08 10:40:00)",2016-10-08 10:20:00,2016-10-08,10,8,5,0,10:20:00,10,20,32,1011.1,1016.1,357.0,3.2,20.5,80.0,0.0,73.0
72.0,3-1,3,1,"[2016-10-08 10:40:00,2016-10-08 11:00:00)",2016-10-08 10:40:00,2016-10-08,10,8,5,0,10:40:00,10,40,33,1011.1,1016.1,357.0,3.2,20.5,80.0,0.0,92.0
84.0,3-1,3,1,"[2016-10-08 11:00:00,2016-10-08 11:20:00)",2016-10-08 11:00:00,2016-10-08,10,8,5,0,11:00:00,11,0,34,1011.1,1016.1,357.0,3.2,20.5,80.0,0.0,72.0
71.0,3-1,3,1,"[2016-10-08 11:20:00,2016-10-08 11:40:00)",2016-10-08 11:20:00,2016-10-08,10,8,5,0,11:20:00,11,20,35,1011.1,1016.1,357.0,3.2,20.5,80.0,0.0,84.0
76.0,3-1,3,1,"[2016-10-08 11:40:00,2016-10-08 12:00:00)",2016-10-08 11:40:00,2016-10-08,10,8,5,0,11:40:00,11,40,36,1011.1,1016.1,357.0,3.2,20.5,80.0,0.0,71.0
66.0,3-1,3,1,"[2016-10-08 12:00:00,2016-10-08 12:20:00)",2016-10-08 12:00:00,2016-10-08,10,8,5,0,12:00:00,12,0,37,1013.9,1019.0,41.0,4.6,20.2,66.0,0.0,76.0
80.0,3-1,3,1,"[2016-10-08 12:20:00,2016-10-08 12:40:00)",2016-10-08 12:20:00,2016-10-08,10,8,5,0,12:20:00,12,20,38,1013.9,1019.0,41.0,4.6,20.2,66.0,0.0,66.0
88.0,3-1,3,1,"[2016-10-08 12:40:00,2016-10-08 13:00:00)",2016-10-08 12:40:00,2016-10-08,10,8,5,0,12:40:00,12,40,39,1013.9,1019.0,41.0,4.6,20.2,66.0,0.0,80.0
101.0,3-1,3,1,"[2016-10-08 13:00:00,2016-10-08 13:20:00)",2016-10-08 13:00:00,2016-10-08,10,8,5,0,13:00:00,13,0,40,1013.9,1019.0,41.0,4.6,20.2,66.0,0.0,88.0
100.0,3-1,3,1,"[2016-10-08 13:20:00,2016-10-08 13:40:00)",2016-10-08 13:20:00,2016-10-08,10,8,5,0,13:20:00,13,20,41,1013.9,1019.0,41.0,4.6,20.2,66.0,0.0,101.0
119.0,3-1,3,1,"[2016-10-08 13:40:00,2016-10-08 14:00:00)",2016-10-08 13:40:00,2016-10-08,10,8,5,0,13:40:00,13,40,42,1013.9,1019.0,41.0,4.6,20.2,66.0,0.0,100.0
94.0,3-1,3,1,"[2016-10-08 14:00:00,2016-10-08 14:20:00)",2016-10-08 14:00:00,2016-10-08,10,8,5,0,14:00:00,14,0,43,1013.9,1019.0,41.0,4.6,20.2,66.0,0.0,119.0
107.0,3-1,3,1,"[2016-10-08 14:20:00,2016-10-08 14:40:00)",2016-10-08 14:20:00,2016-10-08,10,8,5,0,14:20:00,14,20,44,1013.9,1019.0,41.0,4.6,20.2,66.0,0.0,94.0
105.0,3-1,3,1,"[2016-10-08 14:40:00,2016-10-08 15:00:00)",2016-10-08 14:40:00,2016-10-08,10,8,5,0,14:40:00,14,40,45,1013.9,1019.0,41.0,4.6,20.2,66.0,0.0,107.0
94.0,3-1,3,1,"[2016-10-08 15:00:00,2016-10-08 15:20:00)",2016-10-08 15:00:00,2016-10-08,10,8,5,0,15:00:00,15,0,46,1014.9,1020.0,15.0,5.5,18.6,60.0,0.0,105.0
92.0,3-1,3,1,"[2016-10-08 15:20:00,2016-10-08 15:40:00)",2016-10-08 15:20:00,2016-10-08,10,8,5,0,15:20:00,15,20,47,1014.9,1020.0,15.0,5.5,18.6,60.0,0.0,94.0
94.0,3-1,3,1,"[2016-10-08 15:40:00,2016-10-08 16:00:00)",2016-10-08 15:40:00,2016-10-08,10,8,5,0,15:40:00,15,40,48,1014.9,1020.0,15.0,5.5,18.6,60.0,0.0,92.0
79.0,3-1,3,1,"[2016-10-08 16:00:00,2016-10-08 16:20:00)",2016-10-08 16:00:00,2016-10-08,10,8,5,0,16:00:00,16,0,49,1014.9,1020.0,15.0,5.5,18.6,60.0,0.0,94.0
104.0,3-1,3,1,"[2016-10-08 16:20:00,2016-10-08 16:40:00)",2016-10-08 16:20:00,2016-10-08,10,8,5,0,16:20:00,16,20,50,1014.9,1020.0,15.0,5.5,18.6,60.0,0.0,79.0
98.0,3-1,3,1,"[2016-10-08 16:40:00,2016-10-08 17:00:00)",2016-10-08 16:40:00,2016-10-08,10,8,5,0,16:40:00,16,40,51,1014.9,1020.0,15.0,5.5,18.6,60.0,0.0,104.0
87.0,3-1,3,1,"[2016-10-08 17:00:00,2016-10-08 17:20:00)",2016-10-08 17:00:00,2016-10-08,10,8,5,0,17:00:00,17,0,52,1014.9,1020.0,15.0,5.5,18.6,60.0,0.0,98.0
88.0,3-1,3,1,"[2016-10-08 17:20:00,2016-10-08 17:40:00)",2016-10-08 17:20:00,2016-10-08,10,8,5,0,17:20:00,17,20,53,1014.9,1020.0,15.0,5.5,18.6,60.0,0.0,87.0
89.0,3-1,3,1,"[2016-10-08 17:40:00,2016-10-08 18:00:00)",2016-10-08 17:40:00,2016-10-08,10,8,5,0,17:40:00,17,40,54,1014.9,1020.0,15.0,5.5,18.6,60.0,0.0,88.0
61.0,3-1,3,1,"[2016-10-08 18:00:00,2016-10-08 18:20:00)",2016-10-08 18:00:00,2016-10-08,10,8,5,0,18:00:00,18,0,55,1014.9,1020.0,340.0,2.4,16.4,73.0,0.0,89.0
71.0,3-1,3,1,"[2016-10-08 18:20:00,2016-10-08 18:40:00)",2016-10-08 18:20:00,2016-10-08,10,8,5,0,18:20:00,18,20,56,1014.9,1020.0,340.0,2.4,16.4,73.0,0.0,61.0
81.0,3-1,3,1,"[2016-10-08 18:40:00,2016-10-08 19:00:00)",2016-10-08 18:40:00,2016-10-08,10,8,5,0,18:40:00,18,40,57,1014.9,1020.0,340.0,2.4,16.4,73.0,0.0,71.0
52.0,3-1,3,1,"[2016-10-08 19:00:00,2016-10-08 19:20:00)",2016-10-08 19:00:00,2016-10-08,10,8,5,0,19:00:00,19,0,58,1014.9,1020.0,340.0,2.4,16.4,73.0,0.0,81.0
51.0,3-1,3,1,"[2016-10-08 19:20:00,2016-10-08 19:40:00)",2016-10-08 19:20:00,2016-10-08,10,8,5,0,19:20:00,19,20,59,1014.9,1020.0,340.0,2.4,16.4,73.0,0.0,52.0
42.0,3-1,3,1,"[2016-10-08 19:40:00,2016-10-08 20:00:00)",2016-10-08 19:40:00,2016-10-08,10,8,5,0,19:40:00,19,40,60,1014.9,1020.0,340.0,2.4,16.4,73.0,0.0,51.0
50.0,3-1,3,1,"[2016-10-08 20:00:00,2016-10-08 20:20:00)",2016-10-08 20:00:00,2016-10-08,10,8,5,0,20:00:00,20,0,61,1014.9,1020.0,340.0,2.4,16.4,73.0,0.0,42.0
31.0,3-1,3,1,"[2016-10-08 20:20:00,2016-10-08 20:40:00)",2016-10-08 20:20:00,2016-10-08,10,8,5,0,20:20:00,20,20,62,1014.9,1020.0,340.0,2.4,16.4,73.0,0.0,50.0
32.0,3-1,3,1,"[2016-10-08 20:40:00,2016-10-08 21:00:00)",2016-10-08 20:40:00,2016-10-08,10,8,5,0,20:40:00,20,40,63,1014.9,1020.0,340.0,2.4,16.4,73.0,0.0,31.0
24.0,3-1,3,1,"[2016-10-08 21:00:00,2016-10-08 21:20:00)",2016-10-08 21:00:00,2016-10-08,10,8,5,0,21:00:00,21,0,64,1015.2,1020.3,354.0,3.3,16.5,64.0,0.0,32.0
25.0,3-1,3,1,"[2016-10-08 21:20:00,2016-10-08 21:40:00)",2016-10-08 21:20:00,2016-10-08,10,8,5,0,21:20:00,21,20,65,1015.2,1020.3,354.0,3.3,16.5,64.0,0.0,24.0
28.0,3-1,3,1,"[2016-10-08 21:40:00,2016-10-08 22:00:00)",2016-10-08 21:40:00,2016-10-08,10,8,5,0,21:40:00,21,40,66,1015.2,1020.3,354.0,3.3,16.5,64.0,0.0,25.0
20.0,3-1,3,1,"[2016-10-08 22:00:00,2016-10-08 22:20:00)",2016-10-08 22:00:00,2016-10-08,10,8,5,0,22:00:00,22,0,67,1015.2,1020.3,354.0,3.3,16.5,64.0,0.0,28.0
17.0,3-1,3,1,"[2016-10-08 22:20:00,2016-10-08 22:40:00)",2016-10-08 22:20:00,2016-10-08,10,8,5,0,22:20:00,22,20,68,1015.2,1020.3,354.0,3.3,16.5,64.0,0.0,20.0
10.0,3-1,3,1,"[2016-10-08 22:40:00,2016-10-08 23:00:00)",2016-10-08 22:40:00,2016-10-08,10,8,5,0,22:40:00,22,40,69,1015.2,1020.3,354.0,3.3,16.5,64.0,0.0,17.0
7.0,3-1,3,1,"[2016-10-08 23:00:00,2016-10-08 23:20:00)",2016-10-08 23:00:00,2016-10-08,10,8,5,0,23:00:00,23,0,70,1015.2,1020.3,354.0,3.3,16.5,64.0,0.0,10.0
13.0,3-1,3,1,"[2016-10-08 23:20:00,2016-10-08 23:40:00)",2016-10-08 23:20:00,2016-10-08,10,8,5,0,23:20:00,23,20,71,1015.2,1020.3,354.0,3.3,16.5,64.0,0.0,7.0
3.0,3-1,3,1,"[2016-10-08 23:40:00,2016-10-09 00:00:00)",2016-10-08 23:40:00,2016-10-08,10,8,5,0,23:40:00,23,40,72,1015.2,1020.3,354.0,3.3,16.5,64.0,0.0,13.0
141.0,3-1,3,1,"[2016-10-09 00:00:00,2016-10-09 00:20:00)",2016-10-09 00:00:00,2016-10-09,10,9,6,0,00:00:00,0,0,1,1016.4,1021.5,1.0,4.0,17.5,66.0,0.0,3.0
92.0,3-1,3,1,"[2016-10-09 00:20:00,2016-10-09 00:40:00)",2016-10-09 00:20:00,2016-10-09,10,9,6,0,00:20:00,0,20,2,1016.4,1021.5,1.0,4.0,17.5,66.0,0.0,141.0
53.0,3-1,3,1,"[2016-10-09 00:40:00,2016-10-09 01:00:00)",2016-10-09 00:40:00,2016-10-09,10,9,6,0,00:40:00,0,40,3,1016.4,1021.5,1.0,4.0,17.5,66.0,0.0,92.0
8.0,3-1,3,1,"[2016-10-09 01:00:00,2016-10-09 01:20:00)",2016-10-09 01:00:00,2016-10-09,10,9,6,0,01:00:00,1,0,4,1016.4,1021.5,1.0,4.0,17.5,66.0,0.0,53.0
3.0,3-1,3,1,"[2016-10-09 01:20:00,2016-10-09 01:40:00)",2016-10-09 01:20:00,2016-10-09,10,9,6,0,01:20:00,1,20,5,1016.4,1021.5,1.0,4.0,17.5,66.0,0.0,8.0
8.0,3-1,3,1,"[2016-10-09 01:40:00,2016-10-09 02:00:00)",2016-10-09 01:40:00,2016-10-09,10,9,6,0,01:40:00,1,40,6,1016.4,1021.5,1.0,4.0,17.5,66.0,0.0,3.0
2.0,3-1,3,1,"[2016-10-09 02:00:00,2016-10-09 02:20:00)",2016-10-09 02:00:00,2016-10-09,10,9,6,0,02:00:00,2,0,7,1016.4,1021.5,1.0,4.0,17.5,66.0,0.0,8.0
2.0,3-1,3,1,"[2016-10-09 02:20:00,2016-10-09 02:40:00)",2016-10-09 02:20:00,2016-10-09,10,9,6,0,02:20:00,2,20,8,1016.4,1021.5,1.0,4.0,17.5,66.0,0.0,2.0
5.0,3-1,3,1,"[2016-10-09 02:40:00,2016-10-09 03:00:00)",2016-10-09 02:40:00,2016-10-09,10,9,6,0,02:40:00,2,40,9,1016.4,1021.5,1.0,4.0,17.5,66.0,0.0,2.0
3.0,3-1,3,1,"[2016-10-09 03:00:00,2016-10-09 03:20:00)",2016-10-09 03:00:00,2016-10-09,10,9,6,0,03:00:00,3,0,10,1016.1,1021.2,66.0,2.5,21.4,56.0,0.0,5.0
6.0,3-1,3,1,"[2016-10-09 03:20:00,2016-10-09 03:40:00)",2016-10-09 03:20:00,2016-10-09,10,9,6,0,03:20:00,3,20,11,1016.1,1021.2,66.0,2.5,21.4,56.0,0.0,3.0
4.0,3-1,3,1,"[2016-10-09 03:40:00,2016-10-09 04:00:00)",2016-10-09 03:40:00,2016-10-09,10,9,6,0,03:40:00,3,40,12,1016.1,1021.2,66.0,2.5,21.4,56.0,0.0,6.0
7.0,3-1,3,1,"[2016-10-09 04:00:00,2016-10-09 04:20:00)",2016-10-09 04:00:00,2016-10-09,10,9,6,0,04:00:00,4,0,13,1016.1,1021.2,66.0,2.5,21.4,56.0,0.0,4.0
3.0,3-1,3,1,"[2016-10-09 04:20:00,2016-10-09 04:40:00)",2016-10-09 04:20:00,2016-10-09,10,9,6,0,04:20:00,4,20,14,1016.1,1021.2,66.0,2.5,21.4,56.0,0.0,7.0
7.0,3-1,3,1,"[2016-10-09 04:40:00,2016-10-09 05:00:00)",2016-10-09 04:40:00,2016-10-09,10,9,6,0,04:40:00,4,40,15,1016.1,1021.2,66.0,2.5,21.4,56.0,0.0,3.0
5.0,3-1,3,1,"[2016-10-09 05:00:00,2016-10-09 05:20:00)",2016-10-09 05:00:00,2016-10-09,10,9,6,0,05:00:00,5,0,16,1016.1,1021.2,66.0,2.5,21.4,56.0,0.0,7.0
9.0,3-1,3,1,"[2016-10-09 05:20:00,2016-10-09 05:40:00)",2016-10-09 05:20:00,2016-10-09,10,9,6,0,05:20:00,5,20,17,1016.1,1021.2,66.0,2.5,21.4,56.0,0.0,5.0
23.0,3-1,3,1,"[2016-10-09 05:40:00,2016-10-09 06:00:00)",2016-10-09 05:40:00,2016-10-09,10,9,6,0,05:40:00,5,40,18,1016.1,1021.2,66.0,2.5,21.4,56.0,0.0,9.0
16.0,3-1,3,1,"[2016-10-09 06:00:00,2016-10-09 06:20:00)",2016-10-09 06:00:00,2016-10-09,10,9,6,0,06:00:00,6,0,19,1014.0,1019.1,54.0,3.5,21.7,49.0,0.0,23.0
33.0,3-1,3,1,"[2016-10-09 06:20:00,2016-10-09 06:40:00)",2016-10-09 06:20:00,2016-10-09,10,9,6,0,06:20:00,6,20,20,1014.0,1019.1,54.0,3.5,21.7,49.0,0.0,16.0
46.0,3-1,3,1,"[2016-10-09 06:40:00,2016-10-09 07:00:00)",2016-10-09 06:40:00,2016-10-09,10,9,6,0,06:40:00,6,40,21,1014.0,1019.1,54.0,3.5,21.7,49.0,0.0,33.0
48.0,3-1,3,1,"[2016-10-09 07:00:00,2016-10-09 07:20:00)",2016-10-09 07:00:00,2016-10-09,10,9,6,0,07:00:00,7,0,22,1014.0,1019.1,54.0,3.5,21.7,49.0,0.0,46.0
62.0,3-1,3,1,"[2016-10-09 07:20:00,2016-10-09 07:40:00)",2016-10-09 07:20:00,2016-10-09,10,9,6,0,07:20:00,7,20,23,1014.0,1019.1,54.0,3.5,21.7,49.0,0.0,48.0
80.0,3-1,3,1,"[2016-10-09 07:40:00,2016-10-09 08:00:00)",2016-10-09 07:40:00,2016-10-09,10,9,6,0,07:40:00,7,40,24,1014.0,1019.1,54.0,3.5,21.7,49.0,0.0,62.0
112.0,3-1,3,1,"[2016-10-09 08:00:00,2016-10-09 08:20:00)",2016-10-09 08:00:00,2016-10-09,10,9,6,0,08:00:00,8,0,25,1014.0,1019.1,54.0,3.5,21.7,49.0,0.0,80.0
109.0,3-1,3,1,"[2016-10-09 08:20:00,2016-10-09 08:40:00)",2016-10-09 08:20:00,2016-10-09,10,9,6,0,08:20:00,8,20,26,1014.0,1019.1,54.0,3.5,21.7,49.0,0.0,112.0
105.0,3-1,3,1,"[2016-10-09 08:40:00,2016-10-09 09:00:00)",2016-10-09 08:40:00,2016-10-09,10,9,6,0,08:40:00,8,40,27,1014.0,1019.1,54.0,3.5,21.7,49.0,0.0,109.0
109.0,3-1,3,1,"[2016-10-09 09:00:00,2016-10-09 09:20:00)",2016-10-09 09:00:00,2016-10-09,10,9,6,0,09:00:00,9,0,28,1014.3,1019.4,28.0,5.6,20.4,55.0,0.0,105.0
102.0,3-1,3,1,"[2016-10-09 09:20:00,2016-10-09 09:40:00)",2016-10-09 09:20:00,2016-10-09,10,9,6,0,09:20:00,9,20,29,1014.3,1019.4,28.0,5.6,20.4,55.0,0.0,109.0
82.0,3-1,3,1,"[2016-10-09 09:40:00,2016-10-09 10:00:00)",2016-10-09 09:40:00,2016-10-09,10,9,6,0,09:40:00,9,40,30,1014.3,1019.4,28.0,5.6,20.4,55.0,0.0,102.0
82.0,3-1,3,1,"[2016-10-09 10:00:00,2016-10-09 10:20:00)",2016-10-09 10:00:00,2016-10-09,10,9,6,0,10:00:00,10,0,31,1014.3,1019.4,28.0,5.6,20.4,55.0,0.0,82.0
81.0,3-1,3,1,"[2016-10-09 10:20:00,2016-10-09 10:40:00)",2016-10-09 10:20:00,2016-10-09,10,9,6,0,10:20:00,10,20,32,1014.3,1019.4,28.0,5.6,20.4,55.0,0.0,82.0
86.0,3-1,3,1,"[2016-10-09 10:40:00,2016-10-09 11:00:00)",2016-10-09 10:40:00,2016-10-09,10,9,6,0,10:40:00,10,40,33,1014.3,1019.4,28.0,5.6,20.4,55.0,0.0,81.0
63.0,3-1,3,1,"[2016-10-09 11:00:00,2016-10-09 11:20:00)",2016-10-09 11:00:00,2016-10-09,10,9,6,0,11:00:00,11,0,34,1014.3,1019.4,28.0,5.6,20.4,55.0,0.0,86.0
79.0,3-1,3,1,"[2016-10-09 11:20:00,2016-10-09 11:40:00)",2016-10-09 11:20:00,2016-10-09,10,9,6,0,11:20:00,11,20,35,1014.3,1019.4,28.0,5.6,20.4,55.0,0.0,63.0
81.0,3-1,3,1,"[2016-10-09 11:40:00,2016-10-09 12:00:00)",2016-10-09 11:40:00,2016-10-09,10,9,6,0,11:40:00,11,40,36,1014.3,1019.4,28.0,5.6,20.4,55.0,0.0,79.0
83.0,3-1,3,1,"[2016-10-09 12:00:00,2016-10-09 12:20:00)",2016-10-09 12:00:00,2016-10-09,10,9,6,0,12:00:00,12,0,37,1016.1,1021.2,52.0,6.0,18.8,58.0,0.0,81.0
81.0,3-1,3,1,"[2016-10-09 12:20:00,2016-10-09 12:40:00)",2016-10-09 12:20:00,2016-10-09,10,9,6,0,12:20:00,12,20,38,1016.1,1021.2,52.0,6.0,18.8,58.0,0.0,83.0
88.0,3-1,3,1,"[2016-10-09 12:40:00,2016-10-09 13:00:00)",2016-10-09 12:40:00,2016-10-09,10,9,6,0,12:40:00,12,40,39,1016.1,1021.2,52.0,6.0,18.8,58.0,0.0,81.0
112.0,3-1,3,1,"[2016-10-09 13:00:00,2016-10-09 13:20:00)",2016-10-09 13:00:00,2016-10-09,10,9,6,0,13:00:00,13,0,40,1016.1,1021.2,52.0,6.0,18.8,58.0,0.0,88.0
95.0,3-1,3,1,"[2016-10-09 13:20:00,2016-10-09 13:40:00)",2016-10-09 13:20:00,2016-10-09,10,9,6,0,13:20:00,13,20,41,1016.1,1021.2,52.0,6.0,18.8,58.0,0.0,112.0
109.0,3-1,3,1,"[2016-10-09 13:40:00,2016-10-09 14:00:00)",2016-10-09 13:40:00,2016-10-09,10,9,6,0,13:40:00,13,40,42,1016.1,1021.2,52.0,6.0,18.8,58.0,0.0,95.0
120.0,3-1,3,1,"[2016-10-09 14:00:00,2016-10-09 14:20:00)",2016-10-09 14:00:00,2016-10-09,10,9,6,0,14:00:00,14,0,43,1016.1,1021.2,52.0,6.0,18.8,58.0,0.0,109.0
119.0,3-1,3,1,"[2016-10-09 14:20:00,2016-10-09 14:40:00)",2016-10-09 14:20:00,2016-10-09,10,9,6,0,14:20:00,14,20,44,1016.1,1021.2,52.0,6.0,18.8,58.0,0.0,120.0
81.0,3-1,3,1,"[2016-10-09 14:40:00,2016-10-09 15:00:00)",2016-10-09 14:40:00,2016-10-09,10,9,6,0,14:40:00,14,40,45,1016.1,1021.2,52.0,6.0,18.8,58.0,0.0,119.0
97.0,3-1,3,1,"[2016-10-09 15:00:00,2016-10-09 15:20:00)",2016-10-09 15:00:00,2016-10-09,10,9,6,0,15:00:00,15,0,46,1016.3,1021.4,57.0,4.4,17.1,60.0,0.0,81.0
95.0,3-1,3,1,"[2016-10-09 15:20:00,2016-10-09 15:40:00)",2016-10-09 15:20:00,2016-10-09,10,9,6,0,15:20:00,15,20,47,1016.3,1021.4,57.0,4.4,17.1,60.0,0.0,97.0
89.0,3-1,3,1,"[2016-10-09 15:40:00,2016-10-09 16:00:00)",2016-10-09 15:40:00,2016-10-09,10,9,6,0,15:40:00,15,40,48,1016.3,1021.4,57.0,4.4,17.1,60.0,0.0,95.0
99.0,3-1,3,1,"[2016-10-09 16:00:00,2016-10-09 16:20:00)",2016-10-09 16:00:00,2016-10-09,10,9,6,0,16:00:00,16,0,49,1016.3,1021.4,57.0,4.4,17.1,60.0,0.0,89.0
100.0,3-1,3,1,"[2016-10-09 16:20:00,2016-10-09 16:40:00)",2016-10-09 16:20:00,2016-10-09,10,9,6,0,16:20:00,16,20,50,1016.3,1021.4,57.0,4.4,17.1,60.0,0.0,99.0
111.0,3-1,3,1,"[2016-10-09 16:40:00,2016-10-09 17:00:00)",2016-10-09 16:40:00,2016-10-09,10,9,6,0,16:40:00,16,40,51,1016.3,1021.4,57.0,4.4,17.1,60.0,0.0,100.0
76.0,3-1,3,1,"[2016-10-09 17:00:00,2016-10-09 17:20:00)",2016-10-09 17:00:00,2016-10-09,10,9,6,0,17:00:00,17,0,52,1016.3,1021.4,57.0,4.4,17.1,60.0,0.0,111.0
91.0,3-1,3,1,"[2016-10-09 17:20:00,2016-10-09 17:40:00)",2016-10-09 17:20:00,2016-10-09,10,9,6,0,17:20:00,17,20,53,1016.3,1021.4,57.0,4.4,17.1,60.0,0.0,76.0
93.0,3-1,3,1,"[2016-10-09 17:40:00,2016-10-09 18:00:00)",2016-10-09 17:40:00,2016-10-09,10,9,6,0,17:40:00,17,40,54,1016.3,1021.4,57.0,4.4,17.1,60.0,0.0,91.0
70.0,3-1,3,1,"[2016-10-09 18:00:00,2016-10-09 18:20:00)",2016-10-09 18:00:00,2016-10-09,10,9,6,0,18:00:00,18,0,55,1015.4,1020.5,4.0,1.3,15.4,67.0,0.0,93.0
80.0,3-1,3,1,"[2016-10-09 18:20:00,2016-10-09 18:40:00)",2016-10-09 18:20:00,2016-10-09,10,9,6,0,18:20:00,18,20,56,1015.4,1020.5,4.0,1.3,15.4,67.0,0.0,70.0
73.0,3-1,3,1,"[2016-10-09 18:40:00,2016-10-09 19:00:00)",2016-10-09 18:40:00,2016-10-09,10,9,6,0,18:40:00,18,40,57,1015.4,1020.5,4.0,1.3,15.4,67.0,0.0,80.0
54.0,3-1,3,1,"[2016-10-09 19:00:00,2016-10-09 19:20:00)",2016-10-09 19:00:00,2016-10-09,10,9,6,0,19:00:00,19,0,58,1015.4,1020.5,4.0,1.3,15.4,67.0,0.0,73.0
49.0,3-1,3,1,"[2016-10-09 19:20:00,2016-10-09 19:40:00)",2016-10-09 19:20:00,2016-10-09,10,9,6,0,19:20:00,19,20,59,1015.4,1020.5,4.0,1.3,15.4,67.0,0.0,54.0
46.0,3-1,3,1,"[2016-10-09 19:40:00,2016-10-09 20:00:00)",2016-10-09 19:40:00,2016-10-09,10,9,6,0,19:40:00,19,40,60,1015.4,1020.5,4.0,1.3,15.4,67.0,0.0,49.0
53.0,3-1,3,1,"[2016-10-09 20:00:00,2016-10-09 20:20:00)",2016-10-09 20:00:00,2016-10-09,10,9,6,0,20:00:00,20,0,61,1015.4,1020.5,4.0,1.3,15.4,67.0,0.0,46.0
44.0,3-1,3,1,"[2016-10-09 20:20:00,2016-10-09 20:40:00)",2016-10-09 20:20:00,2016-10-09,10,9,6,0,20:20:00,20,20,62,1015.4,1020.5,4.0,1.3,15.4,67.0,0.0,53.0
38.0,3-1,3,1,"[2016-10-09 20:40:00,2016-10-09 21:00:00)",2016-10-09 20:40:00,2016-10-09,10,9,6,0,20:40:00,20,40,63,1015.4,1020.5,4.0,1.3,15.4,67.0,0.0,44.0
32.0,3-1,3,1,"[2016-10-09 21:00:00,2016-10-09 21:20:00)",2016-10-09 21:00:00,2016-10-09,10,9,6,0,21:00:00,21,0,64,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0,38.0
34.0,3-1,3,1,"[2016-10-09 21:20:00,2016-10-09 21:40:00)",2016-10-09 21:20:00,2016-10-09,10,9,6,0,21:20:00,21,20,65,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0,32.0
33.0,3-1,3,1,"[2016-10-09 21:40:00,2016-10-09 22:00:00)",2016-10-09 21:40:00,2016-10-09,10,9,6,0,21:40:00,21,40,66,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0,34.0
12.0,3-1,3,1,"[2016-10-09 22:00:00,2016-10-09 22:20:00)",2016-10-09 22:00:00,2016-10-09,10,9,6,0,22:00:00,22,0,67,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0,33.0
20.0,3-1,3,1,"[2016-10-09 22:20:00,2016-10-09 22:40:00)",2016-10-09 22:20:00,2016-10-09,10,9,6,0,22:20:00,22,20,68,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0,12.0
13.0,3-1,3,1,"[2016-10-09 22:40:00,2016-10-09 23:00:00)",2016-10-09 22:40:00,2016-10-09,10,9,6,0,22:40:00,22,40,69,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0,20.0
18.0,3-1,3,1,"[2016-10-09 23:00:00,2016-10-09 23:20:00)",2016-10-09 23:00:00,2016-10-09,10,9,6,0,23:00:00,23,0,70,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0,13.0
8.0,3-1,3,1,"[2016-10-09 23:20:00,2016-10-09 23:40:00)",2016-10-09 23:20:00,2016-10-09,10,9,6,0,23:20:00,23,20,71,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0,18.0
16.0,3-1,3,1,"[2016-10-09 23:40:00,2016-10-10 00:00:00)",2016-10-09 23:40:00,2016-10-09,10,9,6,0,23:40:00,23,40,72,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0,8.0
126.0,3-1,3,1,"[2016-10-10 00:00:00,2016-10-10 00:20:00)",2016-10-10 00:00:00,2016-10-10,10,10,0,0,00:00:00,0,0,1,1015.95,1021.05,176.0,3.1,18.1,70.0,0.0,16.0
80.0,3-1,3,1,"[2016-10-10 00:20:00,2016-10-10 00:40:00)",2016-10-10 00:20:00,2016-10-10,10,10,0,0,00:20:00,0,20,2,1015.95,1021.05,176.0,3.1,18.1,70.0,0.0,126.0
62.0,3-1,3,1,"[2016-10-10 00:40:00,2016-10-10 01:00:00)",2016-10-10 00:40:00,2016-10-10,10,10,0,0,00:40:00,0,40,3,1015.95,1021.05,176.0,3.1,18.1,70.0,0.0,80.0
8.0,3-1,3,1,"[2016-10-10 01:00:00,2016-10-10 01:20:00)",2016-10-10 01:00:00,2016-10-10,10,10,0,0,01:00:00,1,0,4,1015.95,1021.05,176.0,3.1,18.1,70.0,0.0,62.0
