tollgate_id,time_window,direction,volume,etc,start_time,pair,date,hour,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,weekday,time,last_20min,last_40min,last_60min,last_80min,last_100min,last_120min,timemap,holiday
3,"[2016-09-29 00:40:00,2016-09-29 01:00:00)",1,82,30,2016-09-29 00:40:00,3-1,2016-09-29, 00:00:00,1007.8,1012.8,345.0,2.3,21.5,97.0,3.1,3,00:40:00,63.0,137.0,12.0,20.0,12.0,17.0,3,0
3,"[2016-09-29 01:00:00,2016-09-29 01:20:00)",1,9,3,2016-09-29 01:00:00,3-1,2016-09-29, 00:00:00,1007.8,1012.8,345.0,2.3,21.5,97.0,3.1,3,01:00:00,82.0,63.0,137.0,12.0,20.0,12.0,4,0
3,"[2016-09-29 01:20:00,2016-09-29 01:40:00)",1,6,2,2016-09-29 01:20:00,3-1,2016-09-29, 00:00:00,1007.8,1012.8,345.0,2.3,21.5,97.0,3.1,3,01:20:00,9.0,82.0,63.0,137.0,12.0,20.0,5,0
3,"[2016-09-29 01:40:00,2016-09-29 02:00:00)",1,4,0,2016-09-29 01:40:00,3-1,2016-09-29, 00:00:00,1007.8,1012.8,345.0,2.3,21.5,97.0,3.1,3,01:40:00,6.0,9.0,82.0,63.0,137.0,12.0,6,0
3,"[2016-09-29 02:00:00,2016-09-29 02:20:00)",1,14,4,2016-09-29 02:00:00,3-1,2016-09-29, 00:00:00,1007.8,1012.8,345.0,2.3,21.5,97.0,3.1,3,02:00:00,4.0,6.0,9.0,82.0,63.0,137.0,7,0
3,"[2016-09-29 02:20:00,2016-09-29 02:40:00)",1,4,1,2016-09-29 02:20:00,3-1,2016-09-29, 00:00:00,1007.8,1012.8,345.0,2.3,21.5,97.0,3.1,3,02:20:00,14.0,4.0,6.0,9.0,82.0,63.0,8,0
3,"[2016-09-29 02:40:00,2016-09-29 03:00:00)",1,4,2,2016-09-29 02:40:00,3-1,2016-09-29, 00:00:00,1007.8,1012.8,345.0,2.3,21.5,97.0,3.1,3,02:40:00,4.0,14.0,4.0,6.0,9.0,82.0,9,0
3,"[2016-09-29 03:00:00,2016-09-29 03:20:00)",1,6,0,2016-09-29 03:00:00,3-1,2016-09-29, 03:00:00,1007.9,1012.9,359.0,5.1,21.6,96.0,0.4,3,03:00:00,4.0,4.0,14.0,4.0,6.0,9.0,10,0
3,"[2016-09-29 03:20:00,2016-09-29 03:40:00)",1,3,1,2016-09-29 03:20:00,3-1,2016-09-29, 03:00:00,1007.9,1012.9,359.0,5.1,21.6,96.0,0.4,3,03:20:00,6.0,4.0,4.0,14.0,4.0,6.0,11,0
3,"[2016-09-29 03:40:00,2016-09-29 04:00:00)",1,3,1,2016-09-29 03:40:00,3-1,2016-09-29, 03:00:00,1007.9,1012.9,359.0,5.1,21.6,96.0,0.4,3,03:40:00,3.0,6.0,4.0,4.0,14.0,4.0,12,0
3,"[2016-09-29 04:00:00,2016-09-29 04:20:00)",1,2,0,2016-09-29 04:00:00,3-1,2016-09-29, 03:00:00,1007.9,1012.9,359.0,5.1,21.6,96.0,0.4,3,04:00:00,3.0,3.0,6.0,4.0,4.0,14.0,13,0
3,"[2016-09-29 04:20:00,2016-09-29 04:40:00)",1,5,1,2016-09-29 04:20:00,3-1,2016-09-29, 03:00:00,1007.9,1012.9,359.0,5.1,21.6,96.0,0.4,3,04:20:00,2.0,3.0,3.0,6.0,4.0,4.0,14,0
3,"[2016-09-29 04:40:00,2016-09-29 05:00:00)",1,5,0,2016-09-29 04:40:00,3-1,2016-09-29, 03:00:00,1007.9,1012.9,359.0,5.1,21.6,96.0,0.4,3,04:40:00,5.0,2.0,3.0,3.0,6.0,4.0,15,0
3,"[2016-09-29 05:00:00,2016-09-29 05:20:00)",1,6,1,2016-09-29 05:00:00,3-1,2016-09-29, 03:00:00,1007.9,1012.9,359.0,5.1,21.6,96.0,0.4,3,05:00:00,5.0,5.0,2.0,3.0,3.0,6.0,16,0
3,"[2016-09-29 05:20:00,2016-09-29 05:40:00)",1,14,1,2016-09-29 05:20:00,3-1,2016-09-29, 03:00:00,1007.9,1012.9,359.0,5.1,21.6,96.0,0.4,3,05:20:00,6.0,5.0,5.0,2.0,3.0,3.0,17,0
3,"[2016-09-29 05:40:00,2016-09-29 06:00:00)",1,12,1,2016-09-29 05:40:00,3-1,2016-09-29, 03:00:00,1007.9,1012.9,359.0,5.1,21.6,96.0,0.4,3,05:40:00,14.0,6.0,5.0,5.0,2.0,3.0,18,0
3,"[2016-09-29 06:00:00,2016-09-29 06:20:00)",1,16,2,2016-09-29 06:00:00,3-1,2016-09-29, 06:00:00,1006.4,1011.4,355.0,6.9,21.0,95.0,0.1,3,06:00:00,12.0,14.0,6.0,5.0,5.0,2.0,19,0
3,"[2016-09-29 06:20:00,2016-09-29 06:40:00)",1,25,4,2016-09-29 06:20:00,3-1,2016-09-29, 06:00:00,1006.4,1011.4,355.0,6.9,21.0,95.0,0.1,3,06:20:00,16.0,12.0,14.0,6.0,5.0,5.0,20,0
3,"[2016-09-29 06:40:00,2016-09-29 07:00:00)",1,32,8,2016-09-29 06:40:00,3-1,2016-09-29, 06:00:00,1006.4,1011.4,355.0,6.9,21.0,95.0,0.1,3,06:40:00,25.0,16.0,12.0,14.0,6.0,5.0,21,0
3,"[2016-09-29 07:00:00,2016-09-29 07:20:00)",1,48,15,2016-09-29 07:00:00,3-1,2016-09-29, 06:00:00,1006.4,1011.4,355.0,6.9,21.0,95.0,0.1,3,07:00:00,32.0,25.0,16.0,12.0,14.0,6.0,22,0
3,"[2016-09-29 07:20:00,2016-09-29 07:40:00)",1,55,12,2016-09-29 07:20:00,3-1,2016-09-29, 06:00:00,1006.4,1011.4,355.0,6.9,21.0,95.0,0.1,3,07:20:00,48.0,32.0,25.0,16.0,12.0,14.0,23,0
3,"[2016-09-29 07:40:00,2016-09-29 08:00:00)",1,60,15,2016-09-29 07:40:00,3-1,2016-09-29, 06:00:00,1006.4,1011.4,355.0,6.9,21.0,95.0,0.1,3,07:40:00,55.0,48.0,32.0,25.0,16.0,12.0,24,0
3,"[2016-09-29 08:00:00,2016-09-29 08:20:00)",1,103,31,2016-09-29 08:00:00,3-1,2016-09-29, 06:00:00,1006.4,1011.4,355.0,6.9,21.0,95.0,0.1,3,08:00:00,60.0,55.0,48.0,32.0,25.0,16.0,25,0
3,"[2016-09-29 08:20:00,2016-09-29 08:40:00)",1,105,36,2016-09-29 08:20:00,3-1,2016-09-29, 06:00:00,1006.4,1011.4,355.0,6.9,21.0,95.0,0.1,3,08:20:00,103.0,60.0,55.0,48.0,32.0,25.0,26,0
3,"[2016-09-29 08:40:00,2016-09-29 09:00:00)",1,123,39,2016-09-29 08:40:00,3-1,2016-09-29, 06:00:00,1006.4,1011.4,355.0,6.9,21.0,95.0,0.1,3,08:40:00,105.0,103.0,60.0,55.0,48.0,32.0,27,0
3,"[2016-09-29 09:00:00,2016-09-29 09:20:00)",1,130,47,2016-09-29 09:00:00,3-1,2016-09-29, 09:00:00,1006.4,1011.4,356.0,4.0,20.6,96.0,1.4,3,09:00:00,123.0,105.0,103.0,60.0,55.0,48.0,28,0
3,"[2016-09-29 09:20:00,2016-09-29 09:40:00)",1,111,32,2016-09-29 09:20:00,3-1,2016-09-29, 09:00:00,1006.4,1011.4,356.0,4.0,20.6,96.0,1.4,3,09:20:00,130.0,123.0,105.0,103.0,60.0,55.0,29,0
3,"[2016-09-29 09:40:00,2016-09-29 10:00:00)",1,121,40,2016-09-29 09:40:00,3-1,2016-09-29, 09:00:00,1006.4,1011.4,356.0,4.0,20.6,96.0,1.4,3,09:40:00,111.0,130.0,123.0,105.0,103.0,60.0,30,0
3,"[2016-09-29 10:00:00,2016-09-29 10:20:00)",1,80,19,2016-09-29 10:00:00,3-1,2016-09-29, 09:00:00,1006.4,1011.4,356.0,4.0,20.6,96.0,1.4,3,10:00:00,121.0,111.0,130.0,123.0,105.0,103.0,31,0
3,"[2016-09-29 10:20:00,2016-09-29 10:40:00)",1,91,17,2016-09-29 10:20:00,3-1,2016-09-29, 09:00:00,1006.4,1011.4,356.0,4.0,20.6,96.0,1.4,3,10:20:00,80.0,121.0,111.0,130.0,123.0,105.0,32,0
3,"[2016-09-29 10:40:00,2016-09-29 11:00:00)",1,77,20,2016-09-29 10:40:00,3-1,2016-09-29, 09:00:00,1006.4,1011.4,356.0,4.0,20.6,96.0,1.4,3,10:40:00,91.0,80.0,121.0,111.0,130.0,123.0,33,0
3,"[2016-09-29 11:00:00,2016-09-29 11:20:00)",1,85,20,2016-09-29 11:00:00,3-1,2016-09-29, 09:00:00,1006.4,1011.4,356.0,4.0,20.6,96.0,1.4,3,11:00:00,77.0,91.0,80.0,121.0,111.0,130.0,34,0
3,"[2016-09-29 11:20:00,2016-09-29 11:40:00)",1,81,29,2016-09-29 11:20:00,3-1,2016-09-29, 09:00:00,1006.4,1011.4,356.0,4.0,20.6,96.0,1.4,3,11:20:00,85.0,77.0,91.0,80.0,121.0,111.0,35,0
3,"[2016-09-29 11:40:00,2016-09-29 12:00:00)",1,68,13,2016-09-29 11:40:00,3-1,2016-09-29, 09:00:00,1006.4,1011.4,356.0,4.0,20.6,96.0,1.4,3,11:40:00,81.0,85.0,77.0,91.0,80.0,121.0,36,0
3,"[2016-09-29 12:00:00,2016-09-29 12:20:00)",1,97,26,2016-09-29 12:00:00,3-1,2016-09-29, 12:00:00,1007.6,1012.6,10.0,3.1,20.3,97.0,1.5,3,12:00:00,68.0,81.0,85.0,77.0,91.0,80.0,37,0
3,"[2016-09-29 12:20:00,2016-09-29 12:40:00)",1,83,23,2016-09-29 12:20:00,3-1,2016-09-29, 12:00:00,1007.6,1012.6,10.0,3.1,20.3,97.0,1.5,3,12:20:00,97.0,68.0,81.0,85.0,77.0,91.0,38,0
3,"[2016-09-29 12:40:00,2016-09-29 13:00:00)",1,94,27,2016-09-29 12:40:00,3-1,2016-09-29, 12:00:00,1007.6,1012.6,10.0,3.1,20.3,97.0,1.5,3,12:40:00,83.0,97.0,68.0,81.0,85.0,77.0,39,0
3,"[2016-09-29 13:00:00,2016-09-29 13:20:00)",1,83,24,2016-09-29 13:00:00,3-1,2016-09-29, 12:00:00,1007.6,1012.6,10.0,3.1,20.3,97.0,1.5,3,13:00:00,94.0,83.0,97.0,68.0,81.0,85.0,40,0
3,"[2016-09-29 13:20:00,2016-09-29 13:40:00)",1,76,21,2016-09-29 13:20:00,3-1,2016-09-29, 12:00:00,1007.6,1012.6,10.0,3.1,20.3,97.0,1.5,3,13:20:00,83.0,94.0,83.0,97.0,68.0,81.0,41,0
3,"[2016-09-29 13:40:00,2016-09-29 14:00:00)",1,95,20,2016-09-29 13:40:00,3-1,2016-09-29, 12:00:00,1007.6,1012.6,10.0,3.1,20.3,97.0,1.5,3,13:40:00,76.0,83.0,94.0,83.0,97.0,68.0,42,0
3,"[2016-09-29 14:00:00,2016-09-29 14:20:00)",1,98,25,2016-09-29 14:00:00,3-1,2016-09-29, 12:00:00,1007.6,1012.6,10.0,3.1,20.3,97.0,1.5,3,14:00:00,95.0,76.0,83.0,94.0,83.0,97.0,43,0
3,"[2016-09-29 14:20:00,2016-09-29 14:40:00)",1,84,21,2016-09-29 14:20:00,3-1,2016-09-29, 12:00:00,1007.6,1012.6,10.0,3.1,20.3,97.0,1.5,3,14:20:00,98.0,95.0,76.0,83.0,94.0,83.0,44,0
3,"[2016-09-29 14:40:00,2016-09-29 15:00:00)",1,83,26,2016-09-29 14:40:00,3-1,2016-09-29, 12:00:00,1007.6,1012.6,10.0,3.1,20.3,97.0,1.5,3,14:40:00,84.0,98.0,95.0,76.0,83.0,94.0,45,0
3,"[2016-09-29 15:00:00,2016-09-29 15:20:00)",1,93,33,2016-09-29 15:00:00,3-1,2016-09-29, 15:00:00,1007.9,1012.9,342.0,2.6,19.9,97.0,0.3,3,15:00:00,83.0,84.0,98.0,95.0,76.0,83.0,46,0
3,"[2016-09-29 15:20:00,2016-09-29 15:40:00)",1,86,22,2016-09-29 15:20:00,3-1,2016-09-29, 15:00:00,1007.9,1012.9,342.0,2.6,19.9,97.0,0.3,3,15:20:00,93.0,83.0,84.0,98.0,95.0,76.0,47,0
3,"[2016-09-29 15:40:00,2016-09-29 16:00:00)",1,97,29,2016-09-29 15:40:00,3-1,2016-09-29, 15:00:00,1007.9,1012.9,342.0,2.6,19.9,97.0,0.3,3,15:40:00,86.0,93.0,83.0,84.0,98.0,95.0,48,0
3,"[2016-09-29 16:00:00,2016-09-29 16:20:00)",1,94,25,2016-09-29 16:00:00,3-1,2016-09-29, 15:00:00,1007.9,1012.9,342.0,2.6,19.9,97.0,0.3,3,16:00:00,97.0,86.0,93.0,83.0,84.0,98.0,49,0
3,"[2016-09-29 16:20:00,2016-09-29 16:40:00)",1,110,23,2016-09-29 16:20:00,3-1,2016-09-29, 15:00:00,1007.9,1012.9,342.0,2.6,19.9,97.0,0.3,3,16:20:00,94.0,97.0,86.0,93.0,83.0,84.0,50,0
3,"[2016-09-29 16:40:00,2016-09-29 17:00:00)",1,86,17,2016-09-29 16:40:00,3-1,2016-09-29, 15:00:00,1007.9,1012.9,342.0,2.6,19.9,97.0,0.3,3,16:40:00,110.0,94.0,97.0,86.0,93.0,83.0,51,0
3,"[2016-09-29 17:00:00,2016-09-29 17:20:00)",1,96,26,2016-09-29 17:00:00,3-1,2016-09-29, 15:00:00,1007.9,1012.9,342.0,2.6,19.9,97.0,0.3,3,17:00:00,86.0,110.0,94.0,97.0,86.0,93.0,52,0
3,"[2016-09-29 17:20:00,2016-09-29 17:40:00)",1,107,23,2016-09-29 17:20:00,3-1,2016-09-29, 15:00:00,1007.9,1012.9,342.0,2.6,19.9,97.0,0.3,3,17:20:00,96.0,86.0,110.0,94.0,97.0,86.0,53,0
3,"[2016-09-29 17:40:00,2016-09-29 18:00:00)",1,111,27,2016-09-29 17:40:00,3-1,2016-09-29, 15:00:00,1007.9,1012.9,342.0,2.6,19.9,97.0,0.3,3,17:40:00,107.0,96.0,86.0,110.0,94.0,97.0,54,0
3,"[2016-09-29 18:00:00,2016-09-29 18:20:00)",1,76,17,2016-09-29 18:00:00,3-1,2016-09-29, 18:00:00,1006.4,1011.4,354.0,1.8,19.6,97.0,0.2,3,18:00:00,111.0,107.0,96.0,86.0,110.0,94.0,55,0
3,"[2016-09-29 18:20:00,2016-09-29 18:40:00)",1,68,21,2016-09-29 18:20:00,3-1,2016-09-29, 18:00:00,1006.4,1011.4,354.0,1.8,19.6,97.0,0.2,3,18:20:00,76.0,111.0,107.0,96.0,86.0,110.0,56,0
3,"[2016-09-29 18:40:00,2016-09-29 19:00:00)",1,56,19,2016-09-29 18:40:00,3-1,2016-09-29, 18:00:00,1006.4,1011.4,354.0,1.8,19.6,97.0,0.2,3,18:40:00,68.0,76.0,111.0,107.0,96.0,86.0,57,0
3,"[2016-09-29 19:00:00,2016-09-29 19:20:00)",1,15,2,2016-09-29 19:00:00,3-1,2016-09-29, 18:00:00,1006.4,1011.4,354.0,1.8,19.6,97.0,0.2,3,19:00:00,56.0,68.0,76.0,111.0,107.0,96.0,58,0
3,"[2016-09-29 19:20:00,2016-09-29 19:40:00)",1,37,8,2016-09-29 19:20:00,3-1,2016-09-29, 18:00:00,1006.4,1011.4,354.0,1.8,19.6,97.0,0.2,3,19:20:00,15.0,56.0,68.0,76.0,111.0,107.0,59,0
3,"[2016-09-29 19:40:00,2016-09-29 20:00:00)",1,17,3,2016-09-29 19:40:00,3-1,2016-09-29, 18:00:00,1006.4,1011.4,354.0,1.8,19.6,97.0,0.2,3,19:40:00,37.0,15.0,56.0,68.0,76.0,111.0,60,0
3,"[2016-09-29 20:00:00,2016-09-29 20:20:00)",1,19,5,2016-09-29 20:00:00,3-1,2016-09-29, 18:00:00,1006.4,1011.4,354.0,1.8,19.6,97.0,0.2,3,20:00:00,17.0,37.0,15.0,56.0,68.0,76.0,61,0
3,"[2016-09-29 20:20:00,2016-09-29 20:40:00)",1,52,10,2016-09-29 20:20:00,3-1,2016-09-29, 18:00:00,1006.4,1011.4,354.0,1.8,19.6,97.0,0.2,3,20:20:00,19.0,17.0,37.0,15.0,56.0,68.0,62,0
3,"[2016-09-29 20:40:00,2016-09-29 21:00:00)",1,22,5,2016-09-29 20:40:00,3-1,2016-09-29, 18:00:00,1006.4,1011.4,354.0,1.8,19.6,97.0,0.2,3,20:40:00,52.0,19.0,17.0,37.0,15.0,56.0,63,0
3,"[2016-09-29 21:00:00,2016-09-29 21:20:00)",1,18,2,2016-09-29 21:00:00,3-1,,,,,,,,,,3,21:00:00,22.0,52.0,19.0,17.0,37.0,15.0,64,0
3,"[2016-09-29 21:20:00,2016-09-29 21:40:00)",1,29,9,2016-09-29 21:20:00,3-1,,,,,,,,,,3,21:20:00,18.0,22.0,52.0,19.0,17.0,37.0,65,0
3,"[2016-09-29 21:40:00,2016-09-29 22:00:00)",1,28,6,2016-09-29 21:40:00,3-1,,,,,,,,,,3,21:40:00,29.0,18.0,22.0,52.0,19.0,17.0,66,0
3,"[2016-09-29 22:00:00,2016-09-29 22:20:00)",1,19,5,2016-09-29 22:00:00,3-1,,,,,,,,,,3,22:00:00,28.0,29.0,18.0,22.0,52.0,19.0,67,0
3,"[2016-09-29 22:20:00,2016-09-29 22:40:00)",1,24,4,2016-09-29 22:20:00,3-1,,,,,,,,,,3,22:20:00,19.0,28.0,29.0,18.0,22.0,52.0,68,0
3,"[2016-09-29 22:40:00,2016-09-29 23:00:00)",1,20,4,2016-09-29 22:40:00,3-1,,,,,,,,,,3,22:40:00,24.0,19.0,28.0,29.0,18.0,22.0,69,0
3,"[2016-09-29 23:00:00,2016-09-29 23:20:00)",1,15,6,2016-09-29 23:00:00,3-1,,,,,,,,,,3,23:00:00,20.0,24.0,19.0,28.0,29.0,18.0,70,0
3,"[2016-09-29 23:20:00,2016-09-29 23:40:00)",1,13,1,2016-09-29 23:20:00,3-1,,,,,,,,,,3,23:20:00,15.0,20.0,24.0,19.0,28.0,29.0,71,0
3,"[2016-09-29 23:40:00,2016-09-30 00:00:00)",1,10,2,2016-09-29 23:40:00,3-1,,,,,,,,,,3,23:40:00,13.0,15.0,20.0,24.0,19.0,28.0,72,0
3,"[2016-09-30 00:00:00,2016-09-30 00:20:00)",1,296,56,2016-09-30 00:00:00,3-1,,,,,,,,,,4,00:00:00,10.0,13.0,15.0,20.0,24.0,19.0,1,0
3,"[2016-09-30 00:20:00,2016-09-30 00:40:00)",1,279,34,2016-09-30 00:20:00,3-1,,,,,,,,,,4,00:20:00,296.0,10.0,13.0,15.0,20.0,24.0,2,0
3,"[2016-09-30 00:40:00,2016-09-30 01:00:00)",1,239,23,2016-09-30 00:40:00,3-1,,,,,,,,,,4,00:40:00,279.0,296.0,10.0,13.0,15.0,20.0,3,0
3,"[2016-09-30 01:00:00,2016-09-30 01:20:00)",1,6,2,2016-09-30 01:00:00,3-1,,,,,,,,,,4,01:00:00,239.0,279.0,296.0,10.0,13.0,15.0,4,0
3,"[2016-09-30 01:20:00,2016-09-30 01:40:00)",1,9,2,2016-09-30 01:20:00,3-1,,,,,,,,,,4,01:20:00,6.0,239.0,279.0,296.0,10.0,13.0,5,0
3,"[2016-09-30 01:40:00,2016-09-30 02:00:00)",1,6,0,2016-09-30 01:40:00,3-1,,,,,,,,,,4,01:40:00,9.0,6.0,239.0,279.0,296.0,10.0,6,0
3,"[2016-09-30 02:00:00,2016-09-30 02:20:00)",1,4,0,2016-09-30 02:00:00,3-1,,,,,,,,,,4,02:00:00,6.0,9.0,6.0,239.0,279.0,296.0,7,0
3,"[2016-09-30 02:20:00,2016-09-30 02:40:00)",1,11,4,2016-09-30 02:20:00,3-1,,,,,,,,,,4,02:20:00,4.0,6.0,9.0,6.0,239.0,279.0,8,0
3,"[2016-09-30 02:40:00,2016-09-30 03:00:00)",1,8,1,2016-09-30 02:40:00,3-1,,,,,,,,,,4,02:40:00,11.0,4.0,6.0,9.0,6.0,239.0,9,0
3,"[2016-09-30 03:00:00,2016-09-30 03:20:00)",1,3,0,2016-09-30 03:00:00,3-1,2016-09-30, 03:00:00,1007.3,1012.3,323.0,2.3,22.4,86.0,0.0,4,03:00:00,8.0,11.0,4.0,6.0,9.0,6.0,10,0
3,"[2016-09-30 03:20:00,2016-09-30 03:40:00)",1,7,1,2016-09-30 03:20:00,3-1,2016-09-30, 03:00:00,1007.3,1012.3,323.0,2.3,22.4,86.0,0.0,4,03:20:00,3.0,8.0,11.0,4.0,6.0,9.0,11,0
3,"[2016-09-30 03:40:00,2016-09-30 04:00:00)",1,4,1,2016-09-30 03:40:00,3-1,2016-09-30, 03:00:00,1007.3,1012.3,323.0,2.3,22.4,86.0,0.0,4,03:40:00,7.0,3.0,8.0,11.0,4.0,6.0,12,0
3,"[2016-09-30 04:00:00,2016-09-30 04:20:00)",1,8,0,2016-09-30 04:00:00,3-1,2016-09-30, 03:00:00,1007.3,1012.3,323.0,2.3,22.4,86.0,0.0,4,04:00:00,4.0,7.0,3.0,8.0,11.0,4.0,13,0
3,"[2016-09-30 04:20:00,2016-09-30 04:40:00)",1,8,0,2016-09-30 04:20:00,3-1,2016-09-30, 03:00:00,1007.3,1012.3,323.0,2.3,22.4,86.0,0.0,4,04:20:00,8.0,4.0,7.0,3.0,8.0,11.0,14,0
3,"[2016-09-30 04:40:00,2016-09-30 05:00:00)",1,6,0,2016-09-30 04:40:00,3-1,2016-09-30, 03:00:00,1007.3,1012.3,323.0,2.3,22.4,86.0,0.0,4,04:40:00,8.0,8.0,4.0,7.0,3.0,8.0,15,0
3,"[2016-09-30 05:00:00,2016-09-30 05:20:00)",1,11,0,2016-09-30 05:00:00,3-1,2016-09-30, 03:00:00,1007.3,1012.3,323.0,2.3,22.4,86.0,0.0,4,05:00:00,6.0,8.0,8.0,4.0,7.0,3.0,16,0
3,"[2016-09-30 05:20:00,2016-09-30 05:40:00)",1,9,1,2016-09-30 05:20:00,3-1,2016-09-30, 03:00:00,1007.3,1012.3,323.0,2.3,22.4,86.0,0.0,4,05:20:00,11.0,6.0,8.0,8.0,4.0,7.0,17,0
3,"[2016-09-30 05:40:00,2016-09-30 06:00:00)",1,13,2,2016-09-30 05:40:00,3-1,2016-09-30, 03:00:00,1007.3,1012.3,323.0,2.3,22.4,86.0,0.0,4,05:40:00,9.0,11.0,6.0,8.0,8.0,4.0,18,0
3,"[2016-09-30 06:00:00,2016-09-30 06:20:00)",1,21,4,2016-09-30 06:00:00,3-1,2016-09-30, 06:00:00,1005.5,1010.5,164.0,1.0,24.7,80.0,0.0,4,06:00:00,13.0,9.0,11.0,6.0,8.0,8.0,19,0
3,"[2016-09-30 06:20:00,2016-09-30 06:40:00)",1,44,12,2016-09-30 06:20:00,3-1,2016-09-30, 06:00:00,1005.5,1010.5,164.0,1.0,24.7,80.0,0.0,4,06:20:00,21.0,13.0,9.0,11.0,6.0,8.0,20,0
3,"[2016-09-30 06:40:00,2016-09-30 07:00:00)",1,44,10,2016-09-30 06:40:00,3-1,2016-09-30, 06:00:00,1005.5,1010.5,164.0,1.0,24.7,80.0,0.0,4,06:40:00,44.0,21.0,13.0,9.0,11.0,6.0,21,0
3,"[2016-09-30 07:00:00,2016-09-30 07:20:00)",1,68,13,2016-09-30 07:00:00,3-1,2016-09-30, 06:00:00,1005.5,1010.5,164.0,1.0,24.7,80.0,0.0,4,07:00:00,44.0,44.0,21.0,13.0,9.0,11.0,22,0
3,"[2016-09-30 07:20:00,2016-09-30 07:40:00)",1,70,21,2016-09-30 07:20:00,3-1,2016-09-30, 06:00:00,1005.5,1010.5,164.0,1.0,24.7,80.0,0.0,4,07:20:00,68.0,44.0,44.0,21.0,13.0,9.0,23,0
3,"[2016-09-30 07:40:00,2016-09-30 08:00:00)",1,84,20,2016-09-30 07:40:00,3-1,2016-09-30, 06:00:00,1005.5,1010.5,164.0,1.0,24.7,80.0,0.0,4,07:40:00,70.0,68.0,44.0,44.0,21.0,13.0,24,0
3,"[2016-09-30 08:00:00,2016-09-30 08:20:00)",1,113,32,2016-09-30 08:00:00,3-1,2016-09-30, 06:00:00,1005.5,1010.5,164.0,1.0,24.7,80.0,0.0,4,08:00:00,84.0,70.0,68.0,44.0,44.0,21.0,25,0
3,"[2016-09-30 08:20:00,2016-09-30 08:40:00)",1,121,35,2016-09-30 08:20:00,3-1,2016-09-30, 06:00:00,1005.5,1010.5,164.0,1.0,24.7,80.0,0.0,4,08:20:00,113.0,84.0,70.0,68.0,44.0,44.0,26,0
3,"[2016-09-30 08:40:00,2016-09-30 09:00:00)",1,147,55,2016-09-30 08:40:00,3-1,2016-09-30, 06:00:00,1005.5,1010.5,164.0,1.0,24.7,80.0,0.0,4,08:40:00,121.0,113.0,84.0,70.0,68.0,44.0,27,0
3,"[2016-09-30 09:00:00,2016-09-30 09:20:00)",1,116,38,2016-09-30 09:00:00,3-1,2016-09-30, 09:00:00,1006.2,1011.2,16.0,3.5,24.1,81.0,0.0,4,09:00:00,147.0,121.0,113.0,84.0,70.0,68.0,28,0
3,"[2016-09-30 09:20:00,2016-09-30 09:40:00)",1,131,37,2016-09-30 09:20:00,3-1,2016-09-30, 09:00:00,1006.2,1011.2,16.0,3.5,24.1,81.0,0.0,4,09:20:00,116.0,147.0,121.0,113.0,84.0,70.0,29,0
3,"[2016-09-30 09:40:00,2016-09-30 10:00:00)",1,120,38,2016-09-30 09:40:00,3-1,2016-09-30, 09:00:00,1006.2,1011.2,16.0,3.5,24.1,81.0,0.0,4,09:40:00,131.0,116.0,147.0,121.0,113.0,84.0,30,0
3,"[2016-09-30 10:00:00,2016-09-30 10:20:00)",1,102,32,2016-09-30 10:00:00,3-1,2016-09-30, 09:00:00,1006.2,1011.2,16.0,3.5,24.1,81.0,0.0,4,10:00:00,120.0,131.0,116.0,147.0,121.0,113.0,31,0
3,"[2016-09-30 10:20:00,2016-09-30 10:40:00)",1,103,24,2016-09-30 10:20:00,3-1,2016-09-30, 09:00:00,1006.2,1011.2,16.0,3.5,24.1,81.0,0.0,4,10:20:00,102.0,120.0,131.0,116.0,147.0,121.0,32,0
3,"[2016-09-30 10:40:00,2016-09-30 11:00:00)",1,105,21,2016-09-30 10:40:00,3-1,2016-09-30, 09:00:00,1006.2,1011.2,16.0,3.5,24.1,81.0,0.0,4,10:40:00,103.0,102.0,120.0,131.0,116.0,147.0,33,0
3,"[2016-09-30 11:00:00,2016-09-30 11:20:00)",1,108,34,2016-09-30 11:00:00,3-1,2016-09-30, 09:00:00,1006.2,1011.2,16.0,3.5,24.1,81.0,0.0,4,11:00:00,105.0,103.0,102.0,120.0,131.0,116.0,34,0
3,"[2016-09-30 11:20:00,2016-09-30 11:40:00)",1,97,17,2016-09-30 11:20:00,3-1,2016-09-30, 09:00:00,1006.2,1011.2,16.0,3.5,24.1,81.0,0.0,4,11:20:00,108.0,105.0,103.0,102.0,120.0,131.0,35,0
3,"[2016-09-30 11:40:00,2016-09-30 12:00:00)",1,95,28,2016-09-30 11:40:00,3-1,2016-09-30, 09:00:00,1006.2,1011.2,16.0,3.5,24.1,81.0,0.0,4,11:40:00,97.0,108.0,105.0,103.0,102.0,120.0,36,0
3,"[2016-09-30 12:00:00,2016-09-30 12:20:00)",1,107,28,2016-09-30 12:00:00,3-1,2016-09-30, 12:00:00,1008.4,1013.4,351.0,2.3,22.5,83.0,0.0,4,12:00:00,95.0,97.0,108.0,105.0,103.0,102.0,37,0
3,"[2016-09-30 12:20:00,2016-09-30 12:40:00)",1,119,27,2016-09-30 12:20:00,3-1,2016-09-30, 12:00:00,1008.4,1013.4,351.0,2.3,22.5,83.0,0.0,4,12:20:00,107.0,95.0,97.0,108.0,105.0,103.0,38,0
