volume,is_true,pair,tollgate_id,direction,time_window,start_time,date,month,day,weekday,holiday,time,hour,minute,timemap,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,last_20min,last_20min_A2,last_20min_A3,last_20min_B1,last_20min_B3,last_20min_C1,last_20min_C3,last_20min_V10,last_20min_V11,last_20min_V20,last_20min_V30,last_20min_V31
9.0,True,3-0,3,0,"[2016-10-19 03:00:00,2016-10-19 03:20:00)",2016-10-19 03:00:00,2016-10-19,10,19,2,0,03:00:00,3,0,10,1012.6,1017.6,94.0,2.8,20.9,92.0,0.1,12.0,44.33,97.38455963134766,86.1676254272461,101.39,148.89976501464844,143.1,10.0,8.0,1.92730712890625,12.0,4.0
14.0,True,3-0,3,0,"[2016-10-19 03:20:00,2016-10-19 03:40:00)",2016-10-19 03:20:00,2016-10-19,10,19,2,0,03:20:00,3,20,11,1012.6,1017.6,94.0,2.8,20.9,92.0,0.1,9.0,18.88,101.93115234375,87.0128402709961,73.57331848144531,156.65440368652344,163.9281005859375,4.0,14.0,1.0,9.0,1.0
11.0,True,3-0,3,0,"[2016-10-19 03:40:00,2016-10-19 04:00:00)",2016-10-19 03:40:00,2016-10-19,10,19,2,0,03:40:00,3,40,12,1012.6,1017.6,94.0,2.8,20.9,92.0,0.1,14.0,56.73,127.78,87.0128402709961,73.57331848144531,156.65440368652344,163.9281005859375,7.0,8.0,2.2106895446777344,14.0,3.0
10.0,True,3-0,3,0,"[2016-10-19 04:00:00,2016-10-19 04:20:00)",2016-10-19 04:00:00,2016-10-19,10,19,2,0,04:00:00,4,0,13,1012.6,1017.6,94.0,2.8,20.9,92.0,0.1,11.0,48.689353942871094,101.93115234375,87.0128402709961,60.31,157.08619689941406,163.9281005859375,5.0,16.0,2.2106895446777344,11.0,6.0
7.0,True,3-0,3,0,"[2016-10-19 04:20:00,2016-10-19 04:40:00)",2016-10-19 04:20:00,2016-10-19,10,19,2,0,04:20:00,4,20,14,1012.6,1017.6,94.0,2.8,20.9,92.0,0.1,10.0,48.689353942871094,102.45648956298828,87.0128402709961,72.82138061523438,157.08619689941406,163.9281005859375,7.0,12.0,2.2106895446777344,10.0,4.0
15.0,True,3-0,3,0,"[2016-10-19 04:40:00,2016-10-19 05:00:00)",2016-10-19 04:40:00,2016-10-19,10,19,2,0,04:40:00,4,40,15,1012.6,1017.6,94.0,2.8,20.9,92.0,0.1,7.0,59.66,69.54,87.0128402709961,72.82138061523438,157.08619689941406,163.9281005859375,6.0,14.0,2.2106895446777344,7.0,6.0
19.0,True,3-0,3,0,"[2016-10-19 05:00:00,2016-10-19 05:20:00)",2016-10-19 05:00:00,2016-10-19,10,19,2,0,05:00:00,5,0,16,1012.6,1017.6,94.0,2.8,20.9,92.0,0.1,15.0,55.81,102.39071655273438,87.0128402709961,77.64,157.08619689941406,163.9281005859375,15.0,20.0,2.8412389755249023,15.0,5.0
11.0,True,3-0,3,0,"[2016-10-19 05:20:00,2016-10-19 05:40:00)",2016-10-19 05:20:00,2016-10-19,10,19,2,0,05:20:00,5,20,17,1012.6,1017.6,94.0,2.8,20.9,92.0,0.1,19.0,50.23,82.17,87.0128402709961,72.82138061523438,173.43,148.24,1.0,28.0,16.0,19.0,11.0
25.0,True,3-0,3,0,"[2016-10-19 05:40:00,2016-10-19 06:00:00)",2016-10-19 05:40:00,2016-10-19,10,19,2,0,05:40:00,5,40,18,1012.6,1017.6,94.0,2.8,20.9,92.0,0.1,11.0,97.52,123.87,90.5343246459961,72.82138061523438,157.08619689941406,164.396240234375,3.0,34.0,19.0,11.0,11.0
24.0,True,3-0,3,0,"[2016-10-19 06:00:00,2016-10-19 06:20:00)",2016-10-19 06:00:00,2016-10-19,10,19,2,0,06:00:00,6,0,19,1010.8,1015.8,89.0,2.1,20.7,94.0,1.0,25.0,63.9,91.53,60.01,72.82138061523438,157.08619689941406,186.98,8.0,36.0,18.0,25.0,10.0
57.0,True,3-0,3,0,"[2016-10-19 06:20:00,2016-10-19 06:40:00)",2016-10-19 06:20:00,2016-10-19,10,19,2,0,06:20:00,6,20,20,1010.8,1015.8,89.0,2.1,20.7,94.0,1.0,24.0,40.01,89.51,111.04,102.83,159.73878479003906,126.74,12.0,48.0,26.0,24.0,21.0
75.0,True,3-0,3,0,"[2016-10-19 06:40:00,2016-10-19 07:00:00)",2016-10-19 06:40:00,2016-10-19,10,19,2,0,06:40:00,6,40,21,1010.8,1015.8,89.0,2.1,20.7,94.0,1.0,57.0,57.01,161.63,108.0091552734375,106.34,159.73878479003906,160.49853515625,16.0,28.0,45.0,57.0,26.0
119.0,True,3-0,3,0,"[2016-10-19 07:00:00,2016-10-19 07:20:00)",2016-10-19 07:00:00,2016-10-19,10,19,2,0,07:00:00,7,0,22,1010.8,1015.8,89.0,2.1,20.7,94.0,1.0,75.0,37.41,133.43,85.23,73.1555404663086,159.73878479003906,158.28848266601562,17.0,57.0,47.0,75.0,43.0
137.0,True,3-0,3,0,"[2016-10-19 07:20:00,2016-10-19 07:40:00)",2016-10-19 07:20:00,2016-10-19,10,19,2,0,07:20:00,7,20,23,1010.8,1015.8,89.0,2.1,20.7,94.0,1.0,119.0,69.58,139.88,209.86,141.43,147.55,158.28848266601562,22.0,67.0,87.0,119.0,53.0
152.0,True,3-0,3,0,"[2016-10-19 07:40:00,2016-10-19 08:00:00)",2016-10-19 07:40:00,2016-10-19,10,19,2,0,07:40:00,7,40,24,1010.8,1015.8,89.0,2.1,20.7,94.0,1.0,137.0,100.11,171.77,120.88,73.72,128.38,98.03,38.0,98.0,95.0,137.0,63.0
137.0,True,3-0,3,0,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",2016-10-19 08:00:00,2016-10-19,10,19,2,0,08:00:00,8,0,25,1010.8,1015.8,89.0,2.1,20.7,94.0,1.0,152.0,58.29,216.15,92.82,80.27,160.22105407714844,155.80319213867188,41.0,103.0,99.0,152.0,104.0
152.0,True,3-0,3,0,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",2016-10-19 08:20:00,2016-10-19,10,19,2,0,08:20:00,8,20,26,1010.8,1015.8,89.0,2.1,20.7,94.0,1.0,137.0,91.72,134.78948974609375,92.31,70.3,158.18,188.63,48.0,118.0,106.9643783569336,137.0,115.0
127.0,True,3-0,3,0,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",2016-10-19 08:40:00,2016-10-19,10,19,2,0,08:40:00,8,40,27,1010.8,1015.8,89.0,2.1,20.7,94.0,1.0,152.0,92.28,136.6060791015625,135.66,145.63,189.34,175.91,50.0,111.0,110.71588897705078,152.0,115.0
145.0,True,3-0,3,0,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",2016-10-19 09:00:00,2016-10-19,10,19,2,0,09:00:00,9,0,28,1010.9,1015.9,96.0,1.8,20.5,95.0,0.2,127.0,103.94,136.6060791015625,153.98,120.0,140.53,202.04,50.0,109.0,114.0,127.0,130.0
147.0,True,3-0,3,0,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",2016-10-19 09:20:00,2016-10-19,10,19,2,0,09:20:00,9,20,29,1010.9,1015.9,96.0,1.8,20.5,95.0,0.2,145.0,79.27,136.6060791015625,117.8,129.17,158.96,209.15,42.0,121.0,103.0,145.0,139.0
140.0,True,3-0,3,0,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",2016-10-19 09:40:00,2016-10-19,10,19,2,0,09:40:00,9,40,30,1010.9,1015.9,96.0,1.8,20.5,95.0,0.2,147.0,81.22,137.33958435058594,137.92,108.18,250.19,143.38,38.0,92.0,100.0,147.0,91.0
119.0,True,3-0,3,0,"[2016-10-19 10:00:00,2016-10-19 10:20:00)",2016-10-19 10:00:00,2016-10-19,10,19,2,0,10:00:00,10,0,31,1010.9,1015.9,96.0,1.8,20.5,95.0,0.2,140.0,79.82,199.89,142.04,112.14,220.91,168.16,59.0,111.0,91.0,140.0,98.0
111.0,True,3-0,3,0,"[2016-10-19 10:20:00,2016-10-19 10:40:00)",2016-10-19 10:20:00,2016-10-19,10,19,2,0,10:20:00,10,20,32,1010.9,1015.9,96.0,1.8,20.5,95.0,0.2,119.0,69.08,141.83,127.2,110.87,210.87,215.64,52.0,78.0,66.0,119.0,88.0
98.0,True,3-0,3,0,"[2016-10-19 10:40:00,2016-10-19 11:00:00)",2016-10-19 10:40:00,2016-10-19,10,19,2,0,10:40:00,10,40,33,1010.9,1015.9,96.0,1.8,20.5,95.0,0.2,111.0,71.33,99.81,92.28,116.29,181.07,220.52,41.0,86.0,65.0,111.0,87.0
81.0,True,3-0,3,0,"[2016-10-19 11:00:00,2016-10-19 11:20:00)",2016-10-19 11:00:00,2016-10-19,10,19,2,0,11:00:00,11,0,34,1010.9,1015.9,96.0,1.8,20.5,95.0,0.2,98.0,62.95,112.67,128.93,98.9,181.86,169.76,37.0,102.0,63.0,98.0,80.0
80.0,True,3-0,3,0,"[2016-10-19 11:20:00,2016-10-19 11:40:00)",2016-10-19 11:20:00,2016-10-19,10,19,2,0,11:20:00,11,20,35,1010.9,1015.9,96.0,1.8,20.5,95.0,0.2,81.0,78.84,123.96,113.66,92.89,174.99,160.43882751464844,37.0,67.0,66.0,81.0,60.0
98.0,True,3-0,3,0,"[2016-10-19 11:40:00,2016-10-19 12:00:00)",2016-10-19 11:40:00,2016-10-19,10,19,2,0,11:40:00,11,40,36,1010.9,1015.9,96.0,1.8,20.5,95.0,0.2,80.0,116.77,116.32,112.42,109.8,179.41,159.93455505371094,39.0,82.0,41.0,80.0,65.0
103.0,True,3-0,3,0,"[2016-10-19 12:00:00,2016-10-19 12:20:00)",2016-10-19 12:00:00,2016-10-19,10,19,2,0,12:00:00,12,0,37,1011.7,1016.7,134.0,2.1,20.3,95.0,0.1,98.0,72.27,104.17,109.14,124.3,184.95,173.6,38.0,83.0,52.0,98.0,66.0
83.0,True,3-0,3,0,"[2016-10-19 12:20:00,2016-10-19 12:40:00)",2016-10-19 12:20:00,2016-10-19,10,19,2,0,12:20:00,12,20,38,1011.7,1016.7,134.0,2.1,20.3,95.0,0.1,103.0,64.64,142.34,96.47,115.77,171.55,177.83,32.0,100.0,64.0,103.0,85.0
91.0,True,3-0,3,0,"[2016-10-19 12:40:00,2016-10-19 13:00:00)",2016-10-19 12:40:00,2016-10-19,10,19,2,0,12:40:00,12,40,39,1011.7,1016.7,134.0,2.1,20.3,95.0,0.1,83.0,53.55,108.35,147.19,126.68,168.12,101.64,47.0,85.0,48.0,83.0,62.0
104.0,True,3-0,3,0,"[2016-10-19 13:00:00,2016-10-19 13:20:00)",2016-10-19 13:00:00,2016-10-19,10,19,2,0,13:00:00,13,0,40,1011.7,1016.7,134.0,2.1,20.3,95.0,0.1,91.0,64.89,102.08,106.14,68.88,160.8229522705078,178.48,38.0,83.0,60.0,91.0,90.0
87.0,True,3-0,3,0,"[2016-10-19 13:20:00,2016-10-19 13:40:00)",2016-10-19 13:20:00,2016-10-19,10,19,2,0,13:20:00,13,20,41,1011.7,1016.7,134.0,2.1,20.3,95.0,0.1,104.0,101.4,99.4,94.86,115.73,226.69,157.41,38.0,90.0,81.0,104.0,78.0
122.0,True,3-0,3,0,"[2016-10-19 13:40:00,2016-10-19 14:00:00)",2016-10-19 13:40:00,2016-10-19,10,19,2,0,13:40:00,13,40,42,1011.7,1016.7,134.0,2.1,20.3,95.0,0.1,87.0,78.8,104.44,121.18,82.57,146.72,206.33,43.0,76.0,70.0,87.0,78.0
101.0,True,3-0,3,0,"[2016-10-19 14:00:00,2016-10-19 14:20:00)",2016-10-19 14:00:00,2016-10-19,10,19,2,0,14:00:00,14,0,43,1011.7,1016.7,134.0,2.1,20.3,95.0,0.1,122.0,58.28,124.03,108.75,129.01,162.23,255.49,37.0,88.0,70.0,122.0,97.0
102.0,True,3-0,3,0,"[2016-10-19 14:20:00,2016-10-19 14:40:00)",2016-10-19 14:20:00,2016-10-19,10,19,2,0,14:20:00,14,20,44,1011.7,1016.7,134.0,2.1,20.3,95.0,0.1,101.0,69.71,105.62,157.28,96.35,180.81,165.47,43.0,89.0,77.0,101.0,89.0
112.0,True,3-0,3,0,"[2016-10-19 14:40:00,2016-10-19 15:00:00)",2016-10-19 14:40:00,2016-10-19,10,19,2,0,14:40:00,14,40,45,1011.7,1016.7,134.0,2.1,20.3,95.0,0.1,102.0,80.75,125.47,82.4,103.64,176.47,209.46,34.0,90.0,67.0,102.0,79.0
107.0,True,3-0,3,0,"[2016-10-19 15:00:00,2016-10-19 15:20:00)",2016-10-19 15:00:00,2016-10-19,10,19,2,0,15:00:00,15,0,46,1011.6,1016.6,61.0,1.2,20.6,96.0,1.5,112.0,70.39,117.45,127.56,68.83,165.52,210.72,39.0,93.0,48.0,112.0,81.0
96.0,True,3-0,3,0,"[2016-10-19 15:20:00,2016-10-19 15:40:00)",2016-10-19 15:20:00,2016-10-19,10,19,2,0,15:20:00,15,20,47,1011.6,1016.6,61.0,1.2,20.6,96.0,1.5,107.0,64.46,110.05,183.48,82.14,246.94,275.57,40.0,83.0,70.0,107.0,99.0
95.0,True,3-0,3,0,"[2016-10-19 15:40:00,2016-10-19 16:00:00)",2016-10-19 15:40:00,2016-10-19,10,19,2,0,15:40:00,15,40,48,1011.6,1016.6,61.0,1.2,20.6,96.0,1.5,96.0,62.31,115.01,149.28,128.95,202.37,150.17,34.0,99.0,69.0,96.0,108.0
109.0,True,3-0,3,0,"[2016-10-19 16:00:00,2016-10-19 16:20:00)",2016-10-19 16:00:00,2016-10-19,10,19,2,0,16:00:00,16,0,49,1011.6,1016.6,61.0,1.2,20.6,96.0,1.5,95.0,57.33,132.1,117.02,68.75,204.09,188.24,50.0,92.0,58.0,95.0,79.0
105.0,True,3-0,3,0,"[2016-10-19 16:20:00,2016-10-19 16:40:00)",2016-10-19 16:20:00,2016-10-19,10,19,2,0,16:20:00,16,20,50,1011.6,1016.6,61.0,1.2,20.6,96.0,1.5,109.0,67.58,93.67,153.49,115.72,275.37,166.07,39.0,82.0,55.0,109.0,82.0
95.0,True,3-0,3,0,"[2016-10-19 16:40:00,2016-10-19 17:00:00)",2016-10-19 16:40:00,2016-10-19,10,19,2,0,16:40:00,16,40,51,1011.6,1016.6,61.0,1.2,20.6,96.0,1.5,105.0,55.19,122.82,131.38,141.25,171.05,155.71,40.0,80.0,61.0,105.0,89.0
120.0,True,3-0,3,0,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",2016-10-19 17:00:00,2016-10-19,10,19,2,0,17:00:00,17,0,52,1011.6,1016.6,61.0,1.2,20.6,96.0,1.5,95.0,72.48,110.41,119.32,102.53,181.54,177.3,36.0,85.0,64.0,95.0,75.0
105.0,True,3-0,3,0,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",2016-10-19 17:20:00,2016-10-19,10,19,2,0,17:20:00,17,20,53,1011.6,1016.6,61.0,1.2,20.6,96.0,1.5,120.0,60.0,152.27,120.2,106.34,233.4,108.94,32.0,90.0,88.0,120.0,69.0
96.0,True,3-0,3,0,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",2016-10-19 17:40:00,2016-10-19,10,19,2,0,17:40:00,17,40,54,1011.6,1016.6,61.0,1.2,20.6,96.0,1.5,105.0,56.98,123.18,112.20124816894531,105.73,190.28,185.13,29.0,108.0,56.0,105.0,75.0
79.0,True,3-0,3,0,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",2016-10-19 18:00:00,2016-10-19,10,19,2,0,18:00:00,18,0,55,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1,96.0,66.91,112.64,115.66,101.06,198.43,166.7564239501953,34.0,112.0,64.0,96.0,87.0
68.0,True,3-0,3,0,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",2016-10-19 18:20:00,2016-10-19,10,19,2,0,18:20:00,18,20,56,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1,79.0,63.8,110.19,141.59,87.42,283.97,273.95,27.0,63.0,65.0,79.0,71.0
68.0,True,3-0,3,0,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",2016-10-19 18:40:00,2016-10-19,10,19,2,0,18:40:00,18,40,57,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1,68.0,55.74,100.43,116.18798828125,95.39,314.9,123.48,19.0,76.0,54.0,68.0,77.0
44.0,True,3-0,3,0,"[2016-10-19 19:00:00,2016-10-19 19:20:00)",2016-10-19 19:00:00,2016-10-19,10,19,2,0,19:00:00,19,0,58,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1,68.0,84.02,114.34,116.18798828125,80.84,206.74928283691406,170.41,31.0,73.0,56.0,68.0,80.0
59.0,True,3-0,3,0,"[2016-10-19 19:20:00,2016-10-19 19:40:00)",2016-10-19 19:20:00,2016-10-19,10,19,2,0,19:20:00,19,20,59,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1,44.0,66.73,101.74,116.18798828125,98.22,195.75,179.87106323242188,24.0,42.0,48.0,44.0,51.0
40.0,True,3-0,3,0,"[2016-10-19 19:40:00,2016-10-19 20:00:00)",2016-10-19 19:40:00,2016-10-19,10,19,2,0,19:40:00,19,40,60,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1,59.0,67.8,117.94,95.56,98.88589477539062,190.7935333251953,179.87106323242188,24.0,62.0,39.0,59.0,50.0
47.0,True,3-0,3,0,"[2016-10-19 20:00:00,2016-10-19 20:20:00)",2016-10-19 20:00:00,2016-10-19,10,19,2,0,20:00:00,20,0,61,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1,40.0,52.17,120.39,102.98158264160156,90.42,150.58,154.62,25.0,46.0,31.0,40.0,61.0
31.0,True,3-0,3,0,"[2016-10-19 20:20:00,2016-10-19 20:40:00)",2016-10-19 20:20:00,2016-10-19,10,19,2,0,20:20:00,20,20,62,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1,47.0,51.42,142.55,102.98158264160156,96.08,190.7935333251953,179.87106323242188,13.0,27.0,25.0,47.0,40.0
43.0,True,3-0,3,0,"[2016-10-19 20:40:00,2016-10-19 21:00:00)",2016-10-19 20:40:00,2016-10-19,10,19,2,0,20:40:00,20,40,63,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1,31.0,57.66,91.19,141.28,98.88589477539062,190.74,172.53611755371094,13.0,38.0,30.0,31.0,52.0
36.0,True,3-0,3,0,"[2016-10-19 21:00:00,2016-10-19 21:20:00)",2016-10-19 21:00:00,2016-10-19,10,19,2,0,21:00:00,21,0,64,1009.9,1014.9,69.0,0.9,21.2,97.0,0.2,43.0,109.17,105.13,102.98158264160156,24.94,218.75,172.53611755371094,14.0,28.0,26.0,43.0,36.0
40.0,True,3-0,3,0,"[2016-10-19 21:20:00,2016-10-19 21:40:00)",2016-10-19 21:20:00,2016-10-19,10,19,2,0,21:20:00,21,20,65,1009.9,1014.9,69.0,0.9,21.2,97.0,0.2,36.0,61.3,68.17,102.32,81.1224136352539,130.09,168.88,17.0,25.0,20.0,36.0,26.0
30.0,True,3-0,3,0,"[2016-10-19 21:40:00,2016-10-19 22:00:00)",2016-10-19 21:40:00,2016-10-19,10,19,2,0,21:40:00,21,40,66,1009.9,1014.9,69.0,0.9,21.2,97.0,0.2,40.0,62.61,91.19,88.7,82.27,197.26535034179688,151.55,16.0,40.0,15.0,40.0,23.0
29.0,True,3-0,3,0,"[2016-10-19 22:00:00,2016-10-19 22:20:00)",2016-10-19 22:00:00,2016-10-19,10,19,2,0,22:00:00,22,0,67,1009.9,1014.9,69.0,0.9,21.2,97.0,0.2,30.0,57.68439483642578,77.25,110.23,71.51,177.36,174.4993438720703,13.0,34.0,18.741912841796875,30.0,23.0
21.0,True,3-0,3,0,"[2016-10-19 22:20:00,2016-10-19 22:40:00)",2016-10-19 22:20:00,2016-10-19,10,19,2,0,22:20:00,22,20,68,1009.9,1014.9,69.0,0.9,21.2,97.0,0.2,29.0,54.54481506347656,72.57,220.64,75.4520034790039,197.26535034179688,220.76,4.0,28.0,15.621472358703613,29.0,20.0
26.0,True,3-0,3,0,"[2016-10-19 22:40:00,2016-10-19 23:00:00)",2016-10-19 22:40:00,2016-10-19,10,19,2,0,22:40:00,22,40,69,1009.9,1014.9,69.0,0.9,21.2,97.0,0.2,21.0,54.45819854736328,124.92,83.84,75.0,213.63,173.0584259033203,11.0,21.0,12.867825508117676,21.0,12.0
24.0,True,3-0,3,0,"[2016-10-19 23:00:00,2016-10-19 23:20:00)",2016-10-19 23:00:00,2016-10-19,10,19,2,0,23:00:00,23,0,70,1009.9,1014.9,69.0,0.9,21.2,97.0,0.2,26.0,54.055938720703125,86.85,104.55211639404297,72.51,188.4724578857422,173.0584259033203,7.0,20.0,8.0,26.0,19.0
20.0,True,3-0,3,0,"[2016-10-19 23:20:00,2016-10-19 23:40:00)",2016-10-19 23:20:00,2016-10-19,10,19,2,0,23:20:00,23,20,71,1009.9,1014.9,69.0,0.9,21.2,97.0,0.2,24.0,54.189334869384766,97.18277740478516,91.03,75.4520034790039,188.4724578857422,173.0584259033203,18.0,8.0,15.0,24.0,10.0
10.0,True,3-0,3,0,"[2016-10-19 23:40:00,2016-10-20 00:00:00)",2016-10-19 23:40:00,2016-10-19,10,19,2,0,23:40:00,23,40,72,1009.9,1014.9,69.0,0.9,21.2,97.0,0.2,20.0,51.340274810791016,254.82,231.34,76.23738098144531,214.73,158.5526123046875,3.0,23.0,6.0,20.0,8.0
18.0,True,3-0,3,0,"[2016-10-20 00:00:00,2016-10-20 00:20:00)",2016-10-20 00:00:00,2016-10-20,10,20,3,0,00:00:00,0,0,1,1011.0,1016.0,100.0,1.2,21.5,95.0,0.0,10.0,50.69968795776367,105.23,105.27,76.23738098144531,165.06,158.5526123046875,8.0,10.0,10.0,10.0,6.0
17.0,True,3-0,3,0,"[2016-10-20 00:20:00,2016-10-20 00:40:00)",2016-10-20 00:20:00,2016-10-20,10,20,3,0,00:20:00,0,20,2,1011.0,1016.0,100.0,1.2,21.5,95.0,0.0,18.0,56.3082275390625,145.47132873535156,87.71797180175781,33.16,162.11158752441406,160.62887573242188,6.0,107.0,4.50126838684082,18.0,129.0
18.0,True,3-0,3,0,"[2016-10-20 00:40:00,2016-10-20 01:00:00)",2016-10-20 00:40:00,2016-10-20,10,20,3,0,00:40:00,0,40,3,1011.0,1016.0,100.0,1.2,21.5,95.0,0.0,17.0,111.42,113.87,87.71797180175781,57.36,162.11158752441406,162.2720947265625,6.0,82.0,2.541156053543091,17.0,96.0
18.0,True,3-0,3,0,"[2016-10-20 01:00:00,2016-10-20 01:20:00)",2016-10-20 01:00:00,2016-10-20,10,20,3,0,01:00:00,1,0,4,1011.0,1016.0,100.0,1.2,21.5,95.0,0.0,18.0,47.9495735168457,101.57379913330078,91.76116943359375,64.38919067382812,162.11158752441406,167.3638153076172,11.0,52.0,2.3844025135040283,18.0,77.0
16.0,True,3-0,3,0,"[2016-10-20 01:20:00,2016-10-20 01:40:00)",2016-10-20 01:20:00,2016-10-20,10,20,3,0,01:20:00,1,20,5,1011.0,1016.0,100.0,1.2,21.5,95.0,0.0,18.0,50.12,100.75601959228516,87.1823959350586,33.43,106.83,167.3638153076172,11.0,6.0,3.0,18.0,8.0
19.0,True,3-0,3,0,"[2016-10-20 01:40:00,2016-10-20 02:00:00)",2016-10-20 01:40:00,2016-10-20,10,20,3,0,01:40:00,1,40,6,1011.0,1016.0,100.0,1.2,21.5,95.0,0.0,16.0,51.31,100.75601959228516,87.1823959350586,73.61,187.31,165.51918029785156,7.0,7.0,2.0,16.0,7.0
22.0,True,3-0,3,0,"[2016-10-20 02:00:00,2016-10-20 02:20:00)",2016-10-20 02:00:00,2016-10-20,10,20,3,0,02:00:00,2,0,7,1011.0,1016.0,100.0,1.2,21.5,95.0,0.0,19.0,47.9495735168457,147.43,102.06,63.321571350097656,157.727783203125,165.51918029785156,7.0,11.0,2.3844025135040283,19.0,2.0
12.0,True,3-0,3,0,"[2016-10-20 02:20:00,2016-10-20 02:40:00)",2016-10-20 02:20:00,2016-10-20,10,20,3,0,02:20:00,2,20,8,1011.0,1016.0,100.0,1.2,21.5,95.0,0.0,22.0,61.28,101.12480163574219,86.92948150634766,58.44123840332031,157.727783203125,133.93,4.0,7.0,2.3844025135040283,22.0,3.0
9.0,True,3-0,3,0,"[2016-10-20 02:40:00,2016-10-20 03:00:00)",2016-10-20 02:40:00,2016-10-20,10,20,3,0,02:40:00,2,40,9,1011.0,1016.0,100.0,1.2,21.5,95.0,0.0,12.0,33.87,102.71397399902344,86.92948150634766,73.36427307128906,157.727783203125,160.9413604736328,7.0,10.0,2.3844025135040283,12.0,3.0
15.0,True,3-0,3,0,"[2016-10-20 03:00:00,2016-10-20 03:20:00)",2016-10-20 03:00:00,2016-10-20,10,20,3,0,03:00:00,3,0,10,1010.2,1015.2,91.0,2.1,21.7,96.0,2.8,9.0,34.67,102.71397399902344,90.28,57.87,157.727783203125,160.9413604736328,10.0,7.0,2.3844025135040283,9.0,3.0
6.0,True,3-0,3,0,"[2016-10-20 03:20:00,2016-10-20 03:40:00)",2016-10-20 03:20:00,2016-10-20,10,20,3,0,03:20:00,3,20,11,1010.2,1015.2,91.0,2.1,21.7,96.0,2.8,15.0,51.92,62.45,87.89917755126953,78.82088470458984,161.85537719726562,157.48623657226562,7.0,11.0,1.6899837255477905,15.0,5.0
10.0,True,3-0,3,0,"[2016-10-20 03:40:00,2016-10-20 04:00:00)",2016-10-20 03:40:00,2016-10-20,10,20,3,0,03:40:00,3,40,12,1010.2,1015.2,91.0,2.1,21.7,96.0,2.8,6.0,45.97,103.40570068359375,111.5,78.82088470458984,161.85537719726562,157.48623657226562,7.0,13.0,1.6899837255477905,6.0,7.0
10.0,True,3-0,3,0,"[2016-10-20 04:00:00,2016-10-20 04:20:00)",2016-10-20 04:00:00,2016-10-20,10,20,3,0,04:00:00,4,0,13,1010.2,1015.2,91.0,2.1,21.7,96.0,2.8,10.0,39.55,104.59,87.89917755126953,73.62854766845703,161.85537719726562,157.48623657226562,10.0,18.0,1.6899837255477905,10.0,2.0
9.0,True,3-0,3,0,"[2016-10-20 04:20:00,2016-10-20 04:40:00)",2016-10-20 04:20:00,2016-10-20,10,20,3,0,04:20:00,4,20,14,1010.2,1015.2,91.0,2.1,21.7,96.0,2.8,10.0,50.99,103.93103790283203,87.89917755126953,73.62854766845703,161.85537719726562,157.48623657226562,8.0,13.0,1.6899837255477905,10.0,1.0
17.0,True,3-0,3,0,"[2016-10-20 04:40:00,2016-10-20 05:00:00)",2016-10-20 04:40:00,2016-10-20,10,20,3,0,04:40:00,4,40,15,1010.2,1015.2,91.0,2.1,21.7,96.0,2.8,9.0,47.57720947265625,80.89,87.89917755126953,92.45,161.85537719726562,157.48623657226562,5.0,21.0,1.6899837255477905,9.0,9.0
18.0,True,3-0,3,0,"[2016-10-20 05:00:00,2016-10-20 05:20:00)",2016-10-20 05:00:00,2016-10-20,10,20,3,0,05:00:00,5,0,16,1010.2,1015.2,91.0,2.1,21.7,96.0,2.8,17.0,49.43,103.15458679199219,87.89917755126953,73.62854766845703,135.28,157.48623657226562,13.0,14.0,1.0,17.0,8.0
25.0,True,3-0,3,0,"[2016-10-20 05:20:00,2016-10-20 05:40:00)",2016-10-20 05:20:00,2016-10-20,10,20,3,0,05:20:00,5,20,17,1010.2,1015.2,91.0,2.1,21.7,96.0,2.8,18.0,77.36,93.05,87.89917755126953,73.62854766845703,161.85537719726562,157.48623657226562,3.0,33.0,11.0,18.0,4.0
20.0,True,3-0,3,0,"[2016-10-20 05:40:00,2016-10-20 06:00:00)",2016-10-20 05:40:00,2016-10-20,10,20,3,0,05:40:00,5,40,18,1010.2,1015.2,91.0,2.1,21.7,96.0,2.8,25.0,45.54,123.39,91.42066192626953,82.92,161.85537719726562,158.9143829345703,1.0,30.0,14.0,25.0,11.0
