"intersection_id","tollgate_id","weekday","time_window(%H:%M:%S)","date","aveTravelTime of six green window(weather:travel_time)"
"C","1","4","[06:00:00 08:00:00)","2016-07-28","202.0000 3.3000 38.6000 43.0000 0.0000:207.49;202.0000 3.3000 38.6000 43.0000 0.0000:202.1"
"C","1","4","[06:00:00 08:00:00)","2016-08-04","302.0000 2.3000 34.8000 53.0000 0.0000:199.19;302.0000 2.3000 34.8000 53.0000 0.0000:109.39;302.0000 2.3000 34.8000 53.0000 0.0000:148.16;302.0000 2.3000 34.8000 53.0000 0.0000:235.32"
"C","1","4","[06:00:00 08:00:00)","2016-08-11","27.0000 3.6000 34.2000 58.0000 0.0000:131.02;27.0000 3.6000 34.2000 58.0000 0.0000:126.86;27.0000 3.6000 34.2000 58.0000 0.0000:303.35"
"C","1","4","[06:00:00 08:00:00)","2016-08-25","62.0000 4.5000 35.2000 45.0000 0.0000:164.28"
"C","1","4","[06:00:00 08:00:00)","2016-09-01","220.0000 4.8000 30.4000 46.0000 0.0000:154.78;220.0000 4.8000 30.4000 46.0000 0.0000:158.72;220.0000 4.8000 30.4000 46.0000 0.0000:155.97;220.0000 4.8000 30.4000 46.0000 0.0000:203.49;220.0000 4.8000 30.4000 46.0000 0.0000:194.63"
"C","1","4","[06:00:00 08:00:00)","2016-09-08","138.0000 2.0000 28.7000 56.0000 0.0000:133.55;138.0000 2.0000 28.7000 56.0000 0.0000:174.22;138.0000 2.0000 28.7000 56.0000 0.0000:129.63;138.0000 2.0000 28.7000 56.0000 0.0000:148.71;138.0000 2.0000 28.7000 56.0000 0.0000:157.18"
"C","1","4","[06:00:00 08:00:00)","2016-09-15","67.0000 5.2000 24.5000 95.0000 2.8000:178.53;67.0000 5.2000 24.5000 95.0000 2.8000:109.68;67.0000 5.2000 24.5000 95.0000 2.8000:188.32;67.0000 5.2000 24.5000 95.0000 2.8000:159.25;67.0000 5.2000 24.5000 95.0000 2.8000:192.64"
"C","1","4","[06:00:00 08:00:00)","2016-09-22","117.0000 2.3000 28.7000 54.0000 0.0000:130.36;117.0000 2.3000 28.7000 54.0000 0.0000:173.44;117.0000 2.3000 28.7000 54.0000 0.0000:236.65;117.0000 2.3000 28.7000 54.0000 0.0000:144.63;117.0000 2.3000 28.7000 54.0000 0.0000:204.84"
"C","1","4","[06:00:00 08:00:00)","2016-09-29","355.0000 6.9000 21.0000 95.0000 0.1000:146.11;355.0000 6.9000 21.0000 95.0000 0.1000:129.33;355.0000 6.9000 21.0000 95.0000 0.1000:218.41"
"C","1","4","[06:00:00 08:00:00)","2016-10-06","59.0000 1.5000 23.9000 82.0000 0.8000:169.4;59.0000 1.5000 23.9000 82.0000 0.8000:244.4;59.0000 1.5000 23.9000 82.0000 0.8000:152.09;59.0000 1.5000 23.9000 82.0000 0.8000:145.0;59.0000 1.5000 23.9000 82.0000 0.8000:164.05"
"C","1","4","[06:00:00 08:00:00)","2016-10-13","48.0000 2.3000 21.6000 63.0000 0.0000:127.55;48.0000 2.3000 21.6000 63.0000 0.0000:172.8;48.0000 2.3000 21.6000 63.0000 0.0000:171.58;48.0000 2.3000 21.6000 63.0000 0.0000:214.35"
"C","1","4","[15:00:00 17:00:00)","2016-07-21","208.0000 3.2000 31.4000 66.0000 0.0000:211.81;208.0000 3.2000 31.4000 66.0000 0.0000:263.91;208.0000 3.2000 31.4000 66.0000 0.0000:170.93;208.0000 3.2000 31.4000 66.0000 0.0000:196.83;208.0000 3.2000 31.4000 66.0000 0.0000:239.19;208.0000 3.2000 31.4000 66.0000 0.0000:116.16"
"C","1","4","[15:00:00 17:00:00)","2016-07-28","169.0000 1.8000 33.5000 58.0000 0.0000:147.76;169.0000 1.8000 33.5000 58.0000 0.0000:212.12;169.0000 1.8000 33.5000 58.0000 0.0000:232.31;169.0000 1.8000 33.5000 58.0000 0.0000:221.43;169.0000 1.8000 33.5000 58.0000 0.0000:148.52;169.0000 1.8000 33.5000 58.0000 0.0000:199.62"
"C","1","4","[15:00:00 17:00:00)","2016-08-04","207.0000 2.4000 25.5000 95.0000 0.0000:163.54;207.0000 2.4000 25.5000 95.0000 0.0000:226.12;207.0000 2.4000 25.5000 95.0000 0.0000:152.34;207.0000 2.4000 25.5000 95.0000 0.0000:147.22;207.0000 2.4000 25.5000 95.0000 0.0000:129.59"
"C","1","4","[15:00:00 17:00:00)","2016-08-11","73.0000 2.3000 29.7000 82.0000 0.0000:156.65;73.0000 2.3000 29.7000 82.0000 0.0000:139.72;73.0000 2.3000 29.7000 82.0000 0.0000:223.27;73.0000 2.3000 29.7000 82.0000 0.0000:138.5"
"C","1","4","[15:00:00 17:00:00)","2016-08-18","74.0000 1.8000 31.6000 75.0000 0.0000:110.94;74.0000 1.8000 31.6000 75.0000 0.0000:158.12"
"C","1","4","[15:00:00 17:00:00)","2016-08-25","61.0000 1.3000 29.9000 75.0000 0.0000:83.76"
"C","1","4","[15:00:00 17:00:00)","2016-09-01","224.0000 4.7000 23.9000 67.0000 0.0000:232.92;224.0000 4.7000 23.9000 67.0000 0.0000:230.52;224.0000 4.7000 23.9000 67.0000 0.0000:169.56"
"C","1","4","[15:00:00 17:00:00)","2016-09-08","192.0000 1.1000 23.9000 81.0000 0.0000:178.76;192.0000 1.1000 23.9000 81.0000 0.0000:147.5;192.0000 1.1000 23.9000 81.0000 0.0000:170.7;192.0000 1.1000 23.9000 81.0000 0.0000:159.57;192.0000 1.1000 23.9000 81.0000 0.0000:207.87"
"C","1","4","[15:00:00 17:00:00)","2016-09-15","94.0000 4.1000 22.8000 95.0000 1.8000:259.18;94.0000 4.1000 22.8000 95.0000 1.8000:234.45;94.0000 4.1000 22.8000 95.0000 1.8000:275.7;94.0000 4.1000 22.8000 95.0000 1.8000:366.15;94.0000 4.1000 22.8000 95.0000 1.8000:242.36"
"C","1","4","[15:00:00 17:00:00)","2016-09-22","86.0000 2.7000 23.1000 80.0000 0.0000:147.37;86.0000 2.7000 23.1000 80.0000 0.0000:131.62;86.0000 2.7000 23.1000 80.0000 0.0000:176.3;86.0000 2.7000 23.1000 80.0000 0.0000:191.02;86.0000 2.7000 23.1000 80.0000 0.0000:162.16"
"C","1","4","[15:00:00 17:00:00)","2016-09-29","342.0000 2.6000 19.9000 97.0000 0.3000:146.81;342.0000 2.6000 19.9000 97.0000 0.3000:141.04;342.0000 2.6000 19.9000 97.0000 0.3000:183.92;342.0000 2.6000 19.9000 97.0000 0.3000:176.72;342.0000 2.6000 19.9000 97.0000 0.3000:151.42"
"C","1","4","[15:00:00 17:00:00)","2016-10-06","87.0000 1.8000 21.5000 76.0000 0.0000:221.41;87.0000 1.8000 21.5000 76.0000 0.0000:216.0;87.0000 1.8000 21.5000 76.0000 0.0000:208.92;87.0000 1.8000 21.5000 76.0000 0.0000:109.7;87.0000 1.8000 21.5000 76.0000 0.0000:172.09;87.0000 1.8000 21.5000 76.0000 0.0000:224.06"
"C","1","4","[15:00:00 17:00:00)","2016-10-13","41.0000 1.8000 19.8000 71.0000 0.0000:147.74;41.0000 1.8000 19.8000 71.0000 0.0000:137.38;41.0000 1.8000 19.8000 71.0000 0.0000:162.37;41.0000 1.8000 19.8000 71.0000 0.0000:158.93;41.0000 1.8000 19.8000 71.0000 0.0000:190.26;41.0000 1.8000 19.8000 71.0000 0.0000:134.22"
"C","1","5","[06:00:00 08:00:00)","2016-07-22","220.0000 3.6000 37.6000 45.0000 0.0000:146.91;220.0000 3.6000 37.6000 45.0000 0.0000:171.58;220.0000 3.6000 37.6000 45.0000 0.0000:133.59"
"C","1","5","[06:00:00 08:00:00)","2016-07-29","27.0000 2.4000 38.3000 43.0000 0.0000:157.99"
"C","1","5","[06:00:00 08:00:00)","2016-08-05","88.0000 1.6000 33.7000 57.0000 0.0000:287.7;88.0000 1.6000 33.7000 57.0000 0.0000:203.03;88.0000 1.6000 33.7000 57.0000 0.0000:201.43;88.0000 1.6000 33.7000 57.0000 0.0000:158.85;88.0000 1.6000 33.7000 57.0000 0.0000:152.7"
"C","1","5","[06:00:00 08:00:00)","2016-08-12","50.0000 2.1000 34.2000 60.0000 0.0000:141.91;50.0000 2.1000 34.2000 60.0000 0.0000:201.07"
"C","1","5","[06:00:00 08:00:00)","2016-08-19","156.0000 2.1000 37.9000 43.0000 0.0000:104.82;156.0000 2.1000 37.9000 43.0000 0.0000:212.44"
"C","1","5","[06:00:00 08:00:00)","2016-08-26","9.0000 4.3000 34.4000 51.0000 0.0000:145.11;9.0000 4.3000 34.4000 51.0000 0.0000:169.87;9.0000 4.3000 34.4000 51.0000 0.0000:177.97;9.0000 4.3000 34.4000 51.0000 0.0000:242.66"
"C","1","5","[06:00:00 08:00:00)","2016-09-02","124.0000 2.1000 34.2000 38.0000 0.0000:223.94;124.0000 2.1000 34.2000 38.0000 0.0000:112.98;124.0000 2.1000 34.2000 38.0000 0.0000:118.73;124.0000 2.1000 34.2000 38.0000 0.0000:198.29;124.0000 2.1000 34.2000 38.0000 0.0000:189.93;124.0000 2.1000 34.2000 38.0000 0.0000:168.22"
"C","1","5","[06:00:00 08:00:00)","2016-09-09","86.0000 2.1000 31.2000 50.0000 0.0000:149.18;86.0000 2.1000 31.2000 50.0000 0.0000:148.75;86.0000 2.1000 31.2000 50.0000 0.0000:184.62"
"C","1","5","[06:00:00 08:00:00)","2016-09-16","211.0000 2.0000 27.2000 81.0000 0.0000:146.86;211.0000 2.0000 27.2000 81.0000 0.0000:188.59;211.0000 2.0000 27.2000 81.0000 0.0000:187.42"
"C","1","5","[06:00:00 08:00:00)","2016-09-23","90.0000 2.5000 29.5000 53.0000 0.0000:170.58;90.0000 2.5000 29.5000 53.0000 0.0000:151.67;90.0000 2.5000 29.5000 53.0000 0.0000:112.42;90.0000 2.5000 29.5000 53.0000 0.0000:183.28;90.0000 2.5000 29.5000 53.0000 0.0000:218.13;90.0000 2.5000 29.5000 53.0000 0.0000:174.59"
"C","1","5","[06:00:00 08:00:00)","2016-09-30","164.0000 1.0000 24.7000 80.0000 0.0000:119.46"
"C","1","5","[06:00:00 08:00:00)","2016-10-07","299.0000 2.5000 20.0000 96.0000 0.0000:120.5;299.0000 2.5000 20.0000 96.0000 0.0000:152.29;299.0000 2.5000 20.0000 96.0000 0.0000:152.93;299.0000 2.5000 20.0000 96.0000 0.0000:139.05;299.0000 2.5000 20.0000 96.0000 0.0000:190.74"
"C","1","5","[06:00:00 08:00:00)","2016-10-14","359.0000 1.9000 18.5000 84.0000 0.0000:138.69;359.0000 1.9000 18.5000 84.0000 0.0000:128.78;359.0000 1.9000 18.5000 84.0000 0.0000:194.4"
"C","1","5","[15:00:00 17:00:00)","2016-07-22","190.0000 1.6000 31.3000 67.0000 0.0000:204.39;190.0000 1.6000 31.3000 67.0000 0.0000:132.93;190.0000 1.6000 31.3000 67.0000 0.0000:221.93;190.0000 1.6000 31.3000 67.0000 0.0000:206.46;190.0000 1.6000 31.3000 67.0000 0.0000:171.72"
"C","1","5","[15:00:00 17:00:00)","2016-07-29","184.0000 1.5000 32.8000 63.0000 0.0000:142.23;184.0000 1.5000 32.8000 63.0000 0.0000:148.4;184.0000 1.5000 32.8000 63.0000 0.0000:170.81;184.0000 1.5000 32.8000 63.0000 0.0000:222.91;184.0000 1.5000 32.8000 63.0000 0.0000:264.24;184.0000 1.5000 32.8000 63.0000 0.0000:262.45"
"C","1","5","[15:00:00 17:00:00)","2016-08-05","303.0000 1.9000 29.0000 79.0000 0.0000:214.39;303.0000 1.9000 29.0000 79.0000 0.0000:143.06;303.0000 1.9000 29.0000 79.0000 0.0000:222.2;303.0000 1.9000 29.0000 79.0000 0.0000:213.27;303.0000 1.9000 29.0000 79.0000 0.0000:219.44;303.0000 1.9000 29.0000 79.0000 0.0000:207.99"
"C","1","5","[15:00:00 17:00:00)","2016-08-12","81.0000 1.5000 30.3000 74.0000 0.0000:199.74;81.0000 1.5000 30.3000 74.0000 0.0000:177.4"
"C","1","5","[15:00:00 17:00:00)","2016-08-19","335.0000 0.9000 30.4000 77.0000 0.0000:235.1;335.0000 0.9000 30.4000 77.0000 0.0000:134.27;335.0000 0.9000 30.4000 77.0000 0.0000:166.17;335.0000 0.9000 30.4000 77.0000 0.0000:171.24"
"C","1","5","[15:00:00 17:00:00)","2016-08-26","336.0000 3.3000 26.3000 84.0000 0.0000:176.8;336.0000 3.3000 26.3000 84.0000 0.0000:125.22"
"C","1","5","[15:00:00 17:00:00)","2016-09-02","29.0000 1.1000 26.7000 53.0000 0.0000:183.62;29.0000 1.1000 26.7000 53.0000 0.0000:152.1;29.0000 1.1000 26.7000 53.0000 0.0000:219.27;29.0000 1.1000 26.7000 53.0000 0.0000:169.24"
"C","1","5","[15:00:00 17:00:00)","2016-09-09","320.0000 1.6000 25.9000 75.0000 0.0000:210.53;320.0000 1.6000 25.9000 75.0000 0.0000:152.07;320.0000 1.6000 25.9000 75.0000 0.0000:192.99;320.0000 1.6000 25.9000 75.0000 0.0000:155.47;320.0000 1.6000 25.9000 75.0000 0.0000:173.94;320.0000 1.6000 25.9000 75.0000 0.0000:214.69"
"C","1","5","[15:00:00 17:00:00)","2016-09-16","349.0000 1.9000 24.2000 89.0000 0.0000:289.94;349.0000 1.9000 24.2000 89.0000 0.0000:265.76;349.0000 1.9000 24.2000 89.0000 0.0000:209.97;349.0000 1.9000 24.2000 89.0000 0.0000:143.5;349.0000 1.9000 24.2000 89.0000 0.0000:249.38;349.0000 1.9000 24.2000 89.0000 0.0000:262.61"
"C","1","5","[15:00:00 17:00:00)","2016-09-23","82.0000 2.0000 23.4000 79.0000 0.0000:159.75;82.0000 2.0000 23.4000 79.0000 0.0000:194.7;82.0000 2.0000 23.4000 79.0000 0.0000:166.61;82.0000 2.0000 23.4000 79.0000 0.0000:149.8;82.0000 2.0000 23.4000 79.0000 0.0000:159.95;82.0000 2.0000 23.4000 79.0000 0.0000:149.67"
"C","1","5","[15:00:00 17:00:00)","2016-09-30","334.0000 1.4000 21.7000 89.0000 0.0000:224.71;334.0000 1.4000 21.7000 89.0000 0.0000:182.95;334.0000 1.4000 21.7000 89.0000 0.0000:222.46;334.0000 1.4000 21.7000 89.0000 0.0000:236.44;334.0000 1.4000 21.7000 89.0000 0.0000:385.26;334.0000 1.4000 21.7000 89.0000 0.0000:264.4"
"C","1","5","[15:00:00 17:00:00)","2016-10-07","353.0000 2.5000 20.9000 98.0000 2.5000:365.27;353.0000 2.5000 20.9000 98.0000 2.5000:373.19;353.0000 2.5000 20.9000 98.0000 2.5000:268.78;353.0000 2.5000 20.9000 98.0000 2.5000:260.62;353.0000 2.5000 20.9000 98.0000 2.5000:298.65;353.0000 2.5000 20.9000 98.0000 2.5000:284.68"
"C","1","5","[15:00:00 17:00:00)","2016-10-14","354.0000 1.8000 18.2000 87.0000 0.0000:189.8;354.0000 1.8000 18.2000 87.0000 0.0000:157.79;354.0000 1.8000 18.2000 87.0000 0.0000:171.72;354.0000 1.8000 18.2000 87.0000 0.0000:212.71"
"C","1","6","[06:00:00 08:00:00)","2016-07-23","206.0000 1.8000 38.3000 42.0000 0.0000:357.25;206.0000 1.8000 38.3000 42.0000 0.0000:115.38;206.0000 1.8000 38.3000 42.0000 0.0000:140.88;206.0000 1.8000 38.3000 42.0000 0.0000:160.55"
"C","1","6","[06:00:00 08:00:00)","2016-07-30","50.0000 4.0000 37.0000 47.0000 0.0000:127.55;50.0000 4.0000 37.0000 47.0000 0.0000:147.29;50.0000 4.0000 37.0000 47.0000 0.0000:219.27;50.0000 4.0000 37.0000 47.0000 0.0000:225.93;50.0000 4.0000 37.0000 47.0000 0.0000:175.8"
"C","1","6","[06:00:00 08:00:00)","2016-08-06","999017.0000 0.0000 28.1000 88.0000 2.0000:142.47;999017.0000 0.0000 28.1000 88.0000 2.0000:147.85;999017.0000 0.0000 28.1000 88.0000 2.0000:126.84;999017.0000 0.0000 28.1000 88.0000 2.0000:136.56;999017.0000 0.0000 28.1000 88.0000 2.0000:198.28"
"C","1","6","[06:00:00 08:00:00)","2016-08-13","137.0000 1.4000 35.1000 58.0000 0.0000:134.28"
"C","1","6","[06:00:00 08:00:00)","2016-08-20","356.0000 2.6000 39.0000 43.0000 0.0000:200.57"
"C","1","6","[06:00:00 08:00:00)","2016-08-27","310.0000 4.1000 29.3000 50.0000 0.0000:179.94"
"C","1","6","[06:00:00 08:00:00)","2016-09-03","104.0000 3.4000 33.8000 26.0000 0.0000:144.56;104.0000 3.4000 33.8000 26.0000 0.0000:159.19;104.0000 3.4000 33.8000 26.0000 0.0000:138.47;104.0000 3.4000 33.8000 26.0000 0.0000:168.77"
"C","1","6","[06:00:00 08:00:00)","2016-09-10","105.0000 1.9000 28.1000 54.0000 0.0000:124.46;105.0000 1.9000 28.1000 54.0000 0.0000:178.78;105.0000 1.9000 28.1000 54.0000 0.0000:116.25;105.0000 1.9000 28.1000 54.0000 0.0000:172.62"
"C","1","6","[06:00:00 08:00:00)","2016-09-17","348.0000 5.0000 27.6000 64.0000 0.0000:228.55;348.0000 5.0000 27.6000 64.0000 0.0000:126.57;348.0000 5.0000 27.6000 64.0000 0.0000:150.64;348.0000 5.0000 27.6000 64.0000 0.0000:131.92;348.0000 5.0000 27.6000 64.0000 0.0000:222.62"
"C","1","6","[06:00:00 08:00:00)","2016-09-24","54.0000 3.8000 29.6000 55.0000 0.0000:106.43;54.0000 3.8000 29.6000 55.0000 0.0000:192.59;54.0000 3.8000 29.6000 55.0000 0.0000:168.7;54.0000 3.8000 29.6000 55.0000 0.0000:166.31;54.0000 3.8000 29.6000 55.0000 0.0000:183.73"
"C","1","6","[06:00:00 08:00:00)","2016-10-01","222.0000 1.4000 27.3000 75.0000 0.0000:134.29;222.0000 1.4000 27.3000 75.0000 0.0000:151.24;222.0000 1.4000 27.3000 75.0000 0.0000:144.33;222.0000 1.4000 27.3000 75.0000 0.0000:193.87;222.0000 1.4000 27.3000 75.0000 0.0000:187.55;222.0000 1.4000 27.3000 75.0000 0.0000:198.31"
"C","1","6","[06:00:00 08:00:00)","2016-10-08","17.0000 3.6000 22.1000 72.0000 0.0000:157.07;17.0000 3.6000 22.1000 72.0000 0.0000:139.93;17.0000 3.6000 22.1000 72.0000 0.0000:148.56;17.0000 3.6000 22.1000 72.0000 0.0000:228.79"
"C","1","6","[06:00:00 08:00:00)","2016-10-15","334.0000 1.5000 20.3000 96.0000 0.1000:94.14;334.0000 1.5000 20.3000 96.0000 0.1000:172.84;334.0000 1.5000 20.3000 96.0000 0.1000:178.84;334.0000 1.5000 20.3000 96.0000 0.1000:154.78;334.0000 1.5000 20.3000 96.0000 0.1000:228.02"
"C","1","6","[15:00:00 17:00:00)","2016-07-23","150.0000 1.2000 33.6000 61.0000 0.0000:368.89;150.0000 1.2000 33.6000 61.0000 0.0000:217.16;150.0000 1.2000 33.6000 61.0000 0.0000:171.13;150.0000 1.2000 33.6000 61.0000 0.0000:112.32;150.0000 1.2000 33.6000 61.0000 0.0000:176.4;150.0000 1.2000 33.6000 61.0000 0.0000:163.92"
"C","1","6","[15:00:00 17:00:00)","2016-07-30","57.0000 1.9000 31.8000 71.0000 0.0000:467.12;57.0000 1.9000 31.8000 71.0000 0.0000:201.31;57.0000 1.9000 31.8000 71.0000 0.0000:226.22"
"C","1","6","[15:00:00 17:00:00)","2016-08-06","103.0000 1.8000 28.6000 79.0000 0.0000:187.23;103.0000 1.8000 28.6000 79.0000 0.0000:229.35;103.0000 1.8000 28.6000 79.0000 0.0000:194.89;103.0000 1.8000 28.6000 79.0000 0.0000:214.18;103.0000 1.8000 28.6000 79.0000 0.0000:176.87;103.0000 1.8000 28.6000 79.0000 0.0000:204.58"
"C","1","6","[15:00:00 17:00:00)","2016-08-13","180.0000 1.9000 30.2000 79.0000 0.0000:156.28;180.0000 1.9000 30.2000 79.0000 0.0000:142.26"
"C","1","6","[15:00:00 17:00:00)","2016-08-20","312.0000 3.4000 29.5000 76.0000 0.0000:122.65;312.0000 3.4000 29.5000 76.0000 0.0000:222.12;312.0000 3.4000 29.5000 76.0000 0.0000:109.39"
"C","1","6","[15:00:00 17:00:00)","2016-08-27","338.0000 2.3000 26.0000 57.0000 0.0000:131.78;338.0000 2.3000 26.0000 57.0000 0.0000:210.14"
"C","1","6","[15:00:00 17:00:00)","2016-09-03","108.0000 2.0000 26.7000 60.0000 0.0000:173.06;108.0000 2.0000 26.7000 60.0000 0.0000:145.76;108.0000 2.0000 26.7000 60.0000 0.0000:119.52"
"C","1","6","[15:00:00 17:00:00)","2016-09-10","214.0000 1.4000 25.6000 74.0000 0.0000:227.1;214.0000 1.4000 25.6000 74.0000 0.0000:403.5;214.0000 1.4000 25.6000 74.0000 0.0000:223.48;214.0000 1.4000 25.6000 74.0000 0.0000:244.07;214.0000 1.4000 25.6000 74.0000 0.0000:280.17;214.0000 1.4000 25.6000 74.0000 0.0000:248.63"
"C","1","6","[15:00:00 17:00:00)","2016-09-17","22.0000 3.9000 24.4000 78.0000 0.0000:411.58;22.0000 3.9000 24.4000 78.0000 0.0000:267.78;22.0000 3.9000 24.4000 78.0000 0.0000:220.73;22.0000 3.9000 24.4000 78.0000 0.0000:217.81;22.0000 3.9000 24.4000 78.0000 0.0000:216.92;22.0000 3.9000 24.4000 78.0000 0.0000:328.58"
"C","1","6","[15:00:00 17:00:00)","2016-09-24","73.0000 1.5000 23.7000 82.0000 0.0000:249.79;73.0000 1.5000 23.7000 82.0000 0.0000:251.21;73.0000 1.5000 23.7000 82.0000 0.0000:262.26;73.0000 1.5000 23.7000 82.0000 0.0000:199.08;73.0000 1.5000 23.7000 82.0000 0.0000:179.66"
"C","1","6","[15:00:00 17:00:00)","2016-10-01","322.0000 2.2000 24.1000 94.0000 0.0000:182.35;322.0000 2.2000 24.1000 94.0000 0.0000:129.84;322.0000 2.2000 24.1000 94.0000 0.0000:151.07;322.0000 2.2000 24.1000 94.0000 0.0000:138.94;322.0000 2.2000 24.1000 94.0000 0.0000:212.27;322.0000 2.2000 24.1000 94.0000 0.0000:139.27"
"C","1","6","[15:00:00 17:00:00)","2016-10-08","15.0000 5.5000 18.6000 60.0000 0.0000:154.67;15.0000 5.5000 18.6000 60.0000 0.0000:108.6;15.0000 5.5000 18.6000 60.0000 0.0000:129.12;15.0000 5.5000 18.6000 60.0000 0.0000:165.5;15.0000 5.5000 18.6000 60.0000 0.0000:191.47;15.0000 5.5000 18.6000 60.0000 0.0000:157.32"
"C","1","6","[15:00:00 17:00:00)","2016-10-15","999017.0000 0.0000 19.8000 97.0000 0.0000:204.13;999017.0000 0.0000 19.8000 97.0000 0.0000:226.76;999017.0000 0.0000 19.8000 97.0000 0.0000:220.01;999017.0000 0.0000 19.8000 97.0000 0.0000:183.74;999017.0000 0.0000 19.8000 97.0000 0.0000:211.72;999017.0000 0.0000 19.8000 97.0000 0.0000:272.31"
"C","1","7","[06:00:00 08:00:00)","2016-07-24","285.0000 1.7000 38.8000 40.0000 0.0000:158.49;285.0000 1.7000 38.8000 40.0000 0.0000:126.98;285.0000 1.7000 38.8000 40.0000 0.0000:154.93;285.0000 1.7000 38.8000 40.0000 0.0000:123.44;285.0000 1.7000 38.8000 40.0000 0.0000:219.5"
"C","1","7","[06:00:00 08:00:00)","2016-07-31","39.0000 3.4000 35.8000 49.0000 0.0000:145.74;39.0000 3.4000 35.8000 49.0000 0.0000:125.72;39.0000 3.4000 35.8000 49.0000 0.0000:164.74;39.0000 3.4000 35.8000 49.0000 0.0000:217.12"
"C","1","7","[06:00:00 08:00:00)","2016-08-07","92.0000 3.9000 34.9000 53.0000 0.0000:175.25;92.0000 3.9000 34.9000 53.0000 0.0000:260.15"
"C","1","7","[06:00:00 08:00:00)","2016-08-14","52.0000 3.4000 35.2000 51.0000 0.0000:133.88;52.0000 3.4000 35.2000 51.0000 0.0000:121.3;52.0000 3.4000 35.2000 51.0000 0.0000:134.38;52.0000 3.4000 35.2000 51.0000 0.0000:133.08"
"C","1","7","[06:00:00 08:00:00)","2016-08-21","320.0000 2.0000 34.5000 61.0000 0.0000:157.26"
"C","1","7","[06:00:00 08:00:00)","2016-08-28","4.0000 5.9000 31.0000 29.0000 0.0000:125.9;4.0000 5.9000 31.0000 29.0000 0.0000:106.17"
"C","1","7","[06:00:00 08:00:00)","2016-09-04","86.0000 2.9000 31.4000 52.0000 0.0000:124.74;86.0000 2.9000 31.4000 52.0000 0.0000:159.73"
"C","1","7","[06:00:00 08:00:00)","2016-09-11","174.0000 2.8000 22.2000 73.0000 0.0000:198.85;174.0000 2.8000 22.2000 73.0000 0.0000:158.33;174.0000 2.8000 22.2000 73.0000 0.0000:175.19;174.0000 2.8000 22.2000 73.0000 0.0000:208.15"
"C","1","7","[06:00:00 08:00:00)","2016-09-18","7.0000 4.4000 27.9000 57.0000 0.0000:140.52;7.0000 4.4000 27.9000 57.0000 0.0000:160.61;7.0000 4.4000 27.9000 57.0000 0.0000:171.87"
"C","1","7","[06:00:00 08:00:00)","2016-09-25","85.0000 2.9000 29.9000 58.0000 0.0000:130.65;85.0000 2.9000 29.9000 58.0000 0.0000:143.52;85.0000 2.9000 29.9000 58.0000 0.0000:204.98;85.0000 2.9000 29.9000 58.0000 0.0000:166.06;85.0000 2.9000 29.9000 58.0000 0.0000:116.15;85.0000 2.9000 29.9000 58.0000 0.0000:106.84"
"C","1","7","[06:00:00 08:00:00)","2016-10-02","208.0000 2.3000 32.8000 52.0000 0.0000:150.8;208.0000 2.3000 32.8000 52.0000 0.0000:155.15;208.0000 2.3000 32.8000 52.0000 0.0000:132.48;208.0000 2.3000 32.8000 52.0000 0.0000:160.76;208.0000 2.3000 32.8000 52.0000 0.0000:143.6;208.0000 2.3000 32.8000 52.0000 0.0000:129.59"
"C","1","7","[06:00:00 08:00:00)","2016-10-09","54.0000 3.5000 21.7000 49.0000 0.0000:162.94;54.0000 3.5000 21.7000 49.0000 0.0000:158.82;54.0000 3.5000 21.7000 49.0000 0.0000:175.31;54.0000 3.5000 21.7000 49.0000 0.0000:203.72"
"C","1","7","[06:00:00 08:00:00)","2016-10-16","301.0000 1.8000 26.8000 67.0000 0.0000:208.9;301.0000 1.8000 26.8000 67.0000 0.0000:137.52;301.0000 1.8000 26.8000 67.0000 0.0000:186.4"
"C","1","7","[15:00:00 17:00:00)","2016-07-24","190.0000 1.4000 33.3000 65.0000 0.0000:148.25;190.0000 1.4000 33.3000 65.0000 0.0000:178.7;190.0000 1.4000 33.3000 65.0000 0.0000:258.91"
"C","1","7","[15:00:00 17:00:00)","2016-07-31","126.0000 1.9000 30.4000 65.0000 0.0000:158.07;126.0000 1.9000 30.4000 65.0000 0.0000:187.58;126.0000 1.9000 30.4000 65.0000 0.0000:168.81;126.0000 1.9000 30.4000 65.0000 0.0000:234.17;126.0000 1.9000 30.4000 65.0000 0.0000:116.77;126.0000 1.9000 30.4000 65.0000 0.0000:236.38"
"C","1","7","[15:00:00 17:00:00)","2016-08-07","95.0000 4.0000 29.5000 66.0000 0.0000:166.42;95.0000 4.0000 29.5000 66.0000 0.0000:233.64;95.0000 4.0000 29.5000 66.0000 0.0000:218.21"
"C","1","7","[15:00:00 17:00:00)","2016-08-21","321.0000 2.1000 27.3000 93.0000 0.0000:128.3;321.0000 2.1000 27.3000 93.0000 0.0000:178.52"
"C","1","7","[15:00:00 17:00:00)","2016-08-28","324.0000 3.0000 23.9000 55.0000 0.0000:179.38"
"C","1","7","[15:00:00 17:00:00)","2016-09-04","146.0000 1.8000 26.5000 77.0000 0.0000:120.6"
