intersection_id,tollgate_id,time_window,avg_travel_time,start_time,date,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,time,weekday,route,last_20min,timemap,avg_all_route_speed,avg_last_link_speed
B,3,"[2016-09-10 08:00:00,2016-09-10 08:20:00)",125.63,2016-09-10 08:00:00,2016-09-10,1005.2,1010.1,105.0,1.9,28.1,54.0,0.0,08:00:00,5,B-3,103.55,25,4.06,4.14
B,3,"[2016-09-10 08:20:00,2016-09-10 08:40:00)",146.88,2016-09-10 08:20:00,2016-09-10,1005.2,1010.1,105.0,1.9,28.1,54.0,0.0,08:20:00,5,B-3,125.63,26,3.28,9.4
B,3,"[2016-09-10 08:40:00,2016-09-10 09:00:00)",143.21,2016-09-10 08:40:00,2016-09-10,1005.2,1010.1,105.0,1.9,28.1,54.0,0.0,08:40:00,5,B-3,146.88,27,3.39,7.09
B,3,"[2016-09-10 09:00:00,2016-09-10 09:20:00)",121.45,2016-09-10 09:00:00,2016-09-10,1004.8,1009.7,68.0,2.3,28.2,56.0,0.0,09:00:00,5,B-3,143.21,28,4.47,6.07
B,3,"[2016-09-10 09:20:00,2016-09-10 09:40:00)",140.42,2016-09-10 09:20:00,2016-09-10,1004.8,1009.7,68.0,2.3,28.2,56.0,0.0,09:20:00,5,B-3,121.45,29,3.65,2.92
B,3,"[2016-09-10 09:40:00,2016-09-10 10:00:00)",168.52,2016-09-10 09:40:00,2016-09-10,1004.8,1009.7,68.0,2.3,28.2,56.0,0.0,09:40:00,5,B-3,140.42,30,3.16,4.04
B,3,"[2016-09-10 10:00:00,2016-09-10 10:20:00)",140.11,2016-09-10 10:00:00,2016-09-10,1004.8,1009.7,68.0,2.3,28.2,56.0,0.0,10:00:00,5,B-3,168.52,31,3.97,9.34
B,3,"[2016-09-10 10:20:00,2016-09-10 10:40:00)",130.73,2016-09-10 10:20:00,2016-09-10,1004.8,1009.7,68.0,2.3,28.2,56.0,0.0,10:20:00,5,B-3,140.11,32,4.2,5.76
B,3,"[2016-09-10 10:40:00,2016-09-10 11:00:00)",117.17,2016-09-10 10:40:00,2016-09-10,1004.8,1009.7,68.0,2.3,28.2,56.0,0.0,10:40:00,5,B-3,130.73,33,4.48,4.73
B,3,"[2016-09-10 11:00:00,2016-09-10 11:20:00)",108.41,2016-09-10 11:00:00,2016-09-10,1004.8,1009.7,68.0,2.3,28.2,56.0,0.0,11:00:00,5,B-3,117.17,34,4.67,5.51
B,3,"[2016-09-10 11:20:00,2016-09-10 11:40:00)",105.56,2016-09-10 11:20:00,2016-09-10,1004.8,1009.7,68.0,2.3,28.2,56.0,0.0,11:20:00,5,B-3,108.41,35,4.65,5.17
B,3,"[2016-09-10 11:40:00,2016-09-10 12:00:00)",100.38,2016-09-10 11:40:00,2016-09-10,1004.8,1009.7,68.0,2.3,28.2,56.0,0.0,11:40:00,5,B-3,105.56,36,6.89,7.32
B,3,"[2016-09-10 12:00:00,2016-09-10 12:20:00)",135.2,2016-09-10 12:00:00,2016-09-10,1006.1,1011.0,110.0,2.1,26.9,75.0,0.0,12:00:00,5,B-3,100.38,37,3.83,5.77
B,3,"[2016-09-10 12:20:00,2016-09-10 12:40:00)",117.89,2016-09-10 12:20:00,2016-09-10,1006.1,1011.0,110.0,2.1,26.9,75.0,0.0,12:20:00,5,B-3,135.2,38,4.29,6.18
B,3,"[2016-09-10 12:40:00,2016-09-10 13:00:00)",115.96,2016-09-10 12:40:00,2016-09-10,1006.1,1011.0,110.0,2.1,26.9,75.0,0.0,12:40:00,5,B-3,117.89,39,4.56,8.2
B,3,"[2016-09-10 13:00:00,2016-09-10 13:20:00)",108.53,2016-09-10 13:00:00,2016-09-10,1006.1,1011.0,110.0,2.1,26.9,75.0,0.0,13:00:00,5,B-3,115.96,40,5.0,7.22
B,3,"[2016-09-10 13:20:00,2016-09-10 13:40:00)",142.15,2016-09-10 13:20:00,2016-09-10,1006.1,1011.0,110.0,2.1,26.9,75.0,0.0,13:20:00,5,B-3,108.53,41,4.07,6.04
B,3,"[2016-09-10 13:40:00,2016-09-10 14:00:00)",145.47,2016-09-10 13:40:00,2016-09-10,1006.1,1011.0,110.0,2.1,26.9,75.0,0.0,13:40:00,5,B-3,142.15,42,3.85,9.15
B,3,"[2016-09-10 14:00:00,2016-09-10 14:20:00)",155.06,2016-09-10 14:00:00,2016-09-10,1006.1,1011.0,110.0,2.1,26.9,75.0,0.0,14:00:00,5,B-3,145.47,43,3.37,5.19
B,3,"[2016-09-10 14:20:00,2016-09-10 14:40:00)",170.3,2016-09-10 14:20:00,2016-09-10,1006.1,1011.0,110.0,2.1,26.9,75.0,0.0,14:20:00,5,B-3,155.06,44,3.21,4.89
B,3,"[2016-09-10 14:40:00,2016-09-10 15:00:00)",169.84,2016-09-10 14:40:00,2016-09-10,1006.1,1011.0,110.0,2.1,26.9,75.0,0.0,14:40:00,5,B-3,170.3,45,3.21,3.04
B,3,"[2016-09-10 15:00:00,2016-09-10 15:20:00)",157.66,2016-09-10 15:00:00,2016-09-10,1006.6,1011.5,214.0,1.4,25.6,74.0,0.0,15:00:00,5,B-3,169.84,46,3.29,3.31
B,3,"[2016-09-10 15:20:00,2016-09-10 15:40:00)",206.61,2016-09-10 15:20:00,2016-09-10,1006.6,1011.5,214.0,1.4,25.6,74.0,0.0,15:20:00,5,B-3,157.66,47,2.67,5.18
B,3,"[2016-09-10 15:40:00,2016-09-10 16:00:00)",175.4,2016-09-10 15:40:00,2016-09-10,1006.6,1011.5,214.0,1.4,25.6,74.0,0.0,15:40:00,5,B-3,206.61,48,3.35,3.82
B,3,"[2016-09-10 16:00:00,2016-09-10 16:20:00)",137.05,2016-09-10 16:00:00,2016-09-10,1006.6,1011.5,214.0,1.4,25.6,74.0,0.0,16:00:00,5,B-3,175.4,49,3.92,4.32
B,3,"[2016-09-10 16:20:00,2016-09-10 16:40:00)",148.21,2016-09-10 16:20:00,2016-09-10,1006.6,1011.5,214.0,1.4,25.6,74.0,0.0,16:20:00,5,B-3,137.05,50,4.07,4.62
B,3,"[2016-09-10 16:40:00,2016-09-10 17:00:00)",140.04,2016-09-10 16:40:00,2016-09-10,1006.6,1011.5,214.0,1.4,25.6,74.0,0.0,16:40:00,5,B-3,148.21,51,4.12,4.61
B,3,"[2016-09-10 17:00:00,2016-09-10 17:20:00)",123.92,2016-09-10 17:00:00,2016-09-10,1006.6,1011.5,214.0,1.4,25.6,74.0,0.0,17:00:00,5,B-3,140.04,52,4.81,4.92
B,3,"[2016-09-10 17:20:00,2016-09-10 17:40:00)",113.29,2016-09-10 17:20:00,2016-09-10,1006.6,1011.5,214.0,1.4,25.6,74.0,0.0,17:20:00,5,B-3,123.92,53,4.72,5.49
B,3,"[2016-09-10 17:40:00,2016-09-10 18:00:00)",120.8,2016-09-10 17:40:00,2016-09-10,1006.6,1011.5,214.0,1.4,25.6,74.0,0.0,17:40:00,5,B-3,113.29,54,5.07,6.05
B,3,"[2016-09-10 18:00:00,2016-09-10 18:20:00)",142.08,2016-09-10 18:00:00,2016-09-10,1006.3,1011.2,21.0,0.8,24.0,74.0,0.1,18:00:00,5,B-3,120.8,55,3.76,3.83
B,3,"[2016-09-10 18:20:00,2016-09-10 18:40:00)",102.71,2016-09-10 18:20:00,2016-09-10,1006.3,1011.2,21.0,0.8,24.0,74.0,0.1,18:20:00,5,B-3,142.08,56,5.0,5.31
B,3,"[2016-09-10 18:40:00,2016-09-10 19:00:00)",141.74,2016-09-10 18:40:00,2016-09-10,1006.3,1011.2,21.0,0.8,24.0,74.0,0.1,18:40:00,5,B-3,102.71,57,3.72,2.75
B,3,"[2016-09-10 19:00:00,2016-09-10 19:20:00)",106.05,2016-09-10 19:00:00,2016-09-10,1006.3,1011.2,21.0,0.8,24.0,74.0,0.1,19:00:00,5,B-3,141.74,58,4.78,4.99
B,3,"[2016-09-10 19:20:00,2016-09-10 19:40:00)",86.91,2016-09-10 19:20:00,2016-09-10,1006.3,1011.2,21.0,0.8,24.0,74.0,0.1,19:20:00,5,B-3,106.05,59,5.98,6.05
B,3,"[2016-09-10 19:40:00,2016-09-10 20:00:00)",105.15,2016-09-10 19:40:00,2016-09-10,1006.3,1011.2,21.0,0.8,24.0,74.0,0.1,19:40:00,5,B-3,86.91,60,4.78,4.18
B,3,"[2016-09-10 20:00:00,2016-09-10 20:20:00)",140.49,2016-09-10 20:00:00,2016-09-10,1006.3,1011.2,21.0,0.8,24.0,74.0,0.1,20:00:00,5,B-3,105.15,61,3.5,3.25
B,3,"[2016-09-10 20:20:00,2016-09-10 20:40:00)",108.89,2016-09-10 20:20:00,2016-09-10,1006.3,1011.2,21.0,0.8,24.0,74.0,0.1,20:20:00,5,B-3,140.49,62,4.38,3.73
B,3,"[2016-09-10 20:40:00,2016-09-10 21:00:00)",96.44,2016-09-10 20:40:00,2016-09-10,1006.3,1011.2,21.0,0.8,24.0,74.0,0.1,20:40:00,5,B-3,108.89,63,5.15,6.24
B,3,"[2016-09-10 21:00:00,2016-09-10 21:20:00)",117.86,2016-09-10 21:00:00,2016-09-10,1007.2,1012.1,107.0,1.5,23.2,72.0,0.0,21:00:00,5,B-3,96.44,64,4.17,6.75
B,3,"[2016-09-10 21:20:00,2016-09-10 21:40:00)",128.41,2016-09-10 21:20:00,2016-09-10,1007.2,1012.1,107.0,1.5,23.2,72.0,0.0,21:20:00,5,B-3,117.86,65,4.39,5.07
B,3,"[2016-09-10 21:40:00,2016-09-10 22:00:00)",92.05,2016-09-10 21:40:00,2016-09-10,1007.2,1012.1,107.0,1.5,23.2,72.0,0.0,21:40:00,5,B-3,128.41,66,5.25,14.84
B,3,"[2016-09-10 22:00:00,2016-09-10 22:20:00)",101.64,2016-09-10 22:00:00,2016-09-10,1007.2,1012.1,107.0,1.5,23.2,72.0,0.0,22:00:00,5,B-3,92.05,67,4.75,9.17
B,3,"[2016-09-10 22:20:00,2016-09-10 22:40:00)",127.31,2016-09-10 22:20:00,2016-09-10,1007.2,1012.1,107.0,1.5,23.2,72.0,0.0,22:20:00,5,B-3,101.64,68,3.75,3.38
B,3,"[2016-09-10 23:00:00,2016-09-10 23:20:00)",324.93,2016-09-10 23:00:00,2016-09-10,1007.2,1012.1,107.0,1.5,23.2,72.0,0.0,23:00:00,5,B-3,101.64,70,1.47,0.81
B,3,"[2016-09-10 23:40:00,2016-09-11 00:00:00)",96.64,2016-09-10 23:40:00,2016-09-10,1007.2,1012.1,107.0,1.5,23.2,72.0,0.0,23:40:00,5,B-3,101.64,72,4.94,5.38
B,3,"[2016-09-11 00:00:00,2016-09-11 00:20:00)",91.83,2016-09-11 00:00:00,2016-09-11,1008.5,1013.4,44.0,1.3,23.3,72.0,0.4,00:00:00,6,B-3,96.64,1,5.22,8.94
B,3,"[2016-09-11 01:20:00,2016-09-11 01:40:00)",46.87,2016-09-11 01:20:00,2016-09-11,1008.5,1013.4,44.0,1.3,23.3,72.0,0.4,01:20:00,6,B-3,96.64,5,10.18,11.02
B,3,"[2016-09-11 02:20:00,2016-09-11 02:40:00)",73.31,2016-09-11 02:20:00,2016-09-11,1008.5,1013.4,44.0,1.3,23.3,72.0,0.4,02:20:00,6,B-3,96.64,8,6.51,3.02
B,3,"[2016-09-11 03:20:00,2016-09-11 03:40:00)",129.5,2016-09-11 03:20:00,2016-09-11,1009.3,1014.3,123.0,2.2,22.2,82.0,0.2,03:20:00,6,B-3,96.64,11,3.68,4.99
B,3,"[2016-09-11 04:20:00,2016-09-11 04:40:00)",68.55,2016-09-11 04:20:00,2016-09-11,1009.3,1014.3,123.0,2.2,22.2,82.0,0.2,04:20:00,6,B-3,96.64,14,6.96,10.08
B,3,"[2016-09-11 05:00:00,2016-09-11 05:20:00)",67.01,2016-09-11 05:00:00,2016-09-11,1009.3,1014.3,123.0,2.2,22.2,82.0,0.2,05:00:00,6,B-3,96.64,16,7.12,24.59
B,3,"[2016-09-11 05:40:00,2016-09-11 06:00:00)",71.45,2016-09-11 05:40:00,2016-09-11,1009.3,1014.3,123.0,2.2,22.2,82.0,0.2,05:40:00,6,B-3,96.64,18,7.91,10.07
B,3,"[2016-09-11 06:00:00,2016-09-11 06:20:00)",115.46,2016-09-11 06:00:00,2016-09-11,1008.6,1013.6,174.0,2.8,22.2,73.0,0.0,06:00:00,6,B-3,71.45,19,4.21,4.31
B,3,"[2016-09-11 06:20:00,2016-09-11 06:40:00)",112.99,2016-09-11 06:20:00,2016-09-11,1008.6,1013.6,174.0,2.8,22.2,73.0,0.0,06:20:00,6,B-3,115.46,20,4.22,4.38
B,3,"[2016-09-11 06:40:00,2016-09-11 07:00:00)",68.57,2016-09-11 06:40:00,2016-09-11,1008.6,1013.6,174.0,2.8,22.2,73.0,0.0,06:40:00,6,B-3,112.99,21,7.39,7.1
B,3,"[2016-09-11 07:00:00,2016-09-11 07:20:00)",75.03,2016-09-11 07:00:00,2016-09-11,1008.6,1013.6,174.0,2.8,22.2,73.0,0.0,07:00:00,6,B-3,68.57,22,6.44,6.13
B,3,"[2016-09-11 07:20:00,2016-09-11 07:40:00)",49.82,2016-09-11 07:20:00,2016-09-11,1008.6,1013.6,174.0,2.8,22.2,73.0,0.0,07:20:00,6,B-3,75.03,23,10.97,11.49
B,3,"[2016-09-11 07:40:00,2016-09-11 08:00:00)",89.83,2016-09-11 07:40:00,2016-09-11,1008.6,1013.6,174.0,2.8,22.2,73.0,0.0,07:40:00,6,B-3,49.82,24,5.51,5.96
B,3,"[2016-09-11 08:00:00,2016-09-11 08:20:00)",147.89,2016-09-11 08:00:00,2016-09-11,1008.6,1013.6,174.0,2.8,22.2,73.0,0.0,08:00:00,6,B-3,89.83,25,3.37,6.36
B,3,"[2016-09-11 08:20:00,2016-09-11 08:40:00)",142.97,2016-09-11 08:20:00,2016-09-11,1008.6,1013.6,174.0,2.8,22.2,73.0,0.0,08:20:00,6,B-3,147.89,26,3.85,7.06
B,3,"[2016-09-11 08:40:00,2016-09-11 09:00:00)",76.64,2016-09-11 08:40:00,2016-09-11,1008.6,1013.6,174.0,2.8,22.2,73.0,0.0,08:40:00,6,B-3,142.97,27,12.57,12.38
B,3,"[2016-09-11 09:00:00,2016-09-11 09:20:00)",86.43,2016-09-11 09:00:00,2016-09-11,1007.8,1012.8,149.0,1.9,21.1,85.0,0.3,09:00:00,6,B-3,76.64,28,5.52,7.75
B,3,"[2016-09-11 09:20:00,2016-09-11 09:40:00)",126.58,2016-09-11 09:20:00,2016-09-11,1007.8,1012.8,149.0,1.9,21.1,85.0,0.3,09:20:00,6,B-3,86.43,29,4.3,4.99
B,3,"[2016-09-11 09:40:00,2016-09-11 10:00:00)",140.93,2016-09-11 09:40:00,2016-09-11,1007.8,1012.8,149.0,1.9,21.1,85.0,0.3,09:40:00,6,B-3,126.58,30,3.83,6.19
B,3,"[2016-09-11 10:00:00,2016-09-11 10:20:00)",119.72,2016-09-11 10:00:00,2016-09-11,1007.8,1012.8,149.0,1.9,21.1,85.0,0.3,10:00:00,6,B-3,140.93,31,4.14,5.13
B,3,"[2016-09-11 10:20:00,2016-09-11 10:40:00)",87.53,2016-09-11 10:20:00,2016-09-11,1007.8,1012.8,149.0,1.9,21.1,85.0,0.3,10:20:00,6,B-3,119.72,32,6.33,6.99
B,3,"[2016-09-11 10:40:00,2016-09-11 11:00:00)",126.28,2016-09-11 10:40:00,2016-09-11,1007.8,1012.8,149.0,1.9,21.1,85.0,0.3,10:40:00,6,B-3,87.53,33,4.1,5.89
B,3,"[2016-09-11 11:00:00,2016-09-11 11:20:00)",87.44,2016-09-11 11:00:00,2016-09-11,1007.8,1012.8,149.0,1.9,21.1,85.0,0.3,11:00:00,6,B-3,126.28,34,5.81,5.13
B,3,"[2016-09-11 11:20:00,2016-09-11 11:40:00)",125.25,2016-09-11 11:20:00,2016-09-11,1007.8,1012.8,149.0,1.9,21.1,85.0,0.3,11:20:00,6,B-3,87.44,35,4.43,5.56
B,3,"[2016-09-11 11:40:00,2016-09-11 12:00:00)",97.17,2016-09-11 11:40:00,2016-09-11,1007.8,1012.8,149.0,1.9,21.1,85.0,0.3,11:40:00,6,B-3,125.25,36,5.16,5.35
B,3,"[2016-09-11 12:00:00,2016-09-11 12:20:00)",97.66,2016-09-11 12:00:00,2016-09-11,1009.9,1014.9,337.0,1.8,20.0,93.0,0.1,12:00:00,6,B-3,97.17,37,5.26,6.97
B,3,"[2016-09-11 12:20:00,2016-09-11 12:40:00)",128.08,2016-09-11 12:20:00,2016-09-11,1009.9,1014.9,337.0,1.8,20.0,93.0,0.1,12:20:00,6,B-3,97.66,38,4.02,5.99
B,3,"[2016-09-11 12:40:00,2016-09-11 13:00:00)",157.72,2016-09-11 12:40:00,2016-09-11,1009.9,1014.9,337.0,1.8,20.0,93.0,0.1,12:40:00,6,B-3,128.08,39,3.32,5.02
B,3,"[2016-09-11 13:00:00,2016-09-11 13:20:00)",139.02,2016-09-11 13:00:00,2016-09-11,1009.9,1014.9,337.0,1.8,20.0,93.0,0.1,13:00:00,6,B-3,157.72,40,3.92,4.95
B,3,"[2016-09-11 13:20:00,2016-09-11 13:40:00)",134.44,2016-09-11 13:20:00,2016-09-11,1009.9,1014.9,337.0,1.8,20.0,93.0,0.1,13:20:00,6,B-3,139.02,41,3.93,4.49
B,3,"[2016-09-11 13:40:00,2016-09-11 14:00:00)",226.56,2016-09-11 13:40:00,2016-09-11,1009.9,1014.9,337.0,1.8,20.0,93.0,0.1,13:40:00,6,B-3,134.44,42,2.25,4.4
B,3,"[2016-09-11 14:00:00,2016-09-11 14:20:00)",148.51,2016-09-11 14:00:00,2016-09-11,1009.9,1014.9,337.0,1.8,20.0,93.0,0.1,14:00:00,6,B-3,226.56,43,3.69,4.94
B,3,"[2016-09-11 14:20:00,2016-09-11 14:40:00)",146.26,2016-09-11 14:20:00,2016-09-11,1009.9,1014.9,337.0,1.8,20.0,93.0,0.1,14:20:00,6,B-3,148.51,44,3.82,5.41
B,3,"[2016-09-11 14:40:00,2016-09-11 15:00:00)",143.65,2016-09-11 14:40:00,2016-09-11,1009.9,1014.9,337.0,1.8,20.0,93.0,0.1,14:40:00,6,B-3,146.26,45,3.58,3.34
B,3,"[2016-09-11 15:00:00,2016-09-11 15:20:00)",139.8,2016-09-11 15:00:00,2016-09-11,1010.5,1015.5,295.0,1.8,20.0,94.0,0.0,15:00:00,6,B-3,143.65,46,3.62,3.48
B,3,"[2016-09-11 15:20:00,2016-09-11 15:40:00)",99.18,2016-09-11 15:20:00,2016-09-11,1010.5,1015.5,295.0,1.8,20.0,94.0,0.0,15:20:00,6,B-3,139.8,47,5.27,6.23
B,3,"[2016-09-11 15:40:00,2016-09-11 16:00:00)",135.11,2016-09-11 15:40:00,2016-09-11,1010.5,1015.5,295.0,1.8,20.0,94.0,0.0,15:40:00,6,B-3,99.18,48,4.09,5.4
B,3,"[2016-09-11 16:00:00,2016-09-11 16:20:00)",187.07,2016-09-11 16:00:00,2016-09-11,1010.5,1015.5,295.0,1.8,20.0,94.0,0.0,16:00:00,6,B-3,135.11,49,2.99,3.94
B,3,"[2016-09-11 16:20:00,2016-09-11 16:40:00)",138.83,2016-09-11 16:20:00,2016-09-11,1010.5,1015.5,295.0,1.8,20.0,94.0,0.0,16:20:00,6,B-3,187.07,50,4.12,4.37
B,3,"[2016-09-11 16:40:00,2016-09-11 17:00:00)",132.27,2016-09-11 16:40:00,2016-09-11,1010.5,1015.5,295.0,1.8,20.0,94.0,0.0,16:40:00,6,B-3,138.83,51,3.97,5.92
B,3,"[2016-09-11 17:00:00,2016-09-11 17:20:00)",148.91,2016-09-11 17:00:00,2016-09-11,1010.5,1015.5,295.0,1.8,20.0,94.0,0.0,17:00:00,6,B-3,132.27,52,3.44,4.77
B,3,"[2016-09-11 17:20:00,2016-09-11 17:40:00)",114.86,2016-09-11 17:20:00,2016-09-11,1010.5,1015.5,295.0,1.8,20.0,94.0,0.0,17:20:00,6,B-3,148.91,53,4.64,6.47
B,3,"[2016-09-11 17:40:00,2016-09-11 18:00:00)",117.28,2016-09-11 17:40:00,2016-09-11,1010.5,1015.5,295.0,1.8,20.0,94.0,0.0,17:40:00,6,B-3,114.86,54,4.45,5.26
B,3,"[2016-09-11 18:00:00,2016-09-11 18:20:00)",87.67,2016-09-11 18:00:00,2016-09-11,1010.2,1015.2,322.0,1.8,19.6,95.0,0.0,18:00:00,6,B-3,117.28,55,14.45,15.16
B,3,"[2016-09-11 18:20:00,2016-09-11 18:40:00)",121.71,2016-09-11 18:20:00,2016-09-11,1010.2,1015.2,322.0,1.8,19.6,95.0,0.0,18:20:00,6,B-3,87.67,56,4.0,4.31
B,3,"[2016-09-11 18:40:00,2016-09-11 19:00:00)",209.89,2016-09-11 18:40:00,2016-09-11,1010.2,1015.2,322.0,1.8,19.6,95.0,0.0,18:40:00,6,B-3,121.71,57,2.39,6.83
B,3,"[2016-09-11 19:00:00,2016-09-11 19:20:00)",101.96,2016-09-11 19:00:00,2016-09-11,1010.2,1015.2,322.0,1.8,19.6,95.0,0.0,19:00:00,6,B-3,209.89,58,4.91,7.28
B,3,"[2016-09-11 19:20:00,2016-09-11 19:40:00)",88.26,2016-09-11 19:20:00,2016-09-11,1010.2,1015.2,322.0,1.8,19.6,95.0,0.0,19:20:00,6,B-3,101.96,59,6.46,6.39
B,3,"[2016-09-11 19:40:00,2016-09-11 20:00:00)",98.56,2016-09-11 19:40:00,2016-09-11,1010.2,1015.2,322.0,1.8,19.6,95.0,0.0,19:40:00,6,B-3,88.26,60,5.22,5.72
B,3,"[2016-09-11 20:00:00,2016-09-11 20:20:00)",114.19,2016-09-11 20:00:00,2016-09-11,1010.2,1015.2,322.0,1.8,19.6,95.0,0.0,20:00:00,6,B-3,98.56,61,4.18,4.46
B,3,"[2016-09-11 20:20:00,2016-09-11 20:40:00)",74.86,2016-09-11 20:20:00,2016-09-11,1010.2,1015.2,322.0,1.8,19.6,95.0,0.0,20:20:00,6,B-3,114.19,62,6.45,6.49
B,3,"[2016-09-11 20:40:00,2016-09-11 21:00:00)",170.67,2016-09-11 20:40:00,2016-09-11,1010.2,1015.2,322.0,1.8,19.6,95.0,0.0,20:40:00,6,B-3,74.86,63,3.02,2.42
B,3,"[2016-09-11 21:00:00,2016-09-11 21:20:00)",107.2,2016-09-11 21:00:00,2016-09-11,1010.8,1015.8,323.0,2.0,19.3,96.0,0.0,21:00:00,6,B-3,170.67,64,4.73,5.42
B,3,"[2016-09-11 21:20:00,2016-09-11 21:40:00)",60.84,2016-09-11 21:20:00,2016-09-11,1010.8,1015.8,323.0,2.0,19.3,96.0,0.0,21:20:00,6,B-3,107.2,65,7.89,7.26
B,3,"[2016-09-11 21:40:00,2016-09-11 22:00:00)",102.56,2016-09-11 21:40:00,2016-09-11,1010.8,1015.8,323.0,2.0,19.3,96.0,0.0,21:40:00,6,B-3,60.84,66,4.82,4.85
B,3,"[2016-09-11 22:00:00,2016-09-11 22:20:00)",70.22,2016-09-11 22:00:00,2016-09-11,1010.8,1015.8,323.0,2.0,19.3,96.0,0.0,22:00:00,6,B-3,102.56,67,6.79,5.15
B,3,"[2016-09-11 22:20:00,2016-09-11 22:40:00)",79.25,2016-09-11 22:20:00,2016-09-11,1010.8,1015.8,323.0,2.0,19.3,96.0,0.0,22:20:00,6,B-3,70.22,68,6.02,4.55
B,3,"[2016-09-11 22:40:00,2016-09-11 23:00:00)",112.73,2016-09-11 22:40:00,2016-09-11,1010.8,1015.8,323.0,2.0,19.3,96.0,0.0,22:40:00,6,B-3,79.25,69,4.23,3.14
B,3,"[2016-09-11 23:00:00,2016-09-11 23:20:00)",91.01,2016-09-11 23:00:00,2016-09-11,1010.8,1015.8,323.0,2.0,19.3,96.0,0.0,23:00:00,6,B-3,112.73,70,5.24,5.79
B,3,"[2016-09-11 23:20:00,2016-09-11 23:40:00)",156.76,2016-09-11 23:20:00,2016-09-11,1010.8,1015.8,323.0,2.0,19.3,96.0,0.0,23:20:00,6,B-3,91.01,71,3.04,2.78
B,3,"[2016-09-12 00:00:00,2016-09-12 00:20:00)",43.64,2016-09-12 00:00:00,2016-09-12,1012.1,1017.1,330.0,1.8,21.1,89.0,0.0,00:00:00,0,B-3,91.01,1,10.93,11.84
B,3,"[2016-09-12 00:40:00,2016-09-12 01:00:00)",179.78,2016-09-12 00:40:00,2016-09-12,1012.1,1017.1,330.0,1.8,21.1,89.0,0.0,00:40:00,0,B-3,91.01,3,2.65,1.75
B,3,"[2016-09-12 01:00:00,2016-09-12 01:20:00)",85.0,2016-09-12 01:00:00,2016-09-12,1012.1,1017.1,330.0,1.8,21.1,89.0,0.0,01:00:00,0,B-3,179.78,4,5.61,9.85
B,3,"[2016-09-12 02:00:00,2016-09-12 02:20:00)",99.94,2016-09-12 02:00:00,2016-09-12,1012.1,1017.1,330.0,1.8,21.1,89.0,0.0,02:00:00,0,B-3,179.78,7,4.77,5.48
B,3,"[2016-09-12 02:40:00,2016-09-12 03:00:00)",145.07,2016-09-12 02:40:00,2016-09-12,1012.1,1017.1,330.0,1.8,21.1,89.0,0.0,02:40:00,0,B-3,179.78,9,3.29,5.46
B,3,"[2016-09-12 04:00:00,2016-09-12 04:20:00)",49.85,2016-09-12 04:00:00,2016-09-12,1011.5,1016.5,202.0,0.8,25.8,65.0,0.0,04:00:00,0,B-3,179.78,13,9.57,9.92
B,3,"[2016-09-12 04:40:00,2016-09-12 05:00:00)",84.56,2016-09-12 04:40:00,2016-09-12,1011.5,1016.5,202.0,0.8,25.8,65.0,0.0,04:40:00,0,B-3,179.78,15,5.64,8.36
B,3,"[2016-09-12 05:40:00,2016-09-12 06:00:00)",63.78,2016-09-12 05:40:00,2016-09-12,1011.5,1016.5,202.0,0.8,25.8,65.0,0.0,05:40:00,0,B-3,179.78,18,7.48,5.21
B,3,"[2016-09-12 06:20:00,2016-09-12 06:40:00)",121.65,2016-09-12 06:20:00,2016-09-12,1009.8,1014.8,325.0,1.0,28.0,56.0,0.0,06:20:00,0,B-3,179.78,20,3.92,2.67
B,3,"[2016-09-12 07:00:00,2016-09-12 07:20:00)",146.39,2016-09-12 07:00:00,2016-09-12,1009.8,1014.8,325.0,1.0,28.0,56.0,0.0,07:00:00,0,B-3,179.78,22,3.63,8.58
B,3,"[2016-09-12 07:40:00,2016-09-12 08:00:00)",278.01,2016-09-12 07:40:00,2016-09-12,1009.8,1014.8,325.0,1.0,28.0,56.0,0.0,07:40:00,0,B-3,179.78,24,4.19,4.64
B,3,"[2016-09-12 08:00:00,2016-09-12 08:20:00)",110.54,2016-09-12 08:00:00,2016-09-12,1009.8,1014.8,325.0,1.0,28.0,56.0,0.0,08:00:00,0,B-3,278.01,25,4.79,6.33
B,3,"[2016-09-12 08:20:00,2016-09-12 08:40:00)",106.84,2016-09-12 08:20:00,2016-09-12,1009.8,1014.8,325.0,1.0,28.0,56.0,0.0,08:20:00,0,B-3,110.54,26,5.13,6.06
B,3,"[2016-09-12 08:40:00,2016-09-12 09:00:00)",127.01,2016-09-12 08:40:00,2016-09-12,1009.8,1014.8,325.0,1.0,28.0,56.0,0.0,08:40:00,0,B-3,106.84,27,4.27,6.09
B,3,"[2016-09-12 09:00:00,2016-09-12 09:20:00)",93.35,2016-09-12 09:00:00,2016-09-12,1010.1,1015.1,112.0,1.9,27.9,55.0,0.0,09:00:00,0,B-3,127.01,28,5.22,8.82
B,3,"[2016-09-12 09:20:00,2016-09-12 09:40:00)",199.12,2016-09-12 09:20:00,2016-09-12,1010.1,1015.1,112.0,1.9,27.9,55.0,0.0,09:20:00,0,B-3,93.35,29,2.96,4.1
