"intersection_id","tollgate_id","time_window","avg_travel_time","mid_time"
"A","3","[2016-09-25 11:00:00,2016-09-25 11:20:00)","182.65","164.16"
"A","3","[2016-09-25 11:20:00,2016-09-25 11:40:00)","173.42","175.48"
"A","3","[2016-09-25 11:40:00,2016-09-25 12:00:00)","92.32","86.41"
"A","3","[2016-09-25 12:00:00,2016-09-25 12:20:00)","127.2","100.91"
"A","3","[2016-09-25 12:20:00,2016-09-25 12:40:00)","91.6","85.2"
"A","3","[2016-09-25 12:40:00,2016-09-25 13:00:00)","114.66","112.875"
"A","3","[2016-09-25 13:00:00,2016-09-25 13:20:00)","108.99","105.5"
"A","3","[2016-09-25 13:20:00,2016-09-25 13:40:00)","117.79","127.73"
"A","3","[2016-09-25 13:40:00,2016-09-25 14:00:00)","186.54","182.14"
"A","3","[2016-09-25 14:00:00,2016-09-25 14:20:00)","190.07","189.54999999999998"
"A","3","[2016-09-25 14:20:00,2016-09-25 14:40:00)","171.41","170.3"
"A","3","[2016-09-25 14:40:00,2016-09-25 15:00:00)","137.41","137.8"
"A","3","[2016-09-25 15:00:00,2016-09-25 15:20:00)","117.6","91.39"
"A","3","[2016-09-25 15:20:00,2016-09-25 15:40:00)","111.83","112.87"
"A","3","[2016-09-25 15:40:00,2016-09-25 16:00:00)","103.63","98.45"
"A","3","[2016-09-25 16:00:00,2016-09-25 16:20:00)","146.86","141.91"
"A","3","[2016-09-25 16:20:00,2016-09-25 16:40:00)","111.31","111.97"
"A","3","[2016-09-25 16:40:00,2016-09-25 17:00:00)","132.38","120.71000000000001"
"A","3","[2016-09-25 17:00:00,2016-09-25 17:20:00)","124.23","125.47"
"A","3","[2016-09-25 17:20:00,2016-09-25 17:40:00)","154.71","123.47999999999999"
"A","3","[2016-09-25 17:40:00,2016-09-25 18:00:00)","107.51","107.35"
"A","3","[2016-09-25 18:00:00,2016-09-25 18:20:00)","140.25","144.18"
"A","3","[2016-09-25 18:20:00,2016-09-25 18:40:00)","96.74","94.34"
"A","3","[2016-09-25 18:40:00,2016-09-25 19:00:00)","130.55","112.11"
"A","3","[2016-09-25 19:00:00,2016-09-25 19:20:00)","136.59","140.17"
"A","3","[2016-09-25 19:20:00,2016-09-25 19:40:00)","98.46","92.42"
"A","3","[2016-09-25 19:40:00,2016-09-25 20:00:00)","112.65","93.52"
"A","3","[2016-09-25 20:00:00,2016-09-25 20:20:00)","98.49","95.03999999999999"
"A","3","[2016-09-25 20:20:00,2016-09-25 20:40:00)","97.08","89.96000000000001"
"A","3","[2016-09-25 20:40:00,2016-09-25 21:00:00)","85.29","85.29499999999999"
"A","3","[2016-09-25 21:00:00,2016-09-25 21:20:00)","83.88","83.655"
"A","3","[2016-09-25 21:20:00,2016-09-25 21:40:00)","99.18","99.18"
"A","3","[2016-09-25 21:40:00,2016-09-25 22:00:00)","100.2","95.62"
"A","3","[2016-09-25 22:00:00,2016-09-25 22:20:00)","74.73","71.99"
"A","3","[2016-09-25 22:20:00,2016-09-25 22:40:00)","173.45","113.03999999999999"
"A","3","[2016-09-25 22:40:00,2016-09-25 23:00:00)","69.89","69.89"
"A","3","[2016-09-25 23:00:00,2016-09-25 23:20:00)","68.33","68.33"
"A","3","[2016-09-25 23:20:00,2016-09-25 23:40:00)","89.83","89.825"
"A","3","[2016-09-25 23:40:00,2016-09-26 00:00:00)","117.19","117.19"
"A","3","[2016-09-26 00:00:00,2016-09-26 00:20:00)","79.43","77.735"
"A","3","[2016-09-26 01:20:00,2016-09-26 01:40:00)","58.42","58.42"
"A","3","[2016-09-26 03:00:00,2016-09-26 03:20:00)","88.78","88.78"
"A","3","[2016-09-26 03:20:00,2016-09-26 03:40:00)","105.34","105.34"
"A","3","[2016-09-26 03:40:00,2016-09-26 04:00:00)","90.1","90.10499999999999"
"A","3","[2016-09-26 04:00:00,2016-09-26 04:20:00)","85.87","85.87"
"A","3","[2016-09-26 04:20:00,2016-09-26 04:40:00)","74.21","74.21000000000001"
"A","3","[2016-09-26 04:40:00,2016-09-26 05:00:00)","158.42","158.42000000000002"
"A","3","[2016-09-26 05:00:00,2016-09-26 05:20:00)","100.41","100.64"
"A","3","[2016-09-26 05:20:00,2016-09-26 05:40:00)","122.7","122.7"
"A","3","[2016-09-26 05:40:00,2016-09-26 06:00:00)","115.22","115.22"
"A","3","[2016-09-26 06:00:00,2016-09-26 06:20:00)","128.31","115.74"
"A","3","[2016-09-26 06:20:00,2016-09-26 06:40:00)","95.12","89.8"
"A","3","[2016-09-26 06:40:00,2016-09-26 07:00:00)","221.86","263.15999999999997"
"A","3","[2016-09-26 07:00:00,2016-09-26 07:20:00)","202.41","202.405"
"A","3","[2016-09-26 07:20:00,2016-09-26 07:40:00)","267.14","289.645"
"A","3","[2016-09-26 07:40:00,2016-09-26 08:00:00)","180.44","180.75"
"A","3","[2016-09-26 08:00:00,2016-09-26 08:20:00)","350.52","296.03"
"A","3","[2016-09-26 08:20:00,2016-09-26 08:40:00)","470.3","470.33"
"A","3","[2016-09-26 08:40:00,2016-09-26 09:00:00)","393.42","378.505"
"A","3","[2016-09-26 09:00:00,2016-09-26 09:20:00)","295.16","277.48"
"A","3","[2016-09-26 09:20:00,2016-09-26 09:40:00)","274.15","295.82"
"A","3","[2016-09-26 09:40:00,2016-09-26 10:00:00)","123.99","123.99"
"A","3","[2016-09-26 10:00:00,2016-09-26 10:20:00)","117.6","107.73"
"A","3","[2016-09-26 10:20:00,2016-09-26 10:40:00)","131.45","140.32999999999998"
"A","3","[2016-09-26 10:40:00,2016-09-26 11:00:00)","114.77","117.11"
"A","3","[2016-09-26 11:00:00,2016-09-26 11:20:00)","129.49","116.58"
"A","3","[2016-09-26 11:20:00,2016-09-26 11:40:00)","79.45","85.43"
"A","3","[2016-09-26 11:40:00,2016-09-26 12:00:00)","102.86","96.21"
"A","3","[2016-09-26 12:00:00,2016-09-26 12:20:00)","101.74","103.71"
"A","3","[2016-09-26 12:20:00,2016-09-26 12:40:00)","84.66","83.03"
"A","3","[2016-09-26 12:40:00,2016-09-26 13:00:00)","89.18","86.63"
"A","3","[2016-09-26 13:00:00,2016-09-26 13:20:00)","92.94","91.15"
"A","3","[2016-09-26 13:20:00,2016-09-26 13:40:00)","112.32","104.15"
"A","3","[2016-09-26 13:40:00,2016-09-26 14:00:00)","112.34","108.745"
"A","3","[2016-09-26 14:00:00,2016-09-26 14:20:00)","101.25","98.71000000000001"
"A","3","[2016-09-26 14:20:00,2016-09-26 14:40:00)","316.71","329.49"
"A","3","[2016-09-26 14:40:00,2016-09-26 15:00:00)","116.12","121.35000000000001"
"A","3","[2016-09-26 15:00:00,2016-09-26 15:20:00)","94.27","90.53999999999999"
"A","3","[2016-09-26 15:20:00,2016-09-26 15:40:00)","100.93","105.25"
"A","3","[2016-09-26 15:40:00,2016-09-26 16:00:00)","81.52","90.22"
"A","3","[2016-09-26 16:00:00,2016-09-26 16:20:00)","102.13","90.215"
"A","3","[2016-09-26 16:20:00,2016-09-26 16:40:00)","111.68","110.655"
"A","3","[2016-09-26 16:40:00,2016-09-26 17:00:00)","106.35","106.35"
"A","3","[2016-09-26 17:00:00,2016-09-26 17:20:00)","91.7","90.26"
"A","3","[2016-09-26 17:20:00,2016-09-26 17:40:00)","98.46","96.50999999999999"
"A","3","[2016-09-26 17:40:00,2016-09-26 18:00:00)","119.45","116.61"
"A","3","[2016-09-26 18:00:00,2016-09-26 18:20:00)","99.21","103.225"
"A","3","[2016-09-26 18:20:00,2016-09-26 18:40:00)","103.93","102.92500000000001"
"A","3","[2016-09-26 18:40:00,2016-09-26 19:00:00)","125.1","109.43"
"A","3","[2016-09-26 19:00:00,2016-09-26 19:20:00)","129.38","138.19"
"A","3","[2016-09-26 19:20:00,2016-09-26 19:40:00)","113.46","115.65"
"A","3","[2016-09-26 19:40:00,2016-09-26 20:00:00)","118.54","116.02000000000001"
"A","3","[2016-09-26 20:00:00,2016-09-26 20:20:00)","108.34","110.81"
"A","3","[2016-09-26 20:20:00,2016-09-26 20:40:00)","104.19","96.99"
"A","3","[2016-09-26 20:40:00,2016-09-26 21:00:00)","132.69","132.695"
"A","3","[2016-09-26 21:00:00,2016-09-26 21:20:00)","161.56","161.56"
"A","3","[2016-09-26 21:20:00,2016-09-26 21:40:00)","86.19","81.18"
"A","3","[2016-09-26 21:40:00,2016-09-26 22:00:00)","85.31","85.63"
"A","3","[2016-09-26 22:00:00,2016-09-26 22:20:00)","104.39","104.39"
"A","3","[2016-09-26 22:20:00,2016-09-26 22:40:00)","90.98","78.66"
"A","3","[2016-09-26 23:00:00,2016-09-26 23:20:00)","87.27","87.52000000000001"
"A","3","[2016-09-26 23:20:00,2016-09-26 23:40:00)","171.47","171.465"
"A","3","[2016-09-26 23:40:00,2016-09-27 00:00:00)","92.38","92.38499999999999"
"A","3","[2016-09-27 00:20:00,2016-09-27 00:40:00)","82.02","82.02"
"A","3","[2016-09-27 01:40:00,2016-09-27 02:00:00)","91.55","91.55000000000001"
"A","3","[2016-09-27 02:40:00,2016-09-27 03:00:00)","86.96","86.96000000000001"
"A","3","[2016-09-27 03:00:00,2016-09-27 03:20:00)","88.91","88.91"
"A","3","[2016-09-27 03:20:00,2016-09-27 03:40:00)","128.37","128.37"
"A","3","[2016-09-27 03:40:00,2016-09-27 04:00:00)","381.58","381.58"
"A","3","[2016-09-27 04:40:00,2016-09-27 05:00:00)","93.8","93.8"
"A","3","[2016-09-27 05:00:00,2016-09-27 05:20:00)","22.31","22.31"
"A","3","[2016-09-27 05:20:00,2016-09-27 05:40:00)","105.0","105.0"
"A","3","[2016-09-27 05:40:00,2016-09-27 06:00:00)","80.28","80.28"
"A","3","[2016-09-27 06:00:00,2016-09-27 06:20:00)","91.58","91.58"
"A","3","[2016-09-27 06:20:00,2016-09-27 06:40:00)","109.63","109.63"
"A","3","[2016-09-27 06:40:00,2016-09-27 07:00:00)","114.37","103.59"
"A","3","[2016-09-27 07:00:00,2016-09-27 07:20:00)","179.16","179.555"
"A","3","[2016-09-27 07:20:00,2016-09-27 07:40:00)","178.87","155.72"
"A","3","[2016-09-27 07:40:00,2016-09-27 08:00:00)","161.99","172.23"
"A","3","[2016-09-27 08:00:00,2016-09-27 08:20:00)","148.05","131.565"
"A","3","[2016-09-27 08:20:00,2016-09-27 08:40:00)","195.2","178.94"
"A","3","[2016-09-27 08:40:00,2016-09-27 09:00:00)","193.67","183.95999999999998"
"A","3","[2016-09-27 09:00:00,2016-09-27 09:20:00)","158.68","161.9"
"A","3","[2016-09-27 09:20:00,2016-09-27 09:40:00)","129.74","126.065"
"A","3","[2016-09-27 09:40:00,2016-09-27 10:00:00)","135.57","127.50999999999999"
"A","3","[2016-09-27 10:00:00,2016-09-27 10:20:00)","142.41","137.57"
"A","3","[2016-09-27 10:20:00,2016-09-27 10:40:00)","106.23","104.56"
"A","3","[2016-09-27 10:40:00,2016-09-27 11:00:00)","76.14","86.11"
"A","3","[2016-09-27 11:00:00,2016-09-27 11:20:00)","144.3","139.88"
"A","3","[2016-09-27 11:20:00,2016-09-27 11:40:00)","118.49","115.03"
"A","3","[2016-09-27 11:40:00,2016-09-27 12:00:00)","105.8","100.5"
"A","3","[2016-09-27 12:00:00,2016-09-27 12:20:00)","91.99","110.75"
"A","3","[2016-09-27 12:20:00,2016-09-27 12:40:00)","69.94","77.06"
"A","3","[2016-09-27 12:40:00,2016-09-27 13:00:00)","102.05","102.28"
"A","3","[2016-09-27 13:00:00,2016-09-27 13:20:00)","123.15","106.11500000000001"
"A","3","[2016-09-27 13:20:00,2016-09-27 13:40:00)","101.81","94.545"
"A","3","[2016-09-27 13:40:00,2016-09-27 14:00:00)","88.61","101.28999999999999"
"A","3","[2016-09-27 14:00:00,2016-09-27 14:20:00)","109.78","111.62"
"A","3","[2016-09-27 14:20:00,2016-09-27 14:40:00)","122.03","115.93"
"A","3","[2016-09-27 14:40:00,2016-09-27 15:00:00)","104.77","103.325"
"A","3","[2016-09-27 15:00:00,2016-09-27 15:20:00)","110.55","103.72"
"A","3","[2016-09-27 15:20:00,2016-09-27 15:40:00)","105.39","104.38"
"A","3","[2016-09-27 15:40:00,2016-09-27 16:00:00)","108.14","117.37"
"A","3","[2016-09-27 16:00:00,2016-09-27 16:20:00)","192.53","237.85000000000002"
"A","3","[2016-09-27 16:20:00,2016-09-27 16:40:00)","91.62","91.24"
"A","3","[2016-09-27 16:40:00,2016-09-27 17:00:00)","109.52","107.74"
"A","3","[2016-09-27 17:00:00,2016-09-27 17:20:00)","111.67","108.57"
"A","3","[2016-09-27 17:20:00,2016-09-27 17:40:00)","102.73","99.56"
"A","3","[2016-09-27 17:40:00,2016-09-27 18:00:00)","104.64","103.72"
"A","3","[2016-09-27 18:00:00,2016-09-27 18:20:00)","115.85","112.015"
"A","3","[2016-09-27 18:20:00,2016-09-27 18:40:00)","128.57","132.025"
"A","3","[2016-09-27 18:40:00,2016-09-27 19:00:00)","116.37","111.9"
"A","3","[2016-09-27 19:00:00,2016-09-27 19:20:00)","95.93","91.32"
"A","3","[2016-09-27 19:20:00,2016-09-27 19:40:00)","103.55","102.12"
"A","3","[2016-09-27 19:40:00,2016-09-27 20:00:00)","84.69","77.98"
"A","3","[2016-09-27 20:00:00,2016-09-27 20:20:00)","112.48","110.57"
"A","3","[2016-09-27 20:20:00,2016-09-27 20:40:00)","100.9","104.64500000000001"
"A","3","[2016-09-27 20:40:00,2016-09-27 21:00:00)","141.35","112.95"
"A","3","[2016-09-27 21:00:00,2016-09-27 21:20:00)","88.77","89.91"
"A","3","[2016-09-27 21:20:00,2016-09-27 21:40:00)","75.12","76.1"
"A","3","[2016-09-27 21:40:00,2016-09-27 22:00:00)","91.43","91.005"
"A","3","[2016-09-27 22:00:00,2016-09-27 22:20:00)","129.99","107.57"
"A","3","[2016-09-27 22:20:00,2016-09-27 22:40:00)","75.17","75.17"
"A","3","[2016-09-27 22:40:00,2016-09-27 23:00:00)","95.89","93.805"
"A","3","[2016-09-27 23:20:00,2016-09-27 23:40:00)","75.2","75.2"
"A","3","[2016-09-28 00:00:00,2016-09-28 00:20:00)","122.48","122.48"
"A","3","[2016-09-28 00:40:00,2016-09-28 01:00:00)","89.78","89.78"
"A","3","[2016-09-28 01:00:00,2016-09-28 01:20:00)","133.3","133.3"
"A","3","[2016-09-28 01:20:00,2016-09-28 01:40:00)","67.64","67.64"
"A","3","[2016-09-28 01:40:00,2016-09-28 02:00:00)","86.19","86.19"
"A","3","[2016-09-28 02:00:00,2016-09-28 02:20:00)","75.17","75.17"
"A","3","[2016-09-28 02:20:00,2016-09-28 02:40:00)","134.39","134.39"
"A","3","[2016-09-28 02:40:00,2016-09-28 03:00:00)","125.65","125.64500000000001"
"A","3","[2016-09-28 03:00:00,2016-09-28 03:20:00)","201.71","201.71"
"A","3","[2016-09-28 03:40:00,2016-09-28 04:00:00)","267.75","267.75"
"A","3","[2016-09-28 04:20:00,2016-09-28 04:40:00)","199.97","199.97499999999997"
"A","3","[2016-09-28 05:00:00,2016-09-28 05:20:00)","95.93","95.93"
"A","3","[2016-09-28 05:20:00,2016-09-28 05:40:00)","94.83","94.83"
"A","3","[2016-09-28 05:40:00,2016-09-28 06:00:00)","118.92","93.66"
"A","3","[2016-09-28 06:00:00,2016-09-28 06:20:00)","102.6","99.575"
"A","3","[2016-09-28 06:20:00,2016-09-28 06:40:00)","201.69","122.49000000000001"
"A","3","[2016-09-28 06:40:00,2016-09-28 07:00:00)","147.19","148.34"
"A","3","[2016-09-28 07:00:00,2016-09-28 07:20:00)","174.77","175.175"
"A","3","[2016-09-28 07:20:00,2016-09-28 07:40:00)","156.31","145.58499999999998"
"A","3","[2016-09-28 07:40:00,2016-09-28 08:00:00)","206.65","233.22"
"A","3","[2016-09-28 08:00:00,2016-09-28 08:20:00)","164.87","164.87"
"A","3","[2016-09-28 08:20:00,2016-09-28 08:40:00)","171.21","164.23000000000002"
"A","3","[2016-09-28 08:40:00,2016-09-28 09:00:00)","200.28","165.62"
"A","3","[2016-09-28 09:00:00,2016-09-28 09:20:00)","209.94","209.935"
"A","3","[2016-09-28 09:20:00,2016-09-28 09:40:00)","213.66","210.31"
"A","3","[2016-09-28 09:40:00,2016-09-28 10:00:00)","159.05","165.69"
"A","3","[2016-09-28 10:00:00,2016-09-28 10:20:00)","111.1","94.715"
"A","3","[2016-09-28 10:20:00,2016-09-28 10:40:00)","102.56","96.57"
"A","3","[2016-09-28 10:40:00,2016-09-28 11:00:00)","130.9","129.06"
"A","3","[2016-09-28 11:00:00,2016-09-28 11:20:00)","110.18","121.3"
"A","3","[2016-09-28 11:20:00,2016-09-28 11:40:00)","112.72","113.95500000000001"
"A","3","[2016-09-28 11:40:00,2016-09-28 12:00:00)","132.39","114.96000000000001"
"A","3","[2016-09-28 12:00:00,2016-09-28 12:20:00)","134.08","128.77"
"A","3","[2016-09-28 12:20:00,2016-09-28 12:40:00)","104.5","115.35"
"A","3","[2016-09-28 12:40:00,2016-09-28 13:00:00)","109.62","113.965"
"A","3","[2016-09-28 13:00:00,2016-09-28 13:20:00)","159.96","98.33"
"A","3","[2016-09-28 13:20:00,2016-09-28 13:40:00)","136.15","115.78"
"A","3","[2016-09-28 13:40:00,2016-09-28 14:00:00)","102.12","99.9"
"A","3","[2016-09-28 14:00:00,2016-09-28 14:20:00)","97.4","110.81"
"A","3","[2016-09-28 14:20:00,2016-09-28 14:40:00)","112.37","112.17"
"A","3","[2016-09-28 14:40:00,2016-09-28 15:00:00)","135.21","126.02000000000001"
"A","3","[2016-09-28 15:00:00,2016-09-28 15:20:00)","131.29","140.18"
"A","3","[2016-09-28 15:20:00,2016-09-28 15:40:00)","100.19","102.67"
"A","3","[2016-09-28 15:40:00,2016-09-28 16:00:00)","122.42","137.66"
"A","3","[2016-09-28 16:00:00,2016-09-28 16:20:00)","121.16","103.58"
"A","3","[2016-09-28 16:20:00,2016-09-28 16:40:00)","117.2","119.08500000000001"
"A","3","[2016-09-28 16:40:00,2016-09-28 17:00:00)","104.52","102.4"
"A","3","[2016-09-28 17:00:00,2016-09-28 17:20:00)","122.52","127.85"
"A","3","[2016-09-28 17:20:00,2016-09-28 17:40:00)","112.68","114.24000000000001"
"A","3","[2016-09-28 17:40:00,2016-09-28 18:00:00)","128.67","122.1"
"A","3","[2016-09-28 18:00:00,2016-09-28 18:20:00)","133.99","125.16499999999999"
"A","3","[2016-09-28 18:20:00,2016-09-28 18:40:00)","115.91","122.315"
"A","3","[2016-09-28 18:40:00,2016-09-28 19:00:00)","112.29","111.24"
"A","3","[2016-09-28 19:00:00,2016-09-28 19:20:00)","103.28","108.45"
"A","3","[2016-09-28 19:20:00,2016-09-28 19:40:00)","92.54","89.69"
"A","3","[2016-09-28 19:40:00,2016-09-28 20:00:00)","123.43","118.995"
"A","3","[2016-09-28 20:00:00,2016-09-28 20:20:00)","110.54","121.67"
"A","3","[2016-09-28 20:20:00,2016-09-28 20:40:00)","127.3","113.16"
"A","3","[2016-09-28 20:40:00,2016-09-28 21:00:00)","105.3","106.31"
"A","3","[2016-09-28 21:00:00,2016-09-28 21:20:00)","110.02","110.02"
"A","3","[2016-09-28 21:20:00,2016-09-28 21:40:00)","105.75","114.195"
"A","3","[2016-09-28 21:40:00,2016-09-28 22:00:00)","97.21","97.64500000000001"
"A","3","[2016-09-28 22:40:00,2016-09-28 23:00:00)","137.0","136.995"
"A","3","[2016-09-28 23:00:00,2016-09-28 23:20:00)","87.71","87.71000000000001"
"A","3","[2016-09-29 02:20:00,2016-09-29 02:40:00)","104.81","104.805"
"A","3","[2016-09-29 03:20:00,2016-09-29 03:40:00)","94.09","94.09"
"A","3","[2016-09-29 03:40:00,2016-09-29 04:00:00)","88.56","88.56"
"A","3","[2016-09-29 04:00:00,2016-09-29 04:20:00)","84.13","91.6"
"A","3","[2016-09-29 04:40:00,2016-09-29 05:00:00)","97.71","97.71000000000001"
"A","3","[2016-09-29 05:00:00,2016-09-29 05:20:00)","104.09","104.095"
"A","3","[2016-09-29 05:40:00,2016-09-29 06:00:00)","84.84","84.84"
"A","3","[2016-09-29 06:00:00,2016-09-29 06:20:00)","91.43","95.45"
"A","3","[2016-09-29 06:20:00,2016-09-29 06:40:00)","116.94","119.81"
"A","3","[2016-09-29 06:40:00,2016-09-29 07:00:00)","151.57","158.045"
"A","3","[2016-09-29 07:00:00,2016-09-29 07:20:00)","159.95","151.54500000000002"
"A","3","[2016-09-29 07:20:00,2016-09-29 07:40:00)","267.78","289.18"
"A","3","[2016-09-29 07:40:00,2016-09-29 08:00:00)","174.5","188.82999999999998"
"A","3","[2016-09-29 08:00:00,2016-09-29 08:20:00)","170.06","167.485"
"A","3","[2016-09-29 08:20:00,2016-09-29 08:40:00)","355.04","368.75"
"A","3","[2016-09-29 08:40:00,2016-09-29 09:00:00)","368.73","348.04"
"A","3","[2016-09-29 09:00:00,2016-09-29 09:20:00)","229.9","224.51"
"A","3","[2016-09-29 09:20:00,2016-09-29 09:40:00)","252.48","265.56"
"A","3","[2016-09-29 09:40:00,2016-09-29 10:00:00)","183.61","166.55"
"A","3","[2016-09-29 10:00:00,2016-09-29 10:20:00)","141.68","131.26"
"A","3","[2016-09-29 10:20:00,2016-09-29 10:40:00)","107.79","98.46000000000001"
"A","3","[2016-09-29 10:40:00,2016-09-29 11:00:00)","100.12","93.68"
"A","3","[2016-09-29 11:00:00,2016-09-29 11:20:00)","109.88","97.18"
"A","3","[2016-09-29 11:20:00,2016-09-29 11:40:00)","96.3","95.09"
"A","3","[2016-09-29 11:40:00,2016-09-29 12:00:00)","130.47","112.82"
"A","3","[2016-09-29 12:00:00,2016-09-29 12:20:00)","95.24","95.12"
"A","3","[2016-09-29 12:20:00,2016-09-29 12:40:00)","100.09","114.62"
"A","3","[2016-09-29 12:40:00,2016-09-29 13:00:00)","94.66","92.58"
"A","3","[2016-09-29 13:00:00,2016-09-29 13:20:00)","111.67","113.21000000000001"
"A","3","[2016-09-29 13:20:00,2016-09-29 13:40:00)","102.68","97.58"
"A","3","[2016-09-29 13:40:00,2016-09-29 14:00:00)","121.59","95.46000000000001"
"A","3","[2016-09-29 14:00:00,2016-09-29 14:20:00)","101.2","105.2"
"A","3","[2016-09-29 14:20:00,2016-09-29 14:40:00)","124.61","124.605"
"A","3","[2016-09-29 14:40:00,2016-09-29 15:00:00)","115.5","95.97999999999999"
"A","3","[2016-09-29 15:00:00,2016-09-29 15:20:00)","80.0","76.66"
"A","3","[2016-09-29 15:20:00,2016-09-29 15:40:00)","104.74","112.82"
"A","3","[2016-09-29 15:40:00,2016-09-29 16:00:00)","106.39","97.91"
"A","3","[2016-09-29 16:00:00,2016-09-29 16:20:00)","120.05","114.93"
"A","3","[2016-09-29 16:20:00,2016-09-29 16:40:00)","122.51","116.19"
"A","3","[2016-09-29 16:40:00,2016-09-29 17:00:00)","110.97","112.89"
"A","3","[2016-09-29 17:00:00,2016-09-29 17:20:00)","145.52","138.18"
"A","3","[2016-09-29 17:20:00,2016-09-29 17:40:00)","122.83","103.88"
"A","3","[2016-09-29 17:40:00,2016-09-29 18:00:00)","118.9","122.89"
"A","3","[2016-09-29 18:40:00,2016-09-29 19:00:00)","214.43","179.375"
"A","3","[2016-09-29 19:00:00,2016-09-29 19:20:00)","129.68","122.935"
"A","3","[2016-09-29 19:20:00,2016-09-29 19:40:00)","120.43","120.88"
"A","3","[2016-09-29 19:40:00,2016-09-29 20:00:00)","96.75","96.75"
"A","3","[2016-09-29 20:00:00,2016-09-29 20:20:00)","123.22","123.215"
"A","3","[2016-09-29 20:20:00,2016-09-29 20:40:00)","131.59","124.3"
"A","3","[2016-09-29 20:40:00,2016-09-29 21:00:00)","121.17","100.30000000000001"
"A","3","[2016-09-29 21:00:00,2016-09-29 21:20:00)","105.95","99.5"
"A","3","[2016-09-29 21:20:00,2016-09-29 21:40:00)","108.43","109.05"
"A","3","[2016-09-29 21:40:00,2016-09-29 22:00:00)","125.97","126.61"
"A","3","[2016-09-29 22:00:00,2016-09-29 22:20:00)","84.78","83.39"
"A","3","[2016-09-29 22:20:00,2016-09-29 22:40:00)","91.18","94.265"
"A","3","[2016-09-29 22:40:00,2016-09-29 23:00:00)","91.56","95.68"
"A","3","[2016-09-29 23:40:00,2016-09-30 00:00:00)","94.81","94.81"
"A","3","[2016-09-30 00:20:00,2016-09-30 00:40:00)","263.87","263.87"
"A","3","[2016-09-30 01:20:00,2016-09-30 01:40:00)","75.26","75.26"
"A","3","[2016-09-30 02:00:00,2016-09-30 02:20:00)","85.32","81.8"
"A","3","[2016-09-30 02:40:00,2016-09-30 03:00:00)","57.15","57.15"
"A","3","[2016-09-30 03:00:00,2016-09-30 03:20:00)","105.73","105.73"
"A","3","[2016-09-30 04:00:00,2016-09-30 04:20:00)","76.2","76.2"
"A","3","[2016-09-30 04:20:00,2016-09-30 04:40:00)","227.73","227.73499999999999"
"A","3","[2016-09-30 04:40:00,2016-09-30 05:00:00)","93.44","93.435"
"A","3","[2016-09-30 05:00:00,2016-09-30 05:20:00)","79.2","79.2"
"A","3","[2016-09-30 06:00:00,2016-09-30 06:20:00)","77.73","90.95"
"A","3","[2016-09-30 06:20:00,2016-09-30 06:40:00)","97.77","97.77"
"A","3","[2016-09-30 06:40:00,2016-09-30 07:00:00)","79.44","76.86"
"A","3","[2016-09-30 07:00:00,2016-09-30 07:20:00)","159.56","148.33499999999998"
"A","3","[2016-09-30 07:20:00,2016-09-30 07:40:00)","177.93","184.37"
"A","3","[2016-09-30 07:40:00,2016-09-30 08:00:00)","212.1","199.445"
"A","3","[2016-09-30 08:00:00,2016-09-30 08:20:00)","233.79","234.885"
"A","3","[2016-09-30 08:20:00,2016-09-30 08:40:00)","199.18","197.44"
"A","3","[2016-09-30 08:40:00,2016-09-30 09:00:00)","248.47","257.265"
"A","3","[2016-09-30 09:00:00,2016-09-30 09:20:00)","157.7","154.81"
"A","3","[2016-09-30 09:20:00,2016-09-30 09:40:00)","142.89","150.66"
"A","3","[2016-09-30 09:40:00,2016-09-30 10:00:00)","115.32","123.81"
"A","3","[2016-09-30 10:00:00,2016-09-30 10:20:00)","129.16","125.97"
"A","3","[2016-09-30 10:20:00,2016-09-30 10:40:00)","129.36","109.07"
"A","3","[2016-09-30 10:40:00,2016-09-30 11:00:00)","119.17","99.89"
"A","3","[2016-09-30 11:00:00,2016-09-30 11:20:00)","107.42","106.14"
"A","3","[2016-09-30 11:20:00,2016-09-30 11:40:00)","109.35","113.46000000000001"
"A","3","[2016-09-30 11:40:00,2016-09-30 12:00:00)","81.71","81.4"
"A","3","[2016-09-30 12:00:00,2016-09-30 12:20:00)","102.43","96.72"
"A","3","[2016-09-30 12:20:00,2016-09-30 12:40:00)","120.87","118.02000000000001"
"A","3","[2016-09-30 12:40:00,2016-09-30 13:00:00)","200.99","177.0"
"A","3","[2016-09-30 13:00:00,2016-09-30 13:20:00)","125.59","106.465"
"A","3","[2016-09-30 13:20:00,2016-09-30 13:40:00)","128.84","131.73"
"A","3","[2016-09-30 13:40:00,2016-09-30 14:00:00)","96.98","94.47"
"A","3","[2016-09-30 14:00:00,2016-09-30 14:20:00)","107.31","102.77"
"A","3","[2016-09-30 14:20:00,2016-09-30 14:40:00)","140.39","118.47999999999999"
"A","3","[2016-09-30 14:40:00,2016-09-30 15:00:00)","118.2","123.67"
"A","3","[2016-09-30 15:00:00,2016-09-30 15:20:00)","197.04","190.92000000000002"
"A","3","[2016-09-30 15:20:00,2016-09-30 15:40:00)","132.78","138.825"
"A","3","[2016-09-30 15:40:00,2016-09-30 16:00:00)","124.42","117.59"
"A","3","[2016-09-30 16:00:00,2016-09-30 16:20:00)","127.58","108.69"
"A","3","[2016-09-30 16:20:00,2016-09-30 16:40:00)","114.63","111.8"
