"tollgate_id","time_window","direction","volume","etc","model_1","model_2","model_3","model_4","model_5","model_6","model_7","type_0","type_1"
"3","[2016-09-25 10:40:00,2016-09-25 11:00:00)","1","97","26","87","5","2","0","3","0","0","87","10"
"3","[2016-09-25 11:00:00,2016-09-25 11:20:00)","1","104","26","93","5","0","2","4","0","0","88","16"
"3","[2016-09-25 11:20:00,2016-09-25 11:40:00)","1","89","25","74","4","5","6","0","0","0","73","16"
"3","[2016-09-25 11:40:00,2016-09-25 12:00:00)","1","86","36","72","5","4","5","0","0","0","78","8"
"3","[2016-09-25 12:00:00,2016-09-25 12:20:00)","1","126","32","121","3","1","0","1","0","0","112","14"
"3","[2016-09-25 12:20:00,2016-09-25 12:40:00)","1","98","24","84","6","4","0","4","0","0","80","18"
"3","[2016-09-25 12:40:00,2016-09-25 13:00:00)","1","103","27","91","5","5","0","2","0","0","89","14"
"3","[2016-09-25 13:00:00,2016-09-25 13:20:00)","1","131","36","119","6","4","2","0","0","0","126","5"
"3","[2016-09-25 13:20:00,2016-09-25 13:40:00)","1","158","42","144","7","2","3","2","0","0","143","15"
"3","[2016-09-25 13:40:00,2016-09-25 14:00:00)","1","131","34","128","1","2","0","0","0","0","121","10"
"3","[2016-09-25 14:00:00,2016-09-25 14:20:00)","1","121","38","113","5","2","1","0","0","0","111","10"
"3","[2016-09-25 14:20:00,2016-09-25 14:40:00)","1","138","36","131","4","3","0","0","0","0","131","7"
"3","[2016-09-25 14:40:00,2016-09-25 15:00:00)","1","136","41","119","4","5","5","3","0","0","124","12"
"3","[2016-09-25 15:00:00,2016-09-25 15:20:00)","1","122","31","113","3","3","1","2","0","0","110","12"
"3","[2016-09-25 15:20:00,2016-09-25 15:40:00)","1","119","41","108","6","3","1","1","0","0","114","5"
"3","[2016-09-25 15:40:00,2016-09-25 16:00:00)","1","107","33","102","2","1","0","2","0","0","99","8"
"3","[2016-09-25 16:00:00,2016-09-25 16:20:00)","1","109","27","107","0","2","0","0","0","0","105","4"
"3","[2016-09-25 16:20:00,2016-09-25 16:40:00)","1","100","25","95","2","2","0","1","0","0","92","8"
"3","[2016-09-25 16:40:00,2016-09-25 17:00:00)","1","101","24","98","1","2","0","0","0","0","93","8"
"3","[2016-09-25 17:00:00,2016-09-25 17:20:00)","1","118","23","112","4","0","1","1","0","0","114","4"
"3","[2016-09-25 17:20:00,2016-09-25 17:40:00)","1","84","21","77","3","0","0","4","0","0","73","11"
"3","[2016-09-25 17:40:00,2016-09-25 18:00:00)","1","82","19","74","2","3","0","3","0","0","74","8"
"3","[2016-09-25 18:00:00,2016-09-25 18:20:00)","1","75","15","72","1","2","0","0","0","0","68","7"
"3","[2016-09-25 18:20:00,2016-09-25 18:40:00)","1","88","23","83","5","0","0","0","0","0","83","5"
"3","[2016-09-25 18:40:00,2016-09-25 19:00:00)","1","71","20","67","1","0","1","2","0","0","66","5"
"3","[2016-09-25 19:00:00,2016-09-25 19:20:00)","1","66","19","62","2","1","0","1","0","0","61","5"
"3","[2016-09-25 19:20:00,2016-09-25 19:40:00)","1","69","15","65","1","1","1","1","0","0","63","6"
"3","[2016-09-25 19:40:00,2016-09-25 20:00:00)","1","73","17","67","3","1","0","2","0","0","65","8"
"3","[2016-09-25 20:00:00,2016-09-25 20:20:00)","1","61","16","58","2","1","0","0","0","0","59","2"
"3","[2016-09-25 20:20:00,2016-09-25 20:40:00)","1","62","14","58","1","1","1","1","0","0","56","6"
"3","[2016-09-25 20:40:00,2016-09-25 21:00:00)","1","48","12","43","1","0","0","4","0","0","41","7"
"3","[2016-09-25 21:00:00,2016-09-25 21:20:00)","1","30","10","27","0","1","0","1","0","1","27","3"
"3","[2016-09-25 21:20:00,2016-09-25 21:40:00)","1","39","9","34","3","1","0","1","0","0","34","5"
"3","[2016-09-25 21:40:00,2016-09-25 22:00:00)","1","27","5","24","1","0","0","2","0","0","25","2"
"3","[2016-09-25 22:00:00,2016-09-25 22:20:00)","1","21","3","18","1","1","1","0","0","0","19","2"
"3","[2016-09-25 22:20:00,2016-09-25 22:40:00)","1","19","4","17","0","0","0","2","0","0","15","4"
"3","[2016-09-25 22:40:00,2016-09-25 23:00:00)","1","26","3","25","0","0","0","1","0","0","23","3"
"3","[2016-09-25 23:00:00,2016-09-25 23:20:00)","1","10","0","7","1","1","0","1","0","0","7","3"
"3","[2016-09-25 23:20:00,2016-09-25 23:40:00)","1","9","0","9","0","0","0","0","0","0","9","0"
"3","[2016-09-25 23:40:00,2016-09-26 00:00:00)","1","13","0","10","1","0","0","2","0","0","8","5"
"3","[2016-09-26 00:00:00,2016-09-26 00:20:00)","1","159","45","141","7","5","3","2","0","1","138","21"
"3","[2016-09-26 00:20:00,2016-09-26 00:40:00)","1","88","26","76","2","4","3","3","0","0","79","9"
"3","[2016-09-26 00:40:00,2016-09-26 01:00:00)","1","80","23","63","6","3","4","4","0","0","67","13"
"3","[2016-09-26 01:00:00,2016-09-26 01:20:00)","1","9","2","8","1","0","0","0","0","0","8","1"
"3","[2016-09-26 01:20:00,2016-09-26 01:40:00)","1","12","2","9","2","1","0","0","0","0","9","3"
"3","[2016-09-26 01:40:00,2016-09-26 02:00:00)","1","10","3","8","0","0","0","2","0","0","8","2"
"3","[2016-09-26 02:00:00,2016-09-26 02:20:00)","1","9","1","5","0","0","0","4","0","0","5","4"
"3","[2016-09-26 02:20:00,2016-09-26 02:40:00)","1","4","1","4","0","0","0","0","0","0","4","0"
"3","[2016-09-26 02:40:00,2016-09-26 03:00:00)","1","3","0","1","0","0","0","2","0","0","0","3"
"3","[2016-09-26 03:00:00,2016-09-26 03:20:00)","1","4","0","2","0","1","0","1","0","0","1","3"
"3","[2016-09-26 03:20:00,2016-09-26 03:40:00)","1","9","0","4","1","0","0","4","0","0","4","5"
"3","[2016-09-26 03:40:00,2016-09-26 04:00:00)","1","6","0","2","2","0","0","2","0","0","1","5"
"3","[2016-09-26 04:00:00,2016-09-26 04:20:00)","1","4","0","1","2","0","0","1","0","0","0","4"
"3","[2016-09-26 04:20:00,2016-09-26 04:40:00)","1","5","0","1","0","1","1","2","0","0","0","5"
"3","[2016-09-26 04:40:00,2016-09-26 05:00:00)","1","9","0","3","1","3","0","2","0","0","1","8"
"3","[2016-09-26 05:00:00,2016-09-26 05:20:00)","1","12","2","8","3","0","1","0","0","0","4","8"
"3","[2016-09-26 05:20:00,2016-09-26 05:40:00)","1","9","3","6","1","1","1","0","0","0","4","5"
"3","[2016-09-26 05:40:00,2016-09-26 06:00:00)","1","14","1","9","1","1","0","3","0","0","8","6"
"3","[2016-09-26 06:00:00,2016-09-26 06:20:00)","1","22","3","19","1","0","1","1","0","0","15","7"
"3","[2016-09-26 06:20:00,2016-09-26 06:40:00)","1","49","7","34","8","6","1","0","0","0","31","18"
"3","[2016-09-26 06:40:00,2016-09-26 07:00:00)","1","66","15","52","7","3","3","1","0","0","41","25"
"3","[2016-09-26 07:00:00,2016-09-26 07:20:00)","1","83","28","76","5","1","1","0","0","0","73","10"
"3","[2016-09-26 07:20:00,2016-09-26 07:40:00)","1","87","22","83","2","1","0","1","0","0","76","11"
"3","[2016-09-26 07:40:00,2016-09-26 08:00:00)","1","137","40","128","5","2","1","0","0","1","121","16"
"3","[2016-09-26 08:00:00,2016-09-26 08:20:00)","1","138","49","132","5","1","0","0","0","0","127","11"
"3","[2016-09-26 08:20:00,2016-09-26 08:40:00)","1","164","48","151","9","3","0","1","0","0","150","14"
"3","[2016-09-26 08:40:00,2016-09-26 09:00:00)","1","150","62","140","4","1","4","1","0","0","142","8"
"3","[2016-09-26 09:00:00,2016-09-26 09:20:00)","1","145","69","134","4","5","1","1","0","0","133","12"
"3","[2016-09-26 09:20:00,2016-09-26 09:40:00)","1","113","24","104","4","5","0","0","0","0","102","11"
"3","[2016-09-26 09:40:00,2016-09-26 10:00:00)","1","104","26","92","6","2","1","2","0","1","90","14"
"3","[2016-09-26 10:00:00,2016-09-26 10:20:00)","1","85","18","72","8","3","0","1","0","1","67","18"
"3","[2016-09-26 10:20:00,2016-09-26 10:40:00)","1","88","22","73","10","3","0","2","0","0","67","21"
"3","[2016-09-26 10:40:00,2016-09-26 11:00:00)","1","93","22","84","7","0","0","2","0","0","75","18"
"3","[2016-09-26 11:00:00,2016-09-26 11:20:00)","1","60","13","53","5","1","0","1","0","0","51","9"
"3","[2016-09-26 11:20:00,2016-09-26 11:40:00)","1","76","19","68","4","2","1","1","0","0","64","12"
"3","[2016-09-26 11:40:00,2016-09-26 12:00:00)","1","54","16","46","4","2","0","2","0","0","39","15"
"3","[2016-09-26 12:00:00,2016-09-26 12:20:00)","1","79","19","73","4","1","0","1","0","0","62","17"
"3","[2016-09-26 12:20:00,2016-09-26 12:40:00)","1","82","16","74","3","4","1","0","0","0","69","13"
"3","[2016-09-26 12:40:00,2016-09-26 13:00:00)","1","84","17","77","3","3","0","1","0","0","66","18"
"3","[2016-09-26 13:00:00,2016-09-26 13:20:00)","1","87","23","76","8","2","0","1","0","0","67","20"
"3","[2016-09-26 13:20:00,2016-09-26 13:40:00)","1","77","29","71","2","2","0","2","0","0","67","10"
"3","[2016-09-26 13:40:00,2016-09-26 14:00:00)","1","89","25","79","5","4","0","1","0","0","76","13"
"3","[2016-09-26 14:00:00,2016-09-26 14:20:00)","1","110","33","90","6","5","2","7","0","0","83","27"
"3","[2016-09-26 14:20:00,2016-09-26 14:40:00)","1","98","27","81","8","4","3","2","0","0","80","18"
"3","[2016-09-26 14:40:00,2016-09-26 15:00:00)","1","77","17","63","7","3","1","3","0","0","59","18"
"3","[2016-09-26 15:00:00,2016-09-26 15:20:00)","1","102","28","89","5","3","1","4","0","0","85","17"
"3","[2016-09-26 15:20:00,2016-09-26 15:40:00)","1","77","22","62","11","3","0","1","0","0","63","14"
"3","[2016-09-26 15:40:00,2016-09-26 16:00:00)","1","93","15","87","4","1","0","1","0","0","75","18"
"3","[2016-09-26 16:00:00,2016-09-26 16:20:00)","1","82","29","72","4","1","2","3","0","0","73","9"
"3","[2016-09-26 16:20:00,2016-09-26 16:40:00)","1","89","15","80","6","0","1","2","0","0","81","8"
"3","[2016-09-26 16:40:00,2016-09-26 17:00:00)","1","78","24","71","4","2","0","1","0","0","70","8"
"3","[2016-09-26 17:00:00,2016-09-26 17:20:00)","1","85","37","82","1","0","0","2","0","0","75","10"
"3","[2016-09-26 17:20:00,2016-09-26 17:40:00)","1","90","23","85","5","0","0","0","0","0","78","12"
"3","[2016-09-26 17:40:00,2016-09-26 18:00:00)","1","82","26","75","1","2","2","2","0","0","76","6"
"3","[2016-09-26 18:00:00,2016-09-26 18:20:00)","1","91","27","87","1","0","1","2","0","0","81","10"
"3","[2016-09-26 18:20:00,2016-09-26 18:40:00)","1","55","21","52","2","1","0","0","0","0","49","6"
"3","[2016-09-26 18:40:00,2016-09-26 19:00:00)","1","70","25","62","4","0","1","3","0","0","61","9"
"3","[2016-09-26 19:00:00,2016-09-26 19:20:00)","1","59","12","50","3","1","0","5","0","0","47","12"
"3","[2016-09-26 19:20:00,2016-09-26 19:40:00)","1","57","17","48","3","0","0","5","0","1","47","10"
"3","[2016-09-26 19:40:00,2016-09-26 20:00:00)","1","52","11","47","1","2","0","2","0","0","47","5"
"3","[2016-09-26 20:00:00,2016-09-26 20:20:00)","1","44","13","39","1","1","2","1","0","0","41","3"
"3","[2016-09-26 20:20:00,2016-09-26 20:40:00)","1","58","14","51","4","3","0","0","0","0","50","8"
"3","[2016-09-26 20:40:00,2016-09-26 21:00:00)","1","33","9","31","1","0","0","1","0","0","31","2"
"3","[2016-09-26 21:00:00,2016-09-26 21:20:00)","1","27","9","22","0","1","0","3","0","1","21","6"
"3","[2016-09-26 21:20:00,2016-09-26 21:40:00)","1","40","12","39","0","0","0","1","0","0","34","6"
"3","[2016-09-26 21:40:00,2016-09-26 22:00:00)","1","28","5","23","3","1","0","1","0","0","22","6"
"3","[2016-09-26 22:00:00,2016-09-26 22:20:00)","1","19","3","19","0","0","0","0","0","0","18","1"
"3","[2016-09-26 22:20:00,2016-09-26 22:40:00)","1","27","4","22","3","1","0","1","0","0","20","7"
"3","[2016-09-26 22:40:00,2016-09-26 23:00:00)","1","29","8","27","0","0","0","2","0","0","26","3"
"3","[2016-09-26 23:00:00,2016-09-26 23:20:00)","1","14","2","9","2","0","0","3","0","0","9","5"
"3","[2016-09-26 23:20:00,2016-09-26 23:40:00)","1","12","3","12","0","0","0","0","0","0","11","1"
"3","[2016-09-26 23:40:00,2016-09-27 00:00:00)","1","8","2","8","0","0","0","0","0","0","7","1"
"3","[2016-09-27 00:00:00,2016-09-27 00:20:00)","1","123","25","101","13","4","2","1","0","2","98","25"
"3","[2016-09-27 00:20:00,2016-09-27 00:40:00)","1","87","24","77","4","2","1","3","0","0","73","14"
"3","[2016-09-27 00:40:00,2016-09-27 01:00:00)","1","59","22","50","2","3","1","2","0","1","51","8"
"3","[2016-09-27 01:00:00,2016-09-27 01:20:00)","1","12","4","11","0","1","0","0","0","0","10","2"
"3","[2016-09-27 01:20:00,2016-09-27 01:40:00)","1","7","2","7","0","0","0","0","0","0","7","0"
"3","[2016-09-27 01:40:00,2016-09-27 02:00:00)","1","5","1","2","0","2","0","1","0","0","2","3"
"3","[2016-09-27 02:00:00,2016-09-27 02:20:00)","1","4","0","1","0","1","0","2","0","0","0","4"
"3","[2016-09-27 02:20:00,2016-09-27 02:40:00)","1","3","0","1","1","0","0","1","0","0","1","2"
"3","[2016-09-27 02:40:00,2016-09-27 03:00:00)","1","4","0","3","0","0","0","1","0","0","2","2"
"3","[2016-09-27 03:00:00,2016-09-27 03:20:00)","1","5","1","2","1","0","0","2","0","0","2","3"
"3","[2016-09-27 03:20:00,2016-09-27 03:40:00)","1","1","0","0","1","0","0","0","0","0","0","1"
"3","[2016-09-27 03:40:00,2016-09-27 04:00:00)","1","4","0","1","0","0","0","3","0","0","0","4"
"3","[2016-09-27 04:00:00,2016-09-27 04:20:00)","1","6","1","4","1","0","0","1","0","0","3","3"
"3","[2016-09-27 04:20:00,2016-09-27 04:40:00)","1","1","0","1","0","0","0","0","0","0","1","0"
"3","[2016-09-27 04:40:00,2016-09-27 05:00:00)","1","8","0","5","1","0","0","2","0","0","4","4"
"3","[2016-09-27 05:00:00,2016-09-27 05:20:00)","1","14","0","11","1","1","0","1","0","0","5","9"
"3","[2016-09-27 05:20:00,2016-09-27 05:40:00)","1","8","1","6","2","0","0","0","0","0","4","4"
"3","[2016-09-27 05:40:00,2016-09-27 06:00:00)","1","22","3","14","5","2","0","1","0","0","12","10"
"3","[2016-09-27 06:00:00,2016-09-27 06:20:00)","1","25","6","18","3","2","0","2","0","0","15","10"
"3","[2016-09-27 06:20:00,2016-09-27 06:40:00)","1","42","12","28","7","1","2","4","0","0","19","23"
"3","[2016-09-27 06:40:00,2016-09-27 07:00:00)","1","53","10","45","5","1","1","1","0","0","40","13"
"3","[2016-09-27 07:00:00,2016-09-27 07:20:00)","1","71","13","62","7","0","0","2","0","0","47","24"
"3","[2016-09-27 07:20:00,2016-09-27 07:40:00)","1","73","22","68","2","1","1","1","0","0","59","14"
"3","[2016-09-27 07:40:00,2016-09-27 08:00:00)","1","97","25","91","2","1","1","2","0","0","85","12"
"3","[2016-09-27 08:00:00,2016-09-27 08:20:00)","1","96","30","87","6","0","0","2","0","1","85","11"
"3","[2016-09-27 08:20:00,2016-09-27 08:40:00)","1","118","41","106","6","4","0","2","0","0","103","15"
"3","[2016-09-27 08:40:00,2016-09-27 09:00:00)","1","144","50","134","8","0","2","0","0","0","130","14"
"3","[2016-09-27 09:00:00,2016-09-27 09:20:00)","1","117","41","107","4","2","2","2","0","0","96","21"
"3","[2016-09-27 09:20:00,2016-09-27 09:40:00)","1","109","28","98","5","4","0","1","0","1","90","19"
"3","[2016-09-27 09:40:00,2016-09-27 10:00:00)","1","94","24","81","9","2","1","1","0","0","81","13"
"3","[2016-09-27 10:00:00,2016-09-27 10:20:00)","1","80","25","74","2","0","3","1","0","0","71","9"
"3","[2016-09-27 10:20:00,2016-09-27 10:40:00)","1","69","13","63","4","0","1","1","0","0","54","15"
"3","[2016-09-27 10:40:00,2016-09-27 11:00:00)","1","88","16","78","3","3","1","3","0","0","70","18"
"3","[2016-09-27 11:00:00,2016-09-27 11:20:00)","1","55","9","46","6","1","2","0","0","0","42","13"
"3","[2016-09-27 11:20:00,2016-09-27 11:40:00)","1","51","13","47","3","0","1","0","0","0","41","10"
"3","[2016-09-27 11:40:00,2016-09-27 12:00:00)","1","79","22","66","6","3","2","2","0","0","61","18"
"3","[2016-09-27 12:00:00,2016-09-27 12:20:00)","1","96","18","85","3","5","0","3","0","0","68","28"
"3","[2016-09-27 12:20:00,2016-09-27 12:40:00)","1","90","15","75","8","3","0","4","0","0","72","18"
"3","[2016-09-27 12:40:00,2016-09-27 13:00:00)","1","84","23","76","0","4","0","4","0","0","72","12"
"3","[2016-09-27 13:00:00,2016-09-27 13:20:00)","1","95","24","87","4","4","0","0","0","0","77","18"
"3","[2016-09-27 13:20:00,2016-09-27 13:40:00)","1","91","23","76","6","6","0","3","0","0","70","21"
"3","[2016-09-27 13:40:00,2016-09-27 14:00:00)","1","99","24","94","3","0","1","1","0","0","84","15"
"3","[2016-09-27 14:00:00,2016-09-27 14:20:00)","1","82","14","69","6","2","3","1","1","0","70","12"
"3","[2016-09-27 14:20:00,2016-09-27 14:40:00)","1","86","20","75","5","3","2","1","0","0","71","15"
"3","[2016-09-27 14:40:00,2016-09-27 15:00:00)","1","91","16","81","5","4","0","1","0","0","73","18"
"3","[2016-09-27 15:00:00,2016-09-27 15:20:00)","1","75","18","70","2","1","0","2","0","0","67","8"
"3","[2016-09-27 15:20:00,2016-09-27 15:40:00)","1","106","24","95","7","3","1","0","0","0","91","15"
"3","[2016-09-27 15:40:00,2016-09-27 16:00:00)","1","70","23","64","2","3","0","1","0","0","63","7"
"3","[2016-09-27 16:00:00,2016-09-27 16:20:00)","1","72","21","66","2","2","2","0","0","0","67","5"
"3","[2016-09-27 16:20:00,2016-09-27 16:40:00)","1","91","31","81","4","2","2","2","0","0","82","9"
"3","[2016-09-27 16:40:00,2016-09-27 17:00:00)","1","84","23","81","1","2","0","0","0","0","74","10"
"3","[2016-09-27 17:00:00,2016-09-27 17:20:00)","1","76","25","74","0","0","1","1","0","0","69","7"
"3","[2016-09-27 17:20:00,2016-09-27 17:40:00)","1","73","22","66","5","1","0","1","0","0","66","7"
"3","[2016-09-27 17:40:00,2016-09-27 18:00:00)","1","82","22","71","5","5","0","1","0","0","70","12"
"3","[2016-09-27 18:00:00,2016-09-27 18:20:00)","1","83","22","76","4","0","1","2","0","0","70","13"
"3","[2016-09-27 18:20:00,2016-09-27 18:40:00)","1","81","28","74","1","3","1","2","0","0","74","7"
"3","[2016-09-27 18:40:00,2016-09-27 19:00:00)","1","83","25","76","3","1","1","2","0","0","75","8"
"3","[2016-09-27 19:00:00,2016-09-27 19:20:00)","1","53","13","48","2","1","0","2","0","0","46","7"
"3","[2016-09-27 19:20:00,2016-09-27 19:40:00)","1","56","13","54","0","1","0","1","0","0","51","5"
"3","[2016-09-27 19:40:00,2016-09-27 20:00:00)","1","48","15","44","0","2","0","2","0","0","42","6"
"3","[2016-09-27 20:00:00,2016-09-27 20:20:00)","1","62","28","56","1","2","1","2","0","0","55","7"
"3","[2016-09-27 20:20:00,2016-09-27 20:40:00)","1","34","9","31","1","0","0","2","0","0","28","6"
"3","[2016-09-27 20:40:00,2016-09-27 21:00:00)","1","38","8","33","4","1","0","0","0","0","32","6"
"3","[2016-09-27 21:00:00,2016-09-27 21:20:00)","1","39","7","37","1","1","0","0","0","0","34","5"
"3","[2016-09-27 21:20:00,2016-09-27 21:40:00)","1","23","6","20","0","1","0","2","0","0","20","3"
"3","[2016-09-27 21:40:00,2016-09-27 22:00:00)","1","45","9","42","0","0","2","1","0","0","39","6"
"3","[2016-09-27 22:00:00,2016-09-27 22:20:00)","1","20","5","17","1","0","0","2","0","0","16","4"
"3","[2016-09-27 22:20:00,2016-09-27 22:40:00)","1","30","7","26","1","0","0","3","0","0","24","6"
"3","[2016-09-27 22:40:00,2016-09-27 23:00:00)","1","20","5","19","1","0","0","0","0","0","18","2"
"3","[2016-09-27 23:00:00,2016-09-27 23:20:00)","1","17","4","14","0","1","0","2","0","0","11","6"
"3","[2016-09-27 23:20:00,2016-09-27 23:40:00)","1","9","1","9","0","0","0","0","0","0","7","2"
"3","[2016-09-27 23:40:00,2016-09-28 00:00:00)","1","14","4","11","0","1","0","2","0","0","11","3"
"3","[2016-09-28 00:00:00,2016-09-28 00:20:00)","1","132","22","105","11","5","1","6","1","3","97","35"
"3","[2016-09-28 00:20:00,2016-09-28 00:40:00)","1","95","23","86","2","2","2","3","0","0","81","14"
"3","[2016-09-28 00:40:00,2016-09-28 01:00:00)","1","75","21","60","8","4","1","2","0","0","60","15"
"3","[2016-09-28 01:00:00,2016-09-28 01:20:00)","1","7","1","4","2","0","1","0","0","0","4","3"
"3","[2016-09-28 01:20:00,2016-09-28 01:40:00)","1","7","1","6","0","0","0","1","0","0","6","1"
"3","[2016-09-28 01:40:00,2016-09-28 02:00:00)","1","6","2","5","0","1","0","0","0","0","5","1"
"3","[2016-09-28 02:00:00,2016-09-28 02:20:00)","1","9","2","6","0","0","0","3","0","0","5","4"
"3","[2016-09-28 02:20:00,2016-09-28 02:40:00)","1","6","0","4","2","0","0","0","0","0","3","3"
"3","[2016-09-28 02:40:00,2016-09-28 03:00:00)","1","10","0","6","0","2","0","2","0","0","3","7"
"3","[2016-09-28 03:00:00,2016-09-28 03:20:00)","1","4","1","2","2","0","0","0","0","0","2","2"
"3","[2016-09-28 03:20:00,2016-09-28 03:40:00)","1","8","0","4","0","0","0","4","0","0","4","4"
"3","[2016-09-28 03:40:00,2016-09-28 04:00:00)","1","7","1","5","1","0","0","1","0","0","4","3"
"3","[2016-09-28 04:00:00,2016-09-28 04:20:00)","1","10","2","6","1","0","0","3","0","0","3","7"
"3","[2016-09-28 04:20:00,2016-09-28 04:40:00)","1","6","1","4","0","0","0","2","0","0","3","3"
"3","[2016-09-28 04:40:00,2016-09-28 05:00:00)","1","10","0","5","2","2","1","0","0","0","2","8"
"3","[2016-09-28 05:00:00,2016-09-28 05:20:00)","1","8","1","1","3","2","2","0","0","0","2","6"
"3","[2016-09-28 05:20:00,2016-09-28 05:40:00)","1","14","2","10","3","0","1","0","0","0","7","7"
"3","[2016-09-28 05:40:00,2016-09-28 06:00:00)","1","21","2","14","3","0","0","4","0","0","10","11"
"3","[2016-09-28 06:00:00,2016-09-28 06:20:00)","1","24","4","14","7","0","0","3","0","0","8","16"
"3","[2016-09-28 06:20:00,2016-09-28 06:40:00)","1","36","4","25","8","1","0","2","0","0","19","17"
"3","[2016-09-28 06:40:00,2016-09-28 07:00:00)","1","43","9","38","3","2","0","0","0","0","31","12"
"3","[2016-09-28 07:00:00,2016-09-28 07:20:00)","1","75","25","63","7","2","0","3","0","0","59","16"
"3","[2016-09-28 07:20:00,2016-09-28 07:40:00)","1","58","17","53","3","2","0","0","0","0","52","6"
"3","[2016-09-28 07:40:00,2016-09-28 08:00:00)","1","83","18","73","6","2","0","1","0","1","67","16"
"3","[2016-09-28 08:00:00,2016-09-28 08:20:00)","1","110","36","103","3","2","0","1","0","1","96","14"
"3","[2016-09-28 08:20:00,2016-09-28 08:40:00)","1","132","49","119","5","3","1","3","1","0","116","16"
"3","[2016-09-28 08:40:00,2016-09-28 09:00:00)","1","131","52","125","4","1","0","1","0","0","121","10"
"3","[2016-09-28 09:00:00,2016-09-28 09:20:00)","1","143","47","128","9","4","0","1","0","1","123","20"
"3","[2016-09-28 09:20:00,2016-09-28 09:40:00)","1","132","43","116","6","3","2","5","0","0","111","21"
"3","[2016-09-28 09:40:00,2016-09-28 10:00:00)","1","84","18","72","2","6","0","3","1","0","68","16"
"3","[2016-09-28 10:00:00,2016-09-28 10:20:00)","1","74","15","69","3","0","0","1","0","1","61","13"
"3","[2016-09-28 10:20:00,2016-09-28 10:40:00)","1","72","13","61","9","0","1","1","0","0","58","14"
"3","[2016-09-28 10:40:00,2016-09-28 11:00:00)","1","80","26","71","4","2","0","2","0","1","73","7"
"3","[2016-09-28 11:00:00,2016-09-28 11:20:00)","1","72","16","53","5","3","1","10","0","0","48","24"
"3","[2016-09-28 11:20:00,2016-09-28 11:40:00)","1","86","17","68","10","1","1","5","0","1","61","25"
"3","[2016-09-28 11:40:00,2016-09-28 12:00:00)","1","63","16","54","5","1","1","2","0","0","50","13"
"3","[2016-09-28 12:00:00,2016-09-28 12:20:00)","1","106","23","91","8","2","0","5","0","0","84","22"
"3","[2016-09-28 12:20:00,2016-09-28 12:40:00)","1","77","11","67","3","4","1","2","0","0","63","14"
"3","[2016-09-28 12:40:00,2016-09-28 13:00:00)","1","57","12","54","1","1","0","1","0","0","46","11"
"3","[2016-09-28 13:00:00,2016-09-28 13:20:00)","1","86","21","78","5","3","0","0","0","0","76","10"
"3","[2016-09-28 13:20:00,2016-09-28 13:40:00)","1","101","21","94","6","1","0","0","0","0","86","15"
"3","[2016-09-28 13:40:00,2016-09-28 14:00:00)","1","89","21","82","4","1","1","1","0","0","76","13"
"3","[2016-09-28 14:00:00,2016-09-28 14:20:00)","1","111","23","104","4","2","1","0","0","0","97","14"
"3","[2016-09-28 14:20:00,2016-09-28 14:40:00)","1","89","23","85","1","1","1","1","0","0","79","10"
"3","[2016-09-28 14:40:00,2016-09-28 15:00:00)","1","99","24","89","6","2","0","2","0","0","85","14"
"3","[2016-09-28 15:00:00,2016-09-28 15:20:00)","1","83","22","73","7","1","0","1","0","1","74","9"
"3","[2016-09-28 15:20:00,2016-09-28 15:40:00)","1","86","23","78","4","2","0","2","0","0","79","7"
"3","[2016-09-28 15:40:00,2016-09-28 16:00:00)","1","86","25","77","5","1","0","3","0","0","72","14"
"3","[2016-09-28 16:00:00,2016-09-28 16:20:00)","1","81","22","73","4","2","1","1","0","0","70","11"
"3","[2016-09-28 16:20:00,2016-09-28 16:40:00)","1","91","26","82","4","2","1","1","0","1","79","12"
"3","[2016-09-28 16:40:00,2016-09-28 17:00:00)","1","88","23","85","1","1","0","1","0","0","82","6"
"3","[2016-09-28 17:00:00,2016-09-28 17:20:00)","1","86","19","75","5","2","0","4","0","0","76","10"
"3","[2016-09-28 17:20:00,2016-09-28 17:40:00)","1","73","22","64","4","3","0","2","0","0","65","8"
"3","[2016-09-28 17:40:00,2016-09-28 18:00:00)","1","76","19","69","3","2","1","1","0","0","64","12"
"3","[2016-09-28 18:00:00,2016-09-28 18:20:00)","1","68","21","64","2","0","1","1","0","0","62","6"
"3","[2016-09-28 18:20:00,2016-09-28 18:40:00)","1","56","16","54","1","0","1","0","0","0","52","4"
"3","[2016-09-28 18:40:00,2016-09-28 19:00:00)","1","59","21","53","2","0","1","3","0","0","50","9"
"3","[2016-09-28 19:00:00,2016-09-28 19:20:00)","1","50","15","43","1","3","1","2","0","0","44","6"
"3","[2016-09-28 19:20:00,2016-09-28 19:40:00)","1","72","18","64","5","1","0","2","0","0","63","9"
"3","[2016-09-28 19:40:00,2016-09-28 20:00:00)","1","41","7","37","2","1","0","1","0","0","35","6"
"3","[2016-09-28 20:00:00,2016-09-28 20:20:00)","1","25","2","20","1","3","0","1","0","0","19","6"
"3","[2016-09-28 20:20:00,2016-09-28 20:40:00)","1","18","2","18","0","0","0","0","0","0","16","2"
"3","[2016-09-28 20:40:00,2016-09-28 21:00:00)","1","28","9","24","2","1","0","1","0","0","23","5"
"3","[2016-09-28 21:00:00,2016-09-28 21:20:00)","1","26","9","26","0","0","0","0","0","0","24","2"
