volume,pair,tollgate_id,direction,time_window,start_time,date,time,hour,minute,weekday,timemap,pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,last_20min,last_40min,last_60min,last_80min,last_100min,last_120min,wind_direction2,wind_speed2,precipitation2,SSD,SSD_level,is_workday,datemap,1-0,1-1,2-0,3-0,3-1,hour__0,hour__1,hour__2,hour__3,hour__4,hour__5,hour__6,hour__7,hour__8,hour__9,hour__10,hour__11,hour__12,hour__13,hour__14,hour__15,hour__16,hour__17,hour__18,hour__19,hour__20,hour__21,hour__22,hour__23,minute__0,minute__20,minute__40,weekday__0,weekday__1,weekday__2,weekday__3,weekday__4,weekday__5,weekday__6,workday__1,workday__2,workday__3
87,3-1,3,1,"[2016-10-15 17:20:00,2016-10-15 17:40:00)",2016-10-15 17:20:00,2016-10-15,17:20:00,17,20,5,53,1013.9,344.0,0.0,19.8,97.0,0.0,104.0,89.0,95.0,90.0,106.0,101.0,8,0,0,75.90132661587302,1,2,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
87,3-1,3,1,"[2016-10-15 17:40:00,2016-10-15 18:00:00)",2016-10-15 17:40:00,2016-10-15,17:40:00,17,40,5,54,1013.9,344.0,0.0,19.8,97.0,0.0,87.0,104.0,89.0,95.0,90.0,106.0,8,0,0,75.90132661587302,1,2,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
92,3-1,3,1,"[2016-10-15 18:00:00,2016-10-15 18:20:00)",2016-10-15 18:00:00,2016-10-15,18:00:00,18,0,5,55,1012.9,215.0,1.7,19.7,97.0,0.0,87.0,87.0,104.0,89.0,95.0,90.0,5,2,0,70.26403439209486,0,2,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
85,3-1,3,1,"[2016-10-15 18:20:00,2016-10-15 18:40:00)",2016-10-15 18:20:00,2016-10-15,18:20:00,18,20,5,56,1012.9,215.0,1.7,19.7,97.0,0.0,92.0,87.0,87.0,104.0,89.0,95.0,5,2,0,70.26403439209486,0,2,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
82,3-1,3,1,"[2016-10-15 18:40:00,2016-10-15 19:00:00)",2016-10-15 18:40:00,2016-10-15,18:40:00,18,40,5,57,1012.9,215.0,1.7,19.7,97.0,0.0,85.0,92.0,87.0,87.0,104.0,89.0,5,2,0,70.26403439209486,0,2,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
83,3-1,3,1,"[2016-10-15 19:00:00,2016-10-15 19:20:00)",2016-10-15 19:00:00,2016-10-15,19:00:00,19,0,5,58,1012.9,215.0,1.7,19.7,97.0,0.0,82.0,85.0,92.0,87.0,87.0,104.0,5,2,0,70.26403439209486,0,2,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
49,3-1,3,1,"[2016-10-15 19:20:00,2016-10-15 19:40:00)",2016-10-15 19:20:00,2016-10-15,19:20:00,19,20,5,59,1012.9,215.0,1.7,19.7,97.0,0.0,83.0,82.0,85.0,92.0,87.0,87.0,5,2,0,70.26403439209486,0,2,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
63,3-1,3,1,"[2016-10-15 19:40:00,2016-10-15 20:00:00)",2016-10-15 19:40:00,2016-10-15,19:40:00,19,40,5,60,1012.9,215.0,1.7,19.7,97.0,0.0,49.0,83.0,82.0,85.0,92.0,87.0,5,2,0,70.26403439209486,0,2,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
73,3-1,3,1,"[2016-10-15 20:00:00,2016-10-15 20:20:00)",2016-10-15 20:00:00,2016-10-15,20:00:00,20,0,5,61,1012.9,215.0,1.7,19.7,97.0,0.0,63.0,49.0,83.0,82.0,85.0,92.0,5,2,0,70.26403439209486,0,2,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
55,3-1,3,1,"[2016-10-15 20:20:00,2016-10-15 20:40:00)",2016-10-15 20:20:00,2016-10-15,20:20:00,20,20,5,62,1012.9,215.0,1.7,19.7,97.0,0.0,73.0,63.0,49.0,83.0,82.0,85.0,5,2,0,70.26403439209486,0,2,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
54,3-1,3,1,"[2016-10-15 20:40:00,2016-10-15 21:00:00)",2016-10-15 20:40:00,2016-10-15,20:40:00,20,40,5,63,1012.9,215.0,1.7,19.7,97.0,0.0,55.0,73.0,63.0,49.0,83.0,82.0,5,2,0,70.26403439209486,0,2,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
43,3-1,3,1,"[2016-10-15 21:00:00,2016-10-15 21:20:00)",2016-10-15 21:00:00,2016-10-15,21:00:00,21,0,5,64,1012.8,216.0,3.2,19.6,97.0,0.0,54.0,55.0,73.0,63.0,49.0,83.0,5,2,0,65.26675822362205,0,2,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
36,3-1,3,1,"[2016-10-15 21:20:00,2016-10-15 21:40:00)",2016-10-15 21:20:00,2016-10-15,21:20:00,21,20,5,65,1012.8,216.0,3.2,19.6,97.0,0.0,43.0,54.0,55.0,73.0,63.0,49.0,5,2,0,65.26675822362205,0,2,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
30,3-1,3,1,"[2016-10-15 21:40:00,2016-10-15 22:00:00)",2016-10-15 21:40:00,2016-10-15,21:40:00,21,40,5,66,1012.8,216.0,3.2,19.6,97.0,0.0,36.0,43.0,54.0,55.0,73.0,63.0,5,2,0,65.26675822362205,0,2,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
24,3-1,3,1,"[2016-10-15 22:00:00,2016-10-15 22:20:00)",2016-10-15 22:00:00,2016-10-15,22:00:00,22,0,5,67,1012.8,216.0,3.2,19.6,97.0,0.0,30.0,36.0,43.0,54.0,55.0,73.0,5,2,0,65.26675822362205,0,2,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
23,3-1,3,1,"[2016-10-15 22:20:00,2016-10-15 22:40:00)",2016-10-15 22:20:00,2016-10-15,22:20:00,22,20,5,68,1012.8,216.0,3.2,19.6,97.0,0.0,24.0,30.0,36.0,43.0,54.0,55.0,5,2,0,65.26675822362205,0,2,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
22,3-1,3,1,"[2016-10-15 22:40:00,2016-10-15 23:00:00)",2016-10-15 22:40:00,2016-10-15,22:40:00,22,40,5,69,1012.8,216.0,3.2,19.6,97.0,0.0,23.0,24.0,30.0,36.0,43.0,54.0,5,2,0,65.26675822362205,0,2,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
15,3-1,3,1,"[2016-10-15 23:00:00,2016-10-15 23:20:00)",2016-10-15 23:00:00,2016-10-15,23:00:00,23,0,5,70,1012.8,216.0,3.2,19.6,97.0,0.0,22.0,23.0,24.0,30.0,36.0,43.0,5,2,0,65.26675822362205,0,2,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
31,3-1,3,1,"[2016-10-15 23:20:00,2016-10-15 23:40:00)",2016-10-15 23:20:00,2016-10-15,23:20:00,23,20,5,71,1012.8,216.0,3.2,19.6,97.0,0.0,15.0,22.0,23.0,24.0,30.0,36.0,5,2,0,65.26675822362205,0,2,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
9,3-1,3,1,"[2016-10-15 23:40:00,2016-10-16 00:00:00)",2016-10-15 23:40:00,2016-10-15,23:40:00,23,40,5,72,1012.8,216.0,3.2,19.6,97.0,0.0,31.0,15.0,22.0,23.0,24.0,30.0,5,2,0,65.26675822362205,0,2,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
135,3-1,3,1,"[2016-10-16 00:00:00,2016-10-16 00:20:00)",2016-10-16 00:00:00,2016-10-16,00:00:00,0,0,6,1,1013.9,327.0,0.6,20.4,95.0,0.0,9.0,31.0,15.0,22.0,23.0,24.0,7,1,0,74.94435928455285,1,2,28,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
109,3-1,3,1,"[2016-10-16 00:20:00,2016-10-16 00:40:00)",2016-10-16 00:20:00,2016-10-16,00:20:00,0,20,6,2,1013.9,327.0,0.6,20.4,95.0,0.0,135.0,9.0,31.0,15.0,22.0,23.0,7,1,0,74.94435928455285,1,2,28,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
87,3-1,3,1,"[2016-10-16 00:40:00,2016-10-16 01:00:00)",2016-10-16 00:40:00,2016-10-16,00:40:00,0,40,6,3,1013.9,327.0,0.6,20.4,95.0,0.0,109.0,135.0,9.0,31.0,15.0,22.0,7,1,0,74.94435928455285,1,2,28,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
9,3-1,3,1,"[2016-10-16 01:00:00,2016-10-16 01:20:00)",2016-10-16 01:00:00,2016-10-16,01:00:00,1,0,6,4,1013.9,327.0,0.6,20.4,95.0,0.0,87.0,109.0,135.0,9.0,31.0,15.0,7,1,0,74.94435928455285,1,2,28,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
5,3-1,3,1,"[2016-10-16 01:20:00,2016-10-16 01:40:00)",2016-10-16 01:20:00,2016-10-16,01:20:00,1,20,6,5,1013.9,327.0,0.6,20.4,95.0,0.0,9.0,87.0,109.0,135.0,9.0,31.0,7,1,0,74.94435928455285,1,2,28,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
7,3-1,3,1,"[2016-10-16 01:40:00,2016-10-16 02:00:00)",2016-10-16 01:40:00,2016-10-16,01:40:00,1,40,6,6,1013.9,327.0,0.6,20.4,95.0,0.0,5.0,9.0,87.0,109.0,135.0,9.0,7,1,0,74.94435928455285,1,2,28,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
4,3-1,3,1,"[2016-10-16 02:00:00,2016-10-16 02:20:00)",2016-10-16 02:00:00,2016-10-16,02:00:00,2,0,6,7,1013.9,327.0,0.6,20.4,95.0,0.0,7.0,5.0,9.0,87.0,109.0,135.0,7,1,0,74.94435928455285,1,2,28,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
8,3-1,3,1,"[2016-10-16 02:20:00,2016-10-16 02:40:00)",2016-10-16 02:20:00,2016-10-16,02:20:00,2,20,6,8,1013.9,327.0,0.6,20.4,95.0,0.0,4.0,7.0,5.0,9.0,87.0,109.0,7,1,0,74.94435928455285,1,2,28,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
7,3-1,3,1,"[2016-10-16 02:40:00,2016-10-16 03:00:00)",2016-10-16 02:40:00,2016-10-16,02:40:00,2,40,6,9,1013.9,327.0,0.6,20.4,95.0,0.0,8.0,4.0,7.0,5.0,9.0,87.0,7,1,0,74.94435928455285,1,2,28,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8,3-1,3,1,"[2016-10-16 03:00:00,2016-10-16 03:20:00)",2016-10-16 03:00:00,2016-10-16,03:00:00,3,0,6,10,1013.9,342.0,2.2,24.6,76.0,0.0,7.0,8.0,4.0,7.0,5.0,9.0,8,2,0,75.71294450196079,1,2,28,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
4,3-1,3,1,"[2016-10-16 03:20:00,2016-10-16 03:40:00)",2016-10-16 03:20:00,2016-10-16,03:20:00,3,20,6,11,1013.9,342.0,2.2,24.6,76.0,0.0,8.0,7.0,8.0,4.0,7.0,5.0,8,2,0,75.71294450196079,1,2,28,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
5,3-1,3,1,"[2016-10-16 03:40:00,2016-10-16 04:00:00)",2016-10-16 03:40:00,2016-10-16,03:40:00,3,40,6,12,1013.9,342.0,2.2,24.6,76.0,0.0,4.0,8.0,7.0,8.0,4.0,7.0,8,2,0,75.71294450196079,1,2,28,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
3,3-1,3,1,"[2016-10-16 04:00:00,2016-10-16 04:20:00)",2016-10-16 04:00:00,2016-10-16,04:00:00,4,0,6,13,1013.9,342.0,2.2,24.6,76.0,0.0,5.0,4.0,8.0,7.0,8.0,4.0,8,2,0,75.71294450196079,1,2,28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
5,3-1,3,1,"[2016-10-16 04:20:00,2016-10-16 04:40:00)",2016-10-16 04:20:00,2016-10-16,04:20:00,4,20,6,14,1013.9,342.0,2.2,24.6,76.0,0.0,3.0,5.0,4.0,8.0,7.0,8.0,8,2,0,75.71294450196079,1,2,28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
7,3-1,3,1,"[2016-10-16 04:40:00,2016-10-16 05:00:00)",2016-10-16 04:40:00,2016-10-16,04:40:00,4,40,6,15,1013.9,342.0,2.2,24.6,76.0,0.0,5.0,3.0,5.0,4.0,8.0,7.0,8,2,0,75.71294450196079,1,2,28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
13,3-1,3,1,"[2016-10-16 05:00:00,2016-10-16 05:20:00)",2016-10-16 05:00:00,2016-10-16,05:00:00,5,0,6,16,1013.9,342.0,2.2,24.6,76.0,0.0,7.0,5.0,3.0,5.0,4.0,8.0,8,2,0,75.71294450196079,1,2,28,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
15,3-1,3,1,"[2016-10-16 05:20:00,2016-10-16 05:40:00)",2016-10-16 05:20:00,2016-10-16,05:20:00,5,20,6,17,1013.9,342.0,2.2,24.6,76.0,0.0,13.0,7.0,5.0,3.0,5.0,4.0,8,2,0,75.71294450196079,1,2,28,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
17,3-1,3,1,"[2016-10-16 05:40:00,2016-10-16 06:00:00)",2016-10-16 05:40:00,2016-10-16,05:40:00,5,40,6,18,1013.9,342.0,2.2,24.6,76.0,0.0,15.0,13.0,7.0,5.0,3.0,5.0,8,2,0,75.71294450196079,1,2,28,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
24,3-1,3,1,"[2016-10-16 06:00:00,2016-10-16 06:20:00)",2016-10-16 06:00:00,2016-10-16,06:00:00,6,0,6,19,1011.7,301.0,1.8,26.8,67.0,0.0,17.0,15.0,13.0,7.0,5.0,3.0,7,2,0,79.99331931428571,2,2,28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
44,3-1,3,1,"[2016-10-16 06:20:00,2016-10-16 06:40:00)",2016-10-16 06:20:00,2016-10-16,06:20:00,6,20,6,20,1011.7,301.0,1.8,26.8,67.0,0.0,24.0,17.0,15.0,13.0,7.0,5.0,7,2,0,79.99331931428571,2,2,28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
37,3-1,3,1,"[2016-10-16 06:40:00,2016-10-16 07:00:00)",2016-10-16 06:40:00,2016-10-16,06:40:00,6,40,6,21,1011.7,301.0,1.8,26.8,67.0,0.0,44.0,24.0,17.0,15.0,13.0,7.0,7,2,0,79.99331931428571,2,2,28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
40,3-1,3,1,"[2016-10-16 07:00:00,2016-10-16 07:20:00)",2016-10-16 07:00:00,2016-10-16,07:00:00,7,0,6,22,1011.7,301.0,1.8,26.8,67.0,0.0,37.0,44.0,24.0,17.0,15.0,13.0,7,2,0,79.99331931428571,2,2,28,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
50,3-1,3,1,"[2016-10-16 07:20:00,2016-10-16 07:40:00)",2016-10-16 07:20:00,2016-10-16,07:20:00,7,20,6,23,1011.7,301.0,1.8,26.8,67.0,0.0,40.0,37.0,44.0,24.0,17.0,15.0,7,2,0,79.99331931428571,2,2,28,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
65,3-1,3,1,"[2016-10-16 07:40:00,2016-10-16 08:00:00)",2016-10-16 07:40:00,2016-10-16,07:40:00,7,40,6,24,1011.7,301.0,1.8,26.8,67.0,0.0,50.0,40.0,37.0,44.0,24.0,17.0,7,2,0,79.99331931428571,2,2,28,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
85,3-1,3,1,"[2016-10-16 08:00:00,2016-10-16 08:20:00)",2016-10-16 08:00:00,2016-10-16,08:00:00,8,0,6,25,1011.7,301.0,1.8,26.8,67.0,0.0,65.0,50.0,40.0,37.0,44.0,24.0,7,2,0,79.99331931428571,2,2,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
80,3-1,3,1,"[2016-10-16 08:20:00,2016-10-16 08:40:00)",2016-10-16 08:20:00,2016-10-16,08:20:00,8,20,6,26,1011.7,301.0,1.8,26.8,67.0,0.0,85.0,65.0,50.0,40.0,37.0,44.0,7,2,0,79.99331931428571,2,2,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
86,3-1,3,1,"[2016-10-16 08:40:00,2016-10-16 09:00:00)",2016-10-16 08:40:00,2016-10-16,08:40:00,8,40,6,27,1011.7,301.0,1.8,26.8,67.0,0.0,80.0,85.0,65.0,50.0,40.0,37.0,7,2,0,79.99331931428571,2,2,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
107,3-1,3,1,"[2016-10-16 09:00:00,2016-10-16 09:20:00)",2016-10-16 09:00:00,2016-10-16,09:00:00,9,0,6,28,1011.7,10.0,4.1,24.9,74.0,0.0,86.0,80.0,85.0,65.0,50.0,40.0,8,3,0,69.95151576915423,0,2,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
90,3-1,3,1,"[2016-10-16 09:20:00,2016-10-16 09:40:00)",2016-10-16 09:20:00,2016-10-16,09:20:00,9,20,6,29,1011.7,10.0,4.1,24.9,74.0,0.0,107.0,86.0,80.0,85.0,65.0,50.0,8,3,0,69.95151576915423,0,2,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
98,3-1,3,1,"[2016-10-16 09:40:00,2016-10-16 10:00:00)",2016-10-16 09:40:00,2016-10-16,09:40:00,9,40,6,30,1011.7,10.0,4.1,24.9,74.0,0.0,90.0,107.0,86.0,80.0,85.0,65.0,8,3,0,69.95151576915423,0,2,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
107,3-1,3,1,"[2016-10-16 10:00:00,2016-10-16 10:20:00)",2016-10-16 10:00:00,2016-10-16,10:00:00,10,0,6,31,1011.7,10.0,4.1,24.9,74.0,0.0,98.0,90.0,107.0,86.0,80.0,85.0,8,3,0,69.95151576915423,0,2,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
135,3-1,3,1,"[2016-10-16 10:20:00,2016-10-16 10:40:00)",2016-10-16 10:20:00,2016-10-16,10:20:00,10,20,6,32,1011.7,10.0,4.1,24.9,74.0,0.0,107.0,98.0,90.0,107.0,86.0,80.0,8,3,0,69.95151576915423,0,2,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
110,3-1,3,1,"[2016-10-16 10:40:00,2016-10-16 11:00:00)",2016-10-16 10:40:00,2016-10-16,10:40:00,10,40,6,33,1011.7,10.0,4.1,24.9,74.0,0.0,135.0,107.0,98.0,90.0,107.0,86.0,8,3,0,69.95151576915423,0,2,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
81,3-1,3,1,"[2016-10-16 11:00:00,2016-10-16 11:20:00)",2016-10-16 11:00:00,2016-10-16,11:00:00,11,0,6,34,1011.7,10.0,4.1,24.9,74.0,0.0,110.0,135.0,107.0,98.0,90.0,107.0,8,3,0,69.95151576915423,0,2,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
98,3-1,3,1,"[2016-10-16 11:20:00,2016-10-16 11:40:00)",2016-10-16 11:20:00,2016-10-16,11:20:00,11,20,6,35,1011.7,10.0,4.1,24.9,74.0,0.0,81.0,110.0,135.0,107.0,98.0,90.0,8,3,0,69.95151576915423,0,2,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
64,3-1,3,1,"[2016-10-16 11:40:00,2016-10-16 12:00:00)",2016-10-16 11:40:00,2016-10-16,11:40:00,11,40,6,36,1011.7,10.0,4.1,24.9,74.0,0.0,98.0,81.0,110.0,135.0,107.0,98.0,8,3,0,69.95151576915423,0,2,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
110,3-1,3,1,"[2016-10-16 12:00:00,2016-10-16 12:20:00)",2016-10-16 12:00:00,2016-10-16,12:00:00,12,0,6,37,1013.8,353.0,4.3,22.7,77.0,0.0,64.0,98.0,81.0,110.0,135.0,107.0,8,3,0,65.4928120412556,0,2,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
96,3-1,3,1,"[2016-10-16 12:20:00,2016-10-16 12:40:00)",2016-10-16 12:20:00,2016-10-16,12:20:00,12,20,6,38,1013.8,353.0,4.3,22.7,77.0,0.0,110.0,64.0,98.0,81.0,110.0,135.0,8,3,0,65.4928120412556,0,2,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
115,3-1,3,1,"[2016-10-16 12:40:00,2016-10-16 13:00:00)",2016-10-16 12:40:00,2016-10-16,12:40:00,12,40,6,39,1013.8,353.0,4.3,22.7,77.0,0.0,96.0,110.0,64.0,98.0,81.0,110.0,8,3,0,65.4928120412556,0,2,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
136,3-1,3,1,"[2016-10-16 13:00:00,2016-10-16 13:20:00)",2016-10-16 13:00:00,2016-10-16,13:00:00,13,0,6,40,1013.8,353.0,4.3,22.7,77.0,0.0,115.0,96.0,110.0,64.0,98.0,81.0,8,3,0,65.4928120412556,0,2,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
