"tollgate_id","time_window","direction","volume"
"1","[2016-10-21 08:20:00,2016-10-21 08:40:00)","0","46"
"1","[2016-10-21 08:20:00,2016-10-21 08:40:00)","1","107"
"2","[2016-10-21 08:40:00,2016-10-21 09:00:00)","0","104"
"3","[2016-10-21 08:40:00,2016-10-21 09:00:00)","0","140"
"3","[2016-10-21 08:40:00,2016-10-21 09:00:00)","1","118"
"1","[2016-10-21 08:40:00,2016-10-21 09:00:00)","0","46"
"1","[2016-10-21 08:40:00,2016-10-21 09:00:00)","1","94"
"3","[2016-10-21 09:00:00,2016-10-21 09:20:00)","0","140"
"3","[2016-10-21 09:00:00,2016-10-21 09:20:00)","1","123"
"2","[2016-10-21 09:00:00,2016-10-21 09:20:00)","0","105"
"1","[2016-10-21 09:00:00,2016-10-21 09:20:00)","0","38"
"1","[2016-10-21 09:00:00,2016-10-21 09:20:00)","1","107"
"1","[2016-10-21 09:20:00,2016-10-21 09:40:00)","0","45"
"1","[2016-10-21 09:20:00,2016-10-21 09:40:00)","1","132"
"3","[2016-10-21 09:20:00,2016-10-21 09:40:00)","0","162"
"3","[2016-10-21 09:20:00,2016-10-21 09:40:00)","1","106"
"2","[2016-10-21 09:20:00,2016-10-21 09:40:00)","0","93"
"3","[2016-10-21 09:40:00,2016-10-21 10:00:00)","0","116"
"3","[2016-10-21 09:40:00,2016-10-21 10:00:00)","1","101"
"2","[2016-10-21 09:40:00,2016-10-21 10:00:00)","0","83"
"1","[2016-10-21 09:40:00,2016-10-21 10:00:00)","0","44"
"1","[2016-10-21 09:40:00,2016-10-21 10:00:00)","1","116"
"1","[2016-10-21 10:00:00,2016-10-21 10:20:00)","0","45"
"1","[2016-10-21 10:00:00,2016-10-21 10:20:00)","1","98"
"2","[2016-10-21 10:00:00,2016-10-21 10:20:00)","0","81"
"3","[2016-10-21 10:00:00,2016-10-21 10:20:00)","0","115"
"3","[2016-10-21 10:00:00,2016-10-21 10:20:00)","1","69"
"3","[2016-10-21 10:20:00,2016-10-21 10:40:00)","0","120"
"3","[2016-10-21 10:20:00,2016-10-21 10:40:00)","1","77"
"1","[2016-10-21 10:20:00,2016-10-21 10:40:00)","0","57"
"1","[2016-10-21 10:20:00,2016-10-21 10:40:00)","1","91"
"2","[2016-10-21 10:20:00,2016-10-21 10:40:00)","0","54"
"2","[2016-10-21 10:40:00,2016-10-21 11:00:00)","0","62"
"1","[2016-10-21 10:40:00,2016-10-21 11:00:00)","0","45"
"1","[2016-10-21 10:40:00,2016-10-21 11:00:00)","1","102"
"3","[2016-10-21 10:40:00,2016-10-21 11:00:00)","0","98"
"3","[2016-10-21 10:40:00,2016-10-21 11:00:00)","1","76"
"1","[2016-10-21 11:00:00,2016-10-21 11:20:00)","0","46"
"1","[2016-10-21 11:00:00,2016-10-21 11:20:00)","1","90"
"3","[2016-10-21 11:00:00,2016-10-21 11:20:00)","0","82"
"3","[2016-10-21 11:00:00,2016-10-21 11:20:00)","1","72"
"2","[2016-10-21 11:00:00,2016-10-21 11:20:00)","0","57"
"1","[2016-10-21 11:20:00,2016-10-21 11:40:00)","0","42"
"1","[2016-10-21 11:20:00,2016-10-21 11:40:00)","1","70"
"2","[2016-10-21 11:20:00,2016-10-21 11:40:00)","0","66"
"3","[2016-10-21 11:20:00,2016-10-21 11:40:00)","0","81"
"3","[2016-10-21 11:20:00,2016-10-21 11:40:00)","1","84"
"3","[2016-10-21 11:40:00,2016-10-21 12:00:00)","0","69"
"3","[2016-10-21 11:40:00,2016-10-21 12:00:00)","1","89"
"2","[2016-10-21 11:40:00,2016-10-21 12:00:00)","0","58"
"1","[2016-10-21 11:40:00,2016-10-21 12:00:00)","0","40"
"1","[2016-10-21 11:40:00,2016-10-21 12:00:00)","1","91"
"3","[2016-10-21 12:00:00,2016-10-21 12:20:00)","0","106"
"3","[2016-10-21 12:00:00,2016-10-21 12:20:00)","1","101"
"2","[2016-10-21 12:00:00,2016-10-21 12:20:00)","0","66"
"1","[2016-10-21 12:00:00,2016-10-21 12:20:00)","0","38"
"1","[2016-10-21 12:00:00,2016-10-21 12:20:00)","1","109"
"2","[2016-10-21 12:20:00,2016-10-21 12:40:00)","0","69"
"3","[2016-10-21 12:20:00,2016-10-21 12:40:00)","0","104"
"3","[2016-10-21 12:20:00,2016-10-21 12:40:00)","1","105"
"1","[2016-10-21 12:20:00,2016-10-21 12:40:00)","0","48"
"1","[2016-10-21 12:20:00,2016-10-21 12:40:00)","1","112"
"3","[2016-10-21 12:40:00,2016-10-21 13:00:00)","0","131"
"3","[2016-10-21 12:40:00,2016-10-21 13:00:00)","1","101"
"2","[2016-10-21 12:40:00,2016-10-21 13:00:00)","0","80"
"1","[2016-10-21 12:40:00,2016-10-21 13:00:00)","0","41"
"1","[2016-10-21 12:40:00,2016-10-21 13:00:00)","1","109"
"3","[2016-10-21 13:00:00,2016-10-21 13:20:00)","0","107"
"3","[2016-10-21 13:00:00,2016-10-21 13:20:00)","1","112"
"2","[2016-10-21 13:00:00,2016-10-21 13:20:00)","0","76"
"1","[2016-10-21 13:00:00,2016-10-21 13:20:00)","0","47"
"1","[2016-10-21 13:00:00,2016-10-21 13:20:00)","1","118"
"3","[2016-10-21 13:20:00,2016-10-21 13:40:00)","0","142"
"3","[2016-10-21 13:20:00,2016-10-21 13:40:00)","1","116"
"1","[2016-10-21 13:20:00,2016-10-21 13:40:00)","0","60"
"1","[2016-10-21 13:20:00,2016-10-21 13:40:00)","1","121"
"2","[2016-10-21 13:20:00,2016-10-21 13:40:00)","0","82"
"1","[2016-10-21 13:40:00,2016-10-21 14:00:00)","0","89"
"1","[2016-10-21 13:40:00,2016-10-21 14:00:00)","1","116"
"3","[2016-10-21 13:40:00,2016-10-21 14:00:00)","0","118"
"3","[2016-10-21 13:40:00,2016-10-21 14:00:00)","1","108"
"2","[2016-10-21 13:40:00,2016-10-21 14:00:00)","0","54"
"1","[2016-10-21 14:00:00,2016-10-21 14:20:00)","0","57"
"1","[2016-10-21 14:00:00,2016-10-21 14:20:00)","1","108"
"3","[2016-10-21 14:00:00,2016-10-21 14:20:00)","0","115"
"3","[2016-10-21 14:00:00,2016-10-21 14:20:00)","1","84"
"2","[2016-10-21 14:00:00,2016-10-21 14:20:00)","0","56"
"2","[2016-10-21 14:20:00,2016-10-21 14:40:00)","0","69"
"3","[2016-10-21 14:20:00,2016-10-21 14:40:00)","0","129"
"3","[2016-10-21 14:20:00,2016-10-21 14:40:00)","1","112"
"1","[2016-10-21 14:20:00,2016-10-21 14:40:00)","0","53"
"1","[2016-10-21 14:20:00,2016-10-21 14:40:00)","1","125"
"2","[2016-10-21 14:40:00,2016-10-21 15:00:00)","0","78"
"3","[2016-10-21 14:40:00,2016-10-21 15:00:00)","0","118"
"3","[2016-10-21 14:40:00,2016-10-21 15:00:00)","1","117"
"1","[2016-10-21 14:40:00,2016-10-21 15:00:00)","0","51"
"1","[2016-10-21 14:40:00,2016-10-21 15:00:00)","1","123"
"3","[2016-10-21 15:00:00,2016-10-21 15:20:00)","0","127"
"3","[2016-10-21 15:00:00,2016-10-21 15:20:00)","1","113"
"2","[2016-10-21 15:00:00,2016-10-21 15:20:00)","0","93"
"1","[2016-10-21 15:00:00,2016-10-21 15:20:00)","0","47"
"1","[2016-10-21 15:00:00,2016-10-21 15:20:00)","1","113"
"1","[2016-10-21 15:20:00,2016-10-21 15:40:00)","0","49"
"1","[2016-10-21 15:20:00,2016-10-21 15:40:00)","1","106"
"2","[2016-10-21 15:20:00,2016-10-21 15:40:00)","0","76"
"3","[2016-10-21 15:20:00,2016-10-21 15:40:00)","0","168"
"3","[2016-10-21 15:20:00,2016-10-21 15:40:00)","1","100"
"3","[2016-10-21 15:40:00,2016-10-21 16:00:00)","0","157"
"3","[2016-10-21 15:40:00,2016-10-21 16:00:00)","1","96"
"2","[2016-10-21 15:40:00,2016-10-21 16:00:00)","0","92"
"1","[2016-10-21 15:40:00,2016-10-21 16:00:00)","0","55"
"1","[2016-10-21 15:40:00,2016-10-21 16:00:00)","1","129"
"3","[2016-10-21 16:00:00,2016-10-21 16:20:00)","0","155"
"3","[2016-10-21 16:00:00,2016-10-21 16:20:00)","1","78"
"1","[2016-10-21 16:00:00,2016-10-21 16:20:00)","0","59"
"1","[2016-10-21 16:00:00,2016-10-21 16:20:00)","1","107"
"2","[2016-10-21 16:00:00,2016-10-21 16:20:00)","0","80"
"2","[2016-10-21 16:20:00,2016-10-21 16:40:00)","0","97"
"1","[2016-10-21 16:20:00,2016-10-21 16:40:00)","0","65"
"1","[2016-10-21 16:20:00,2016-10-21 16:40:00)","1","107"
"3","[2016-10-21 16:20:00,2016-10-21 16:40:00)","0","152"
"3","[2016-10-21 16:20:00,2016-10-21 16:40:00)","1","92"
"3","[2016-10-21 16:40:00,2016-10-21 17:00:00)","0","165"
"3","[2016-10-21 16:40:00,2016-10-21 17:00:00)","1","104"
"2","[2016-10-21 16:40:00,2016-10-21 17:00:00)","0","78"
"1","[2016-10-21 16:40:00,2016-10-21 17:00:00)","0","68"
"1","[2016-10-21 16:40:00,2016-10-21 17:00:00)","1","109"
"1","[2016-10-21 17:00:00,2016-10-21 17:20:00)","0","56"
"1","[2016-10-21 17:00:00,2016-10-21 17:20:00)","1","116"
"3","[2016-10-21 17:00:00,2016-10-21 17:20:00)","0","123"
"3","[2016-10-21 17:00:00,2016-10-21 17:20:00)","1","92"
"2","[2016-10-21 17:00:00,2016-10-21 17:20:00)","0","90"
"2","[2016-10-21 17:20:00,2016-10-21 17:40:00)","0","75"
"1","[2016-10-21 17:20:00,2016-10-21 17:40:00)","0","40"
"1","[2016-10-21 17:20:00,2016-10-21 17:40:00)","1","149"
"3","[2016-10-21 17:20:00,2016-10-21 17:40:00)","0","118"
"3","[2016-10-21 17:20:00,2016-10-21 17:40:00)","1","83"
"2","[2016-10-21 17:40:00,2016-10-21 18:00:00)","0","73"
"3","[2016-10-21 17:40:00,2016-10-21 18:00:00)","0","112"
"3","[2016-10-21 17:40:00,2016-10-21 18:00:00)","1","70"
"1","[2016-10-21 17:40:00,2016-10-21 18:00:00)","0","54"
"1","[2016-10-21 17:40:00,2016-10-21 18:00:00)","1","144"
"3","[2016-10-21 18:00:00,2016-10-21 18:20:00)","0","91"
"3","[2016-10-21 18:00:00,2016-10-21 18:20:00)","1","62"
"2","[2016-10-21 18:00:00,2016-10-21 18:20:00)","0","67"
"1","[2016-10-21 18:00:00,2016-10-21 18:20:00)","0","38"
"1","[2016-10-21 18:00:00,2016-10-21 18:20:00)","1","74"
"2","[2016-10-21 18:20:00,2016-10-21 18:40:00)","0","67"
"3","[2016-10-21 18:20:00,2016-10-21 18:40:00)","0","77"
"3","[2016-10-21 18:20:00,2016-10-21 18:40:00)","1","73"
"1","[2016-10-21 18:20:00,2016-10-21 18:40:00)","0","41"
"1","[2016-10-21 18:20:00,2016-10-21 18:40:00)","1","81"
"1","[2016-10-21 18:40:00,2016-10-21 19:00:00)","0","40"
"1","[2016-10-21 18:40:00,2016-10-21 19:00:00)","1","98"
"3","[2016-10-21 18:40:00,2016-10-21 19:00:00)","0","75"
"3","[2016-10-21 18:40:00,2016-10-21 19:00:00)","1","58"
"2","[2016-10-21 18:40:00,2016-10-21 19:00:00)","0","54"
"2","[2016-10-21 19:00:00,2016-10-21 19:20:00)","0","59"
"1","[2016-10-21 19:00:00,2016-10-21 19:20:00)","0","38"
"1","[2016-10-21 19:00:00,2016-10-21 19:20:00)","1","42"
"3","[2016-10-21 19:00:00,2016-10-21 19:20:00)","0","73"
"3","[2016-10-21 19:00:00,2016-10-21 19:20:00)","1","46"
"2","[2016-10-21 19:20:00,2016-10-21 19:40:00)","0","70"
"1","[2016-10-21 19:20:00,2016-10-21 19:40:00)","0","29"
"1","[2016-10-21 19:20:00,2016-10-21 19:40:00)","1","44"
"3","[2016-10-21 19:20:00,2016-10-21 19:40:00)","0","52"
"3","[2016-10-21 19:20:00,2016-10-21 19:40:00)","1","69"
"2","[2016-10-21 19:40:00,2016-10-21 20:00:00)","0","53"
"1","[2016-10-21 19:40:00,2016-10-21 20:00:00)","0","29"
"1","[2016-10-21 19:40:00,2016-10-21 20:00:00)","1","64"
"3","[2016-10-21 19:40:00,2016-10-21 20:00:00)","0","55"
"3","[2016-10-21 19:40:00,2016-10-21 20:00:00)","1","54"
"1","[2016-10-21 20:00:00,2016-10-21 20:20:00)","0","33"
"1","[2016-10-21 20:00:00,2016-10-21 20:20:00)","1","37"
"3","[2016-10-21 20:00:00,2016-10-21 20:20:00)","0","48"
"3","[2016-10-21 20:00:00,2016-10-21 20:20:00)","1","36"
"2","[2016-10-21 20:00:00,2016-10-21 20:20:00)","0","43"
"1","[2016-10-21 20:20:00,2016-10-21 20:40:00)","0","29"
"1","[2016-10-21 20:20:00,2016-10-21 20:40:00)","1","44"
"3","[2016-10-21 20:20:00,2016-10-21 20:40:00)","0","43"
"3","[2016-10-21 20:20:00,2016-10-21 20:40:00)","1","46"
"2","[2016-10-21 20:20:00,2016-10-21 20:40:00)","0","32"
"3","[2016-10-21 20:40:00,2016-10-21 21:00:00)","0","50"
"3","[2016-10-21 20:40:00,2016-10-21 21:00:00)","1","39"
"2","[2016-10-21 20:40:00,2016-10-21 21:00:00)","0","38"
"1","[2016-10-21 20:40:00,2016-10-21 21:00:00)","0","22"
"1","[2016-10-21 20:40:00,2016-10-21 21:00:00)","1","43"
"1","[2016-10-21 21:00:00,2016-10-21 21:20:00)","0","19"
"1","[2016-10-21 21:00:00,2016-10-21 21:20:00)","1","31"
"2","[2016-10-21 21:00:00,2016-10-21 21:20:00)","0","22"
"3","[2016-10-21 21:00:00,2016-10-21 21:20:00)","0","40"
"3","[2016-10-21 21:00:00,2016-10-21 21:20:00)","1","37"
"2","[2016-10-21 21:20:00,2016-10-21 21:40:00)","0","22"
"3","[2016-10-21 21:20:00,2016-10-21 21:40:00)","0","34"
"3","[2016-10-21 21:20:00,2016-10-21 21:40:00)","1","33"
"1","[2016-10-21 21:20:00,2016-10-21 21:40:00)","0","24"
"1","[2016-10-21 21:20:00,2016-10-21 21:40:00)","1","27"
"3","[2016-10-21 21:40:00,2016-10-21 22:00:00)","0","30"
"3","[2016-10-21 21:40:00,2016-10-21 22:00:00)","1","29"
"1","[2016-10-21 21:40:00,2016-10-21 22:00:00)","0","15"
"1","[2016-10-21 21:40:00,2016-10-21 22:00:00)","1","37"
"2","[2016-10-21 21:40:00,2016-10-21 22:00:00)","0","23"
"2","[2016-10-21 22:00:00,2016-10-21 22:20:00)","0","21"
"1","[2016-10-21 22:00:00,2016-10-21 22:20:00)","0","17"
"1","[2016-10-21 22:00:00,2016-10-21 22:20:00)","1","26"
"3","[2016-10-21 22:00:00,2016-10-21 22:20:00)","0","20"
"3","[2016-10-21 22:00:00,2016-10-21 22:20:00)","1","25"
"3","[2016-10-21 22:20:00,2016-10-21 22:40:00)","0","18"
"3","[2016-10-21 22:20:00,2016-10-21 22:40:00)","1","14"
"1","[2016-10-21 22:20:00,2016-10-21 22:40:00)","0","10"
"1","[2016-10-21 22:20:00,2016-10-21 22:40:00)","1","29"
"2","[2016-10-21 22:20:00,2016-10-21 22:40:00)","0","16"
"3","[2016-10-21 22:40:00,2016-10-21 23:00:00)","0","21"
"3","[2016-10-21 22:40:00,2016-10-21 23:00:00)","1","33"
"2","[2016-10-21 22:40:00,2016-10-21 23:00:00)","0","10"
"1","[2016-10-21 22:40:00,2016-10-21 23:00:00)","0","20"
"1","[2016-10-21 22:40:00,2016-10-21 23:00:00)","1","23"
"3","[2016-10-21 23:00:00,2016-10-21 23:20:00)","0","21"
"3","[2016-10-21 23:00:00,2016-10-21 23:20:00)","1","15"
"1","[2016-10-21 23:00:00,2016-10-21 23:20:00)","0","12"
"1","[2016-10-21 23:00:00,2016-10-21 23:20:00)","1","19"
"2","[2016-10-21 23:00:00,2016-10-21 23:20:00)","0","5"
"1","[2016-10-21 23:20:00,2016-10-21 23:40:00)","0","10"
"1","[2016-10-21 23:20:00,2016-10-21 23:40:00)","1","14"
"3","[2016-10-21 23:20:00,2016-10-21 23:40:00)","0","14"
"3","[2016-10-21 23:20:00,2016-10-21 23:40:00)","1","11"
"2","[2016-10-21 23:20:00,2016-10-21 23:40:00)","0","3"
"3","[2016-10-21 23:40:00,2016-10-22 00:00:00)","0","8"
"3","[2016-10-21 23:40:00,2016-10-22 00:00:00)","1","19"
"2","[2016-10-21 23:40:00,2016-10-22 00:00:00)","0","13"
"1","[2016-10-21 23:40:00,2016-10-22 00:00:00)","0","7"
"1","[2016-10-21 23:40:00,2016-10-22 00:00:00)","1","17"
"3","[2016-10-22 00:00:00,2016-10-22 00:20:00)","0","15"
"3","[2016-10-22 00:00:00,2016-10-22 00:20:00)","1","140"
"1","[2016-10-22 00:00:00,2016-10-22 00:20:00)","0","13"
"1","[2016-10-22 00:00:00,2016-10-22 00:20:00)","1","126"
"2","[2016-10-22 00:00:00,2016-10-22 00:20:00)","0","1"
"2","[2016-10-22 00:20:00,2016-10-22 00:40:00)","0","1"
"3","[2016-10-22 00:20:00,2016-10-22 00:40:00)","0","21"
"3","[2016-10-22 00:20:00,2016-10-22 00:40:00)","1","89"
"1","[2016-10-22 00:20:00,2016-10-22 00:40:00)","0","7"
"1","[2016-10-22 00:20:00,2016-10-22 00:40:00)","1","80"
"3","[2016-10-22 00:40:00,2016-10-22 01:00:00)","0","24"
"3","[2016-10-22 00:40:00,2016-10-22 01:00:00)","1","69"
"1","[2016-10-22 00:40:00,2016-10-22 01:00:00)","0","10"
"1","[2016-10-22 00:40:00,2016-10-22 01:00:00)","1","58"
"2","[2016-10-22 00:40:00,2016-10-22 01:00:00)","0","1"
"3","[2016-10-22 01:00:00,2016-10-22 01:20:00)","0","21"
"3","[2016-10-22 01:00:00,2016-10-22 01:20:00)","1","8"
"1","[2016-10-22 01:00:00,2016-10-22 01:20:00)","0","7"
"1","[2016-10-22 01:00:00,2016-10-22 01:20:00)","1","7"
"3","[2016-10-22 01:20:00,2016-10-22 01:40:00)","0","21"
"3","[2016-10-22 01:20:00,2016-10-22 01:40:00)","1","8"
"2","[2016-10-22 01:20:00,2016-10-22 01:40:00)","0","1"
"1","[2016-10-22 01:20:00,2016-10-22 01:40:00)","0","9"
"1","[2016-10-22 01:20:00,2016-10-22 01:40:00)","1","6"
"1","[2016-10-22 01:40:00,2016-10-22 02:00:00)","0","7"
"1","[2016-10-22 01:40:00,2016-10-22 02:00:00)","1","4"
"3","[2016-10-22 01:40:00,2016-10-22 02:00:00)","0","22"
"3","[2016-10-22 01:40:00,2016-10-22 02:00:00)","1","9"
"2","[2016-10-22 01:40:00,2016-10-22 02:00:00)","0","1"
"3","[2016-10-22 02:00:00,2016-10-22 02:20:00)","0","14"
"3","[2016-10-22 02:00:00,2016-10-22 02:20:00)","1","4"
"1","[2016-10-22 02:00:00,2016-10-22 02:20:00)","0","7"
"1","[2016-10-22 02:00:00,2016-10-22 02:20:00)","1","8"
"2","[2016-10-22 02:00:00,2016-10-22 02:20:00)","0","1"
"3","[2016-10-22 02:20:00,2016-10-22 02:40:00)","0","14"
"3","[2016-10-22 02:20:00,2016-10-22 02:40:00)","1","3"
"1","[2016-10-22 02:20:00,2016-10-22 02:40:00)","0","4"
"1","[2016-10-22 02:20:00,2016-10-22 02:40:00)","1","13"
"3","[2016-10-22 02:40:00,2016-10-22 03:00:00)","0","21"
"3","[2016-10-22 02:40:00,2016-10-22 03:00:00)","1","4"
"1","[2016-10-22 02:40:00,2016-10-22 03:00:00)","0","6"
"1","[2016-10-22 02:40:00,2016-10-22 03:00:00)","1","6"
"3","[2016-10-22 03:00:00,2016-10-22 03:20:00)","0","10"
"3","[2016-10-22 03:00:00,2016-10-22 03:20:00)","1","3"
"2","[2016-10-22 03:00:00,2016-10-22 03:20:00)","0","1"
"1","[2016-10-22 03:00:00,2016-10-22 03:20:00)","0","2"
"1","[2016-10-22 03:00:00,2016-10-22 03:20:00)","1","9"
"3","[2016-10-22 03:20:00,2016-10-22 03:40:00)","0","7"
"3","[2016-10-22 03:20:00,2016-10-22 03:40:00)","1","4"
"1","[2016-10-22 03:20:00,2016-10-22 03:40:00)","0","5"
"1","[2016-10-22 03:20:00,2016-10-22 03:40:00)","1","9"
"3","[2016-10-22 03:40:00,2016-10-22 04:00:00)","0","5"
"3","[2016-10-22 03:40:00,2016-10-22 04:00:00)","1","7"
"2","[2016-10-22 03:40:00,2016-10-22 04:00:00)","0","1"
"1","[2016-10-22 03:40:00,2016-10-22 04:00:00)","0","3"
"1","[2016-10-22 03:40:00,2016-10-22 04:00:00)","1","12"
"3","[2016-10-22 04:00:00,2016-10-22 04:20:00)","0","17"
"3","[2016-10-22 04:00:00,2016-10-22 04:20:00)","1","7"
"1","[2016-10-22 04:00:00,2016-10-22 04:20:00)","0","10"
"1","[2016-10-22 04:00:00,2016-10-22 04:20:00)","1","15"
"3","[2016-10-22 04:20:00,2016-10-22 04:40:00)","0","14"
"3","[2016-10-22 04:20:00,2016-10-22 04:40:00)","1","6"
"1","[2016-10-22 04:20:00,2016-10-22 04:40:00)","0","12"
"1","[2016-10-22 04:20:00,2016-10-22 04:40:00)","1","21"
"3","[2016-10-22 04:40:00,2016-10-22 05:00:00)","0","19"
"3","[2016-10-22 04:40:00,2016-10-22 05:00:00)","1","6"
"1","[2016-10-22 04:40:00,2016-10-22 05:00:00)","0","8"
"1","[2016-10-22 04:40:00,2016-10-22 05:00:00)","1","17"
"2","[2016-10-22 04:40:00,2016-10-22 05:00:00)","0","1"
"3","[2016-10-22 05:00:00,2016-10-22 05:20:00)","0","12"
"3","[2016-10-22 05:00:00,2016-10-22 05:20:00)","1","9"
"2","[2016-10-22 05:00:00,2016-10-22 05:20:00)","0","10"
"1","[2016-10-22 05:00:00,2016-10-22 05:20:00)","0","5"
"1","[2016-10-22 05:00:00,2016-10-22 05:20:00)","1","23"
"2","[2016-10-22 05:20:00,2016-10-22 05:40:00)","0","10"
"3","[2016-10-22 05:20:00,2016-10-22 05:40:00)","0","8"
"3","[2016-10-22 05:20:00,2016-10-22 05:40:00)","1","8"
"1","[2016-10-22 05:20:00,2016-10-22 05:40:00)","0","4"
"1","[2016-10-22 05:20:00,2016-10-22 05:40:00)","1","30"
"3","[2016-10-22 05:40:00,2016-10-22 06:00:00)","0","20"
"3","[2016-10-22 05:40:00,2016-10-22 06:00:00)","1","9"
"2","[2016-10-22 05:40:00,2016-10-22 06:00:00)","0","12"
"1","[2016-10-22 05:40:00,2016-10-22 06:00:00)","0","7"
"1","[2016-10-22 05:40:00,2016-10-22 06:00:00)","1","20"
"3","[2016-10-22 06:00:00,2016-10-22 06:20:00)","0","27"
"3","[2016-10-22 06:00:00,2016-10-22 06:20:00)","1","19"
"2","[2016-10-22 06:00:00,2016-10-22 06:20:00)","0","22"
"1","[2016-10-22 06:00:00,2016-10-22 06:20:00)","0","7"
"1","[2016-10-22 06:00:00,2016-10-22 06:20:00)","1","31"
"3","[2016-10-22 06:20:00,2016-10-22 06:40:00)","0","37"
"3","[2016-10-22 06:20:00,2016-10-22 06:40:00)","1","18"
"2","[2016-10-22 06:20:00,2016-10-22 06:40:00)","0","22"
"1","[2016-10-22 06:20:00,2016-10-22 06:40:00)","0","8"
"1","[2016-10-22 06:20:00,2016-10-22 06:40:00)","1","36"
"3","[2016-10-22 06:40:00,2016-10-22 07:00:00)","0","51"
"3","[2016-10-22 06:40:00,2016-10-22 07:00:00)","1","25"
"2","[2016-10-22 06:40:00,2016-10-22 07:00:00)","0","43"
"1","[2016-10-22 06:40:00,2016-10-22 07:00:00)","0","22"
"1","[2016-10-22 06:40:00,2016-10-22 07:00:00)","1","56"
"3","[2016-10-22 07:00:00,2016-10-22 07:20:00)","0","76"
"3","[2016-10-22 07:00:00,2016-10-22 07:20:00)","1","38"
"2","[2016-10-22 07:00:00,2016-10-22 07:20:00)","0","24"
"1","[2016-10-22 07:00:00,2016-10-22 07:20:00)","0","14"
"1","[2016-10-22 07:00:00,2016-10-22 07:20:00)","1","49"
"3","[2016-10-22 07:20:00,2016-10-22 07:40:00)","0","89"
"3","[2016-10-22 07:20:00,2016-10-22 07:40:00)","1","39"
"2","[2016-10-22 07:20:00,2016-10-22 07:40:00)","0","49"
"1","[2016-10-22 07:20:00,2016-10-22 07:40:00)","0","27"
"1","[2016-10-22 07:20:00,2016-10-22 07:40:00)","1","44"
"3","[2016-10-22 07:40:00,2016-10-22 08:00:00)","0","77"
"3","[2016-10-22 07:40:00,2016-10-22 08:00:00)","1","69"
"2","[2016-10-22 07:40:00,2016-10-22 08:00:00)","0","55"
"1","[2016-10-22 07:40:00,2016-10-22 08:00:00)","0","34"
"1","[2016-10-22 07:40:00,2016-10-22 08:00:00)","1","74"
"3","[2016-10-22 08:00:00,2016-10-22 08:20:00)","0","112"
"3","[2016-10-22 08:00:00,2016-10-22 08:20:00)","1","69"
"2","[2016-10-22 08:00:00,2016-10-22 08:20:00)","0","80"
"1","[2016-10-22 08:00:00,2016-10-22 08:20:00)","0","35"
"1","[2016-10-22 08:00:00,2016-10-22 08:20:00)","1","79"
"3","[2016-10-22 08:20:00,2016-10-22 08:40:00)","0","123"
"3","[2016-10-22 08:20:00,2016-10-22 08:40:00)","1","61"
"2","[2016-10-22 08:20:00,2016-10-22 08:40:00)","0","76"
"1","[2016-10-22 08:20:00,2016-10-22 08:40:00)","0","52"
"1","[2016-10-22 08:20:00,2016-10-22 08:40:00)","1","89"
"3","[2016-10-22 08:40:00,2016-10-22 09:00:00)","0","108"
"3","[2016-10-22 08:40:00,2016-10-22 09:00:00)","1","96"
"2","[2016-10-22 08:40:00,2016-10-22 09:00:00)","0","96"
"1","[2016-10-22 08:40:00,2016-10-22 09:00:00)","0","39"
"1","[2016-10-22 08:40:00,2016-10-22 09:00:00)","1","86"
"2","[2016-10-22 09:00:00,2016-10-22 09:20:00)","0","74"
"3","[2016-10-22 09:00:00,2016-10-22 09:20:00)","0","136"
"3","[2016-10-22 09:00:00,2016-10-22 09:20:00)","1","81"
"1","[2016-10-22 09:00:00,2016-10-22 09:20:00)","0","57"
"1","[2016-10-22 09:00:00,2016-10-22 09:20:00)","1","87"
"3","[2016-10-22 09:20:00,2016-10-22 09:40:00)","0","116"
"3","[2016-10-22 09:20:00,2016-10-22 09:40:00)","1","84"
"2","[2016-10-22 09:20:00,2016-10-22 09:40:00)","0","80"
"1","[2016-10-22 09:20:00,2016-10-22 09:40:00)","0","55"
"1","[2016-10-22 09:20:00,2016-10-22 09:40:00)","1","80"
"2","[2016-10-22 09:40:00,2016-10-22 10:00:00)","0","84"
"3","[2016-10-22 09:40:00,2016-10-22 10:00:00)","0","111"
"3","[2016-10-22 09:40:00,2016-10-22 10:00:00)","1","79"
"1","[2016-10-22 09:40:00,2016-10-22 10:00:00)","0","41"
"1","[2016-10-22 09:40:00,2016-10-22 10:00:00)","1","100"
"3","[2016-10-22 10:00:00,2016-10-22 10:20:00)","0","121"
"3","[2016-10-22 10:00:00,2016-10-22 10:20:00)","1","82"
"2","[2016-10-22 10:00:00,2016-10-22 10:20:00)","0","72"
"1","[2016-10-22 10:00:00,2016-10-22 10:20:00)","0","57"
"1","[2016-10-22 10:00:00,2016-10-22 10:20:00)","1","103"
"2","[2016-10-22 10:20:00,2016-10-22 10:40:00)","0","77"
"3","[2016-10-22 10:20:00,2016-10-22 10:40:00)","0","101"
"3","[2016-10-22 10:20:00,2016-10-22 10:40:00)","1","83"
"1","[2016-10-22 10:20:00,2016-10-22 10:40:00)","0","48"
"1","[2016-10-22 10:20:00,2016-10-22 10:40:00)","1","109"
"3","[2016-10-22 10:40:00,2016-10-22 11:00:00)","0","100"
"3","[2016-10-22 10:40:00,2016-10-22 11:00:00)","1","89"
