"intersection_id","tollgate_id","time_window","avg_travel_time","seq"
"A","3","[2016-10-24 20:00:00,2016-10-24 20:20:00)","104.55","106.9 & 112.5 & 90.6 & 126.3 & 86.4"
"A","3","[2016-10-24 20:20:00,2016-10-24 20:40:00)","97.72","97.5 & 87.7 & 100.2 & 108.4 & 94.8"
"A","3","[2016-10-24 20:40:00,2016-10-24 21:00:00)","88.84","95.5 & 82.2"
"A","3","[2016-10-24 21:00:00,2016-10-24 21:20:00)","115.22","120.4 & 88.0 & 142.2 & 142.2 & 83.3"
"A","3","[2016-10-24 21:20:00,2016-10-24 21:40:00)","80.61","91.2 & 81.3 & 69.4"
"A","3","[2016-10-24 21:40:00,2016-10-24 22:00:00)","189.05","94.8 & 74.6 & 397.9"
"A","3","[2016-10-24 22:00:00,2016-10-24 22:20:00)","88.45","105.9 & 81.9 & 77.6"
"A","3","[2016-10-24 22:20:00,2016-10-24 22:40:00)","98.38","99.6 & 97.2"
"A","3","[2016-10-24 22:40:00,2016-10-24 23:00:00)","151.58","151.6"
"A","3","[2016-10-24 23:20:00,2016-10-24 23:40:00)","69.67","69.7"
"A","3","[2016-10-24 23:40:00,2016-10-25 00:00:00)","103.79","96.7 & 102.6 & 112.1"
"C","3","[2016-10-18 04:40:00,2016-10-18 05:00:00)","134.04","134.0"
"C","3","[2016-10-18 06:00:00,2016-10-18 06:20:00)","139.53","139.5"
"C","3","[2016-10-18 06:40:00,2016-10-18 07:00:00)","104.42","104.4"
"C","3","[2016-10-18 07:00:00,2016-10-18 07:20:00)","182.06","188.6 & 184.8 & 194.7 & 160.2"
"C","3","[2016-10-18 08:20:00,2016-10-18 08:40:00)","233.55","337.5 & 129.6"
"C","3","[2016-10-18 08:40:00,2016-10-18 09:00:00)","155.31","132.0 & 124.8 & 209.1"
"C","3","[2016-10-18 09:00:00,2016-10-18 09:20:00)","216.72","216.7"
"C","3","[2016-10-18 09:20:00,2016-10-18 09:40:00)","178.4","156.8 & 211.5 & 191.3 & 153.9"
"C","3","[2016-10-18 09:40:00,2016-10-18 10:00:00)","144.3","94.8 & 193.8"
"C","3","[2016-10-18 11:00:00,2016-10-18 11:20:00)","152.36","152.4"
"C","3","[2016-10-18 11:20:00,2016-10-18 11:40:00)","346.32","190.9 & 501.8"
"C","3","[2016-10-18 12:00:00,2016-10-18 12:20:00)","150.33","160.9 & 132.2 & 157.9"
"C","3","[2016-10-18 12:20:00,2016-10-18 12:40:00)","180.65","180.7"
"C","3","[2016-10-18 13:00:00,2016-10-18 13:20:00)","129.04","129.0"
"C","3","[2016-10-18 13:20:00,2016-10-18 13:40:00)","167.85","190.0 & 153.0 & 160.6"
"C","3","[2016-10-18 13:40:00,2016-10-18 14:00:00)","171.84","166.9 & 196.9 & 151.7"
"C","3","[2016-10-18 14:00:00,2016-10-18 14:20:00)","136.67","161.4 & 111.9"
"C","3","[2016-10-18 14:20:00,2016-10-18 14:40:00)","188.75","157.7 & 197.4 & 213.1 & 186.8"
"C","3","[2016-10-18 14:40:00,2016-10-18 15:00:00)","172.61","95.5 & 133.8 & 243.3 & 235.2 & 208.3 & 119.6"
"C","3","[2016-10-18 15:00:00,2016-10-18 15:20:00)","164.61","164.6"
"C","3","[2016-10-18 15:20:00,2016-10-18 15:40:00)","146.6","133.3 & 114.0 & 192.5"
"C","3","[2016-10-18 15:40:00,2016-10-18 16:00:00)","174.84","125.3 & 224.4"
"C","3","[2016-10-18 16:00:00,2016-10-18 16:20:00)","171.98","137.2 & 218.4 & 160.3"
"C","3","[2016-10-18 16:20:00,2016-10-18 16:40:00)","219.82","148.3 & 291.4"
"C","3","[2016-10-18 16:40:00,2016-10-18 17:00:00)","176.0","176.0"
"C","3","[2016-10-18 17:00:00,2016-10-18 17:20:00)","189.83","189.8"
"C","3","[2016-10-18 18:00:00,2016-10-18 18:20:00)","84.47","84.5"
"C","3","[2016-10-18 18:40:00,2016-10-18 19:00:00)","204.89","204.9"
"C","3","[2016-10-18 19:00:00,2016-10-18 19:20:00)","273.17","248.0 & 298.3"
"C","3","[2016-10-18 20:20:00,2016-10-18 20:40:00)","122.29","122.3"
"C","3","[2016-10-18 20:40:00,2016-10-18 21:00:00)","189.44","183.3 & 183.1 & 202.0"
"C","3","[2016-10-18 23:40:00,2016-10-19 00:00:00)","126.16","126.2"
"C","3","[2016-10-19 02:40:00,2016-10-19 03:00:00)","143.1","143.1"
"C","3","[2016-10-19 05:00:00,2016-10-19 05:20:00)","148.24","148.2"
"C","3","[2016-10-19 05:40:00,2016-10-19 06:00:00)","186.98","113.8 & 260.2"
"C","3","[2016-10-19 06:00:00,2016-10-19 06:20:00)","126.74","126.7"
"C","3","[2016-10-19 07:20:00,2016-10-19 07:40:00)","98.03","98.0"
"C","3","[2016-10-19 08:00:00,2016-10-19 08:20:00)","188.63","188.6"
"C","3","[2016-10-19 08:20:00,2016-10-19 08:40:00)","175.91","185.3 & 166.5"
"C","3","[2016-10-19 08:40:00,2016-10-19 09:00:00)","202.04","200.7 & 203.3"
"C","3","[2016-10-19 09:00:00,2016-10-19 09:20:00)","209.15","162.7 & 255.6"
"C","3","[2016-10-19 09:20:00,2016-10-19 09:40:00)","143.38","123.1 & 151.0 & 156.0"
"C","3","[2016-10-19 09:40:00,2016-10-19 10:00:00)","168.16","161.0 & 134.8 & 208.6"
"C","3","[2016-10-19 10:00:00,2016-10-19 10:20:00)","215.64","174.9 & 256.4"
"C","3","[2016-10-19 10:20:00,2016-10-19 10:40:00)","220.52","253.6 & 187.4"
"C","3","[2016-10-19 10:40:00,2016-10-19 11:00:00)","169.76","207.5 & 105.5 & 196.3"
"C","3","[2016-10-19 11:40:00,2016-10-19 12:00:00)","173.6","174.4 & 172.8"
"C","3","[2016-10-19 12:00:00,2016-10-19 12:20:00)","177.83","202.6 & 153.1"
"C","3","[2016-10-19 12:20:00,2016-10-19 12:40:00)","101.64","101.6"
"C","3","[2016-10-19 12:40:00,2016-10-19 13:00:00)","178.48","178.5"
"C","3","[2016-10-19 13:00:00,2016-10-19 13:20:00)","157.41","199.8 & 115.0"
"C","3","[2016-10-19 13:20:00,2016-10-19 13:40:00)","206.33","219.9 & 223.4 & 175.6"
"C","3","[2016-10-19 13:40:00,2016-10-19 14:00:00)","255.49","189.6 & 427.2 & 149.7"
"C","3","[2016-10-19 14:00:00,2016-10-19 14:20:00)","165.47","180.3 & 135.6 & 180.6"
"C","3","[2016-10-19 14:20:00,2016-10-19 14:40:00)","209.46","187.3 & 282.9 & 158.2"
"C","3","[2016-10-19 14:40:00,2016-10-19 15:00:00)","210.72","210.7"
"C","3","[2016-10-19 15:00:00,2016-10-19 15:20:00)","275.57","275.6"
"C","3","[2016-10-19 15:20:00,2016-10-19 15:40:00)","150.17","161.4 & 123.5 & 148.7 & 167.1"
"C","3","[2016-10-19 15:40:00,2016-10-19 16:00:00)","188.24","183.2 & 178.2 & 190.9 & 200.7"
"C","3","[2016-10-19 16:00:00,2016-10-19 16:20:00)","166.07","166.1"
"C","3","[2016-10-19 16:20:00,2016-10-19 16:40:00)","155.71","121.8 & 172.3 & 173.1"
"C","3","[2016-10-19 16:40:00,2016-10-19 17:00:00)","177.3","177.3"
"C","3","[2016-10-19 17:00:00,2016-10-19 17:20:00)","108.94","90.4 & 127.5"
"C","3","[2016-10-19 17:20:00,2016-10-19 17:40:00)","185.13","167.9 & 202.4"
"C","3","[2016-10-19 18:00:00,2016-10-19 18:20:00)","273.95","273.9"
"C","3","[2016-10-19 18:20:00,2016-10-19 18:40:00)","123.48","123.5"
"C","3","[2016-10-19 18:40:00,2016-10-19 19:00:00)","170.41","232.7 & 108.2"
"C","3","[2016-10-19 19:40:00,2016-10-19 20:00:00)","154.62","154.6"
"C","3","[2016-10-19 21:00:00,2016-10-19 21:20:00)","168.88","168.9"
"C","3","[2016-10-19 21:20:00,2016-10-19 21:40:00)","151.55","151.6"
"C","3","[2016-10-19 22:00:00,2016-10-19 22:20:00)","220.76","220.8"
"C","3","[2016-10-20 02:00:00,2016-10-20 02:20:00)","133.93","133.9"
"C","3","[2016-10-20 06:00:00,2016-10-20 06:20:00)","157.02","157.0"
"C","3","[2016-10-20 07:00:00,2016-10-20 07:20:00)","92.89","92.9"
"C","3","[2016-10-20 07:20:00,2016-10-20 07:40:00)","717.25","717.2"
"C","3","[2016-10-20 07:40:00,2016-10-20 08:00:00)","179.64","179.6"
"C","3","[2016-10-20 08:20:00,2016-10-20 08:40:00)","141.54","158.1 & 125.0"
"C","3","[2016-10-20 08:40:00,2016-10-20 09:00:00)","194.8","194.0 & 195.6"
"C","3","[2016-10-20 09:00:00,2016-10-20 09:20:00)","148.35","148.3"
"C","3","[2016-10-20 09:20:00,2016-10-20 09:40:00)","209.36","209.4"
"C","3","[2016-10-20 10:00:00,2016-10-20 10:20:00)","116.92","116.9"
"C","3","[2016-10-20 10:40:00,2016-10-20 11:00:00)","144.61","99.8 & 138.4 & 153.4 & 192.0 & 139.4"
"C","3","[2016-10-20 11:00:00,2016-10-20 11:20:00)","127.93","128.2 & 162.9 & 102.8 & 117.8"
"C","3","[2016-10-20 11:20:00,2016-10-20 11:40:00)","187.74","187.7"
"C","3","[2016-10-20 11:40:00,2016-10-20 12:00:00)","175.61","191.1 & 121.4 & 214.3"
"C","3","[2016-10-20 12:00:00,2016-10-20 12:20:00)","229.5","229.5"
"C","3","[2016-10-20 12:20:00,2016-10-20 12:40:00)","116.84","115.1 & 123.1 & 112.4"
"C","3","[2016-10-20 12:40:00,2016-10-20 13:00:00)","188.93","221.2 & 197.2 & 148.4"
"C","3","[2016-10-20 13:00:00,2016-10-20 13:20:00)","159.69","168.0 & 222.3 & 69.2 & 190.7 & 148.2"
"C","3","[2016-10-20 13:20:00,2016-10-20 13:40:00)","183.46","147.2 & 219.7"
"C","3","[2016-10-20 13:40:00,2016-10-20 14:00:00)","144.25","167.5 & 171.5 & 93.8"
"C","3","[2016-10-20 14:00:00,2016-10-20 14:20:00)","138.27","151.1 & 125.5"
"C","3","[2016-10-20 14:20:00,2016-10-20 14:40:00)","133.18","133.2"
"C","3","[2016-10-20 14:40:00,2016-10-20 15:00:00)","143.12","177.3 & 119.3 & 132.8"
"C","3","[2016-10-20 15:00:00,2016-10-20 15:20:00)","148.0","164.9 & 131.1"
"C","3","[2016-10-20 15:20:00,2016-10-20 15:40:00)","142.73","142.7"
"C","3","[2016-10-20 15:40:00,2016-10-20 16:00:00)","141.89","173.4 & 149.0 & 128.8 & 116.4"
"C","3","[2016-10-20 16:00:00,2016-10-20 16:20:00)","164.89","144.5 & 185.2"
"C","3","[2016-10-20 16:20:00,2016-10-20 16:40:00)","147.22","147.2"
"C","3","[2016-10-20 16:40:00,2016-10-20 17:00:00)","164.04","172.6 & 141.7 & 192.7 & 149.2"
"C","3","[2016-10-20 17:00:00,2016-10-20 17:20:00)","143.44","176.3 & 110.5"
"C","3","[2016-10-20 17:20:00,2016-10-20 17:40:00)","138.56","138.6"
"C","3","[2016-10-20 17:40:00,2016-10-20 18:00:00)","173.81","170.8 & 176.9"
"C","3","[2016-10-20 18:20:00,2016-10-20 18:40:00)","211.71","217.3 & 206.1"
"C","3","[2016-10-20 21:40:00,2016-10-20 22:00:00)","121.48","121.5"
"C","3","[2016-10-21 00:20:00,2016-10-21 00:40:00)","201.64","201.6"
"C","3","[2016-10-21 01:40:00,2016-10-21 02:00:00)","202.86","202.9"
"C","3","[2016-10-21 03:20:00,2016-10-21 03:40:00)","220.51","220.5"
"C","3","[2016-10-21 05:40:00,2016-10-21 06:00:00)","222.23","222.2"
"C","3","[2016-10-21 06:40:00,2016-10-21 07:00:00)","237.13","237.1"
"C","3","[2016-10-21 07:00:00,2016-10-21 07:20:00)","138.08","138.1"
"C","3","[2016-10-21 07:20:00,2016-10-21 07:40:00)","189.71","212.7 & 208.3 & 148.1"
"C","3","[2016-10-21 08:20:00,2016-10-21 08:40:00)","124.56","124.6"
"C","3","[2016-10-21 08:40:00,2016-10-21 09:00:00)","214.37","214.4"
"C","3","[2016-10-21 09:00:00,2016-10-21 09:20:00)","106.63","106.6"
"C","3","[2016-10-21 09:20:00,2016-10-21 09:40:00)","155.75","162.5 & 149.0"
"C","3","[2016-10-21 09:40:00,2016-10-21 10:00:00)","131.44","141.6 & 121.3"
"C","3","[2016-10-21 10:00:00,2016-10-21 10:20:00)","152.1","181.8 & 159.1 & 115.3"
"C","3","[2016-10-21 10:40:00,2016-10-21 11:00:00)","153.02","193.2 & 130.0 & 168.8 & 120.1"
"C","3","[2016-10-21 11:40:00,2016-10-21 12:00:00)","249.11","249.1"
"C","3","[2016-10-21 12:00:00,2016-10-21 12:20:00)","186.41","142.4 & 178.8 & 243.5 & 180.9"
"C","3","[2016-10-21 12:20:00,2016-10-21 12:40:00)","181.44","192.0 & 170.9"
"C","3","[2016-10-21 12:40:00,2016-10-21 13:00:00)","171.4","140.0 & 132.7 & 134.5 & 235.1 & 187.2 & 198.9"
"C","3","[2016-10-21 13:00:00,2016-10-21 13:20:00)","196.52","155.6 & 138.2 & 259.9 & 232.3"
"C","3","[2016-10-21 13:20:00,2016-10-21 13:40:00)","190.41","217.1 & 213.0 & 167.1 & 164.5"
"C","3","[2016-10-21 13:40:00,2016-10-21 14:00:00)","196.91","188.4 & 173.2 & 177.2 & 222.3 & 224.0 & 196.4"
"C","3","[2016-10-21 14:00:00,2016-10-21 14:20:00)","183.25","171.5 & 221.3 & 157.0"
"C","3","[2016-10-21 14:20:00,2016-10-21 14:40:00)","169.85","167.7 & 206.4 & 177.4 & 137.0 & 192.1 & 195.8 & 112.7"
"C","3","[2016-10-21 14:40:00,2016-10-21 15:00:00)","186.37","219.6 & 196.4 & 169.8 & 110.9 & 235.1"
"C","3","[2016-10-21 15:00:00,2016-10-21 15:20:00)","184.32","212.7 & 174.1 & 166.2 & 98.2 & 346.4 & 108.4"
"C","3","[2016-10-21 15:20:00,2016-10-21 15:40:00)","190.87","219.6 & 162.1"
"C","3","[2016-10-21 15:40:00,2016-10-21 16:00:00)","99.47","99.5"
"C","3","[2016-10-21 16:00:00,2016-10-21 16:20:00)","192.84","300.0 & 131.1 & 110.9 & 126.2 & 223.8 & 239.1 & 218.8"
"C","3","[2016-10-21 16:20:00,2016-10-21 16:40:00)","128.55","132.9 & 109.2 & 143.6"
"C","3","[2016-10-21 16:40:00,2016-10-21 17:00:00)","179.66","107.0 & 190.0 & 168.5 & 253.1"
"C","3","[2016-10-21 17:20:00,2016-10-21 17:40:00)","193.78","228.8 & 158.7"
"C","3","[2016-10-21 17:40:00,2016-10-21 18:00:00)","254.98","245.2 & 264.8"
"C","3","[2016-10-21 18:00:00,2016-10-21 18:20:00)","273.59","261.0 & 286.2"
"C","3","[2016-10-21 18:20:00,2016-10-21 18:40:00)","216.57","216.6"
"C","3","[2016-10-21 18:40:00,2016-10-21 19:00:00)","242.64","242.6"
"C","3","[2016-10-21 19:20:00,2016-10-21 19:40:00)","123.0","123.0"
"C","3","[2016-10-21 19:40:00,2016-10-21 20:00:00)","141.88","126.8 & 120.7 & 178.2"
"C","3","[2016-10-21 21:20:00,2016-10-21 21:40:00)","207.22","191.7 & 222.8"
"C","3","[2016-10-21 22:00:00,2016-10-21 22:20:00)","160.46","160.5"
"C","3","[2016-10-22 01:40:00,2016-10-22 02:00:00)","158.84","158.8"
"C","3","[2016-10-22 02:20:00,2016-10-22 02:40:00)","159.7","159.7"
"C","3","[2016-10-22 06:40:00,2016-10-22 07:00:00)","98.62","98.6"
"C","3","[2016-10-22 07:20:00,2016-10-22 07:40:00)","169.53","169.5"
"C","3","[2016-10-22 08:00:00,2016-10-22 08:20:00)","196.43","196.4"
"C","3","[2016-10-22 09:00:00,2016-10-22 09:20:00)","134.16","134.2"
"C","3","[2016-10-22 09:20:00,2016-10-22 09:40:00)","174.1","179.8 & 176.1 & 166.4"
"C","3","[2016-10-22 09:40:00,2016-10-22 10:00:00)","135.19","114.6 & 155.8"
"C","3","[2016-10-22 10:00:00,2016-10-22 10:20:00)","169.58","169.6"
"C","3","[2016-10-22 10:20:00,2016-10-22 10:40:00)","199.6","199.6"
"C","3","[2016-10-22 11:00:00,2016-10-22 11:20:00)","172.83","235.4 & 184.3 & 93.0 & 178.6"
"C","3","[2016-10-22 11:20:00,2016-10-22 11:40:00)","97.52","97.5"
"C","3","[2016-10-22 11:40:00,2016-10-22 12:00:00)","325.92","325.9"
"C","3","[2016-10-22 12:00:00,2016-10-22 12:20:00)","221.31","289.9 & 152.7"
"C","3","[2016-10-22 12:20:00,2016-10-22 12:40:00)","140.69","155.0 & 99.8 & 167.3"
"C","3","[2016-10-22 12:40:00,2016-10-22 13:00:00)","225.81","189.3 & 262.3"
"C","3","[2016-10-22 13:00:00,2016-10-22 13:20:00)","132.31","94.6 & 170.0"
"C","3","[2016-10-22 13:20:00,2016-10-22 13:40:00)","186.51","261.5 & 200.0 & 98.0"
"C","3","[2016-10-22 13:40:00,2016-10-22 14:00:00)","280.96","228.0 & 216.9 & 294.1 & 252.6 & 413.2"
"C","3","[2016-10-22 14:00:00,2016-10-22 14:20:00)","273.81","273.5 & 261.1 & 286.8"
"C","3","[2016-10-22 14:20:00,2016-10-22 14:40:00)","171.33","115.4 & 227.2"
"C","3","[2016-10-22 14:40:00,2016-10-22 15:00:00)","175.01","157.1 & 194.6 & 173.3"
"C","3","[2016-10-22 15:20:00,2016-10-22 15:40:00)","256.4","256.4"
"C","3","[2016-10-22 15:40:00,2016-10-22 16:00:00)","294.56","216.5 & 372.6"
"C","3","[2016-10-22 16:00:00,2016-10-22 16:20:00)","223.71","211.5 & 240.4 & 219.2"
"C","3","[2016-10-22 16:20:00,2016-10-22 16:40:00)","170.0","170.0"
"C","3","[2016-10-22 16:40:00,2016-10-22 17:00:00)","121.43","121.4"
"C","3","[2016-10-22 17:00:00,2016-10-22 17:20:00)","199.61","190.5 & 208.7"
"C","3","[2016-10-22 17:20:00,2016-10-22 17:40:00)","167.41","128.7 & 185.8 & 187.7"
"C","3","[2016-10-22 17:40:00,2016-10-22 18:00:00)","245.12","245.1"
"C","3","[2016-10-22 18:00:00,2016-10-22 18:20:00)","167.08","134.3 & 128.6 & 238.4"
"C","3","[2016-10-22 18:20:00,2016-10-22 18:40:00)","224.5","234.1 & 217.2 & 234.4 & 212.4"
"C","3","[2016-10-22 18:40:00,2016-10-22 19:00:00)","241.57","241.6"
"C","3","[2016-10-22 19:00:00,2016-10-22 19:20:00)","108.76","108.8"
"C","3","[2016-10-22 22:20:00,2016-10-22 22:40:00)","110.51","110.5"
"C","3","[2016-10-23 00:20:00,2016-10-23 00:40:00)","113.12","113.1"
"C","3","[2016-10-23 07:00:00,2016-10-23 07:20:00)","211.32","211.3"
"C","3","[2016-10-23 07:20:00,2016-10-23 07:40:00)","142.34","142.3"
"C","3","[2016-10-23 09:00:00,2016-10-23 09:20:00)","93.53","93.5"
"C","3","[2016-10-23 09:20:00,2016-10-23 09:40:00)","211.69","211.7"
"C","3","[2016-10-23 10:00:00,2016-10-23 10:20:00)","179.83","153.0 & 153.3 & 233.2"
"C","3","[2016-10-23 10:20:00,2016-10-23 10:40:00)","138.78","124.5 & 101.2 & 190.7"
"C","3","[2016-10-23 10:40:00,2016-10-23 11:00:00)","159.89","159.9"
"C","3","[2016-10-23 11:20:00,2016-10-23 11:40:00)","154.02","53.8 & 221.6 & 186.7"
"C","3","[2016-10-23 11:40:00,2016-10-23 12:00:00)","173.96","174.0"
"C","3","[2016-10-23 12:00:00,2016-10-23 12:20:00)","163.19","195.9 & 165.7 & 117.7 & 176.0 & 160.7"
"C","3","[2016-10-23 12:20:00,2016-10-23 12:40:00)","185.28","192.6 & 178.0"
"C","3","[2016-10-23 12:40:00,2016-10-23 13:00:00)","149.37","149.4"
"C","3","[2016-10-23 13:00:00,2016-10-23 13:20:00)","290.61","290.6"
"C","3","[2016-10-23 13:20:00,2016-10-23 13:40:00)","210.91","276.8 & 248.6 & 170.5 & 147.7"
"C","3","[2016-10-23 13:40:00,2016-10-23 14:00:00)","172.97","140.9 & 236.1 & 140.7 & 248.1 & 137.6 & 134.4"
"C","3","[2016-10-23 14:00:00,2016-10-23 14:20:00)","211.46","222.1 & 203.2 & 170.4 & 181.9 & 298.4 & 192.7"
"C","3","[2016-10-23 14:20:00,2016-10-23 14:40:00)","263.83","263.8"
"C","3","[2016-10-23 14:40:00,2016-10-23 15:00:00)","206.04","159.4 & 196.1 & 296.8 & 177.8 & 178.5 & 107.1 & 309.9 & 208.4 & 220.4"
"C","3","[2016-10-23 15:00:00,2016-10-23 15:20:00)","163.58","132.2 & 135.3 & 223.2"
"C","3","[2016-10-23 15:20:00,2016-10-23 15:40:00)","151.95","155.2 & 159.7 & 141.0"
"C","3","[2016-10-23 15:40:00,2016-10-23 16:00:00)","172.49","216.3 & 207.1 & 141.3 & 125.2"
"C","3","[2016-10-23 16:00:00,2016-10-23 16:20:00)","224.29","211.7 & 298.8 & 272.3 & 114.3"
"C","3","[2016-10-23 16:20:00,2016-10-23 16:40:00)","197.32","213.4 & 216.2 & 162.4"
"C","3","[2016-10-23 16:40:00,2016-10-23 17:00:00)","135.46","123.1 & 116.0 & 103.0 & 153.3 & 109.4 & 208.1"
"C","3","[2016-10-23 17:20:00,2016-10-23 17:40:00)","198.63","186.8 & 185.5 & 223.5"
"C","3","[2016-10-23 17:40:00,2016-10-23 18:00:00)","200.92","176.0 & 225.9"
"C","3","[2016-10-23 18:00:00,2016-10-23 18:20:00)","218.88","218.9"
"C","3","[2016-10-23 18:40:00,2016-10-23 19:00:00)","138.99","139.0"
"C","3","[2016-10-23 19:20:00,2016-10-23 19:40:00)","139.53","139.5"
"C","3","[2016-10-23 19:40:00,2016-10-23 20:00:00)","185.97","189.2 & 171.8 & 196.9"
"C","3","[2016-10-23 20:00:00,2016-10-23 20:20:00)","145.12","140.8 & 149.4"
"C","3","[2016-10-23 20:20:00,2016-10-23 20:40:00)","230.34","230.3"
"C","3","[2016-10-23 20:40:00,2016-10-23 21:00:00)","288.27","288.3"
"C","3","[2016-10-23 21:20:00,2016-10-23 21:40:00)","161.93","161.9"
"C","3","[2016-10-24 02:00:00,2016-10-24 02:20:00)","149.29","149.3"
"C","3","[2016-10-24 05:20:00,2016-10-24 05:40:00)","192.94","192.9"
"C","3","[2016-10-24 05:40:00,2016-10-24 06:00:00)","275.96","276.0"
"C","3","[2016-10-24 06:20:00,2016-10-24 06:40:00)","113.94","113.9"
"C","3","[2016-10-24 06:40:00,2016-10-24 07:00:00)","207.33","207.3"
"C","3","[2016-10-24 07:00:00,2016-10-24 07:20:00)","164.37","195.1 & 171.3 & 177.6 & 113.6"
"C","3","[2016-10-24 07:20:00,2016-10-24 07:40:00)","292.92","292.9"
"C","3","[2016-10-24 08:40:00,2016-10-24 09:00:00)","141.63","108.5 & 174.8"
"C","3","[2016-10-24 09:20:00,2016-10-24 09:40:00)","142.25","142.2"
"C","3","[2016-10-24 09:40:00,2016-10-24 10:00:00)","169.27","108.8 & 229.8"
"C","3","[2016-10-24 10:20:00,2016-10-24 10:40:00)","139.23","117.0 & 166.9 & 133.8"
"C","3","[2016-10-24 10:40:00,2016-10-24 11:00:00)","169.81","132.5 & 207.1"
"C","3","[2016-10-24 11:20:00,2016-10-24 11:40:00)","166.61","166.6"
"C","3","[2016-10-24 11:40:00,2016-10-24 12:00:00)","111.11","111.1"
"C","3","[2016-10-24 12:00:00,2016-10-24 12:20:00)","155.41","155.4"
"C","3","[2016-10-24 12:20:00,2016-10-24 12:40:00)","130.79","130.8"
"C","3","[2016-10-24 13:20:00,2016-10-24 13:40:00)","140.88","179.2 & 148.8 & 98.7 & 119.4 & 158.3"
"C","3","[2016-10-24 13:40:00,2016-10-24 14:00:00)","188.02","183.5 & 192.5"
"C","3","[2016-10-24 14:00:00,2016-10-24 14:20:00)","198.34","198.3"
"C","3","[2016-10-24 14:20:00,2016-10-24 14:40:00)","158.03","158.0"
"C","3","[2016-10-24 14:40:00,2016-10-24 15:00:00)","125.45","125.5"
"C","3","[2016-10-24 15:00:00,2016-10-24 15:20:00)","183.31","207.8 & 188.7 & 177.0 & 159.7"
"C","3","[2016-10-24 15:20:00,2016-10-24 15:40:00)","144.68","114.4 & 174.9"
"C","3","[2016-10-24 15:40:00,2016-10-24 16:00:00)","203.97","188.2 & 94.2 & 308.0 & 198.4 & 254.7 & 180.3"
"C","3","[2016-10-24 16:00:00,2016-10-24 16:20:00)","159.37","184.1 & 163.0 & 131.0"
"C","3","[2016-10-24 16:40:00,2016-10-24 17:00:00)","159.81","131.7 & 132.8 & 214.9"
"C","3","[2016-10-24 17:00:00,2016-10-24 17:20:00)","161.79","194.5 & 129.1"
"C","3","[2016-10-24 17:20:00,2016-10-24 17:40:00)","165.87","257.1 & 154.8 & 113.3 & 138.3"
"C","3","[2016-10-24 17:40:00,2016-10-24 18:00:00)","111.53","111.5"
"C","3","[2016-10-24 18:20:00,2016-10-24 18:40:00)","109.12","109.1"
"C","3","[2016-10-24 19:40:00,2016-10-24 20:00:00)","155.13","155.1"
"C","3","[2016-10-24 20:00:00,2016-10-24 20:20:00)","211.4","120.2 & 99.1 & 241.5 & 233.1 & 363.0"
"C","3","[2016-10-24 20:20:00,2016-10-24 20:40:00)","103.08","103.1"
"C","3","[2016-10-24 21:20:00,2016-10-24 21:40:00)","98.82","98.8"
"B","1","[2016-10-18 06:00:00,2016-10-18 06:20:00)","57.82","57.8"
"B","1","[2016-10-18 06:20:00,2016-10-18 06:40:00)","48.68","48.7"
"B","1","[2016-10-18 06:40:00,2016-10-18 07:00:00)","112.52","71.8 & 144.1 & 103.5 & 101.5 & 141.8"
"B","1","[2016-10-18 07:00:00,2016-10-18 07:20:00)","97.32","104.2 & 66.6 & 121.2"
"B","1","[2016-10-18 07:40:00,2016-10-18 08:00:00)","129.44","135.0 & 133.6 & 145.1 & 104.0"
"B","1","[2016-10-18 08:00:00,2016-10-18 08:20:00)","88.71","88.7"
"B","1","[2016-10-18 08:20:00,2016-10-18 08:40:00)","136.07","104.5 & 75.1 & 120.1 & 209.8 & 108.2 & 198.8"
"B","1","[2016-10-18 08:40:00,2016-10-18 09:00:00)","108.32","92.5 & 100.6 & 93.3 & 142.7 & 112.6"
"B","1","[2016-10-18 09:00:00,2016-10-18 09:20:00)","109.72","76.8 & 140.4 & 111.7 & 110.0"
"B","1","[2016-10-18 09:20:00,2016-10-18 09:40:00)","121.11","125.5 & 116.2 & 121.6"
"B","1","[2016-10-18 09:40:00,2016-10-18 10:00:00)","103.39","103.4"
"B","1","[2016-10-18 10:20:00,2016-10-18 10:40:00)","197.4","99.7 & 93.2 & 511.6 & 130.5 & 152.0"
"B","1","[2016-10-18 10:40:00,2016-10-18 11:00:00)","105.6","105.6"
"B","1","[2016-10-18 11:00:00,2016-10-18 11:20:00)","87.59","93.0 & 67.1 & 102.6"
"B","1","[2016-10-18 11:20:00,2016-10-18 11:40:00)","111.28","129.1 & 97.0 & 107.8"
"B","1","[2016-10-18 11:40:00,2016-10-18 12:00:00)","135.19","150.7 & 119.7"
"B","1","[2016-10-18 12:00:00,2016-10-18 12:20:00)","145.73","145.1 & 175.1 & 136.5 & 126.1"
"B","1","[2016-10-18 12:20:00,2016-10-18 12:40:00)","141.93","101.7 & 182.1"
"B","1","[2016-10-18 12:40:00,2016-10-18 13:00:00)","91.07","76.4 & 105.8"
"B","1","[2016-10-18 13:00:00,2016-10-18 13:20:00)","106.89","85.8 & 113.9 & 94.5 & 90.8 & 84.0 & 140.0 & 139.3"
"B","1","[2016-10-18 13:20:00,2016-10-18 13:40:00)","70.91","64.2 & 77.6"
"B","1","[2016-10-18 13:40:00,2016-10-18 14:00:00)","92.15","64.2 & 120.1"
