"intersection_id","tollgate_id","avg_all_route_speed","avg_last_link_speed"
C,1,2016-10-01 20:20:00,8.49,7.55
C,1,2016-10-01 20:40:00,7.79,6.28
C,1,2016-10-01 21:00:00,8.58,9.81
C,1,2016-10-01 21:20:00,9.53,9.28
C,1,2016-10-01 21:40:00,9.08,8.56
C,1,2016-10-01 22:00:00,8.44,9.05
C,1,2016-10-01 22:20:00,11.24,6.57
C,1,2016-10-01 22:40:00,13.18,12.97
C,1,2016-10-01 23:00:00,10.11,12.72
C,1,2016-10-02 01:40:00,13.85,6.89
C,1,2016-10-02 02:00:00,13.22,8.37
C,1,2016-10-02 04:20:00,10.47,8.16
C,1,2016-10-02 05:00:00,15.63,15.72
C,1,2016-10-02 05:20:00,10.08,9.7
C,1,2016-10-02 05:40:00,17.94,12.63
C,1,2016-10-02 06:00:00,10.28,8.35
C,1,2016-10-02 06:20:00,10.3,9.77
C,1,2016-10-02 06:40:00,11.88,10.29
C,1,2016-10-02 07:00:00,9.88,9.74
C,1,2016-10-02 07:20:00,11.01,9.74
C,1,2016-10-02 07:40:00,12.09,9.38
C,1,2016-10-02 08:00:00,10.15,9.78
C,1,2016-10-02 08:20:00,9.32,8.67
C,1,2016-10-02 08:40:00,9.87,9.09
C,1,2016-10-02 09:00:00,9.81,12.36
C,1,2016-10-02 09:20:00,9.09,7.0
C,1,2016-10-02 09:40:00,9.77,7.69
C,1,2016-10-02 10:00:00,8.74,8.02
C,1,2016-10-02 10:20:00,9.17,8.85
C,1,2016-10-02 10:40:00,9.22,6.38
C,1,2016-10-02 11:00:00,10.07,8.25
C,1,2016-10-02 11:20:00,9.72,7.77
C,1,2016-10-02 11:40:00,9.32,5.86
C,1,2016-10-02 12:00:00,7.88,15.3
C,1,2016-10-02 12:20:00,9.89,9.77
C,1,2016-10-02 12:40:00,11.14,9.4
C,1,2016-10-02 13:00:00,10.67,8.95
C,1,2016-10-02 13:20:00,9.48,9.93
C,1,2016-10-02 13:40:00,10.12,8.57
C,1,2016-10-02 14:00:00,10.87,7.32
C,1,2016-10-02 14:20:00,9.44,7.95
C,1,2016-10-02 14:40:00,9.7,9.04
C,1,2016-10-02 15:00:00,10.18,6.24
C,1,2016-10-02 15:20:00,11.08,6.26
C,1,2016-10-02 15:40:00,7.74,9.08
C,1,2016-10-02 16:00:00,8.77,7.47
C,1,2016-10-02 16:20:00,10.88,7.23
C,1,2016-10-02 16:40:00,7.55,6.49
C,1,2016-10-02 17:00:00,9.43,10.72
C,1,2016-10-02 17:20:00,12.18,9.23
C,1,2016-10-02 17:40:00,8.63,11.02
C,1,2016-10-02 18:00:00,8.33,7.71
C,1,2016-10-02 18:20:00,8.03,5.92
C,1,2016-10-02 18:40:00,8.52,6.88
C,1,2016-10-02 19:00:00,8.64,7.85
C,1,2016-10-02 19:20:00,10.2,4.98
C,1,2016-10-02 19:40:00,9.61,6.75
C,1,2016-10-02 20:00:00,7.63,6.52
C,1,2016-10-02 20:20:00,9.24,5.93
C,1,2016-10-02 20:40:00,8.81,13.81
C,1,2016-10-02 21:00:00,7.49,8.07
C,1,2016-10-02 21:20:00,11.25,8.53
C,1,2016-10-02 21:40:00,8.97,7.88
C,1,2016-10-02 22:00:00,9.05,8.16
C,1,2016-10-02 22:40:00,15.56,9.21
C,1,2016-10-03 00:00:00,9.09,9.92
C,1,2016-10-03 00:20:00,10.16,10.67
C,1,2016-10-03 03:20:00,11.9,22.89
C,1,2016-10-03 05:20:00,10.36,13.57
C,1,2016-10-03 05:40:00,8.55,6.53
C,1,2016-10-03 06:00:00,11.9,14.54
C,1,2016-10-03 06:20:00,9.63,2.58
C,1,2016-10-03 06:40:00,10.77,11.68
C,1,2016-10-03 07:00:00,12.03,8.45
C,1,2016-10-03 07:20:00,9.23,7.17
C,1,2016-10-03 07:40:00,13.27,10.37
C,1,2016-10-03 08:00:00,9.65,13.9
C,1,2016-10-03 08:20:00,10.07,12.65
C,1,2016-10-03 08:40:00,9.47,8.59
C,1,2016-10-03 09:00:00,9.51,7.08
C,1,2016-10-03 09:20:00,9.1,8.64
C,1,2016-10-03 09:40:00,7.07,7.67
C,1,2016-10-03 10:00:00,9.63,7.21
C,1,2016-10-03 10:20:00,7.68,7.41
C,1,2016-10-03 10:40:00,10.07,8.86
C,1,2016-10-03 11:00:00,8.85,7.19
C,1,2016-10-03 11:20:00,11.0,13.42
C,1,2016-10-03 11:40:00,10.91,10.97
C,1,2016-10-03 12:00:00,11.37,9.81
C,1,2016-10-03 12:20:00,10.14,12.86
C,1,2016-10-03 12:40:00,9.77,8.41
C,1,2016-10-03 13:00:00,11.91,15.42
C,1,2016-10-03 13:20:00,10.21,12.2
C,1,2016-10-03 14:00:00,7.48,8.61
C,1,2016-10-03 14:20:00,9.41,7.06
C,1,2016-10-03 14:40:00,7.99,6.76
C,1,2016-10-03 15:00:00,9.51,7.7
C,1,2016-10-03 15:20:00,9.73,7.52
C,1,2016-10-03 15:40:00,9.04,9.55
C,1,2016-10-03 16:00:00,8.21,10.29
C,1,2016-10-03 16:20:00,8.18,8.53
C,1,2016-10-03 16:40:00,10.68,9.85
C,1,2016-10-03 17:00:00,7.8,6.57
C,1,2016-10-03 17:20:00,8.67,11.29
C,1,2016-10-03 17:40:00,8.81,5.97
C,1,2016-10-03 18:00:00,10.02,7.73
C,1,2016-10-03 18:20:00,7.16,7.19
C,1,2016-10-03 18:40:00,9.81,6.7
C,1,2016-10-03 19:00:00,7.99,8.31
C,1,2016-10-03 19:40:00,9.31,6.96
C,1,2016-10-03 20:00:00,8.35,6.81
C,1,2016-10-03 20:20:00,8.12,6.28
C,1,2016-10-03 20:40:00,7.47,8.89
C,1,2016-10-03 21:00:00,8.93,11.58
C,1,2016-10-03 21:20:00,7.93,5.52
C,1,2016-10-03 22:00:00,11.76,7.42
C,1,2016-10-03 22:20:00,12.05,9.85
C,1,2016-10-03 23:00:00,10.24,10.29
C,1,2016-10-03 23:20:00,10.37,19.15
C,1,2016-10-03 23:40:00,13.63,13.48
C,1,2016-10-04 00:00:00,10.04,2.75
C,1,2016-10-04 00:20:00,10.19,20.17
C,1,2016-10-04 00:40:00,10.38,5.69
C,1,2016-10-04 01:20:00,9.86,8.86
C,1,2016-10-04 02:20:00,9.98,17.48
C,1,2016-10-04 03:00:00,12.33,14.8
C,1,2016-10-04 03:40:00,10.16,12.5
C,1,2016-10-04 05:40:00,8.08,4.25
C,1,2016-10-04 06:00:00,11.03,6.08
C,1,2016-10-04 06:20:00,12.6,15.7
C,1,2016-10-04 06:40:00,8.0,8.82
C,1,2016-10-04 07:00:00,10.16,16.78
C,1,2016-10-04 07:20:00,9.36,14.92
C,1,2016-10-04 07:40:00,10.22,14.13
C,1,2016-10-04 08:00:00,9.35,13.83
C,1,2016-10-04 08:20:00,8.89,10.11
C,1,2016-10-04 08:40:00,9.79,10.04
C,1,2016-10-04 09:00:00,9.87,8.46
C,1,2016-10-04 09:20:00,7.22,7.54
C,1,2016-10-04 09:40:00,6.32,5.74
C,1,2016-10-04 10:00:00,9.51,12.89
C,1,2016-10-04 10:20:00,10.06,8.16
C,1,2016-10-04 10:40:00,9.19,9.24
C,1,2016-10-04 11:00:00,10.65,15.12
C,1,2016-10-04 11:20:00,7.81,8.53
C,1,2016-10-04 11:40:00,10.0,8.21
C,1,2016-10-04 12:00:00,10.17,8.67
C,1,2016-10-04 12:20:00,10.16,8.26
C,1,2016-10-04 12:40:00,10.5,10.33
C,1,2016-10-04 13:00:00,10.95,11.06
C,1,2016-10-04 13:20:00,7.75,8.67
C,1,2016-10-04 13:40:00,11.66,9.39
C,1,2016-10-04 14:00:00,10.17,9.86
C,1,2016-10-04 14:20:00,8.96,15.93
C,1,2016-10-04 14:40:00,10.39,9.94
C,1,2016-10-04 15:00:00,10.31,12.0
C,1,2016-10-04 15:20:00,9.35,10.53
C,1,2016-10-04 15:40:00,10.22,9.51
C,1,2016-10-04 16:00:00,9.28,8.95
C,1,2016-10-04 16:20:00,8.85,7.29
C,1,2016-10-04 16:40:00,9.68,9.38
C,1,2016-10-04 17:00:00,8.33,9.38
C,1,2016-10-04 17:20:00,8.14,6.38
C,1,2016-10-04 17:40:00,9.77,6.64
C,1,2016-10-04 18:00:00,8.22,4.28
C,1,2016-10-04 18:20:00,4.28,15.96
C,1,2016-10-04 19:00:00,7.79,10.16
C,1,2016-10-04 19:20:00,10.89,6.81
C,1,2016-10-04 19:40:00,8.42,11.96
C,1,2016-10-04 20:00:00,9.47,8.71
C,1,2016-10-04 20:20:00,10.52,6.62
C,1,2016-10-04 21:00:00,8.69,6.06
C,1,2016-10-04 21:20:00,9.35,10.32
C,1,2016-10-04 21:40:00,5.69,1.48
C,1,2016-10-04 22:20:00,10.02,7.36
C,1,2016-10-04 22:40:00,7.67,11.86
C,1,2016-10-04 23:00:00,9.8,3.77
C,1,2016-10-04 23:20:00,13.52,10.56
C,1,2016-10-04 23:40:00,12.27,10.07
C,1,2016-10-05 01:40:00,12.65,12.5
C,1,2016-10-05 04:40:00,12.46,15.3
C,1,2016-10-05 05:00:00,10.86,8.12
C,1,2016-10-05 05:40:00,11.62,11.7
C,1,2016-10-05 06:00:00,14.79,11.66
C,1,2016-10-05 06:20:00,11.66,14.56
C,1,2016-10-05 06:40:00,11.88,8.94
C,1,2016-10-05 07:00:00,15.55,25.94
C,1,2016-10-05 07:20:00,8.31,10.29
C,1,2016-10-05 07:40:00,11.43,7.67
C,1,2016-10-05 08:00:00,11.86,11.25
C,1,2016-10-05 08:20:00,8.74,9.49
C,1,2016-10-05 08:40:00,8.08,13.5
C,1,2016-10-05 09:00:00,8.45,9.59
C,1,2016-10-05 09:20:00,9.21,7.98
C,1,2016-10-05 09:40:00,10.02,9.2
C,1,2016-10-05 10:00:00,9.09,6.91
C,1,2016-10-05 10:20:00,6.64,6.89
C,1,2016-10-05 10:40:00,9.13,15.74
C,1,2016-10-05 11:00:00,9.34,11.34
C,1,2016-10-05 11:20:00,10.83,10.73
C,1,2016-10-05 11:40:00,7.72,9.77
C,1,2016-10-05 12:00:00,10.25,9.93
C,1,2016-10-05 12:20:00,10.54,12.84
C,1,2016-10-05 12:40:00,13.9,9.89
C,1,2016-10-05 13:00:00,10.01,7.45
C,1,2016-10-05 13:20:00,10.13,11.13
C,1,2016-10-05 13:40:00,10.22,8.09
C,1,2016-10-05 14:00:00,10.02,17.58
C,1,2016-10-05 14:20:00,8.73,8.19
C,1,2016-10-05 14:40:00,8.71,9.31
C,1,2016-10-05 15:00:00,8.91,9.82
C,1,2016-10-05 15:20:00,9.09,6.96
C,1,2016-10-05 15:40:00,10.78,7.15
C,1,2016-10-05 16:00:00,7.53,6.66
C,1,2016-10-05 16:20:00,9.62,7.42
C,1,2016-10-05 16:40:00,10.09,6.71
C,1,2016-10-05 17:20:00,7.25,9.73
C,1,2016-10-05 17:40:00,9.42,10.28
C,1,2016-10-05 18:00:00,8.62,11.29
C,1,2016-10-05 18:20:00,9.05,8.19
C,1,2016-10-05 18:40:00,9.02,15.06
C,1,2016-10-05 19:00:00,8.69,6.24
C,1,2016-10-05 19:20:00,10.39,9.96
C,1,2016-10-05 19:40:00,10.36,16.65
C,1,2016-10-05 20:00:00,8.99,6.79
C,1,2016-10-05 20:20:00,9.07,9.93
C,1,2016-10-05 20:40:00,12.5,9.0
C,1,2016-10-05 21:00:00,9.39,8.43
C,1,2016-10-05 21:40:00,9.0,7.92
C,1,2016-10-05 22:00:00,10.48,9.91
C,1,2016-10-05 22:40:00,11.36,7.62
C,1,2016-10-05 23:40:00,12.54,14.11
C,1,2016-10-06 00:20:00,12.86,14.91
C,1,2016-10-06 00:40:00,12.53,8.13
C,1,2016-10-06 01:00:00,7.87,8.47
C,1,2016-10-06 01:20:00,12.85,19.0
C,1,2016-10-06 05:00:00,11.04,15.27
C,1,2016-10-06 05:40:00,9.97,7.41
C,1,2016-10-06 06:20:00,9.82,9.85
C,1,2016-10-06 06:40:00,7.29,4.37
C,1,2016-10-06 07:00:00,10.19,5.32
C,1,2016-10-06 07:20:00,11.67,8.85
C,1,2016-10-06 07:40:00,9.52,8.04
C,1,2016-10-06 08:00:00,12.21,9.46
C,1,2016-10-06 08:20:00,11.05,13.56
C,1,2016-10-06 08:40:00,9.53,9.62
C,1,2016-10-06 09:00:00,9.26,7.25
C,1,2016-10-06 09:20:00,9.28,7.29
C,1,2016-10-06 09:40:00,8.04,9.34
C,1,2016-10-06 10:00:00,8.68,5.4
C,1,2016-10-06 10:20:00,9.04,7.29
C,1,2016-10-06 10:40:00,10.1,11.51
C,1,2016-10-06 11:00:00,11.25,11.36
C,1,2016-10-06 11:20:00,11.82,14.5
C,1,2016-10-06 11:40:00,12.16,7.22
C,1,2016-10-06 12:00:00,10.32,8.2
C,1,2016-10-06 12:20:00,10.77,9.34
C,1,2016-10-06 12:40:00,8.61,9.81
C,1,2016-10-06 13:00:00,12.21,10.27
C,1,2016-10-06 13:20:00,10.95,8.47
C,1,2016-10-06 13:40:00,11.46,8.66
C,1,2016-10-06 14:00:00,8.82,5.87
C,1,2016-10-06 14:20:00,4.57,1.1
C,1,2016-10-06 14:40:00,9.75,7.77
C,1,2016-10-06 15:00:00,7.0,5.9
C,1,2016-10-06 15:20:00,7.33,8.93
C,1,2016-10-06 15:40:00,7.49,12.08
C,1,2016-10-06 16:00:00,14.13,14.85
C,1,2016-10-06 16:20:00,9.49,7.43
C,1,2016-10-06 16:40:00,6.93,7.18
C,1,2016-10-06 17:00:00,9.69,7.62
C,1,2016-10-06 17:20:00,7.26,11.34
C,1,2016-10-06 17:40:00,9.46,5.81
C,1,2016-10-06 18:00:00,12.38,7.91
C,1,2016-10-06 18:20:00,6.97,6.19
C,1,2016-10-06 18:40:00,6.68,7.31
C,1,2016-10-06 19:00:00,7.44,15.5
C,1,2016-10-06 19:20:00,8.61,35.47
C,1,2016-10-06 19:40:00,9.49,14.96
C,1,2016-10-06 20:20:00,8.24,6.83
C,1,2016-10-06 20:40:00,11.72,7.14
C,1,2016-10-06 21:00:00,11.37,10.03
C,1,2016-10-06 22:00:00,10.35,7.23
C,1,2016-10-06 23:00:00,9.16,13.68
C,1,2016-10-07 00:20:00,10.47,9.49
C,1,2016-10-07 03:20:00,10.24,6.46
C,1,2016-10-07 05:20:00,7.58,4.59
C,1,2016-10-07 05:40:00,10.46,10.73
C,1,2016-10-07 06:00:00,12.86,41.14
C,1,2016-10-07 06:20:00,10.22,5.59
C,1,2016-10-07 06:40:00,10.16,8.74
C,1,2016-10-07 07:20:00,11.15,15.91
C,1,2016-10-07 07:40:00,8.14,7.09
C,1,2016-10-07 08:00:00,10.91,15.78
C,1,2016-10-07 08:20:00,11.64,18.56
C,1,2016-10-07 08:40:00,9.43,7.04
C,1,2016-10-07 09:00:00,8.77,7.52
C,1,2016-10-07 09:20:00,10.82,10.66
C,1,2016-10-07 09:40:00,10.44,8.72
C,1,2016-10-07 10:00:00,10.06,9.9
C,1,2016-10-07 10:20:00,7.46,6.32
C,1,2016-10-07 10:40:00,12.35,14.14
C,1,2016-10-07 11:00:00,8.36,6.25
C,1,2016-10-07 11:20:00,7.12,7.27
C,1,2016-10-07 11:40:00,8.32,7.1
C,1,2016-10-07 12:00:00,8.8,5.97
C,1,2016-10-07 12:20:00,8.29,8.15
C,1,2016-10-07 12:40:00,8.41,6.75
C,1,2016-10-07 13:00:00,7.93,8.24
C,1,2016-10-07 13:20:00,7.86,12.94
C,1,2016-10-07 14:00:00,11.52,6.95
C,1,2016-10-07 14:20:00,9.27,8.66
C,1,2016-10-07 14:40:00,5.29,8.5
C,1,2016-10-07 15:00:00,4.29,4.47
C,1,2016-10-07 15:20:00,4.69,7.96
C,1,2016-10-07 15:40:00,5.9,10.41
C,1,2016-10-07 16:00:00,5.95,7.66
C,1,2016-10-07 16:20:00,5.41,7.53
C,1,2016-10-07 16:40:00,5.44,6.96
C,1,2016-10-07 17:00:00,8.4,10.75
C,1,2016-10-07 17:20:00,4.02,13.03
C,1,2016-10-07 17:40:00,5.62,18.32
C,1,2016-10-07 18:00:00,7.32,7.47
C,1,2016-10-07 18:20:00,4.12,6.5
C,1,2016-10-07 19:00:00,8.32,3.54
C,1,2016-10-07 19:40:00,9.3,6.43
C,1,2016-10-07 20:20:00,8.43,12.22
C,1,2016-10-07 20:40:00,11.64,10.15
C,1,2016-10-07 21:20:00,8.16,7.41
C,1,2016-10-07 21:40:00,10.96,13.89
C,1,2016-10-07 22:00:00,6.37,27.38
C,1,2016-10-07 22:20:00,7.65,9.28
C,1,2016-10-07 22:40:00,10.74,7.08
C,1,2016-10-08 00:20:00,5.52,3.43
C,1,2016-10-08 00:40:00,12.5,7.09
C,1,2016-10-08 06:00:00,9.87,7.97
C,1,2016-10-08 06:40:00,11.12,7.13
C,1,2016-10-08 07:20:00,10.44,5.47
C,1,2016-10-08 07:40:00,7.15,6.71
C,1,2016-10-08 08:40:00,6.89,3.51
C,1,2016-10-08 09:00:00,13.31,10.25
C,1,2016-10-08 09:20:00,6.39,2.54
C,1,2016-10-08 09:40:00,9.2,7.68
C,1,2016-10-08 10:00:00,9.06,6.63
C,1,2016-10-08 10:20:00,8.9,9.08
C,1,2016-10-08 10:40:00,15.07,8.93
C,1,2016-10-08 11:00:00,8.45,6.52
C,1,2016-10-08 11:40:00,11.78,5.42
C,1,2016-10-08 12:40:00,8.36,9.39
C,1,2016-10-08 13:00:00,12.07,8.18
C,1,2016-10-08 13:20:00,9.3,2.41
C,1,2016-10-08 13:40:00,10.42,21.52
C,1,2016-10-08 14:00:00,6.67,5.94
C,1,2016-10-08 14:20:00,12.82,15.07
C,1,2016-10-08 14:40:00,10.81,10.54
C,1,2016-10-08 15:00:00,10.17,11.9
C,1,2016-10-08 15:20:00,14.27,9.23
C,1,2016-10-08 15:40:00,12.04,11.69
C,1,2016-10-08 16:00:00,10.1,6.5
C,1,2016-10-08 16:20:00,8.26,11.34
C,1,2016-10-08 16:40:00,10.05,6.65
C,1,2016-10-08 17:00:00,10.77,7.8
C,1,2016-10-08 17:20:00,10.06,13.81
C,1,2016-10-08 17:40:00,10.72,8.2
C,1,2016-10-08 18:20:00,5.69,10.88
C,1,2016-10-08 18:40:00,7.85,6.12
C,1,2016-10-08 19:00:00,9.24,7.66
C,1,2016-10-08 19:40:00,8.41,6.75
C,1,2016-10-08 21:00:00,9.55,7.07
C,1,2016-10-08 22:00:00,10.98,21.6
C,1,2016-10-08 22:40:00,9.31,5.71
C,1,2016-10-08 23:00:00,8.61,7.6
C,1,2016-10-09 00:40:00,8.89,33.64
C,1,2016-10-09 05:40:00,12.12,10.34
C,1,2016-10-09 06:20:00,9.67,6.4
C,1,2016-10-09 07:00:00,9.76,7.65
C,1,2016-10-09 07:20:00,9.18,7.88
C,1,2016-10-09 07:40:00,7.71,9.39
C,1,2016-10-09 08:00:00,9.74,12.1
C,1,2016-10-09 08:40:00,9.97,12.57
C,1,2016-10-09 09:00:00,8.86,6.55
C,1,2016-10-09 09:20:00,8.78,6.23
C,1,2016-10-09 09:40:00,6.92,5.32
C,1,2016-10-09 10:00:00,10.75,9.83
C,1,2016-10-09 10:20:00,10.36,11.27
C,1,2016-10-09 10:40:00,11.72,6.08
C,1,2016-10-09 11:00:00,12.81,9.12
C,1,2016-10-09 11:20:00,13.31,7.39
C,1,2016-10-09 11:40:00,10.82,12.35
C,1,2016-10-09 12:00:00,10.89,8.59
C,1,2016-10-09 12:20:00,10.97,10.01
C,1,2016-10-09 12:40:00,9.98,5.73
C,1,2016-10-09 13:20:00,11.1,8.61
C,1,2016-10-09 13:40:00,13.44,25.59
C,1,2016-10-09 14:00:00,6.56,4.75
C,1,2016-10-09 14:40:00,8.26,6.85
C,1,2016-10-09 15:00:00,7.45,3.45
C,1,2016-10-09 15:40:00,9.84,7.23
C,1,2016-10-09 16:00:00,8.01,7.83
C,1,2016-10-09 16:20:00,9.62,9.22
C,1,2016-10-09 16:40:00,9.43,7.26
C,1,2016-10-09 17:00:00,7.07,4.33
C,1,2016-10-09 17:20:00,8.83,7.39
C,1,2016-10-09 17:40:00,7.9,12.95
C,1,2016-10-09 18:00:00,6.75,6.14
C,1,2016-10-09 18:20:00,4.88,4.98
C,1,2016-10-09 18:40:00,6.44,15.08
C,1,2016-10-09 19:00:00,8.14,8.46
C,1,2016-10-09 20:00:00,12.8,23.49
C,1,2016-10-09 20:40:00,8.58,2.9
C,1,2016-10-09 22:00:00,7.69,5.84
C,1,2016-10-09 22:40:00,7.78,6.78
C,1,2016-10-09 23:40:00,9.97,5.03
C,1,2016-10-10 00:00:00,11.39,3.78
C,1,2016-10-10 00:20:00,12.29,12.93
C,1,2016-10-10 01:20:00,16.85,6.55
C,1,2016-10-10 02:00:00,13.77,40.79
C,1,2016-10-10 06:20:00,12.8,14.33
C,1,2016-10-10 06:40:00,12.96,13.6
C,1,2016-10-10 07:00:00,10.58,13.56
C,1,2016-10-10 07:20:00,7.33,10.73
C,1,2016-10-10 07:40:00,10.54,4.96
C,1,2016-10-10 08:00:00,9.6,4.61
C,1,2016-10-10 08:20:00,10.62,7.55
C,1,2016-10-10 08:40:00,5.8,3.34
C,1,2016-10-10 09:00:00,7.5,5.93
C,1,2016-10-10 09:20:00,9.8,10.59
C,1,2016-10-10 09:40:00,8.34,8.08
C,1,2016-10-10 10:00:00,10.78,12.48
C,1,2016-10-10 10:20:00,9.71,13.88
C,1,2016-10-10 10:40:00,11.6,8.79
C,1,2016-10-10 11:40:00,12.07,8.78
C,1,2016-10-10 12:00:00,8.09,9.06
C,1,2016-10-10 12:20:00,12.48,20.74
C,1,2016-10-10 12:40:00,9.1,8.72
C,1,2016-10-10 13:00:00,7.85,5.06
C,1,2016-10-10 13:20:00,9.81,4.44
C,1,2016-10-10 13:40:00,11.88,6.77
C,1,2016-10-10 14:00:00,11.32,10.57
C,1,2016-10-10 14:20:00,7.65,7.43
C,1,2016-10-10 14:40:00,8.28,5.58
C,1,2016-10-10 15:00:00,9.41,4.6
C,1,2016-10-10 15:20:00,8.88,8.35
C,1,2016-10-10 15:40:00,8.4,11.9
C,1,2016-10-10 16:00:00,8.75,6.93
C,1,2016-10-10 16:20:00,10.51,5.43
C,1,2016-10-10 16:40:00,9.86,4.34
C,1,2016-10-10 17:00:00,9.71,7.29
C,1,2016-10-10 17:20:00,9.65,28.14
C,1,2016-10-10 18:00:00,8.41,8.37
C,1,2016-10-10 18:20:00,8.61,4.43
C,1,2016-10-10 19:00:00,2.91,8.33
C,1,2016-10-10 19:20:00,6.39,4.56
C,1,2016-10-10 20:20:00,11.74,16.81
C,1,2016-10-10 20:40:00,9.97,11.8
C,1,2016-10-10 21:00:00,9.32,5.42
C,1,2016-10-10 21:20:00,8.9,10.48
C,1,2016-10-10 21:40:00,8.39,5.49
C,1,2016-10-10 22:20:00,7.25,16.57
C,1,2016-10-10 22:40:00,11.04,9.96
C,1,2016-10-11 02:20:00,8.63,4.05
C,1,2016-10-11 05:00:00,9.44,4.61
C,1,2016-10-11 05:20:00,9.49,11.02
C,1,2016-10-11 05:40:00,7.52,1.85
C,1,2016-10-11 06:20:00,10.46,6.59
C,1,2016-10-11 06:40:00,11.91,15.43
C,1,2016-10-11 07:00:00,13.23,17.65
C,1,2016-10-11 07:20:00,9.79,9.31
C,1,2016-10-11 07:40:00,9.44,15.46
C,1,2016-10-11 08:00:00,9.82,6.37
C,1,2016-10-11 08:20:00,10.78,15.45
C,1,2016-10-11 08:40:00,11.06,34.45
C,1,2016-10-11 09:00:00,9.04,9.96
C,1,2016-10-11 09:20:00,12.04,7.59
C,1,2016-10-11 09:40:00,9.33,4.49
C,1,2016-10-11 10:00:00,6.54,5.51
C,1,2016-10-11 10:20:00,10.26,10.01
C,1,2016-10-11 10:40:00,9.82,12.58
C,1,2016-10-11 11:00:00,10.39,8.24
C,1,2016-10-11 11:20:00,8.11,6.04
C,1,2016-10-11 11:40:00,11.2,6.14
C,1,2016-10-11 12:00:00,9.81,9.32
C,1,2016-10-11 12:20:00,10.66,7.82
C,1,2016-10-11 12:40:00,9.64,11.78
C,1,2016-10-11 13:00:00,10.99,17.07
C,1,2016-10-11 13:20:00,8.66,8.62
C,1,2016-10-11 13:40:00,8.64,14.4
C,1,2016-10-11 14:00:00,7.84,8.67
C,1,2016-10-11 14:20:00,11.54,10.66
C,1,2016-10-11 14:40:00,10.39,7.4
C,1,2016-10-11 15:00:00,11.63,5.24
C,1,2016-10-11 15:20:00,9.35,8.37
C,1,2016-10-11 15:40:00,8.68,7.99
C,1,2016-10-11 16:00:00,10.94,16.48
C,1,2016-10-11 16:20:00,9.98,9.39
C,1,2016-10-11 16:40:00,8.42,8.8
C,1,2016-10-11 17:00:00,9.58,6.1
C,1,2016-10-11 17:20:00,8.02,7.87
C,1,2016-10-11 17:40:00,6.91,15.36
C,1,2016-10-11 18:00:00,6.21,4.57
C,1,2016-10-11 18:20:00,6.49,8.2
C,1,2016-10-11 19:20:00,9.65,9.86
C,1,2016-10-11 19:40:00,9.12,4.0
C,1,2016-10-11 20:00:00,10.35,9.46
C,1,2016-10-11 20:20:00,9.35,6.34
C,1,2016-10-11 20:40:00,7.94,17.26
C,1,2016-10-11 21:00:00,8.13,9.89
C,1,2016-10-11 21:20:00,9.63,35.82
C,1,2016-10-11 21:40:00,7.69,6.69
C,1,2016-10-11 22:00:00,9.51,3.6
C,1,2016-10-11 22:40:00,7.93,5.08
C,1,2016-10-11 23:20:00,11.26,11.4
C,1,2016-10-12 01:00:00,5.57,13.71
C,1,2016-10-12 05:20:00,8.24,3.77
C,1,2016-10-12 06:20:00,7.75,4.11
C,1,2016-10-12 06:40:00,14.96,15.31
C,1,2016-10-12 07:00:00,9.31,8.93
C,1,2016-10-12 07:40:00,10.89,11.98
C,1,2016-10-12 08:00:00,10.75,12.04
C,1,2016-10-12 08:20:00,9.59,8.06
C,1,2016-10-12 08:40:00,11.35,6.94
C,1,2016-10-12 09:00:00,6.77,10.85
C,1,2016-10-12 09:20:00,13.36,6.67
C,1,2016-10-12 09:40:00,8.07,5.3
C,1,2016-10-12 10:00:00,12.75,8.78
C,1,2016-10-12 10:20:00,10.88,10.71
C,1,2016-10-12 10:40:00,9.99,11.22
C,1,2016-10-12 11:00:00,7.47,5.13
C,1,2016-10-12 11:20:00,6.4,4.77
C,1,2016-10-12 11:40:00,9.01,7.91
C,1,2016-10-12 12:00:00,9.56,7.31
C,1,2016-10-12 12:20:00,12.27,14.76
C,1,2016-10-12 12:40:00,9.92,7.22
C,1,2016-10-12 13:00:00,9.33,9.82
C,1,2016-10-12 13:20:00,11.24,6.26
C,1,2016-10-12 13:40:00,11.5,30.61
C,1,2016-10-12 14:00:00,9.54,15.51
C,1,2016-10-12 14:20:00,10.18,7.32
C,1,2016-10-12 14:40:00,9.86,12.57
C,1,2016-10-12 15:00:00,9.99,9.86
C,1,2016-10-12 15:20:00,8.29,5.71
C,1,2016-10-12 15:40:00,10.96,7.84
C,1,2016-10-12 16:00:00,10.55,13.15
C,1,2016-10-12 16:20:00,9.4,6.02
C,1,2016-10-12 16:40:00,10.55,8.08
C,1,2016-10-12 17:00:00,14.84,15.24
C,1,2016-10-12 17:20:00,9.0,6.19
C,1,2016-10-12 17:40:00,9.03,4.27
C,1,2016-10-12 18:00:00,8.33,23.57
C,1,2016-10-12 18:40:00,7.08,7.2
C,1,2016-10-12 19:20:00,9.71,6.81
C,1,2016-10-12 19:40:00,7.92,6.96
C,1,2016-10-12 20:00:00,8.47,9.54
C,1,2016-10-12 20:20:00,8.35,12.06
C,1,2016-10-12 20:40:00,9.38,3.04
C,1,2016-10-12 21:20:00,10.36,6.24
C,1,2016-10-12 22:00:00,9.88,6.01
C,1,2016-10-12 22:20:00,8.64,8.24
