avg_travel_time,hour,minute,weekday,timemap,pressure,wind_direction,wind_direction,wind_speed,temperature,rel_humidity,precipitation,SSD,is_workday
61.45,15,20,1,47,1016,45.0,45.0,2.8,20.3,66.0,0.0,64.51274058947368,1
61.37,18,20,3,56,1012,33.0,33.0,1.1,21.9,84.0,0.0,75.02069216277057,1
61.37,9,40,5,30,1008,99.0,99.0,1.1,28.1,74.0,0.0,85.6544731692308,3
61.32,23,0,4,70,1009,284.0,284.0,0.7,21.0,96.0,0.0,75.91744266666667,1
61.31,17,20,2,53,1012,8.0,8.0,3.3,24.7,76.0,0.0,72.38370128866995,3
61.31,13,40,1,42,1015,105.0,105.0,3.5,21.6,70.0,0.0,65.15333155555557,1
61.31,3,20,4,11,1007,323.0,323.0,2.3,22.4,86.0,0.0,72.38138763893805,1
61.29,21,0,6,64,1007,358.0,358.0,0.5,21.8,93.0,0.0,77.78836322758622,2
61.19,7,0,2,22,1013,328.0,328.0,3.0,26.2,56.0,0.0,73.57659656170213,1
61.16,5,20,6,17,1016,66.0,66.0,2.5,21.4,56.0,0.0,66.37936585762712,2
61.16,21,0,0,64,1014,333.0,333.0,2.5,14.1,80.0,0.0,55.18706397411003,2
61.13,13,20,3,41,1017,24.0,24.0,2.2,20.3,69.0,0.0,66.76325298947367,1
61.11,9,40,2,30,1009,52.0,52.0,2.8,26.5,64.0,0.0,75.8305587027027,3
61.07,21,40,5,66,1008,324.0,324.0,1.1,21.2,93.0,0.0,74.69144408739496,2
61.07,11,20,0,35,1006,44.0,44.0,3.6,24.2,79.0,0.0,70.8432728,3
61.07,20,20,4,62,1009,317.0,317.0,1.8,21.4,88.0,0.0,72.27281865762713,1
61.03,13,40,0,42,1010,302.0,302.0,2.3,20.8,92.0,1.1,69.95523168264461,1
61.0,22,0,4,67,1009,284.0,284.0,0.7,21.0,96.0,0.0,75.91744266666667,1
61.0,12,20,0,38,1014,333.0,333.0,2.5,14.1,80.0,0.0,55.18706397411003,2
60.96,14,0,3,43,1015,85.0,85.0,1.5,22.2,74.0,0.0,73.1488842385965,3
60.95,15,20,3,47,1017,41.0,41.0,1.8,19.8,71.0,0.0,67.32415381587302,1
60.94,16,20,0,50,1007,315.0,315.0,0.8,25.4,86.0,0.0,83.00703970612247,1
60.94,4,20,1,14,1014,354.0,354.0,2.6,23.9,58.0,0.0,70.87979294407583,1
60.91,7,0,0,22,1005,37.0,37.0,4.1,30.3,56.0,0.0,77.64363054149659,1
60.91,19,40,1,60,1007,335.0,335.0,2.0,20.3,90.0,0.0,69.71683978947371,3
60.89,13,0,3,40,1015,85.0,85.0,1.5,22.2,74.0,0.0,73.1488842385965,3
60.87,17,0,3,52,1012,86.0,86.0,2.7,23.1,80.0,0.0,71.73643930593606,1
60.87,23,20,4,71,1008,355.0,355.0,4.8,20.0,97.0,1.9,60.93596000000001,3
60.86,21,20,1,65,1017,4.0,4.0,1.9,19.2,74.0,0.0,66.19587276899225,1
60.86,21,0,1,64,1003,28.0,28.0,2.9,26.4,94.0,0.0,79.29403833118279,1
60.81,14,0,5,43,1009,326.0,326.0,0.9,25.1,90.0,0.0,82.61377433165829,3
60.79,10,0,5,31,1008,99.0,99.0,1.1,28.1,74.0,0.0,85.6544731692308,3
60.73,3,40,2,12,1018,46.0,46.0,2.9,20.9,68.0,0.0,65.53443828713692,1
60.73,9,40,3,30,1014,64.0,64.0,3.2,23.0,69.0,0.0,68.62480109090909,3
60.7,18,20,6,56,1007,11.0,11.0,0.9,22.8,87.0,0.0,77.75602718558558,2
60.68,1,0,1,4,1008,330.0,330.0,2.3,21.6,84.0,0.0,70.60189795555556,3
60.65,8,40,5,27,1010,17.0,17.0,3.6,22.1,72.0,0.0,66.00607278951965,2
60.61,3,20,5,11,1009,193.0,193.0,1.3,27.8,64.0,0.0,83.06597715348839,2
60.61,13,40,3,42,1017,24.0,24.0,2.2,20.3,69.0,0.0,66.76325298947367,1
60.58,18,40,1,57,1016,347.0,347.0,2.3,18.8,73.0,0.0,64.05590160610686,1
60.56,16,20,0,50,1008,62.0,62.0,3.1,23.1,76.0,0.0,69.97503290593608,3
60.55,17,20,1,53,1007,310.0,310.0,1.5,22.6,80.0,0.0,74.61782914285716,3
60.54,7,20,0,23,1005,37.0,37.0,4.1,30.3,56.0,0.0,77.64363054149659,1
60.54,7,40,1,24,1004,96.0,96.0,3.6,31.1,63.0,0.0,81.78337059856115,1
60.53,15,40,0,48,1008,62.0,62.0,3.1,23.1,76.0,0.0,69.97503290593608,3
60.53,8,20,5,26,1007,54.0,54.0,3.8,29.6,55.0,0.0,77.15702784415585,2
60.51,7,20,6,23,1012,301.0,301.0,1.8,26.8,67.0,0.0,79.99331931428571,2
60.51,16,0,2,49,1017,326.0,326.0,1.6,19.3,78.0,0.0,67.77086297587549,1
60.5,13,20,5,41,1009,326.0,326.0,0.9,25.1,90.0,0.0,82.61377433165829,3
60.48,4,20,6,14,1016,66.0,66.0,2.5,21.4,56.0,0.0,66.37936585762712,2
60.45,5,0,0,16,1008,10.0,10.0,1.9,23.6,79.0,0.0,75.133499035514,3
60.45,2,40,0,9,1008,329.0,329.0,2.8,22.2,76.0,0.0,69.2230426385965,1
60.43,14,20,6,44,1014,353.0,353.0,4.3,22.7,77.0,0.0,65.4928120412556,2
60.42,15,40,6,48,1016,57.0,57.0,4.4,17.1,60.0,0.0,52.853749820788536,2
60.41,18,40,0,57,1014,341.0,341.0,1.5,19.1,92.0,0.0,69.19157370193051,1
60.33,7,40,5,24,1010,17.0,17.0,3.6,22.1,72.0,0.0,66.00607278951965,2
60.31,7,20,1,23,1013,64.0,64.0,3.0,23.8,50.0,0.0,68.43263954716981,1
60.31,20,0,5,61,1007,325.0,325.0,1.4,21.9,91.0,0.0,74.87261096277057,2
60.27,0,0,2,1,1010,32.0,32.0,0.9,22.7,80.0,0.0,76.7295036412556,3
60.26,13,20,2,41,1017,360.0,360.0,1.4,20.4,63.0,0.0,68.84725848455285,1
60.25,18,0,6,55,1006,5.0,5.0,1.0,22.7,91.0,0.0,77.71737284125561,3
60.21,12,0,0,37,1008,29.0,29.0,1.8,24.0,78.0,0.0,76.09627961904762,3
60.2,11,20,5,35,1014,333.0,333.0,2.2,20.3,96.0,0.0,69.73786458947369,2
60.2,0,0,4,1,1017,46.0,46.0,3.0,18.4,88.0,0.0,62.61126900451129,1
60.2,20,20,3,62,1016,352.0,352.0,1.5,19.1,75.0,0.0,67.3928445019305,1
60.19,14,0,1,43,1014,25.0,25.0,1.7,22.1,53.0,0.0,69.86847638951966,1
60.18,20,20,3,62,1013,4.0,4.0,1.5,20.9,80.0,0.0,71.36266708713694,3
60.17,11,40,6,36,1014,28.0,28.0,5.6,20.4,55.0,0.0,54.52298328455285,2
60.16,15,40,4,48,1009,353.0,353.0,2.5,20.9,98.0,2.5,70.18501028713693,3
60.13,21,40,0,66,1008,303.0,303.0,1.9,20.7,88.0,0.0,70.59308502386831,3
60.11,17,40,1,54,1014,326.0,326.0,2.2,20.5,65.0,0.0,66.69410224489796,1
60.06,13,40,4,42,1010,80.0,80.0,2.5,24.3,77.0,0.0,74.30557092367151,1
60.05,10,40,1,33,1013,87.0,87.0,2.4,23.0,56.0,0.0,69.62495709090909,1
60.03,3,40,3,12,1015,53.0,53.0,4.7,25.2,69.0,0.0,67.96205045656566,3
60.03,21,0,1,64,1008,250.0,250.0,1.4,19.9,90.0,0.0,70.8576202868526,3
60.01,15,40,5,48,1015,15.0,15.0,5.5,18.6,60.0,0.0,52.08722424242424,2
60.0,13,40,0,42,1008,29.0,29.0,1.8,24.0,78.0,0.0,76.09627961904762,3
60.0,23,0,5,70,1015,354.0,354.0,3.3,16.5,64.0,0.0,55.65855635087719,2
59.95,5,40,5,18,1010,188.0,188.0,1.1,25.1,82.0,0.0,80.9527855316583,3
59.85,11,20,4,35,1016,349.0,349.0,2.0,18.2,81.0,0.0,64.70591382686568,1
59.85,11,20,0,35,1014,333.0,333.0,2.5,14.1,80.0,0.0,55.18706397411003,2
59.83,20,20,2,62,1013,341.0,341.0,1.7,20.2,94.0,0.0,70.92123834838709,1
59.81,19,20,3,59,1012,33.0,33.0,1.1,21.9,84.0,0.0,75.02069216277057,1
59.81,22,0,2,67,1006,29.0,29.0,4.1,21.5,95.0,0.5,65.9088814893617,1
59.8,17,20,3,53,1008,342.0,342.0,2.6,19.9,97.0,0.3,67.7786350868526,1
59.8,4,20,3,14,1015,53.0,53.0,4.7,25.2,69.0,0.0,67.96205045656566,3
59.79,10,40,2,33,1004,53.0,53.0,5.1,24.7,93.0,1.3,68.76857768866995,1
59.77,17,0,0,52,1007,315.0,315.0,0.8,25.4,86.0,0.0,83.00703970612247,1
59.76,5,0,5,16,1016,357.0,357.0,1.1,19.8,94.0,0.6,72.05626821587302,2
59.75,2,20,3,8,1014,281.0,281.0,1.5,20.7,91.0,0.0,72.20796062386832,1
59.74,11,0,4,34,1009,310.0,310.0,1.5,20.4,97.0,0.0,72.28542808455285,3
59.72,8,40,3,27,1013,59.0,59.0,1.5,23.9,82.0,0.8,77.35804254407584,3
59.69,6,0,2,19,1013,328.0,328.0,3.0,26.2,56.0,0.0,73.57659656170213,1
59.65,19,0,3,58,1013,4.0,4.0,1.5,20.9,80.0,0.0,71.36266708713694,3
59.65,13,0,0,40,1008,29.0,29.0,1.8,24.0,78.0,0.0,76.09627961904762,3
59.64,9,40,4,30,1009,310.0,310.0,1.5,20.4,97.0,0.0,72.28542808455285,3
59.62,13,40,3,42,1012,91.0,91.0,3.6,24.4,72.0,0.0,70.35120876116504,1
59.61,0,0,0,1,1016,35.0,35.0,2.1,20.1,80.0,0.0,67.91276035341366,1
59.6,11,20,1,35,1013,87.0,87.0,2.4,23.0,56.0,0.0,69.62495709090909,1
59.6,1,20,5,5,1016,35.0,35.0,2.0,19.0,95.0,0.0,67.71254,2
59.6,0,0,5,1,1016,35.0,35.0,2.0,19.0,95.0,0.0,67.71254,2
59.57,12,40,0,39,1010,302.0,302.0,2.3,20.8,92.0,1.1,69.95523168264461,1
59.55,21,40,6,66,1014,35.0,35.0,3.0,20.4,81.0,0.0,65.71687768455284,2
59.53,19,40,5,60,1015,340.0,340.0,2.4,16.4,73.0,0.0,59.217620654545456,2
59.51,16,40,6,51,1008,53.0,53.0,1.4,24.4,85.0,0.0,79.01722796116505,2
59.5,10,20,1,32,1013,87.0,87.0,2.4,23.0,56.0,0.0,69.62495709090909,1
59.43,0,0,6,1,1014,327.0,327.0,0.6,20.4,95.0,0.0,74.94435928455285,2
59.4,17,20,3,53,1014,87.0,87.0,1.8,21.5,76.0,0.0,71.0927354893617,3
59.38,20,20,1,62,1014,327.0,327.0,1.4,19.4,74.0,0.0,68.1735901,1
59.35,10,40,4,33,1006,16.0,16.0,3.5,24.1,81.0,0.0,71.219549169378,1
59.31,11,20,2,35,1009,52.0,52.0,2.8,26.5,64.0,0.0,75.8305587027027,3
59.31,6,0,3,19,1011,117.0,117.0,2.3,28.7,54.0,0.0,80.14986681226993,1
59.27,0,40,0,3,1008,307.0,307.0,1.3,24.1,83.0,0.0,78.507524369378,1
59.27,17,20,1,53,1014,326.0,326.0,2.2,20.5,65.0,0.0,66.69410224489796,1
59.26,11,40,5,36,1008,99.0,99.0,1.1,28.1,74.0,0.0,85.6544731692308,3
59.24,13,20,4,41,1016,1.0,1.0,1.4,18.3,83.0,0.0,67.0229637857678,1
59.24,13,40,2,42,1006,57.0,57.0,3.9,23.1,94.0,3.0,69.58136170593608,1
59.24,23,40,5,72,1013,216.0,216.0,3.2,19.6,97.0,0.0,65.26675822362205,2
59.24,6,0,4,19,1008,90.0,90.0,2.5,29.5,53.0,0.0,80.84435567741937,1
59.22,23,0,6,70,1006,11.0,11.0,2.7,22.6,90.0,0.0,71.96316514285716,3
59.2,18,20,3,56,1016,352.0,352.0,1.5,19.1,75.0,0.0,67.3928445019305,1
59.2,23,20,4,71,1015,360.0,360.0,2.3,18.5,90.0,0.0,65.25234603773585,1
59.19,13,0,2,40,1017,360.0,360.0,1.4,20.4,63.0,0.0,68.84725848455285,1
59.17,7,0,4,22,1006,164.0,164.0,1.0,24.7,80.0,0.0,80.24837808866995,1
59.16,10,0,2,31,1004,53.0,53.0,5.1,24.7,93.0,1.3,68.76857768866995,1
59.14,18,0,4,55,1015,202.0,202.0,1.1,18.4,89.0,0.0,68.79453140451128,1
59.09,7,40,2,24,1013,328.0,328.0,3.0,26.2,56.0,0.0,73.57659656170213,1
59.08,4,0,3,13,1008,359.0,359.0,5.1,21.6,96.0,0.4,63.020669155555574,1
59.02,3,40,4,12,1011,331.0,331.0,1.8,20.2,92.0,0.3,70.3816239483871,3
59.01,11,0,2,34,1016,39.0,39.0,3.7,21.2,57.0,0.0,62.287488887394964,1
59.0,11,0,4,34,1008,96.0,96.0,4.5,27.2,61.0,0.0,71.2951962786517,1
58.97,11,0,4,34,1006,16.0,16.0,3.5,24.1,81.0,0.0,71.219549169378,1
58.95,23,20,1,71,1017,4.0,4.0,1.9,19.2,74.0,0.0,66.19587276899225,1
58.94,22,40,1,69,1003,28.0,28.0,2.9,26.4,94.0,0.0,79.29403833118279,1
58.94,8,0,1,25,1012,7.0,7.0,4.6,26.9,43.0,0.0,68.00156924419889,1
58.92,18,40,1,57,1007,335.0,335.0,2.0,20.3,90.0,0.0,69.71683978947371,3
58.9,7,0,0,22,1006,35.0,35.0,2.6,25.4,72.0,0.0,75.44503810612245,3
58.88,15,20,0,47,1007,315.0,315.0,0.8,25.4,86.0,0.0,83.00703970612247,1
58.86,6,0,5,19,1008,222.0,222.0,1.4,27.3,75.0,0.0,83.30020527683615,3
58.86,4,40,3,15,1008,359.0,359.0,5.1,21.6,96.0,0.4,63.020669155555574,1
58.85,1,40,1,6,1013,341.0,341.0,3.5,21.1,68.0,0.0,63.98836985439331,1
58.82,21,40,0,66,1014,333.0,333.0,2.5,14.1,80.0,0.0,55.18706397411003,2
58.82,14,40,1,45,1006,330.0,330.0,1.3,22.9,78.0,0.0,75.59367449411766,3
58.81,14,20,4,44,1010,80.0,80.0,2.5,24.3,77.0,0.0,74.30557092367151,1
58.81,11,0,6,34,1014,28.0,28.0,5.6,20.4,55.0,0.0,54.52298328455285,2
58.78,14,20,6,44,1016,52.0,52.0,6.0,18.8,58.0,0.0,50.64514960610686,2
58.77,22,20,4,68,1015,360.0,360.0,2.3,18.5,90.0,0.0,65.25234603773585,1
58.73,20,40,3,63,1013,4.0,4.0,1.5,20.9,80.0,0.0,71.36266708713694,3
58.73,13,20,2,41,1014,320.0,320.0,2.4,21.3,91.0,0.5,70.49993400675106,1
58.71,11,20,2,35,1004,53.0,53.0,5.1,24.7,93.0,1.3,68.76857768866995,1
58.7,14,40,2,45,1012,59.0,59.0,2.0,25.4,72.0,0.0,77.36503810612246,3
58.66,15,0,5,46,1009,322.0,322.0,2.2,24.1,94.0,0.0,76.99138796937801,3
58.63,16,20,4,50,1009,353.0,353.0,2.5,20.9,98.0,2.5,70.18501028713693,3
58.61,22,40,4,69,1009,319.0,319.0,1.7,20.7,93.0,0.0,71.79121102386831,1
58.6,10,20,2,32,1016,39.0,39.0,3.7,21.2,57.0,0.0,62.287488887394964,1
58.58,12,20,6,38,1006,9.0,9.0,5.9,25.8,79.0,0.0,66.55469053333333,3
58.54,18,0,0,55,1011,333.0,333.0,2.4,20.2,75.0,0.0,66.5949015483871,1
58.54,10,20,5,32,1008,99.0,99.0,1.1,28.1,74.0,0.0,85.6544731692308,3
58.54,4,40,2,15,1010,340.0,340.0,1.5,25.4,68.0,0.0,78.45018050612245,3
58.48,12,40,3,39,1015,85.0,85.0,1.5,22.2,74.0,0.0,73.1488842385965,3
58.46,22,20,1,68,1003,28.0,28.0,2.9,26.4,94.0,0.0,79.29403833118279,1
58.42,8,40,2,27,1003,92.0,92.0,7.5,26.2,94.0,5.5,64.17827816170212,1
58.42,7,20,2,23,1016,100.0,100.0,3.1,22.1,59.0,0.0,66.08876998951965,1
58.42,10,0,1,31,1013,87.0,87.0,2.4,23.0,56.0,0.0,69.62495709090909,1
58.38,15,40,3,48,1008,342.0,342.0,2.6,19.9,97.0,0.3,67.7786350868526,1
58.38,12,0,0,37,1014,333.0,333.0,2.5,14.1,80.0,0.0,55.18706397411003,2
58.36,10,20,3,32,1011,91.0,91.0,2.6,26.8,57.0,0.0,76.09527131428571,1
58.35,22,0,2,67,1016,14.0,14.0,2.3,19.3,79.0,0.0,65.63739777587547,1
58.31,16,40,4,51,1016,354.0,354.0,1.8,18.2,87.0,0.0,65.96112502686569,1
58.27,12,40,1,39,1006,40.0,40.0,3.4,27.4,85.0,0.0,78.45149636363634,1
58.27,22,20,6,68,1014,35.0,35.0,3.0,20.4,81.0,0.0,65.71687768455284,2
58.26,22,20,0,68,1006,87.0,87.0,1.5,24.9,90.0,0.0,80.30185816915423,1
58.21,22,40,1,69,1017,4.0,4.0,1.9,19.2,74.0,0.0,66.19587276899225,1
58.21,16,20,5,50,1009,322.0,322.0,2.2,24.1,94.0,0.0,76.99138796937801,3
58.18,19,40,3,60,1016,352.0,352.0,1.5,19.1,75.0,0.0,67.3928445019305,1
58.16,13,40,6,42,1006,9.0,9.0,5.9,25.8,79.0,0.0,66.55469053333333,3
58.13,1,40,4,6,1006,354.0,354.0,1.8,19.6,97.0,0.2,69.74675822362205,1
58.1,10,40,3,33,1006,356.0,356.0,4.0,20.6,96.0,1.4,64.5690044852459,1
58.06,5,20,5,17,1011,5.0,5.0,5.5,20.3,81.0,0.0,57.525302589473675,2
58.04,17,20,0,53,1015,222.0,222.0,0.9,18.9,92.0,0.0,70.72085709118774,1
58.03,5,40,2,18,1018,46.0,46.0,2.9,20.9,68.0,0.0,65.53443828713692,1
58.02,20,0,0,61,1006,46.0,46.0,1.3,24.7,92.0,0.0,80.80240848866997,1
58.0,0,20,4,2,1012,335.0,335.0,0.7,22.7,84.0,0.0,77.8450924412556,1
58.0,13,0,0,40,1010,302.0,302.0,2.3,20.8,92.0,1.1,69.95523168264461,1
57.95,11,20,0,35,1008,351.0,351.0,5.3,23.8,72.0,0.1,63.77636914716982,1
57.94,6,0,4,19,1016,359.0,359.0,1.9,18.5,84.0,0.0,65.91059003773586,1
57.92,7,20,3,23,1011,117.0,117.0,2.3,28.7,54.0,0.0,80.14986681226993,1
57.9,3,0,3,10,1018,39.0,39.0,3.7,21.4,64.0,0.0,63.45272905762712,1
57.89,0,40,6,3,1009,195.0,195.0,1.1,23.4,87.0,0.0,78.28199665185187,2
57.89,15,0,2,46,1017,326.0,326.0,1.6,19.3,78.0,0.0,67.77086297587549,1
57.86,5,20,5,17,1016,357.0,357.0,1.1,19.8,94.0,0.6,72.05626821587302,2
57.85,20,20,2,62,1016,327.0,327.0,1.9,18.9,83.0,0.0,66.57513349118774,1
57.81,4,40,5,15,1016,357.0,357.0,1.1,19.8,94.0,0.6,72.05626821587302,2
57.77,14,20,0,44,1010,302.0,302.0,2.3,20.8,92.0,1.1,69.95523168264461,1
57.76,4,20,3,14,1018,39.0,39.0,3.7,21.4,64.0,0.0,63.45272905762712,1
57.68,13,40,3,42,1008,10.0,10.0,3.1,20.3,97.0,1.5,66.96803538947367,1
57.65,5,40,2,18,1004,65.0,65.0,4.3,27.9,86.0,0.0,76.68534831812865,1
57.64,9,0,3,28,1014,64.0,64.0,3.2,23.0,69.0,0.0,68.62480109090909,3
57.64,16,0,5,49,1009,322.0,322.0,2.2,24.1,94.0,0.0,76.99138796937801,3
57.62,16,0,3,49,1017,41.0,41.0,1.8,19.8,71.0,0.0,67.32415381587302,1
57.62,13,40,5,42,1009,326.0,326.0,0.9,25.1,90.0,0.0,82.61377433165829,3
57.61,23,0,6,70,1007,358.0,358.0,0.5,21.8,93.0,0.0,77.78836322758622,2
57.59,19,0,6,58,1007,11.0,11.0,0.9,22.8,87.0,0.0,77.75602718558558,2
57.58,16,20,2,50,1017,326.0,326.0,1.6,19.3,78.0,0.0,67.77086297587549,1
57.51,12,40,3,39,1017,24.0,24.0,2.2,20.3,69.0,0.0,66.76325298947367,1
57.48,20,20,0,62,1006,46.0,46.0,1.3,24.7,92.0,0.0,80.80240848866997,1
57.46,5,0,5,16,1011,5.0,5.0,5.5,20.3,81.0,0.0,57.525302589473675,2
57.42,17,20,0,53,1014,333.0,333.0,2.5,14.1,80.0,0.0,55.18706397411003,2
57.38,6,0,5,19,1014,334.0,334.0,1.5,20.3,96.0,0.1,71.97786458947371,2
57.34,2,20,2,8,1018,56.0,56.0,4.5,19.9,60.0,0.0,57.676128286852595,1
57.31,2,40,6,9,1008,227.0,227.0,2.1,25.6,89.0,0.0,79.62470949278352,3
57.3,21,20,1,65,1003,28.0,28.0,2.9,26.4,94.0,0.0,79.29403833118279,1
57.29,15,20,1,47,1007,310.0,310.0,1.5,22.6,80.0,0.0,74.61782914285716,3
57.25,6,40,1,21,1004,96.0,96.0,3.6,31.1,63.0,0.0,81.78337059856115,1
57.23,11,40,2,36,1016,39.0,39.0,3.7,21.2,57.0,0.0,62.287488887394964,1
57.16,22,0,5,67,1008,324.0,324.0,1.1,21.2,93.0,0.0,74.69144408739496,2
57.16,0,0,2,1,1016,219.0,219.0,0.7,21.7,69.0,0.0,74.1858907141631,1
57.15,20,40,6,63,1006,5.0,5.0,1.0,22.7,91.0,0.0,77.71737284125561,3
57.14,15,0,1,46,1014,326.0,326.0,2.2,20.5,65.0,0.0,66.69410224489796,1
57.12,11,0,3,34,1006,356.0,356.0,4.0,20.6,96.0,1.4,64.5690044852459,1
57.09,20,20,5,62,1015,340.0,340.0,2.4,16.4,73.0,0.0,59.217620654545456,2
57.03,3,40,0,12,1014,333.0,333.0,2.5,14.1,80.0,0.0,55.18706397411003,2
57.02,12,0,1,37,1006,330.0,330.0,1.3,22.9,78.0,0.0,75.59367449411766,3
57.02,7,20,1,23,1012,7.0,7.0,4.6,26.9,43.0,0.0,68.00156924419889,1
56.98,16,40,4,51,1009,353.0,353.0,2.5,20.9,98.0,2.5,70.18501028713693,3
56.98,12,0,2,37,1014,320.0,320.0,2.4,21.3,91.0,0.5,70.49993400675106,1
56.9,8,20,5,26,1008,222.0,222.0,1.4,27.3,75.0,0.0,83.30020527683615,3
56.88,18,40,4,57,1008,342.0,342.0,4.1,20.4,97.0,2.0,63.96542808455286,3
56.87,10,20,2,32,1013,348.0,348.0,1.5,24.9,67.0,0.0,77.38324096915423,1
56.87,6,20,3,20,1013,59.0,59.0,1.5,23.9,82.0,0.8,77.35804254407584,3
56.85,6,20,5,20,1007,54.0,54.0,3.8,29.6,55.0,0.0,77.15702784415585,2
56.85,7,0,5,22,1010,17.0,17.0,3.6,22.1,72.0,0.0,66.00607278951965,2
56.83,7,20,3,23,1006,355.0,355.0,6.9,21.0,95.0,0.1,55.96472666666668,1
56.8,2,20,6,8,1016,1.0,1.0,4.0,17.5,66.0,0.0,55.46766727272728,2
56.75,22,40,4,69,1008,355.0,355.0,4.8,20.0,97.0,1.9,60.93596000000001,3
56.73,16,40,5,51,1009,322.0,322.0,2.2,24.1,94.0,0.0,76.99138796937801,3
56.71,17,20,2,53,1014,310.0,310.0,1.0,20.8,93.0,0.0,74.22722048264463,1
56.71,18,20,2,56,1013,341.0,341.0,1.7,20.2,94.0,0.0,70.92123834838709,1
56.63,21,40,4,66,1008,355.0,355.0,4.8,20.0,97.0,1.9,60.93596000000001,3
56.62,15,0,6,46,1006,358.0,358.0,2.3,23.2,93.0,0.0,74.77753187522936,3
56.62,19,40,4,60,1015,202.0,202.0,1.1,18.4,89.0,0.0,68.79453140451128,1
56.61,19,40,5,60,1008,334.0,334.0,0.8,23.5,95.0,0.0,80.4108611627907,3
56.6,14,0,0,43,1014,333.0,333.0,2.5,14.1,80.0,0.0,55.18706397411003,2
56.53,1,40,4,6,1012,335.0,335.0,0.7,22.7,84.0,0.0,77.8450924412556,1
56.53,13,20,4,41,1010,80.0,80.0,2.5,24.3,77.0,0.0,74.30557092367151,1
56.52,17,40,6,54,1008,53.0,53.0,1.4,24.4,85.0,0.0,79.01722796116505,2
56.49,4,0,0,13,1016,104.0,104.0,1.5,19.6,90.0,0.1,69.95337902362205,1
56.47,17,40,6,54,1016,57.0,57.0,4.4,17.1,60.0,0.0,52.853749820788536,2
56.46,13,0,4,40,1016,1.0,1.0,1.4,18.3,83.0,0.0,67.0229637857678,1
56.45,18,0,1,55,1004,56.0,56.0,1.7,26.2,95.0,1.2,82.86990136170213,1
56.44,9,40,5,30,1011,357.0,357.0,3.2,20.5,80.0,0.0,65.15757224489796,2
56.43,13,0,6,40,1016,52.0,52.0,6.0,18.8,58.0,0.0,50.64514960610686,2
56.39,6,40,0,21,1013,81.0,81.0,1.2,21.3,79.0,0.0,72.97425240675106,1
56.39,5,20,2,17,1004,65.0,65.0,4.3,27.9,86.0,0.0,76.68534831812865,1
56.38,1,40,5,6,1009,65.0,65.0,0.1,22.3,93.0,0.0,80.04969962466959,3
56.38,20,40,3,63,1006,354.0,354.0,1.8,19.6,97.0,0.2,69.74675822362205,1
56.36,6,20,2,20,1003,92.0,92.0,7.5,26.2,94.0,5.5,64.17827816170212,1
56.33,9,20,3,29,1014,64.0,64.0,3.2,23.0,69.0,0.0,68.62480109090909,3
56.31,8,40,5,27,1008,222.0,222.0,1.4,27.3,75.0,0.0,83.30020527683615,3
56.3,12,20,4,38,1010,80.0,80.0,2.5,24.3,77.0,0.0,74.30557092367151,1
56.29,10,0,3,31,1014,64.0,64.0,3.2,23.0,69.0,0.0,68.62480109090909,3
56.29,21,20,0,65,1012,319.0,319.0,2.7,19.1,75.0,0.0,63.5528445019305,1
56.25,20,0,3,61,1013,4.0,4.0,1.5,20.9,80.0,0.0,71.36266708713694,3
56.25,17,40,0,54,1007,315.0,315.0,0.8,25.4,86.0,0.0,83.00703970612247,1
56.24,11,40,0,36,1008,351.0,351.0,5.3,23.8,72.0,0.1,63.77636914716982,1
56.23,19,0,6,58,1014,344.0,344.0,2.0,21.3,83.0,0.0,70.86947960675106,2
56.23,14,40,1,45,1006,40.0,40.0,3.4,27.4,85.0,0.0,78.45149636363634,1
56.22,11,0,2,34,1013,348.0,348.0,1.5,24.9,67.0,0.0,77.38324096915423,1
56.21,14,0,4,43,1009,319.0,319.0,1.8,20.7,98.0,0.6,72.02933702386831,3
56.2,17,40,5,54,1014,77.0,77.0,0.0,19.8,97.0,0.0,75.90132661587302,2
56.2,17,20,4,53,1009,353.0,353.0,2.5,20.9,98.0,2.5,70.18501028713693,3
56.18,2,40,6,9,1009,195.0,195.0,1.1,23.4,87.0,0.0,78.28199665185187,2
56.16,7,40,6,24,1006,85.0,85.0,2.9,29.9,58.0,0.0,81.02897435231787,2
56.16,1,40,0,6,1007,13.0,13.0,2.6,22.4,85.0,0.0,71.30358123893805,3
56.07,22,0,5,67,1013,216.0,216.0,3.2,19.6,97.0,0.0,65.26675822362205,2
56.02,1,40,3,6,1008,345.0,345.0,2.3,21.5,97.0,3.1,71.89794948936171,1
56.01,21,40,6,66,1014,333.0,333.0,2.5,14.1,80.0,0.0,55.18706397411003,2
55.98,21,0,3,64,1012,25.0,25.0,2.3,20.1,81.0,0.0,67.38220395341366,3
55.89,4,0,4,13,1007,323.0,323.0,2.3,22.4,86.0,0.0,72.38138763893805,1
55.88,11,20,3,35,1015,46.0,46.0,2.3,21.3,61.0,0.0,67.40573000675106,1
55.83,22,40,0,69,1014,322.0,322.0,2.5,19.3,90.0,0.0,66.16928057587549,1
55.78,18,40,0,57,1014,333.0,333.0,2.5,14.1,80.0,0.0,55.18706397411003,2
55.76,22,20,6,68,1006,11.0,11.0,2.7,22.6,90.0,0.0,71.96316514285716,3
55.76,16,40,2,51,1017,326.0,326.0,1.6,19.3,78.0,0.0,67.77086297587549,1
