intersection_id,tollgate_id,time_window,avg_travel_time,start_time,date,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,time,weekday,route,last_20min
B,3,"[2016-10-17 10:20:00,2016-10-17 10:40:00)",50.23,2016-10-17 10:20:00,2016-10-17,1013.7,1018.7,109.0,1.1,20.9,79.0,0.0,10:20:00,0,B-3,129.52
B,3,"[2016-10-17 10:40:00,2016-10-17 11:00:00)",72.22,2016-10-17 10:40:00,2016-10-17,1013.7,1018.7,109.0,1.1,20.9,79.0,0.0,10:40:00,0,B-3,50.23
B,3,"[2016-10-17 11:00:00,2016-10-17 11:20:00)",88.68,2016-10-17 11:00:00,2016-10-17,1013.7,1018.7,109.0,1.1,20.9,79.0,0.0,11:00:00,0,B-3,72.22
B,3,"[2016-10-17 11:20:00,2016-10-17 11:40:00)",102.44,2016-10-17 11:20:00,2016-10-17,1013.7,1018.7,109.0,1.1,20.9,79.0,0.0,11:20:00,0,B-3,88.68
B,3,"[2016-10-17 11:40:00,2016-10-17 12:00:00)",109.67,2016-10-17 11:40:00,2016-10-17,1013.7,1018.7,109.0,1.1,20.9,79.0,0.0,11:40:00,0,B-3,102.44
B,3,"[2016-10-17 12:00:00,2016-10-17 12:20:00)",94.1,2016-10-17 12:00:00,2016-10-17,1014.3,1019.4,17.0,0.7,19.6,87.0,0.0,12:00:00,0,B-3,109.67
B,3,"[2016-10-17 12:20:00,2016-10-17 12:40:00)",77.63,2016-10-17 12:20:00,2016-10-17,1014.3,1019.4,17.0,0.7,19.6,87.0,0.0,12:20:00,0,B-3,94.1
B,3,"[2016-10-17 12:40:00,2016-10-17 13:00:00)",115.11,2016-10-17 12:40:00,2016-10-17,1014.3,1019.4,17.0,0.7,19.6,87.0,0.0,12:40:00,0,B-3,77.63
B,3,"[2016-10-17 13:00:00,2016-10-17 13:20:00)",88.45,2016-10-17 13:00:00,2016-10-17,1014.3,1019.4,17.0,0.7,19.6,87.0,0.0,13:00:00,0,B-3,115.11
B,3,"[2016-10-17 13:20:00,2016-10-17 13:40:00)",84.63,2016-10-17 13:20:00,2016-10-17,1014.3,1019.4,17.0,0.7,19.6,87.0,0.0,13:20:00,0,B-3,88.45
B,3,"[2016-10-17 13:40:00,2016-10-17 14:00:00)",81.0,2016-10-17 13:40:00,2016-10-17,1014.3,1019.4,17.0,0.7,19.6,87.0,0.0,13:40:00,0,B-3,84.63
B,3,"[2016-10-17 14:00:00,2016-10-17 14:20:00)",98.19,2016-10-17 14:00:00,2016-10-17,1014.3,1019.4,17.0,0.7,19.6,87.0,0.0,14:00:00,0,B-3,81.0
B,3,"[2016-10-17 14:20:00,2016-10-17 14:40:00)",104.86,2016-10-17 14:20:00,2016-10-17,1014.3,1019.4,17.0,0.7,19.6,87.0,0.0,14:20:00,0,B-3,98.19
B,3,"[2016-10-17 14:40:00,2016-10-17 15:00:00)",77.52,2016-10-17 14:40:00,2016-10-17,1014.3,1019.4,17.0,0.7,19.6,87.0,0.0,14:40:00,0,B-3,104.86
B,3,"[2016-10-17 15:00:00,2016-10-17 15:20:00)",95.88,2016-10-17 15:00:00,2016-10-17,1014.7,1019.8,222.0,0.9,18.9,92.0,0.0,15:00:00,0,B-3,77.52
B,3,"[2016-10-17 15:20:00,2016-10-17 15:40:00)",82.67,2016-10-17 15:20:00,2016-10-17,1014.7,1019.8,222.0,0.9,18.9,92.0,0.0,15:20:00,0,B-3,95.88
B,3,"[2016-10-17 15:40:00,2016-10-17 16:00:00)",126.84,2016-10-17 15:40:00,2016-10-17,1014.7,1019.8,222.0,0.9,18.9,92.0,0.0,15:40:00,0,B-3,82.67
B,3,"[2016-10-17 16:00:00,2016-10-17 16:20:00)",115.47,2016-10-17 16:00:00,2016-10-17,1014.7,1019.8,222.0,0.9,18.9,92.0,0.0,16:00:00,0,B-3,126.84
B,3,"[2016-10-17 16:20:00,2016-10-17 16:40:00)",100.27,2016-10-17 16:20:00,2016-10-17,1014.7,1019.8,222.0,0.9,18.9,92.0,0.0,16:20:00,0,B-3,115.47
B,3,"[2016-10-17 16:40:00,2016-10-17 17:00:00)",80.81,2016-10-17 16:40:00,2016-10-17,1014.7,1019.8,222.0,0.9,18.9,92.0,0.0,16:40:00,0,B-3,100.27
B,3,"[2016-10-17 17:20:00,2016-10-17 17:40:00)",118.25,2016-10-17 17:20:00,2016-10-17,1014.7,1019.8,222.0,0.9,18.9,92.0,0.0,17:20:00,0,B-3,
B,3,"[2016-10-17 17:40:00,2016-10-17 18:00:00)",102.55,2016-10-17 17:40:00,2016-10-17,1014.7,1019.8,222.0,0.9,18.9,92.0,0.0,17:40:00,0,B-3,118.25
B,3,"[2016-10-17 18:20:00,2016-10-17 18:40:00)",83.02,2016-10-17 18:20:00,2016-10-17,1014.0,1019.0,341.0,1.5,19.1,92.0,0.0,18:20:00,0,B-3,
B,3,"[2016-10-17 18:40:00,2016-10-17 19:00:00)",75.86,2016-10-17 18:40:00,2016-10-17,1014.0,1019.0,341.0,1.5,19.1,92.0,0.0,18:40:00,0,B-3,83.02
B,3,"[2016-10-17 19:00:00,2016-10-17 19:20:00)",121.8,2016-10-17 19:00:00,2016-10-17,1014.0,1019.0,341.0,1.5,19.1,92.0,0.0,19:00:00,0,B-3,75.86
B,3,"[2016-10-17 19:20:00,2016-10-17 19:40:00)",91.64,2016-10-17 19:20:00,2016-10-17,1014.0,1019.0,341.0,1.5,19.1,92.0,0.0,19:20:00,0,B-3,121.8
B,3,"[2016-10-17 20:00:00,2016-10-17 20:20:00)",99.77,2016-10-17 20:00:00,2016-10-17,1014.0,1019.0,341.0,1.5,19.1,92.0,0.0,20:00:00,0,B-3,
B,3,"[2016-10-17 20:40:00,2016-10-17 21:00:00)",92.03,2016-10-17 20:40:00,2016-10-17,1014.0,1019.0,341.0,1.5,19.1,92.0,0.0,20:40:00,0,B-3,
B,3,"[2016-10-17 21:00:00,2016-10-17 21:20:00)",46.39,2016-10-17 21:00:00,2016-10-17,1013.9,1018.9,322.0,2.5,19.3,90.0,0.0,21:00:00,0,B-3,92.03
B,3,"[2016-10-17 21:20:00,2016-10-17 21:40:00)",61.96,2016-10-17 21:20:00,2016-10-17,1013.9,1018.9,322.0,2.5,19.3,90.0,0.0,21:20:00,0,B-3,46.39
B,3,"[2016-10-17 22:20:00,2016-10-17 22:40:00)",115.6,2016-10-17 22:20:00,2016-10-17,1013.9,1018.9,322.0,2.5,19.3,90.0,0.0,22:20:00,0,B-3,
B,3,"[2016-10-17 22:40:00,2016-10-17 23:00:00)",60.92,2016-10-17 22:40:00,2016-10-17,1013.9,1018.9,322.0,2.5,19.3,90.0,0.0,22:40:00,0,B-3,115.6
B,3,"[2016-10-17 23:00:00,2016-10-17 23:20:00)",60.49,2016-10-17 23:00:00,2016-10-17,1013.9,1018.9,322.0,2.5,19.3,90.0,0.0,23:00:00,0,B-3,60.92
B,3,"[2016-10-17 23:20:00,2016-10-17 23:40:00)",131.68,2016-10-17 23:20:00,2016-10-17,1013.9,1018.9,322.0,2.5,19.3,90.0,0.0,23:20:00,0,B-3,60.49
C,1,"[2016-07-19 01:20:00,2016-07-19 01:40:00)",214.87,2016-07-19 01:20:00,2016-07-19,1000.9,1005.8,219.0,3.3,27.5,81.0,0.0,01:20:00,1,C-1,
C,1,"[2016-07-19 01:40:00,2016-07-19 02:00:00)",160.63,2016-07-19 01:40:00,2016-07-19,1000.9,1005.8,219.0,3.3,27.5,81.0,0.0,01:40:00,1,C-1,214.87
C,1,"[2016-07-19 04:40:00,2016-07-19 05:00:00)",187.3,2016-07-19 04:40:00,2016-07-19,1000.5,1005.3,212.0,3.8,31.7,65.0,0.0,04:40:00,1,C-1,
C,1,"[2016-07-19 06:00:00,2016-07-19 06:20:00)",160.38,2016-07-19 06:00:00,2016-07-19,999.7,1004.5,239.0,1.9,31.8,64.0,0.0,06:00:00,1,C-1,
C,1,"[2016-07-19 06:40:00,2016-07-19 07:00:00)",134.56,2016-07-19 06:40:00,2016-07-19,999.7,1004.5,239.0,1.9,31.8,64.0,0.0,06:40:00,1,C-1,
C,1,"[2016-07-19 07:40:00,2016-07-19 08:00:00)",180.11,2016-07-19 07:40:00,2016-07-19,999.7,1004.5,239.0,1.9,31.8,64.0,0.0,07:40:00,1,C-1,
C,1,"[2016-07-19 08:00:00,2016-07-19 08:20:00)",151.39,2016-07-19 08:00:00,2016-07-19,999.7,1004.5,239.0,1.9,31.8,64.0,0.0,08:00:00,1,C-1,180.11
C,1,"[2016-07-19 08:20:00,2016-07-19 08:40:00)",129.1,2016-07-19 08:20:00,2016-07-19,999.7,1004.5,239.0,1.9,31.8,64.0,0.0,08:20:00,1,C-1,151.39
C,1,"[2016-07-19 09:00:00,2016-07-19 09:20:00)",200.87,2016-07-19 09:00:00,2016-07-19,998.7,1003.5,218.0,2.0,31.5,69.0,0.0,09:00:00,1,C-1,
C,1,"[2016-07-19 09:20:00,2016-07-19 09:40:00)",164.52,2016-07-19 09:20:00,2016-07-19,998.7,1003.5,218.0,2.0,31.5,69.0,0.0,09:20:00,1,C-1,200.87
C,1,"[2016-07-19 10:00:00,2016-07-19 10:20:00)",200.92,2016-07-19 10:00:00,2016-07-19,998.7,1003.5,218.0,2.0,31.5,69.0,0.0,10:00:00,1,C-1,
C,1,"[2016-07-19 10:20:00,2016-07-19 10:40:00)",203.88,2016-07-19 10:20:00,2016-07-19,998.7,1003.5,218.0,2.0,31.5,69.0,0.0,10:20:00,1,C-1,200.92
C,1,"[2016-07-19 10:40:00,2016-07-19 11:00:00)",301.28,2016-07-19 10:40:00,2016-07-19,998.7,1003.5,218.0,2.0,31.5,69.0,0.0,10:40:00,1,C-1,203.88
C,1,"[2016-07-19 11:00:00,2016-07-19 11:20:00)",42.95,2016-07-19 11:00:00,2016-07-19,998.7,1003.5,218.0,2.0,31.5,69.0,0.0,11:00:00,1,C-1,301.28
C,1,"[2016-07-19 11:20:00,2016-07-19 11:40:00)",195.16,2016-07-19 11:20:00,2016-07-19,998.7,1003.5,218.0,2.0,31.5,69.0,0.0,11:20:00,1,C-1,42.95
C,1,"[2016-07-19 11:40:00,2016-07-19 12:00:00)",182.46,2016-07-19 11:40:00,2016-07-19,998.7,1003.5,218.0,2.0,31.5,69.0,0.0,11:40:00,1,C-1,195.16
C,1,"[2016-07-19 12:20:00,2016-07-19 12:40:00)",195.28,2016-07-19 12:20:00,2016-07-19,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,12:20:00,1,C-1,
C,1,"[2016-07-19 12:40:00,2016-07-19 13:00:00)",161.59,2016-07-19 12:40:00,2016-07-19,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,12:40:00,1,C-1,195.28
C,1,"[2016-07-19 13:00:00,2016-07-19 13:20:00)",121.32,2016-07-19 13:00:00,2016-07-19,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,13:00:00,1,C-1,161.59
C,1,"[2016-07-19 13:20:00,2016-07-19 13:40:00)",172.16,2016-07-19 13:20:00,2016-07-19,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,13:20:00,1,C-1,121.32
C,1,"[2016-07-19 13:40:00,2016-07-19 14:00:00)",117.03,2016-07-19 13:40:00,2016-07-19,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,13:40:00,1,C-1,172.16
C,1,"[2016-07-19 14:20:00,2016-07-19 14:40:00)",156.08,2016-07-19 14:20:00,2016-07-19,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,14:20:00,1,C-1,
C,1,"[2016-07-19 15:00:00,2016-07-19 15:20:00)",144.53,2016-07-19 15:00:00,2016-07-19,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,15:00:00,1,C-1,
C,1,"[2016-07-19 15:20:00,2016-07-19 15:40:00)",257.2,2016-07-19 15:20:00,2016-07-19,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,15:20:00,1,C-1,144.53
C,1,"[2016-07-19 16:00:00,2016-07-19 16:20:00)",144.7,2016-07-19 16:00:00,2016-07-19,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,16:00:00,1,C-1,
C,1,"[2016-07-19 16:20:00,2016-07-19 16:40:00)",176.54,2016-07-19 16:20:00,2016-07-19,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,16:20:00,1,C-1,144.7
C,1,"[2016-07-19 16:40:00,2016-07-19 17:00:00)",150.56,2016-07-19 16:40:00,2016-07-19,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,16:40:00,1,C-1,176.54
C,1,"[2016-07-19 17:00:00,2016-07-19 17:20:00)",173.78,2016-07-19 17:00:00,2016-07-19,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,17:00:00,1,C-1,150.56
C,1,"[2016-07-19 17:20:00,2016-07-19 17:40:00)",192.5,2016-07-19 17:20:00,2016-07-19,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,17:20:00,1,C-1,173.78
C,1,"[2016-07-19 17:40:00,2016-07-19 18:00:00)",141.04,2016-07-19 17:40:00,2016-07-19,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,17:40:00,1,C-1,192.5
C,1,"[2016-07-19 18:00:00,2016-07-19 18:20:00)",202.21,2016-07-19 18:00:00,2016-07-19,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,18:00:00,1,C-1,141.04
C,1,"[2016-07-19 18:20:00,2016-07-19 18:40:00)",360.56,2016-07-19 18:20:00,2016-07-19,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,18:20:00,1,C-1,202.21
C,1,"[2016-07-19 18:40:00,2016-07-19 19:00:00)",168.36,2016-07-19 18:40:00,2016-07-19,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,18:40:00,1,C-1,360.56
C,1,"[2016-07-19 19:00:00,2016-07-19 19:20:00)",227.46,2016-07-19 19:00:00,2016-07-19,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,19:00:00,1,C-1,168.36
C,1,"[2016-07-19 20:00:00,2016-07-19 20:20:00)",164.91,2016-07-19 20:00:00,2016-07-19,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,20:00:00,1,C-1,
C,1,"[2016-07-19 22:40:00,2016-07-19 23:00:00)",283.51,2016-07-19 22:40:00,2016-07-19,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,22:40:00,1,C-1,
C,1,"[2016-07-20 01:20:00,2016-07-20 01:40:00)",135.02,2016-07-20 01:20:00,2016-07-20,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,01:20:00,2,C-1,
C,1,"[2016-07-20 03:00:00,2016-07-20 03:20:00)",185.46,2016-07-20 03:00:00,2016-07-20,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,03:00:00,2,C-1,
C,1,"[2016-07-20 07:00:00,2016-07-20 07:20:00)",280.71,2016-07-20 07:00:00,2016-07-20,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,07:00:00,2,C-1,
C,1,"[2016-07-20 07:40:00,2016-07-20 08:00:00)",130.56,2016-07-20 07:40:00,2016-07-20,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,07:40:00,2,C-1,
C,1,"[2016-07-20 08:00:00,2016-07-20 08:20:00)",237.4,2016-07-20 08:00:00,2016-07-20,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,08:00:00,2,C-1,130.56
C,1,"[2016-07-20 08:20:00,2016-07-20 08:40:00)",305.51,2016-07-20 08:20:00,2016-07-20,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,08:20:00,2,C-1,237.4
C,1,"[2016-07-20 08:40:00,2016-07-20 09:00:00)",152.86,2016-07-20 08:40:00,2016-07-20,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,08:40:00,2,C-1,305.51
C,1,"[2016-07-20 09:00:00,2016-07-20 09:20:00)",276.13,2016-07-20 09:00:00,2016-07-20,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,09:00:00,2,C-1,152.86
C,1,"[2016-07-20 09:20:00,2016-07-20 09:40:00)",199.87,2016-07-20 09:20:00,2016-07-20,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,09:20:00,2,C-1,276.13
C,1,"[2016-07-20 09:40:00,2016-07-20 10:00:00)",171.96,2016-07-20 09:40:00,2016-07-20,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,09:40:00,2,C-1,199.87
C,1,"[2016-07-20 10:00:00,2016-07-20 10:20:00)",228.74,2016-07-20 10:00:00,2016-07-20,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,10:00:00,2,C-1,171.96
C,1,"[2016-07-20 10:40:00,2016-07-20 11:00:00)",168.86,2016-07-20 10:40:00,2016-07-20,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,10:40:00,2,C-1,
C,1,"[2016-07-20 11:00:00,2016-07-20 11:20:00)",122.63,2016-07-20 11:00:00,2016-07-20,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,11:00:00,2,C-1,168.86
C,1,"[2016-07-20 11:20:00,2016-07-20 11:40:00)",117.66,2016-07-20 11:20:00,2016-07-20,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,11:20:00,2,C-1,122.63
C,1,"[2016-07-20 12:00:00,2016-07-20 12:20:00)",187.53,2016-07-20 12:00:00,2016-07-20,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,12:00:00,2,C-1,
C,1,"[2016-07-20 12:20:00,2016-07-20 12:40:00)",161.44,2016-07-20 12:20:00,2016-07-20,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,12:20:00,2,C-1,187.53
C,1,"[2016-07-20 12:40:00,2016-07-20 13:00:00)",158.82,2016-07-20 12:40:00,2016-07-20,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,12:40:00,2,C-1,161.44
C,1,"[2016-07-20 13:20:00,2016-07-20 13:40:00)",147.59,2016-07-20 13:20:00,2016-07-20,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,13:20:00,2,C-1,
C,1,"[2016-07-20 13:40:00,2016-07-20 14:00:00)",154.89,2016-07-20 13:40:00,2016-07-20,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,13:40:00,2,C-1,147.59
C,1,"[2016-07-20 14:20:00,2016-07-20 14:40:00)",105.8,2016-07-20 14:20:00,2016-07-20,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,14:20:00,2,C-1,
C,1,"[2016-07-20 14:40:00,2016-07-20 15:00:00)",211.53,2016-07-20 14:40:00,2016-07-20,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,14:40:00,2,C-1,105.8
C,1,"[2016-07-20 15:00:00,2016-07-20 15:20:00)",179.21,2016-07-20 15:00:00,2016-07-20,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,15:00:00,2,C-1,211.53
C,1,"[2016-07-20 15:20:00,2016-07-20 15:40:00)",166.11,2016-07-20 15:20:00,2016-07-20,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,15:20:00,2,C-1,179.21
C,1,"[2016-07-20 15:40:00,2016-07-20 16:00:00)",215.74,2016-07-20 15:40:00,2016-07-20,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,15:40:00,2,C-1,166.11
C,1,"[2016-07-20 16:00:00,2016-07-20 16:20:00)",105.2,2016-07-20 16:00:00,2016-07-20,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,16:00:00,2,C-1,215.74
C,1,"[2016-07-20 16:20:00,2016-07-20 16:40:00)",215.61,2016-07-20 16:20:00,2016-07-20,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,16:20:00,2,C-1,105.2
C,1,"[2016-07-20 16:40:00,2016-07-20 17:00:00)",124.97,2016-07-20 16:40:00,2016-07-20,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,16:40:00,2,C-1,215.61
C,1,"[2016-07-20 17:00:00,2016-07-20 17:20:00)",248.15,2016-07-20 17:00:00,2016-07-20,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,17:00:00,2,C-1,124.97
C,1,"[2016-07-20 17:20:00,2016-07-20 17:40:00)",125.53,2016-07-20 17:20:00,2016-07-20,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,17:20:00,2,C-1,248.15
C,1,"[2016-07-20 17:40:00,2016-07-20 18:00:00)",175.44,2016-07-20 17:40:00,2016-07-20,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,17:40:00,2,C-1,125.53
C,1,"[2016-07-20 18:00:00,2016-07-20 18:20:00)",213.84,2016-07-20 18:00:00,2016-07-20,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,18:00:00,2,C-1,175.44
C,1,"[2016-07-20 18:40:00,2016-07-20 19:00:00)",154.72,2016-07-20 18:40:00,2016-07-20,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,18:40:00,2,C-1,
C,1,"[2016-07-20 19:00:00,2016-07-20 19:20:00)",165.56,2016-07-20 19:00:00,2016-07-20,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,19:00:00,2,C-1,154.72
C,1,"[2016-07-20 19:20:00,2016-07-20 19:40:00)",257.77,2016-07-20 19:20:00,2016-07-20,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,19:20:00,2,C-1,165.56
C,1,"[2016-07-20 19:40:00,2016-07-20 20:00:00)",263.1,2016-07-20 19:40:00,2016-07-20,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,19:40:00,2,C-1,257.77
C,1,"[2016-07-20 20:00:00,2016-07-20 20:20:00)",205.59,2016-07-20 20:00:00,2016-07-20,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,20:00:00,2,C-1,263.1
C,1,"[2016-07-20 21:20:00,2016-07-20 21:40:00)",205.68,2016-07-20 21:20:00,2016-07-20,1001.7,1006.5,222.0,2.3,27.3,79.0,0.0,21:20:00,2,C-1,
C,1,"[2016-07-20 21:40:00,2016-07-20 22:00:00)",162.6,2016-07-20 21:40:00,2016-07-20,1001.7,1006.5,222.0,2.3,27.3,79.0,0.0,21:40:00,2,C-1,205.68
C,1,"[2016-07-20 22:00:00,2016-07-20 22:20:00)",150.18,2016-07-20 22:00:00,2016-07-20,1001.7,1006.5,222.0,2.3,27.3,79.0,0.0,22:00:00,2,C-1,162.6
C,1,"[2016-07-20 23:00:00,2016-07-20 23:20:00)",177.96,2016-07-20 23:00:00,2016-07-20,1001.7,1006.5,222.0,2.3,27.3,79.0,0.0,23:00:00,2,C-1,
C,1,"[2016-07-20 23:20:00,2016-07-20 23:40:00)",167.24,2016-07-20 23:20:00,2016-07-20,1001.7,1006.5,222.0,2.3,27.3,79.0,0.0,23:20:00,2,C-1,177.96
C,1,"[2016-07-21 02:20:00,2016-07-21 02:40:00)",146.28,2016-07-21 02:20:00,2016-07-21,1003.0,1007.8,197.0,1.8,31.1,63.0,0.0,02:20:00,3,C-1,
C,1,"[2016-07-21 03:00:00,2016-07-21 03:20:00)",195.28,2016-07-21 03:00:00,2016-07-21,1002.4,1007.2,210.0,4.6,35.6,47.0,0.0,03:00:00,3,C-1,
C,1,"[2016-07-21 06:00:00,2016-07-21 06:20:00)",218.35,2016-07-21 06:00:00,2016-07-21,1001.5,1006.3,205.0,4.7,37.2,44.0,0.0,06:00:00,3,C-1,
C,1,"[2016-07-21 07:00:00,2016-07-21 07:20:00)",137.28,2016-07-21 07:00:00,2016-07-21,1001.5,1006.3,205.0,4.7,37.2,44.0,0.0,07:00:00,3,C-1,
C,1,"[2016-07-21 08:20:00,2016-07-21 08:40:00)",146.07,2016-07-21 08:20:00,2016-07-21,1001.5,1006.3,205.0,4.7,37.2,44.0,0.0,08:20:00,3,C-1,
C,1,"[2016-07-21 09:00:00,2016-07-21 09:20:00)",185.85,2016-07-21 09:00:00,2016-07-21,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,09:00:00,3,C-1,
C,1,"[2016-07-21 09:20:00,2016-07-21 09:40:00)",180.06,2016-07-21 09:20:00,2016-07-21,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,09:20:00,3,C-1,185.85
C,1,"[2016-07-21 09:40:00,2016-07-21 10:00:00)",168.4,2016-07-21 09:40:00,2016-07-21,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,09:40:00,3,C-1,180.06
C,1,"[2016-07-21 10:00:00,2016-07-21 10:20:00)",131.04,2016-07-21 10:00:00,2016-07-21,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,10:00:00,3,C-1,168.4
C,1,"[2016-07-21 10:20:00,2016-07-21 10:40:00)",150.54,2016-07-21 10:20:00,2016-07-21,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,10:20:00,3,C-1,131.04
C,1,"[2016-07-21 10:40:00,2016-07-21 11:00:00)",206.71,2016-07-21 10:40:00,2016-07-21,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,10:40:00,3,C-1,150.54
C,1,"[2016-07-21 11:00:00,2016-07-21 11:20:00)",161.07,2016-07-21 11:00:00,2016-07-21,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,11:00:00,3,C-1,206.71
C,1,"[2016-07-21 11:20:00,2016-07-21 11:40:00)",175.72,2016-07-21 11:20:00,2016-07-21,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,11:20:00,3,C-1,161.07
C,1,"[2016-07-21 11:40:00,2016-07-21 12:00:00)",147.73,2016-07-21 11:40:00,2016-07-21,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,11:40:00,3,C-1,175.72
C,1,"[2016-07-21 12:00:00,2016-07-21 12:20:00)",182.61,2016-07-21 12:00:00,2016-07-21,1001.0,1005.8,258.0,1.6,33.5,53.0,0.0,12:00:00,3,C-1,147.73
C,1,"[2016-07-21 12:20:00,2016-07-21 12:40:00)",143.34,2016-07-21 12:20:00,2016-07-21,1001.0,1005.8,258.0,1.6,33.5,53.0,0.0,12:20:00,3,C-1,182.61
C,1,"[2016-07-21 13:00:00,2016-07-21 13:20:00)",136.41,2016-07-21 13:00:00,2016-07-21,1001.0,1005.8,258.0,1.6,33.5,53.0,0.0,13:00:00,3,C-1,
C,1,"[2016-07-21 13:20:00,2016-07-21 13:40:00)",185.23,2016-07-21 13:20:00,2016-07-21,1001.0,1005.8,258.0,1.6,33.5,53.0,0.0,13:20:00,3,C-1,136.41
C,1,"[2016-07-21 13:40:00,2016-07-21 14:00:00)",179.4,2016-07-21 13:40:00,2016-07-21,1001.0,1005.8,258.0,1.6,33.5,53.0,0.0,13:40:00,3,C-1,185.23
C,1,"[2016-07-21 14:00:00,2016-07-21 14:20:00)",188.78,2016-07-21 14:00:00,2016-07-21,1001.0,1005.8,258.0,1.6,33.5,53.0,0.0,14:00:00,3,C-1,179.4
C,1,"[2016-07-21 14:20:00,2016-07-21 14:40:00)",133.43,2016-07-21 14:20:00,2016-07-21,1001.0,1005.8,258.0,1.6,33.5,53.0,0.0,14:20:00,3,C-1,188.78
C,1,"[2016-07-21 14:40:00,2016-07-21 15:00:00)",163.33,2016-07-21 14:40:00,2016-07-21,1001.0,1005.8,258.0,1.6,33.5,53.0,0.0,14:40:00,3,C-1,133.43
C,1,"[2016-07-21 15:00:00,2016-07-21 15:20:00)",211.81,2016-07-21 15:00:00,2016-07-21,1001.9,1006.7,208.0,3.2,31.4,66.0,0.0,15:00:00,3,C-1,163.33
C,1,"[2016-07-21 15:20:00,2016-07-21 15:40:00)",263.91,2016-07-21 15:20:00,2016-07-21,1001.9,1006.7,208.0,3.2,31.4,66.0,0.0,15:20:00,3,C-1,211.81
C,1,"[2016-07-21 15:40:00,2016-07-21 16:00:00)",170.93,2016-07-21 15:40:00,2016-07-21,1001.9,1006.7,208.0,3.2,31.4,66.0,0.0,15:40:00,3,C-1,263.91
